w56,w28_1,w28_2,wdeep,mIoU,mDice,class0_iou,class1_iou,class2_iou,class3_iou,delta_vs_official
0.0,0.30000001192092896,0.0,0.699999988079071,67.04353962221344,80.05503158762728,76.22182980445407,70.4014118252083,57.20958103200824,64.34133582718319,-0.2843770731988382
0.0,0.30000001192092896,0.05000000074505806,0.6499999761581421,67.11566598651937,80.10920045104169,76.25661158491891,70.39579395679914,57.300852925726666,64.50940547863276,-0.21225070889291375
0.0,0.30000001192092896,0.10000000149011612,0.6000000238418579,67.14120140232643,80.12994599560163,76.24052527880696,70.40318116949686,57.39299469886991,64.52810446213203,-0.18671529308584844
0.0,0.30000001192092896,0.15000000596046448,0.550000011920929,67.16053960936196,80.14605149552479,76.22115905938679,70.40478453585088,57.47398442591174,64.54223041629845,-0.1673770860503132
0.0,0.30000001192092896,0.20000000298023224,0.5,67.17632454088364,80.159432974434,76.19993584016788,70.40261644223769,57.5446999118003,64.55804596932869,-0.15159215452864583
0.0,0.30000001192092896,0.25,0.44999998807907104,67.1861760888613,80.16839384668673,76.17537301455323,70.39619512947229,57.606041054257595,64.56709515716211,-0.14174060655097742
0.0,0.30000001192092896,0.30000001192092896,0.4000000059604645,67.19093212411941,80.17354016085955,76.14714992582142,70.38555488242855,57.65655817490104,64.57446551332667,-0.13698457129286412
0.0,0.30000001192092896,0.3499999940395355,0.3499999940395355,67.19184919376472,80.17582951306572,76.1168578673272,70.37084991016623,57.70022889776031,64.57946009980512,-0.1360675016475632
0.0,0.30000001192092896,0.4000000059604645,0.30000001192092896,67.19038119064365,80.17625915628119,76.08658159002457,70.35460632945062,57.73716308545781,64.58317375764162,-0.13753550476862664
0.0,0.30000001192092896,0.44999998807907104,0.25,67.18631495012501,80.17478190814295,76.05470564422576,70.3354979521342,57.77071035240608,64.58434585173404,-0.14160174528726754
0.0,0.30000001192092896,0.5,0.20000000298023224,67.18022707217806,80.17171739314138,76.02370445436459,70.31433038048374,57.7984585059079,64.58441494795595,-0.14768962323422619
0.0,0.30000001192092896,0.550000011920929,0.15000000596046448,67.17054866537006,80.1659402732763,75.99221011683048,70.29129180768834,57.820566686875075,64.57812605008641,-0.15736803004221533
