group,estimator,targets,accuracy,miou,dice,nll,brier,iou_class0,iou_class1,iou_class2,iou_class3
hard_disagreement,ctx_S,587701,0.5898424539008782,0.3529509312367702,0.4948299751511515,0.9495342152892948,0.526897472219954,0.47040823632711665,0.4752297466415036,0.4004596449362983,0.06570609704216207
hard_disagreement,ctx_D,587701,0.6879893006818093,0.5370470949920456,0.6969674048149299,0.7891722791172797,0.4257372307163755,0.47416053589817087,0.5125068812588529,0.529244177479001,0.6322767853321578
hard_disagreement,ctx_sym,587701,0.7028914362915837,0.5555948749750073,0.7124221258194653,0.7807091511730513,0.43191222967040666,0.5116809061551442,0.536025686986611,0.5147892731622316,0.6598836335960423
adjudication,shallow,497629,0.3675408788474948,0.16509279802896334,0.26565991571484626,1.256540348643249,0.7233720287793809,0.2977566304333185,0.2518411768845482,0.10534763194232735,0.005425752855659397
adjudication,deep,497629,0.6324591211525051,0.4896929693529265,0.6439134680889926,1.9634763930127757,0.6026937067541097,0.28101803437502004,0.4250916582282901,0.6388426577902957,0.6138195270181002
adjudication,fixed_average,497629,0.6629858790384001,0.5242301404953706,0.6801019514320243,0.7512750006736124,0.45867758810381715,0.36518373126074827,0.46298279994411146,0.623819390253747,0.6449346405228759
adjudication,anchor_old,497629,0.6884586710179672,0.5379808036883497,0.6973185418794957,0.7551193440278187,0.45238355531171665,0.4411279026067943,0.5317183693752237,0.6169241976918063,0.5621527450795744
adjudication,anchor_sym,497629,0.7190175813708606,0.5929665368783452,0.7376585718915798,0.6974593563882886,0.41187453795137297,0.4368256242704235,0.5365028981507038,0.6523292797006548,0.7462083453915989
adjudication,ctx_S,497629,0.6352041380225028,0.40208138893996076,0.5427584822546204,0.8711468929584485,0.48599359801683756,0.5186709996876122,0.5150752587017874,0.49692944795278415,0.07764984941765944
adjudication,ctx_D,497629,0.7486802417061706,0.6245120893386261,0.7644715403972375,0.6202779890189862,0.35268197896396175,0.5076834652333462,0.5766264078245406,0.6402787791396299,0.7734597051569879
adjudication,ctx_sym,497629,0.7641134258654539,0.6450972155028123,0.780704887283723,0.6705786166725727,0.3737205237591491,0.5554385490143016,0.6015642037977064,0.6270914323219065,0.7962946768773346
Deep_Win,shallow,314730,0.0,0.0,0.0,1.687092558873569,0.9940557718343594,0.0,0.0,0.0,0.0
Deep_Win,deep,314730,1.0,1.0,1.0,0.10321493239313988,0.04718402687212087,1.0,1.0,1.0,1.0
Deep_Win,fixed_average,314730,0.9169573920503289,0.8418903450585404,0.9119736161466663,0.575333231201025,0.31064775375924725,0.7226500947221189,0.8318055996732767,0.8598923734486843,0.9532133123900814
Deep_Win,anchor_old,314730,0.8206558002097035,0.6866011547502373,0.8117442896984902,0.6775408027001182,0.3852299322077899,0.5921111674024752,0.720994861747006,0.7927642182080739,0.6405343716433942
Deep_Win,anchor_sym,314730,0.9201792012200934,0.8478858877948626,0.9161931045319656,0.5480380264041558,0.287455456842332,0.7461400619038138,0.8383154008913699,0.872809357151221,0.934278731233046
Deep_Win,ctx_S,314730,0.5841165443395927,0.3830534483936971,0.5229810234026175,0.9470748117054231,0.5259313525512939,0.3825358874462998,0.4934415957116303,0.577958713494692,0.07827759692216632
Deep_Win,ctx_D,314730,0.897385060210339,0.8109859609531072,0.8939452662333174,0.340386003776954,0.18186700512179668,0.7186476047520548,0.7950808376067137,0.8124784908546301,0.9177369105990298
Deep_Win,ctx_sym,314730,0.8570616083627236,0.7472429655019376,0.8528171281043043,0.5697693098217381,0.2969394431903616,0.6250954005264552,0.7412974904391034,0.7709807364561276,0.851598234586064
Shallow_Win,shallow,182899,1.0,1.0,1.0,0.5156522239088943,0.2575832904500656,1.0,1.0,1.0,1.0
Shallow_Win,deep,182899,0.0,0.0,0.0,5.1645878780445,1.5586068694792115,0.0,0.0,0.0,0.0
Shallow_Win,fixed_average,182899,0.2259553086676253,0.09803527926794998,0.1719082833939138,1.054033097252092,0.7134052233739194,0.17837712805329387,0.1310234505292536,0.08150711264898117,0.0012334258402713536
Shallow_Win,anchor_old,182899,0.46097572977435636,0.1951911163966964,0.301352220497191,0.8886153954664114,0.5679405556206241,0.3432175945481682,0.3254886868628191,0.10737903979077153,0.004679144385026738
Shallow_Win,anchor_sym,182899,0.37286152466661926,0.15516535081453697,0.2511775260040744,0.9545814575802369,0.6259731245890715,0.27661210177945283,0.2533680579995777,0.08818535903325676,0.0024958844458605493
Shallow_Win,ctx_S,182899,0.7231149432200286,0.328537977258725,0.4261389361852518,0.7404912093995708,0.41726927757424653,0.6491926645722218,0.5532112391048073,0.10038436899423446,0.011363636363636364
Shallow_Win,ctx_D,182899,0.4927911032865133,0.2163809646833989,0.3257506197971827,1.101912139644331,0.6466179584791293,0.39654573858705083,0.34854715223663585,0.11192804067266328,0.008502927237245609
Shallow_Win,ctx_sym,182899,0.6041695143221122,0.2687289979769063,0.378055342419216,0.8440498392881319,0.5058443160566166,0.5131596362192516,0.43832444683591776,0.11073530093128851,0.01269660792116733
Both_Wrong,shallow,393677,0.0,0.0,0.0,2.3844816227836856,1.2395296937364135,0.0,0.0,0.0,0.0
Both_Wrong,deep,393677,0.0,0.0,0.0,8.61423897751892,1.7578840359975778,0.0,0.0,0.0,0.0
Both_Wrong,fixed_average,393677,0.0033377616675599538,0.0011611051866417762,0.00231654995470823,2.8344252218990365,1.4261944929444699,0.000975807739968826,0.003204717744328493,0.0003428518682130165,0.00012104339405676935
Both_Wrong,anchor_old,393677,0.003916916660104603,0.001337213774646431,0.0026669603870419917,2.7204136757026345,1.373476580126587,0.0010648792105035062,0.003694900670940262,0.0004087732112821406,0.00018030200585981518
Both_Wrong,anchor_sym,393677,0.003650200545116936,0.0012675339358879222,0.0025286147300414125,2.7588708955126346,1.3907802439461154,0.0010839507015806902,0.003401882702593168,0.00041132879102507116,0.0001729735483527596
Both_Wrong,ctx_S,393677,0.3375584552818681,0.15081537027900313,0.24741716829978483,1.2875422378135835,0.7379016369120194,0.27655949529368107,0.21256985635117967,0.11179833358367866,0.002333795887473193
Both_Wrong,ctx_D,393677,0.33554157342186613,0.2029525210011548,0.33737956979089107,1.6404102905292177,0.847947003213274,0.2075307693948508,0.19385094104362602,0.20970436719728966,0.2007240063688527
Both_Wrong,ctx_sym,393677,0.336057224577509,0.1864786505890526,0.3124647153316336,1.3100615764747088,0.7665951114909362,0.23736815866902572,0.2007152469260973,0.17927789046653145,0.1285533062945559
Both_Correct,shallow,1587837,1.0,1.0,1.0,0.24040069759849378,0.1002655002391208,1.0,1.0,1.0,1.0
Both_Correct,deep,1587837,1.0,1.0,1.0,0.03576834756200352,0.01478419814594113,1.0,1.0,1.0,1.0
Both_Correct,fixed_average,1587837,1.0,1.0,1.0,0.12552746849110982,0.03584185498725733,1.0,1.0,1.0,1.0
Both_Correct,anchor_old,1587837,1.0,1.0,1.0,0.13476794623413307,0.04047674557976334,1.0,1.0,1.0,1.0
Both_Correct,anchor_sym,1587837,1.0,1.0,1.0,0.12735482600928133,0.036638561563099734,1.0,1.0,1.0,1.0
Both_Correct,ctx_S,1587837,0.9372523754012534,0.7222843613749116,0.8153811745875558,0.4132140041426923,0.1899155907878944,0.9218201118846507,0.8858495090791617,0.7330743738402778,0.34839345069555583
Both_Correct,ctx_D,1587837,0.9537956351942927,0.8698144590026572,0.9294896648605169,0.20712870434734357,0.10116462443243218,0.9373634387166601,0.9073744149141875,0.824265517170485,0.8102544652092959
Both_Correct,ctx_sym,1587837,0.9593805913327376,0.8972536750545844,0.9451997313433607,0.29833489626252896,0.12812678104907818,0.9460728443502668,0.9176758473892992,0.8211920529801324,0.9040739554986393
Top20,shallow,485451,0.35385239704934174,0.19023837272164,0.31605326587622223,1.411214264294972,0.7854553410904932,0.23083426977456759,0.25610256817790494,0.15236664532335123,0.12165000761073622
Top20,deep,485451,0.595318580042064,0.42933731790908336,0.5944749138492789,3.209851133596217,0.7425554155402195,0.29543659143428797,0.38562659925632164,0.5129226157130529,0.523363465232671
Top20,fixed_average,485451,0.5998010097826557,0.43534413120489013,0.6011146790448701,1.0037874631615629,0.5523518835407626,0.3093004669162495,0.3955021883240195,0.5025217966263281,0.5340520729529631
Top20,anchor_old,485451,0.6129454878041244,0.44990195380035414,0.6180850160957974,0.9855907626045564,0.5395232506489683,0.3528960984820618,0.44382348116148085,0.4958402526781935,0.5070479828796802
Top20,anchor_sym,485451,0.6429443960358512,0.4838272800336223,0.6470222429861774,0.9410152070079769,0.5042343643277017,0.36088914920023984,0.4476277252997782,0.5177768631672259,0.6090153824672454
Top20,ctx_S,485451,0.5680140735110237,0.35320897254495737,0.49983808399395013,0.9765380864247926,0.5429625915729643,0.4372716317651443,0.45277800709981014,0.43517334808906866,0.08761290322580645
Top20,ctx_D,485451,0.6975492892176554,0.5475828299416996,0.7040855096306403,0.7837197626782154,0.41548880773884306,0.45270502115978495,0.5058706796758723,0.5565100063692132,0.6752456125619279
Top20,ctx_sym,485451,0.7103332777149496,0.5665648341498143,0.7198449609035988,0.7741222050554242,0.4264883520589933,0.48657696265516925,0.5288561981134299,0.544146294378828,0.7066798814518301
Bottom80,shallow,1993692,0.8020085349191349,0.5269703915405549,0.6642972905290854,0.6323184502039662,0.31391529928694556,0.733867911807347,0.682580219645377,0.47635001167397373,0.21508342303552205
Bottom80,deep,1993692,0.8093371493691102,0.5455089451008219,0.6801953802448552,1.4379750808869485,0.3285146391919118,0.7501816307648362,0.690485571513542,0.520191654554352,0.22117692357055765
Bottom80,fixed_average,1993692,0.8165243176980196,0.5519698544190739,0.686038408195299,0.6027670154662955,0.2901563973623154,0.7564918941104043,0.7012278373358657,0.5199934435512111,0.23016624267881441
Bottom80,anchor_old,1993692,0.819796137016149,0.5556285672994121,0.6894538256851048,0.5930038786363327,0.28499070498404505,0.7595774790773648,0.7054842740896906,0.5219110477987469,0.2355414682318462
Bottom80,anchor_sym,1993692,0.8200664897085408,0.5580062166843265,0.6922092794767019,0.5911554799847436,0.28383215452617505,0.760141001116139,0.7055916030534352,0.5240311589338154,0.24226110363391656
Bottom80,ctx_S,1993692,0.8333513902849587,0.5277038768223345,0.6449702120510622,0.562995094956832,0.2860585686205915,0.7842181191254144,0.7317676252414568,0.47847528938940403,0.11635447353306283
Bottom80,ctx_D,1993692,0.842911543006643,0.621686536204128,0.7548919005719931,0.45287295899019014,0.23486852003877226,0.7918839417034362,0.7326674472278034,0.567856345853437,0.39433841003183523
Bottom80,ctx_sym,1993692,0.8482007250869241,0.6121712224074949,0.7437373975142741,0.47517332957569924,0.2428510927813291,0.7997236162630009,0.7428214950458308,0.5542476970317298,0.35189208128941835
Top20_Both_Wrong,shallow,93112,0.0,0.0,0.0,1.9810978523340101,1.051148798327939,0.0,0.0,0.0,0.0
Top20_Both_Wrong,deep,93112,0.0,0.0,0.0,8.68724489407349,1.81172041149874,0.0,0.0,0.0,0.0
Top20_Both_Wrong,fixed_average,93112,0.004714752126471346,0.0017862752989687986,0.003556117913248408,2.4540406808701634,1.2494728049087718,0.0011507479861910242,0.005623896365983589,0.0002918713820109938,7.858546168958742e-05
Top20_Both_Wrong,anchor_old,93112,0.005960563622304322,0.00205020681323873,0.004079256686422784,2.2509526485165394,1.14616080679804,0.0013347844836437562,0.0063732109100729135,0.00040865323219165835,8.417862704659286e-05
Top20_Both_Wrong,anchor_sym,93112,0.00541283615430879,0.0019607648434196955,0.0039030517226736985,2.338261621580191,1.1858077721304288,0.0013745538728658243,0.005923165695693886,0.00041962875197472355,0.0001257110531443477
Top20_Both_Wrong,ctx_S,93112,0.38620156370822234,0.17720893157041312,0.28098148248984645,1.2758445105009832,0.7062118036389173,0.3188603729205789,0.2715596643242137,0.1145425130325364,0.0038731760043235453
Top20_Both_Wrong,ctx_D,93112,0.32673554429074664,0.1883828378524973,0.31342149084075077,1.7456896888581503,0.863460341560781,0.2638257522938338,0.19397635304993754,0.1867848130978229,0.10894443296839496
Top20_Both_Wrong,ctx_sym,93112,0.3617578829796374,0.19777196380201414,0.32264236382922584,1.3365900785309477,0.7462614504705084,0.30462277562625617,0.22841533556563115,0.17317593871656412,0.0848738052996051
Deep_Correct,shallow,1902567,0.8345761279366246,0.5838905845930338,0.7113982366892919,0.4797180669731886,0.24811974777898127,0.7756694975877111,0.7430376248319898,0.5756391335598814,0.241216082392553
Deep_Correct,deep,1902567,1.0,1.0,1.0,0.04692562278222103,0.02014390326801596,1.0,1.0,1.0,1.0
Deep_Correct,fixed_average,1902567,0.9862627702467246,0.9667524983940832,0.9830596610403033,0.1999360794350038,0.08130131082797597,0.979853515185421,0.9735023192470698,0.9489113800452535,0.9647427790985887
Deep_Correct,anchor_old,1902567,0.9703321880385816,0.8922804556250742,0.9402319440998517,0.22455553380163507,0.09750715261795902,0.9643375573776923,0.9511556276323926,0.9245062351753129,0.7291224023148991
Deep_Correct,anchor_sym,1902567,0.9867957343946363,0.9651750317278094,0.9822323579537162,0.19694586993061422,0.07812966355910445,0.9819340195614958,0.9743567164125821,0.953931774163906,0.9504776167732535
Deep_Correct,ctx_S,1902567,0.8788352788627155,0.6217458094681126,0.7193798644267724,0.5015273260725995,0.24550061917312055,0.85694986800132,0.807136398972487,0.6779325813416722,0.14496438955697163
Deep_Correct,ctx_D,1902567,0.9444639794551256,0.8801020732045621,0.9358058201997357,0.22917264279969826,0.11451472473079945,0.9222586028166165,0.8899352189051308,0.8201440452102293,0.8880704258862717
Deep_Correct,ctx_sym,1902567,0.9424545889842513,0.8694714203201556,0.9296080493771369,0.34323662796474497,0.15605242527381563,0.9204920108441991,0.8891972595947987,0.8034537335626092,0.8647426772790152
Top20_Deep_Correct,shallow,288998,0.23680786718247185,0.13828954868200607,0.24216295892459597,1.555828184063455,0.893982924305317,0.09846165572083689,0.1475184338062411,0.16412735618712765,0.14305074901381865
Top20_Deep_Correct,deep,288998,1.0,1.0,1.0,0.04039500100873702,0.015902956011862323,1.0,1.0,1.0,1.0
Top20_Deep_Correct,fixed_average,288998,0.9693873314002173,0.9341426838819461,0.9655803334112483,0.4918884521430569,0.24683612322383397,0.8782461380709302,0.9343322450248757,0.9442394902229545,0.9797528622090241
Top20_Deep_Correct,anchor_old,288998,0.8695873327843099,0.7653314405747922,0.8651139373183647,0.6096674985122764,0.33141344286387003,0.6928552550436085,0.7890279854018256,0.8759315323707498,0.703510989482985
Top20_Deep_Correct,anchor_sym,288998,0.9687160464778303,0.9352293987191265,0.9663411181020567,0.47109919569123854,0.22815571782600974,0.8944902209344441,0.9316286879347565,0.9514202711426727,0.9633784148646327
Top20_Deep_Correct,ctx_S,288998,0.579197779915432,0.3964080921577159,0.5388362739679399,0.9559388664778478,0.5287640245656947,0.3977140768139005,0.48062814055303676,0.6078094054038425,0.09948074586008372
Top20_Deep_Correct,ctx_D,288998,0.9211067204617333,0.848515389207499,0.9170547448459615,0.2919669802430331,0.1515981790250338,0.7871576594006621,0.8254643755687597,0.8407711936489934,0.9406683282115809
Top20_Deep_Correct,ctx_sym,288998,0.8836566343019675,0.7854962915244676,0.8782638438060919,0.541031723566888,0.27575871954105446,0.6914907443509906,0.7712662822976725,0.799182144440155,0.8800459950090522
Deep_Wrong,shallow,576576,0.31721577034077036,0.13375575766630318,0.22293804050004273,1.7916594653841398,0.9280408089845859,0.2434922689283895,0.2091391169348589,0.07506101222800046,0.007330632573963978
Deep_Wrong,deep,576576,0.0,0.0,0.0,7.519955246592252,1.694670176109128,0.0,0.0,0.0,0.0
Deep_Wrong,fixed_average,576576,0.07395555833055834,0.02910612930066407,0.055637269276898375,2.269656762570515,1.2000864957070132,0.05742118386848915,0.04340788510206441,0.015138935314477955,0.0004565129176247802
Deep_Wrong,anchor_old,576576,0.14890318015318016,0.055483873820877355,0.10134012216069802,2.139338373128603,1.1179478495756863,0.10556342348644263,0.09890324729034407,0.016676894404291105,0.0007919301024316149
Deep_Wrong,anchor_sym,576576,0.12076985514485515,0.045556364926904215,0.0845847127433753,2.186521831541193,1.1481713644171658,0.08726942139065662,0.07932069469741669,0.01499695745975549,0.0006383861597880558
Deep_Wrong,ctx_S,576576,0.45986305361305363,0.20511211897165954,0.31161604112187435,1.1140090244195218,0.6361919960485092,0.3942716026587888,0.3132964984944926,0.11041487106617905,0.0024655036671777236
Deep_Wrong,ctx_D,576576,0.38542360417360416,0.2198648767556992,0.3585042207597616,1.4695901847691875,0.7840822551959605,0.2748350055971046,0.24442353873195852,0.1935590111848733,0.16664195150886038
Deep_Wrong,ctx_sym,576576,0.4211066711066711,0.22342490166349674,0.3575049876193981,1.1622353042752283,0.6838808470502696,0.33135833494426187,0.27470658275216875,0.16906368023861965,0.11857100871893675
Top20_Deep_Wrong,shallow,196453,0.5260342168355789,0.24455937717800985,0.35758920218939233,1.1984756775324785,0.6258026277498075,0.40550643255248714,0.43406646219449324,0.1282263318799178,0.010438282085141169
Top20_Deep_Wrong,deep,196453,0.0,0.0,0.0,7.872373382711865,1.811519022605401,0.0,0.0,0.0,0.0
Top20_Deep_Wrong,fixed_average,196453,0.05611011285141993,0.023762813858821896,0.04571339577516689,1.756831653814422,1.001789884996947,0.048262883909303826,0.03680033119651209,0.009855741864133882,0.00013229846533780208
Top20_Deep_Wrong,anchor_old,196453,0.2354049060080528,0.09043364218645109,0.15500068098685776,1.5386038063154723,0.8456693427436566,0.17149143012946474,0.17639295049299966,0.013502031769486516,0.00034815635385345784
Top20_Deep_Wrong,anchor_sym,196453,0.16370836790479149,0.06437180156823494,0.11507961614527784,1.6322990633935488,0.9103680282661294,0.12336510751496342,0.12402170844987298,0.00984739121468344,0.00025299909341991526
Top20_Deep_Wrong,ctx_S,196453,0.5515619512046138,0.24720438109188644,0.3538937976099171,1.006841178595578,0.5638498137989767,0.46965016501650164,0.415199243593577,0.100154299340721,0.0038138164167461214
Top20_Deep_Wrong,ctx_D,196453,0.3686785134357836,0.18952524120934014,0.30988653415953626,1.5071272475127704,0.8036929273859515,0.286076898361358,0.25340409336941816,0.14547802558215808,0.07314194752442639
Top20_Deep_Wrong,ctx_sym,196453,0.4553608242174973,0.22624636103889403,0.35120119536469685,1.1170168565457246,0.6482236390661619,0.3758614808944354,0.3225555547478683,0.13897280966767372,0.06759559884559885
Shallow_Correct,shallow,1770736,1.0,1.0,1.0,0.26883137778495086,0.11651482623226248,1.0,1.0,1.0,1.0
Shallow_Correct,deep,1770736,0.8967101815290365,0.6952232297699352,0.799654433829561,0.5655231858358728,0.17424536161931253,0.8654885547584382,0.8111200208326881,0.7618216716105392,0.34246267187807555
Shallow_Correct,fixed_average,1770736,0.920049064343866,0.7415768991237591,0.8348957201580913,0.22143264633509957,0.10582725231049031,0.8929016805080842,0.8505124337794099,0.8164035020306339,0.40648998017690857
Shallow_Correct,anchor_old,1770736,0.9443242809769496,0.83971723637107,0.910545217210072,0.21263271242013393,0.09495838676888653,0.9154562491617398,0.8900405433399425,0.8526256700655723,0.7007464829170256
Shallow_Correct,anchor_sym,1770736,0.9352229807266583,0.7953310530534322,0.8790786646063877,0.2127989146185918,0.09751082159671706,0.9067842887104101,0.8750790515928675,0.8343864316594612,0.5650744402509899
Shallow_Correct,ctx_S,1770736,0.9151341589034164,0.6850280771752444,0.7910346226911811,0.44701840726335923,0.21339891182476114,0.88779152146877,0.844400826302896,0.6689896374738017,0.3389303234555099
Shallow_Correct,ctx_D,1770736,0.9061785607792466,0.7393128431811087,0.843864648371218,0.29955072294999435,0.15750440029049742,0.8706065666851964,0.8237024925703647,0.7180518867099347,0.5448904267589388
Shallow_Correct,ctx_sym,1770736,0.9226909036694346,0.804463219441957,0.8900416181813064,0.3547016936645359,0.16714115667330678,0.8920189289715015,0.8498464513062598,0.7273339372719928,0.7486535602180737
Top20_Shallow_Correct,shallow,171778,1.0,1.0,1.0,0.5776669271819307,0.29927340059677554,1.0,1.0,1.0,1.0
Top20_Shallow_Correct,deep,171778,0.39840375368207803,0.26838129714870784,0.4193359643600549,4.305379187064427,1.0949535916502544,0.20746232702550788,0.2329707155246451,0.3746934225195095,0.25839872352516885
Top20_Shallow_Correct,fixed_average,171778,0.4600181629777969,0.31451047812916255,0.47565922049570386,0.7991240315364894,0.5102817425434257,0.272009059778359,0.28710095848314166,0.41511665730254016,0.28381523695260946
Top20_Shallow_Correct,anchor_old,171778,0.6643924134638894,0.5158995917998168,0.6791183614490457,0.6832709322320477,0.40247350099305307,0.460282098242353,0.5034620469063444,0.49801273258063383,0.6018414894699359
Top20_Shallow_Correct,anchor_sym,171778,0.5826939421811873,0.41904382301583254,0.5901055523202741,0.7244801766798662,0.443317242846403,0.3778590534417818,0.417228034972051,0.4498714652956298,0.4312167383538675
Top20_Shallow_Correct,ctx_S,171778,0.7074072349194891,0.4493636612410568,0.6027916688490635,0.7679141696934857,0.4296342696327731,0.599757706919467,0.571418871731202,0.4185939158934589,0.20768415042009952
Top20_Shallow_Correct,ctx_D,171778,0.609251475741946,0.4403408650887181,0.6112235307426812,0.8971994510941219,0.5143045978339867,0.41985758430740294,0.4465316487613353,0.42828031637481434,0.46669391091132
Top20_Shallow_Correct,ctx_sym,171778,0.6835799694955117,0.5330028014635456,0.6921755453903905,0.747098541042188,0.4337009258884725,0.5126779996355401,0.5217754735942446,0.44255984143924376,0.654997891185154
Shallow_Wrong,shallow,708407,0.0,0.0,0.0,2.0746466549129114,1.1304709076992434,0.0,0.0,0.0,0.0
Shallow_Wrong,deep,708407,0.44427850091825744,0.30589081744351143,0.45838009079811726,4.832973973471194,0.9978568004224702,0.16310435222973577,0.2749150360743844,0.3279169715104333,0.45762690995949223
Shallow_Wrong,fixed_average,708407,0.409239321463509,0.2828323671875657,0.429361483147246,1.8307592188352824,0.9305810599550095,0.14246539203843323,0.24539154462558718,0.29146046349386295,0.45201206859237947
Shallow_Wrong,anchor_old,708407,0.36677644348517163,0.24272525027124342,0.38466984938103493,1.812809178118502,0.9344198408517307,0.13220454384871824,0.2289598158225199,0.27138800455054546,0.33834863686319
Shallow_Wrong,anchor_sym,708407,0.410844331013104,0.2872944681619772,0.4339373187618879,1.776645382644309,0.9005967615056909,0.1432305965639299,0.24584295612009238,0.29503233857077577,0.4650719813931106
Shallow_Wrong,ctx_S,708407,0.4470989134777042,0.24735218966817552,0.3811620374394181,1.1362798801307525,0.6437277967370195,0.30907985466620286,0.33203062885912205,0.29965184364614655,0.04864643150123052
Shallow_Wrong,ctx_D,708407,0.5851565554829357,0.43486009954302096,0.6001990191572482,1.062837449253595,0.5520219801695568,0.32283721448836067,0.3961483643605338,0.4373510737133972,0.5831037456097921
Shallow_Wrong,ctx_sym,708407,0.5675282711774446,0.4168101875560334,0.5842636694409101,0.9811656380047481,0.5579371952305945,0.3299752608768438,0.38758150856277157,0.4076192564100009,0.5420647243745171
Top20_Shallow_Wrong,shallow,313673,0.0,0.0,0.0,1.8676931275525814,1.0517051023837183,0.0,0.0,0.0,0.0
Top20_Shallow_Wrong,deep,313673,0.7031558342605198,0.529251524034172,0.6881448950886943,2.6099027224525666,0.5495701924071174,0.4036887608069164,0.515177065767285,0.5644708670255888,0.6336694025368979
Top20_Shallow_Wrong,fixed_average,313673,0.6763508494514988,0.4991217351595167,0.6596326943158628,1.115868117083615,0.5753909231783488,0.34970203318532367,0.482802136937897,0.5332315140936529,0.6307512564211932
Top20_Shallow_Wrong,anchor_old,313673,0.5847714020652081,0.41320664947128233,0.5784089725628617,1.1511513808972647,0.6145763533909758,0.26554752640355755,0.4049912118074784,0.49518604429474755,0.48710181537934577
Top20_Shallow_Wrong,anchor_sym,313673,0.6759395931431778,0.5026738340783692,0.6613024878097816,1.0595971520262037,0.5375946512947486,0.34316101622423084,0.4704836439313833,0.5399689153994791,0.6570817607583835
Top20_Shallow_Wrong,ctx_S,313673,0.49167763881494425,0.305032553655601,0.44701993155541925,1.0907876366515272,0.6050250339452505,0.3236711400565752,0.3875842145659219,0.439492513979917,0.06938234601998984
Top20_Shallow_Wrong,ctx_D,313673,0.7459041740921278,0.5922002003896136,0.7401461092616156,0.721574426877214,0.3613739212457002,0.49005469155794557,0.5519740846725951,0.5975921479235595,0.7291798774043543
Top20_Shallow_Wrong,ctx_sym,313673,0.7249842989355156,0.5713531739119291,0.7228344040123545,0.7889212823010455,0.42253850139514815,0.46043850044319307,0.5339443473331129,0.5745275060985341,0.7165023417728766
class0,shallow,965133,0.8387413962635202,0.20968534906588004,0.22807486631016044,0.48028538833893164,0.24856309522929473,0.8387413962635202,0.0,0.0,0.0
class0,deep,965133,0.792508390035363,0.19812709750884075,0.2210612777158963,1.5703553048995214,0.364463619602298,0.792508390035363,0.0,0.0,0.0
class0,fixed_average,965133,0.8096241657885493,0.20240604144713734,0.2236995341614907,0.4926522021607903,0.26100028876743614,0.8096241657885493,0.0,0.0,0.0
class0,anchor_old,965133,0.827660021986607,0.20691500549665176,0.22642614382049225,0.46420316521117044,0.24138050485677703,0.827660021986607,0.0,0.0,0.0
class0,anchor_sym,965133,0.8206682395068866,0.20516705987672165,0.22537555763843006,0.4712681058377083,0.24674261268563824,0.8206682395068866,0.0,0.0,0.0
class0,ctx_S,965133,0.9165109886409438,0.22912774716023596,0.2391092443698613,0.4095067920061509,0.19514701004261012,0.9165109886409438,0.0,0.0,0.0
class0,ctx_D,965133,0.8388097806209093,0.20970244515522732,0.2280849790612026,0.4390899409125165,0.2372901384843797,0.8388097806209093,0.0,0.0,0.0
class0,ctx_sym,965133,0.8748928904099228,0.2187232226024807,0.23331809909915385,0.3950875243853888,0.20425596656467754,0.8748928904099228,0.0,0.0,0.0
class1,shallow,1044692,0.755598779353149,0.18889969483828725,0.21519688559807204,0.6498543059308732,0.36004306472487374,0.0,0.755598779353149,0.0,0.0
class1,deep,1044692,0.7933448327353899,0.19833620818384748,0.22119137888425525,1.573743592650456,0.36556943719312407,0.0,0.7933448327353899,0.0,0.0
class1,fixed_average,1044692,0.8014955604139785,0.20037389010349463,0.2224528269805442,0.5606890193690273,0.29885730828088286,0.0,0.8014955604139785,0.0,0.0
class1,anchor_old,1044692,0.82443533596505,0.2061088339912625,0.225942602544737,0.5368388663396563,0.2809529181088922,0.0,0.82443533596505,0.0,0.0
class1,anchor_sym,1044692,0.8192768777783308,0.2048192194445827,0.22516552806926712,0.5348750425560677,0.2797313620046546,0.0,0.8192768777783308,0.0,0.0
class1,ctx_S,1044692,0.8407272191229568,0.2101818047807392,0.22836822598938217,0.5613614977542313,0.294669994518769,0.0,0.8407272191229568,0.0,0.0
class1,ctx_D,1044692,0.8507560122983616,0.2126890030745904,0.22984013199066963,0.42799430855235115,0.22753328724912408,0.0,0.8507560122983616,0.0,0.0
class1,ctx_sym,1044692,0.858944071554104,0.214736017888526,0.23103010055488502,0.46558110475286013,0.23889730499896492,0.0,0.858944071554104,0.0,0.0
class2,shallow,323515,0.4546775265443643,0.11366938163609107,0.1562812094940609,1.4697671963837105,0.7316920624734201,0.0,0.0,0.4546775265443643,0.0
class2,deep,323515,0.6497256695980094,0.16243141739950234,0.1969193065160733,2.55613549306309,0.6120552404377514,0.0,0.0,0.6497256695980094,0.0
class2,fixed_average,323515,0.6335007650340788,0.1583751912585197,0.19390892817269736,1.235671670937413,0.5791945559382478,0.0,0.0,0.6335007650340788,0.0
class2,anchor_old,323515,0.6174891426981748,0.1543722856745437,0.1908789142374475,1.23855474382,0.588757844241883,0.0,0.0,0.6174891426981748,0.0
class2,anchor_sym,323515,0.6341035191567624,0.1585258797891906,0.19402183268168208,1.2183137117767264,0.5712505124981605,0.0,0.0,0.6341035191567624,0.0
class2,ctx_S,323515,0.49427383583450535,0.12356845895862634,0.16538930950312358,1.0802956162428718,0.6125983262695365,0.0,0.0,0.49427383583450535,0.0
