draw,teacher-fixed_miou,teacher-fixed_accuracy,teacher-vs-rect_NetRepair,fixed-vs-rect_NetRepair,CCA:all:mean_dm,CCA:Top20:mean_dm,CCA:class0:mean_dm,CCA:class1:mean_dm,CCA:class2:mean_dm,CCA:class3:mean_dm,CCA:all:benefit_rate,CCA-U:all:benefit_rate,CCA-U:all:mean_dm,CCA-U:Top20:mean_dm,CCA-FA:all:benefit_rate,CCA-FA:all:mean_dm,CCA-FA:Top20:mean_dm
5398,0.018883851088001058,0.011250108259330947,-0.03365968905906025,-0.0449097973183912,-0.0002912965597004177,-0.0006855238963138466,-0.0003600837694406243,-0.0002555852393604071,-0.00026843559366020463,-0.000143851581953232,0.18293470401395387,0.0,-9.616017751103983e-05,-0.000404180756981107,0.0011798756477936244,4.2791219230941666e-05,0.00017003564873438869
5399,0.01773874744833215,0.010614530344909445,-0.0301984644134522,-0.04081299475836165,-0.00028195250210951355,-0.0006511946287691954,-0.00035895441251419146,-0.0002480928022790302,-0.00027739338961288993,-2.0562126014623524e-05,0.18323129443229358,0.0,-9.323000764810212e-05,-0.000393123625447001,0.001170344941853423,4.15404448687349e-05,0.00016693050654571667
5400,0.019059299426299248,0.01108186081366736,-0.03092644211203908,-0.04200830292570644,-0.00028750633350788367,-0.0006640449842334515,-0.0003544610570475346,-0.0002565301148135862,-0.000271571752552043,-0.00012640379551433318,0.17927882399015554,0.0,-9.267211401837875e-05,-0.00038542018729405703,0.001049058086197001,4.2206920812407134e-05,0.00016533493143238613
5401,0.019270357942135607,0.011455360157137157,-0.03348452615748929,-0.044939886314626455,-0.0002887332071212176,-0.0006675626270109005,-0.00035958608383285034,-0.00026547272964404765,-0.00024228742331611498,-7.47552111938173e-05,0.181334874337118,0.0,-9.254594993574077e-05,-0.00039587968067896954,0.001245806256733815,4.406689210463667e-05,0.00017730083622659708
5402,0.020262452581175427,0.011861257216971158,-0.03303685601201547,-0.044898113228986625,-0.00029223022921331574,-0.000693611176549728,-0.00036658282966806847,-0.00025700952388878033,-0.00026055031841757406,-0.0001169061858991352,0.18018007781160048,0.0,-9.819374712861321e-05,-0.0004154782404601453,0.0011910767049339794,4.367896265588384e-05,0.00017522357346995844
5403,0.02077004789496051,0.01198203440917976,-0.03338241325617663,-0.04536444766535639,-0.00028724653701793257,-0.0006685593239758455,-0.0003514099033357962,-0.0002582512057158339,-0.0002635826515476048,-0.00011115621619747315,0.18085729760379476,0.0,-9.23036468058726e-05,-0.000397024026121986,0.0013058405108183522,4.440198250289617e-05,0.00017785391711015982
5404,0.020884246054682087,0.011607873194169817,-0.031298507030097705,-0.04290638022426752,-0.00029111674322383096,-0.0006861055742256638,-0.00035856406065764396,-0.00026189132945278985,-0.0002655989916609689,-0.0001303793121582414,0.18025172129510952,0.0,-9.737220566779387e-05,-0.0004074615251680916,0.001167791654053497,4.3495057677389736e-05,0.0001729092767186659
5405,0.018858482672025945,0.010820603014670516,-0.029770455455499813,-0.040591058470170326,-0.0002806777529739658,-0.0006534463096233545,-0.00034865673334893066,-0.0002519078791437956,-0.0002352598155913813,-0.00013816493009480708,0.18131932320171576,0.0,-9.106942090570886e-05,-0.0003867644514862619,0.001030054052660456,4.2256406292481365e-05,0.00016970006734672773
5406,0.01934446999245165,0.011159082127339832,-0.03386687349877479,-0.045025955626114625,-0.0002954272044629182,-0.000698661944580642,-0.00037249404122774503,-0.0002529438478390043,-0.00028907021810800095,-9.05469685928902e-05,0.17745920321456504,0.0,-9.668986968401824e-05,-0.0004148711519124868,0.0011293130005850464,4.2588890223278516e-05,0.0001699855263457535
5407,0.019604276207143334,0.011454506421631115,-0.03173559706594508,-0.043190103487576195,-0.0002872540201587739,-0.0006789920901710482,-0.0003577385877334777,-0.0002535100915382518,-0.00027798362331681996,-5.5954111184833516e-05,0.18016428152404934,0.0,-9.594116393861093e-05,-0.0004087553742338129,0.0010730008486167224,4.3316341481996526e-05,0.0001763652546939776
5408,0.01891853703560198,0.011102129608979928,-0.030522302080658006,-0.041624431689637933,-0.0002846292931881323,-0.000664868761675143,-0.0003463941405294347,-0.0002577510461452336,-0.0002902661198284103,-9.128007069887241e-05,0.18036381524549155,0.0,-9.295044605412187e-05,-0.00039309938531149815,0.0012044516403810126,4.353969296505091e-05,0.00017447770409093242
5409,0.0187354546153492,0.010974801877496086,-0.032398393462754665,-0.04337319534025075,-0.0002834320021315019,-0.0006611136553156167,-0.00035737315178022616,-0.0002520405122286668,-0.0002472357272038343,-8.862400694489782e-05,0.18706857818062766,0.0,-9.33694818374102e-05,-0.0003972679172291084,0.0011444700699882809,4.279427746009751e-05,0.000172810142416649
5410,0.019169198510255336,0.010909732199484849,-0.03097859149095898,-0.04188832369044383,-0.0002837409196219009,-0.0006648360102187409,-0.00035666351714153994,-0.00024914105255886723,-0.00025070005930586574,-0.00010479463549022448,0.17776569720032617,0.0,-9.234634574944188e-05,-0.00039469914103135606,0.0011730024980908373,4.2327152286306236e-05,0.00017171776627442035
5411,0.01952965287528885,0.011185163205227612,-0.03298103114688754,-0.04416619435211515,-0.00028401695398615385,-0.000659762719204274,-0.00035300848288802886,-0.0002487694358107273,-0.0002621707034449226,-0.00014337923951339082,0.1837349421943586,0.0,-9.081232200990012e-05,-0.00038307188438040714,0.0010486595834306935,4.152493870803112e-05,0.0001627053039226248
5412,0.02000945825661371,0.011951375662543727,-0.03241983747734657,-0.0443712131398903,-0.00028542689464179617,-0.0006592353628078461,-0.00035921158128824726,-0.00025211060861713623,-0.0002525761119474273,-9.140782260172091e-05,0.18560817550359343,0.0,-9.198110828173281e-05,-0.0003931696098183774,0.0011198770142232409,4.232133236397679e-05,0.0001674784462261465
5413,0.020608963982088113,0.01130278088695048,-0.03399438097443617,-0.045297161861386645,-0.00029801824795958905,-0.0007140489544494551,-0.00036634248334552465,-0.0002686595157244154,-0.0002586676419258618,-0.00011630735068253436,0.17266241138857796,0.0,-9.889956416889798e-05,-0.00042612077944476084,0.0012773071133582925,4.379743907570627e-05,0.00017963577488884424
5414,0.019753354699040715,0.01113729673209385,-0.030445370473032633,-0.04158266720512648,-0.0002819865645753688,-0.0006560260997336679,-0.0003563410431590484,-0.00024236525596318614,-0.000268335510423525,-0.00011025286268296195,0.1833241207067204,0.0,-9.101462282577295e-05,-0.0003849961734139597,0.0011083477727429807,4.22562531371675e-05,0.00016772638140356578
5415,0.019370322823818564,0.011549879355200632,-0.03220246225892717,-0.043752341614127804,-0.0002886227278367097,-0.0006839984732251404,-0.0003572296840702116,-0.00026271055148126114,-0.0002704980493042632,-5.121860598949971e-05,0.18053366016116354,0.0,-9.452228040763502e-05,-0.0004076949072531416,0.0010493657628489837,4.354093006357095e-05,0.00017746002279972066
5416,0.019434102062903857,0.01132803800757182,-0.034289875949737876,-0.04561791395730969,-0.0002940541484956915,-0.0006903189917498433,-0.00036797177704266673,-0.00026312700208765697,-0.00026054999996996306,-0.00011162022817864931,0.1798594377912914,0.0,-9.512978205981646e-05,-0.00040313084648390903,0.0010830071404638994,4.293813632965203e-05,0.0001706508292432852
5417,0.019647200342081228,0.011074700206903711,-0.03152525295608346,-0.04259995316298717,-0.0002865135300372016,-0.0006801298373796367,-0.00036426094642024863,-0.00024036062588835455,-0.000275092996677382,-0.0001010978948512809,0.18174491210817256,0.0,-9.491945535592102e-05,-0.0004055924167934033,0.001003937689068225,4.099880099687256e-05,0.00016640312763254052
5418,0.020443680574922074,0.01136010675160325,-0.03246113594613368,-0.043821242697736934,-0.0002965736180950556,-0.0006998663041375065,-0.00036254037458876664,-0.0002735338747364129,-0.00026655478158856997,-9.590982309439854e-05,0.17354799828642378,0.0,-9.801409409855455e-05,-0.0004144006385236482,0.0011012389543312575,4.455200071985459e-05,0.00017928754625670624
5419,0.019636357847628183,0.010904975379843154,-0.03127401269509082,-0.042178988074933976,-0.00029231478061951603,-0.0007049492832902671,-0.00035195572304682645,-0.000266791813489273,-0.00027716731801398514,-0.00010784720596213419,0.17357969271033755,0.0,-9.743597108235955e-05,-0.00041950374845016746,0.0009840779266708183,4.381722427107483e-05,0.00018119602651294975
5420,0.020115658019683846,0.011233935689566519,-0.03142221835373156,-0.04265615404329808,-0.00028514310046434167,-0.0006684966963518192,-0.00035762522749101125,-0.00024164182191141267,-0.0002843643517072063,-0.00011904299617376308,0.1809289052010245,0.0,-9.444131573219003e-05,-0.00039889707747247396,0.0010428806070951343,4.2657216554181124e-05,0.00016999990248546084
5421,0.018499510768028915,0.01061504763468256,-0.03132635934030786,-0.04194140697499043,-0.0002896243874943014,-0.0006725323385368814,-0.0003576785033558707,-0.0002533091231988733,-0.00026141981522070554,-0.00017067249814050933,0.18027182964813696,0.0,-9.417033922318604e-05,-0.00039466390213289867,0.001228825604213024,4.3201887528128304e-05,0.00017214023530150331
5422,0.01898219977817084,0.011090929639316736,-0.032573702734993056,-0.04366463237430979,-0.00028979843187110904,-0.0006887210829836663,-0.0003523710055921061,-0.00026018318174624814,-0.0002664419691429925,-0.0001494736190588231,0.17860885078627015,0.0,-9.421162176130364e-05,-0.0004034104419953474,0.0010538764571022636,4.331035181767428e-05,0.00017419618094284995
5423,0.020255877911813158,0.011525977290735697,-0.03306961197967991,-0.04459558927041561,-0.00029592624309232395,-0.0007006763658542715,-0.00036132368496560944,-0.0002577682824724655,-0.00027850257064816275,-0.00016932485589280755,0.17569634101705006,0.0,-9.789337950185188e-05,-0.0004142471740680916,0.001176087297533193,4.458177493514654e-05,0.00017807465513919627
5424,0.01991193636918598,0.011268649440875796,-0.03147058383303175,-0.04273923327390755,-0.00028582026827407407,-0.0006677563209248333,-0.0003508610548211986,-0.0002521986689976086,-0.0002829128419654858,-0.00010503513219288502,0.18197355896522277,0.0,-9.24901815258068e-05,-0.0003912588462971765,0.0011132726615914056,4.260353576936988e-05,0.00016925889370603302
5425,0.01897427829530285,0.010829400988619897,-0.03133553400453538,-0.042164934993155274,-0.0002850420403139893,-0.0006610208384683747,-0.000363055908753878,-0.00024084329091174063,-0.0002648729221967258,-0.0001121605137619559,0.18047960320632614,0.0,-9.297103910792011e-05,-0.0003926122036897999,0.0010849827019553718,4.192011418205075e-05,0.00016819156470536888
5426,0.019741715465513066,0.011326368640005444,-0.031924773859434596,-0.04325114249944004,-0.0002870701928170702,-0.0006665967708716198,-0.00035237004064216006,-0.00026008118450038936,-0.0002647156149576941,-8.506880571632437e-05,0.18305791701583965,0.0,-9.517404759808247e-05,-0.0004002808474438597,0.0011709530731746438,4.279803139372245e-05,0.00017154572502327771
5427,0.019929307388112716,0.011480038257385757,-0.03367601542553277,-0.04515605368291853,-0.000293198835524594,-0.0006907551313484629,-0.0003650358805600287,-0.00026267982801661077,-0.0002480620350031772,-0.00011953709317397493,0.17814724254892253,0.0,-9.432220941864177e-05,-0.00040763932492871534,0.0012725580675181569,4.34942271745655e-05,0.0001757024382937991
5428,0.019301292100486367,0.011235854647580215,-0.03198731361077498,-0.0432231682583552,-0.00028678698970990407,-0.0006605317287521277,-0.0003631273450828648,-0.0002528650448941268,-0.0002594409471226134,-9.132842741872904e-05,0.17957219994223858,0.0,-9.28602121078396e-05,-0.00039099638487263735,0.0010942985582799284,4.301619199347099e-05,0.00017149833900318296
5429,0.018785484474249547,0.011102331862089511,-0.032786447286186605,-0.043888779148276116,-0.00029200469230593676,-0.0006871989353913218,-0.00036263441536797105,-0.0002660221928386434,-0.00026594799857845755,-7.957859924731827e-05,0.17804451942786642,0.0,-9.644957598177787e-05,-0.00040839743200743456,0.001241463169791036,4.3617938716419036e-05,0.00017590861993167737
5430,0.019818476504657512,0.011322987590473205,-0.03328797412483351,-0.044610961715306714,-0.0002943962223038029,-0.0007054838626328262,-0.00036108102472398774,-0.00025586135141203946,-0.00029205034994530757,-0.00012081647482083099,0.17527350641894854,0.0,-9.678988392890865e-05,-0.00042050678372078685,0.0009580281195065015,4.393459006240135e-05,0.00018020222551083152
5431,0.019422635701438207,0.010786763016442673,-0.0322348897942805,-0.04302165281072318,-0.00028816260787153925,-0.0006584113854047347,-0.0003653108174803095,-0.00024602599865366164,-0.00025247977575348267,-0.00015546870474470963,0.18197697184260855,0.0,-9.138312780949448e-05,-0.00038078235641768993,0.00119372000530722,4.149876411227011e-05,0.0001631646028165499
5432,0.018772199807276735,0.01111300025684343,-0.03321359364957633,-0.044326593906419756,-0.0002831888597917623,-0.0006544601796822963,-0.00036367506968181494,-0.00024221859210045375,-0.00024794723128629365,-0.00011005335209592209,0.1876914518567288,0.0,-9.227752850749741e-05,-0.00038819153307852124,0.0010711858248150948,4.057804346091287e-05,0.0001591991019224031
5433,0.02008227248711425,0.011325655215215733,-0.030199861651646603,-0.04152551686686234,-0.0002863984375052432,-0.0006685924191131782,-0.0003529641176619935,-0.00024744488595428973,-0.0002847013887879427,-0.00013055954598421816,0.17915828926442637,0.0,-9.286730219655161e-05,-0.0003930792278014191,0.001185496696448197,4.2859172814305954e-05,0.00017163140303399165
5434,0.0190294572742592,0.01073632954825135,-0.031220089728802816,-0.041956419277054166,-0.0002844298395853708,-0.0006551613712933201,-0.00035306221189428924,-0.0002508409167897025,-0.000265287302178329,-0.00013741169429250363,0.18369028602865595,0.0,-9.226043424174746e-05,-0.0003838016313757887,0.0012124970441614346,4.1810234692769214e-05,0.0001646126808322086
5435,0.019964400262251436,0.011198990649950719,-0.031874764392158,-0.043073755042108725,-0.0002910835721310596,-0.0006953504480260874,-0.00036067607329422555,-0.0002587072788417754,-0.0002618571940051607,-0.00011016800341170205,0.17631619520881614,0.0,-9.635261648578386e-05,-0.0004132825155230168,0.0010723940662745184,4.329087086524029e-05,0.00017758015894804916
5436,0.019349932261573333,0.011232217231555921,-0.032011597868682455,-0.04324381510023838,-0.0002862394225654218,-0.0006710955342433025,-0.0003729349684509009,-0.00023867989978492525,-0.00026762622842642966,-0.00010621178461908809,0.18633662298962098,0.0,-9.566819308123474e-05,-0.0004009282506275317,0.0010502925613864022,4.209301720063009e-05,0.00016832678897892505
5437,0.019716802561888458,0.011538160589641267,-0.0328890211822672,-0.04442718177190847,-0.0002901352229122341,-0.0006888439742200688,-0.00035919905635619823,-0.00026512311535168754,-0.00024138038075080694,-0.00010266379824394004,0.18287139550960782,0.0,-9.766059608777121e-05,-0.0004149443855461971,0.0011160237127813956,4.2937642726074286e-05,0.00017195580415259215
5438,0.019560035818184995,0.01149038235508034,-0.03227835054446209,-0.04376873289954243,-0.0002861365718187339,-0.0006714308640402673,-0.0003569497640743415,-0.0002496611821394327,-0.0002617750246970116,-0.0001405280977299809,0.1834603590849967,0.0,-9.335897248597219e-05,-0.0004021946831964573,0.0011725453999693804,4.315417539974946e-05,0.00017438400020550781
5439,0.021225153586425405,0.011795302504926749,-0.0318674611528289,-0.04366276365775565,-0.00029324787799072906,-0.0006938164816299655,-0.00036891592746777076,-0.00026075439425846006,-0.00025632190802127796,-0.00010935379549393805,0.1739191150593758,0.0,-9.763714446908081e-05,-0.0004132582749209452,0.0012608301173872166,4.5075698548269235e-05,0.00018296970181909273
5440,0.018425424335356322,0.011025367632868887,-0.032918500006432774,-0.04394386763930166,-0.00028888962032629745,-0.000678830924510285,-0.00035700583061575226,-0.0002566739386300688,-0.0002817124037393221,-0.00010816906108892073,0.18075041491373653,0.0,-9.452529937892331e-05,-0.00040057015041238133,0.0012793173543298982,4.2898187800021073e-05,0.00017128121512839499
5441,0.019090058522926,0.010956439512467513,-0.030995063222806644,-0.041951502735274156,-0.0002814869073885259,-0.0006570369984904056,-0.0003531472208217462,-0.0002555762415822255,-0.0002558181396249692,-3.145572767977035e-05,0.18154960780743218,0.0,-9.159254730476274e-05,-0.00039369959617501405,0.0010013255450663115,4.2489474909540356e-05,0.0001721721869155582
5442,0.020007680834463804,0.0110836326514725,-0.0297690297919025,-0.040852662443375,-0.00028399032708873855,-0.0006623908313575144,-0.0003465340571465827,-0.0002511538654871291,-0.0002890156571975506,-0.00012155569311523213,0.1818829695837127,0.0,-9.458947324186025e-05,-0.0003911073232920518,0.0010994950749442327,4.3418647678374105e-05,0.0001725428834995105
5443,0.02038682595614516,0.011668746282551915,-0.033758469316506765,-0.04542721559905868,-0.00029418507492335195,-0.000689804733035194,-0.00036883321825641825,-0.0002461195608127988,-0.00028096650430428464,-0.00016582777883868567,0.1804122003413587,0.0,-9.605634387445455e-05,-0.00040763822340196516,0.0011952403734257415,4.426554122718753e-05,0.00017523877051998465
5444,0.019509378155199042,0.011305359428714043,-0.03155960422184831,-0.04286496365056235,-0.00028616056090697244,-0.0006855345868034311,-0.0003518828497423921,-0.00025647029262072866,-0.00027762730453704263,-9.420165232639104e-05,0.18153142636320455,0.0,-9.39699909137475e-05,-0.0004060092582967454,0.0011194660698327845,4.320686685881431e-05,0.00017542121902631492
5445,0.01915050963308984,0.011567938706972342,-0.03238129874262595,-0.04394923744959829,-0.00028823108678097245,-0.0006826933814959619,-0.0003674826065006117,-0.00025319688327696136,-0.00026637640862447277,-4.798858195481968e-05,0.17987292314910952,0.0,-9.26373032647732e-05,-0.0004050001059756309,0.0011502995893178812,4.3131976728014004e-05,0.0001755683252877088
5446,0.019219748310141505,0.010776244631556289,-0.03167010305966151,-0.0424463476912178,-0.00029285397925877345,-0.0006996441503482299,-0.00037104358367501234,-0.00024250881839346628,-0.0002900923344869766,-0.00012650717627003737,0.17920019726796718,0.0,-9.888156435052156e-05,-0.00041746754984963846,0.0010421628151488305,4.37969838399028e-05,0.00017799872601237862
5447,0.019855080567619643,0.011569588694259288,-0.03525495078282437,-0.046824539477083656,-0.00029645723869917156,-0.0007086751908799381,-0.0003640175770104188,-0.0002619786672133133,-0.0002858618324802861,-0.00010074148528942434,0.17630220443858832,0.0,-9.830439763090147e-05,-0.0004247122625974189,0.001245365705575363,4.458068880265043e-05,0.00018081431235711222
5448,0.01953136889242635,0.01107034277787028,-0.031156126948316227,-0.04222646972618651,-0.0002839333810079916,-0.0006671308698009026,-0.0003548463026947358,-0.00026030041982760956,-0.00022621698521784644,-0.00010301892881370297,0.18018102645085834,0.0,-9.374747938259552e-05,-0.00039773382019391804,0.001067968171403852,4.208323481042335e-05,0.00017081343197059603
5449,0.01862820135031984,0.011403247849505587,-0.03167899348822253,-0.04308224133772812,-0.0002833604838341142,-0.00066061858952894,-0.0003580312230022747,-0.00026275868068605985,-0.0002338719897694866,-6.665333951721901e-05,0.18427847897740976,0.0,-9.102607258416835e-05,-0.00039199591087070787,0.001189404292949594,4.254995132579534e-05,0.00017089003139421816
5450,0.018769723901397972,0.010918502825766879,-0.03260521882815865,-0.04352372165392553,-0.0002844359894907648,-0.0006577892577501715,-0.00036078158746387416,-0.0002464100263004945,-0.00026546588048707403,-8.261427792401615e-05,0.18248297788893675,0.0,-9.255673506172618e-05,-0.00039234222555632324,0.0011878508097959918,4.2274667181860664e-05,0.00016843793232320284
5451,0.01842194698126487,0.01116002656497121,-0.0332803188440935,-0.04444034540906471,-0.00028951854152349245,-0.0006918798740056724,-0.00035420192537262527,-0.00026514746722389784,-0.000251066564021754,-0.00011563040819799341,0.18042029521915096,0.0,-9.749066245267127e-05,-0.00041330924516540094,0.0009500722723481445,4.3645430270132206e-05,0.0001774184435876884
5452,0.020025254380055535,0.011413355774538574,-0.03276817085467314,-0.044181526629211716,-0.0002895912403293502,-0.0006621690236409589,-0.0003587756487385926,-0.00025747737613340105,-0.00026631508880312494,-0.0001334303618483987,0.1817846653828122,0.0,-9.269819582356263e-05,-0.0003879762739126295,0.0012166869851643336,4.34421066191259e-05,0.00017131671087254846
5453,0.020453893317268323,0.011254569922438541,-0.03156538119170976,-0.042819951114148304,-0.0002887108036024963,-0.0006816374043117777,-0.00036138767503787083,-0.0002505663643336533,-0.0002551788792948362,-0.00013349383353382027,0.17900404366446793,0.0,-9.479443923343616e-05,-0.0004029345084493554,0.0010379761968229042,4.34574233989982e-05,0.0001759765645706601
5454,0.018721028314359955,0.011123420509528081,-0.032503427841158804,-0.043626848350686885,-0.00028307756124274684,-0.0006633738773767895,-0.0003521134581654295,-0.00024850483864634316,-0.00028714107198184185,-6.341002570092964e-05,0.18510139726299288,0.0,-9.359319885147269e-05,-0.0003982372460369766,0.001144301479895737,4.234609480648817e-05,0.00017039139373969446
5455,0.01964690415924175,0.011134197096646281,-0.032374199288829855,-0.04350839638547614,-0.0002842975383300097,-0.0006574692241713194,-0.00036132830539398165,-0.00024610209245462506,-0.00025396224127864495,-0.00010592483447085366,0.18385892009168486,0.0,-9.241574465953402e-05,-0.0003927303111341959,0.001030809850641375,4.163787664565595e-05,0.00016639234768269572
5456,0.02164125000919992,0.011661309945343284,-0.034818486842238,-0.04647979678758128,-0.0003023360550875886,-0.0007230661071413593,-0.0003702148049953272,-0.0002532454802378221,-0.0003010728997149737,-0.00020150063989668777,0.1703122635627947,0.0,-9.885390643057071e-05,-0.00042615277358317376,0.0012024881012188307,4.472900576804139e-05,0.00018062877452417836
5457,0.01953938048897874,0.011471101632298803,-0.03095810035136853,-0.042429201983667335,-0.00028625601039000047,-0.0006782319748878073,-0.0003581760499297239,-0.0002577717527310283,-0.00024770027297364564,-0.00010803171345141966,0.18175981105471864,0.0,-9.537909120328007e-05,-0.00040132545033159966,0.0011256537745498191,4.286889161111954e-05,0.00017286833160341856
5458,0.021883138833950433,0.011985993441244992,-0.03290773492607762,-0.04489372836732261,-0.00029730299014987273,-0.0007176671651315157,-0.00036575678639144655,-0.0002749412282391592,-0.00022693500539086174,-0.00015330119536137432,0.17257527110935098,0.0,-9.666490795165442e-05,-0.0004253206068520351,0.0011674826382925415,4.496352537243095e-05,0.00018540043372947533
5459,0.018794849680851988,0.011052716688227684,-0.03257559831824062,-0.043628315006468306,-0.00028910301607961727,-0.0006707362390282881,-0.0003598829967773978,-0.0002651253964248169,-0.00024390007141628255,-0.00011066923900642468,0.1830728492884864,0.0,-9.410148040513649e-05,-0.00039289773201823614,0.0011570181112548511,4.203484684850494e-05,0.00016511355701533584
5460,0.02083758937676561,0.011551642387739588,-0.03296014915013348,-0.044511791537873074,-0.000290651577643747,-0.0007011591998355283,-0.0003693410150236214,-0.00025421140450874915,-0.0002498338534523411,-7.281558717715942e-05,0.17883996936750177,0.0,-9.71268814243458e-05,-0.0004230415289755343,0.0012830682129015027,4.4069966542553046e-05,0.00018171636457120225
5461,0.019137533122131067,0.011093678614528693,-0.03215572982699273,-0.04324940844152143,-0.00029061118349381153,-0.0006770378182900358,-0.00036857753096919275,-0.00025440290219978556,-0.00025422698586787397,-0.00010767760214822984,0.17501298738838272,0.0,-9.576297640602036e-05,-0.00040058025084677027,0.0012128253571632172,4.338972889861974e-05,0.00017364328959357968
5462,0.020062094132145658,0.01154248043662775,-0.03219052054774617,-0.043733000984373924,-0.0002850187392902066,-0.0006678997746541303,-0.0003555276996086047,-0.0002547812009848403,-0.0002544273352990815,-9.053405230137727e-05,0.18202522725557438,0.0,-9.359546888863517e-05,-0.000395530605452799,0.0013056374073390949,4.270008805134158e-05,0.00017069711325542328
5463,0.019695377426121707,0.011140354068881315,-0.030871264953325813,-0.04201161902220713,-0.00028818511001349847,-0.0006788478427506396,-0.0003518591180909192,-0.0002507686703889652,-0.0002858490956113375,-0.00013940405065916302,0.1783560336846531,0.0,-9.54500787642813e-05,-0.00040118707946877597,0.0012019259924076118,4.3342290517646967e-05,0.0001743582115481441
5464,0.018691876044436007,0.010907929583545438,-0.031677900135961494,-0.04258582971950693,-0.0002847905715506702,-0.0006704223632225017,-0.0003477083536727603,-0.0002640151813646407,-0.00025285390581603057,-8.2882514628467e-05,0.18214651622838954,0.0,-9.420674831961668e-05,-0.00040176094747877754,0.0010281685149267678,4.262109461872006e-05,0.0001737509140113034
5465,0.020875801856722,0.01153373287836133,-0.03229356929388388,-0.04382730217224521,-0.00029590432523178296,-0.0007118500996964836,-0.0003693710525364205,-0.0002562852283729233,-0.00029160875027478095,-0.00010837513401437255,0.1741475695057476,0.0,-9.800687320424189e-05,-0.00042341183513134564,0.0012109938013809662,4.359116110781057e-05,0.0001780969101015096
5466,0.019656603777391757,0.011580167355384438,-0.03110577127288394,-0.042685938628268374,-0.00028246941780097105,-0.0006599767431385376,-0.00034897932285207344,-0.0002527633046458053,-0.0002611726178352142,-9.963436000710547e-05,0.18223573363106976,0.0,-9.168110879002495e-05,-0.00039023447222541973,0.0012030817339101977,4.385784969977707e-05,0.00017556200106091653
5467,0.01919362323513274,0.011278920438662946,-0.035048877617575684,-0.04632779805623863,-0.0002942830324325674,-0.0006924094513595852,-0.00036207323734064516,-0.0002664345304538755,-0.00025978774666468194,-0.0001246341113159086,0.18019129723182128,0.0,-9.696802743579785e-05,-0.0004074224081322158,0.0012773404742324006,4.375037331432445e-05,0.00017331837954906082
5468,0.020012195923891585,0.011340822319584155,-0.031383283313943,-0.04272410563352715,-0.0002887082760081374,-0.0006719489051494062,-0.000350904521850023,-0.0002508046154383843,-0.0002860484814800652,-0.00016044918748474153,0.17842858808921086,0.0,-9.306653470109081e-05,-0.00039393178849431946,0.0011743156584702662,4.291718447174103e-05,0.0001710160909947078
5469,0.02020337389662563,0.011104032555577044,-0.032142781688137986,-0.04324681424371503,-0.0002879676151790142,-0.0006712377469848476,-0.0003482273798595371,-0.00024958307068879607,-0.00028892389180711666,-0.00017591818385389552,0.18108308400385492,0.0,-9.234750385960858e-05,-0.0003954817170669508,0.0011652530321769104,4.287159582320783e-05,0.000171088352283881
5470,0.019434775680591043,0.011376475425226776,-0.03211417185183267,-0.043490647277059445,-0.0002921719890464414,-0.0006887789255960422,-0.00036525471364748363,-0.00025425664882137544,-0.0002817490131329907,-8.680033047999903e-05,0.1775831676885922,0.0,-9.610546027233148e-05,-0.00040835451677194223,0.001153712924174636,4.321104812764924e-05,0.0001737632319387299
5471,0.02144330215722534,0.012250907389069553,-0.03265716862472558,-0.04490807601379512,-0.00029331776326259654,-0.0007012940199366165,-0.00036343697707525964,-0.00026656343832006,-0.00025045994434428297,-0.00010198030956794645,0.17845244718865055,0.0,-9.572352924495474e-05,-0.00041631208867222707,0.0011328554183229322,4.480105922368566e-05,0.00018202973071867844
5472,0.019031477044939127,0.011067812420798179,-0.02921949669645774,-0.04028730911725592,-0.00027451305997171736,-0.000635153850681227,-0.0003539689313780818,-0.00023863113745991547,-0.0002442061665784006,-5.2051519552868196e-05,0.18503782770484262,0.0,-8.903922282286298e-05,-0.00037980458212536714,0.0010577193374283343,4.2020693089221175e-05,0.00017013130013227023
5473,0.01958060832333719,0.01139817568223404,-0.032350716306634913,-0.04374889198886895,-0.0002829720218582372,-0.0006604596630836877,-0.0003589054813296039,-0.0002462438825505556,-0.000264745894129461,-9.127893093480154e-05,0.18555065245310656,0.0,-9.339362928323284e-05,-0.00039416119583342947,0.0011599522863333395,4.236471521749738e-05,0.00016991143205333223
5474,0.020409069138794256,0.011471919309653557,-0.03305068658614882,-0.04452260589580238,-0.00028991669720961267,-0.0006803669244648422,-0.0003711521474478374,-0.0002445087808019658,-0.00024200957440363428,-0.00015469027866491487,0.18001288898185508,0.0,-9.331123348768592e-05,-0.0004002377674233304,0.0010551392900742347,4.247048257423706e-05,0.0001704731328402168
5475,0.020046970101238126,0.011284183976644447,-0.03222974151294373,-0.04351392548958818,-0.000286569033691172,-0.0006651028610890435,-0.0003607198032290254,-0.00024651805703133195,-0.0002743963630048657,-0.00012013256168916715,0.1841708165400713,0.0,-9.357366689876444e-05,-0.0003929300752431545,0.001154940448509275,4.342611033788249e-05,0.0001740882874919356
5476,0.018991658722898208,0.011284292221626066,-0.03231310025139454,-0.04359739247302061,-0.0002880085833653971,-0.0006915890715335872,-0.0003535553124833744,-0.0002559704333464381,-0.00029268678465508826,-7.090362707944079e-05,0.18131533401722982,0.0,-9.625082463719709e-05,-0.00041491943066565784,0.001116681059175618,4.2777635007073624e-05,0.00017387539235873959
