image_id,index,parameter,elements,sumsq,rms,max_abs,finite,nonzero_fraction
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+113,17,hfrm_28_1.gamma_veto,1,0.005882498285184001,0.0766974464058876,0.0766974464058876,True,1.0
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+113,17,ic1.weight,2048,33.4142915020272,0.12773242353636846,2.984375,True,1.0
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+113,17,ic1.bias,4,0.08960151672363281,0.14966756222010233,0.2490234375,True,1.0
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+114,18,hfrm_28_1.context_conv.weight,115200,37.3326738713084,0.018001898499250848,0.5234375,True,0.992821216583252
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+114,18,hfrm_28_1.veto_mlp.0.weight,2097152,0.009315672310296732,6.66487712654437e-05,0.002197265625,True,0.49873924255371094
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+114,18,hfrm_28_1.veto_mlp.2.weight,262144,0.0022581958952875335,9.281343494882059e-05,0.005035400390625,True,0.5019378662109375
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+114,18,hfrm_28_1.gamma_context,1,2.964907951753858,1.7218908071517944,1.7218908071517944,True,1.0
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+114,18,hfrm_28_1.gamma_veto,1,0.00028514069358068564,0.016886109486222267,0.016886109486222267,True,1.0
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+114,18,ic1.weight,2048,45.24639518233619,0.14863702902582887,3.625,True,0.99609375
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+114,18,ic1.bias,4,0.14415492117404938,0.1898386954588351,0.314453125,True,1.0
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+115,19,hfrm_28_1.context_conv.weight,115200,38.2126936620905,0.018212836414496295,0.49609375,True,0.9852951765060425
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+115,19,hfrm_28_1.veto_mlp.0.weight,2097152,0.007879857753052433,6.12977077712567e-05,0.0016632080078125,True,0.5198593139648438
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+115,19,hfrm_28_1.veto_mlp.2.weight,262144,0.0017715815924247767,8.220734429754059e-05,0.00469970703125,True,0.5203704833984375
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+115,19,hfrm_28_1.gamma_context,1,3.1955978659386943,1.7876235246658325,1.7876235246658325,True,1.0
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+115,19,hfrm_28_1.gamma_veto,1,0.0019356475825963587,0.043995995074510574,0.043995995074510574,True,1.0
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+115,19,ic1.weight,2048,41.9352938015553,0.14309513505546118,3.65625,True,0.994140625
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+115,19,ic1.bias,4,0.1283094882965088,0.1791015691559602,0.298828125,True,1.0
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+116,20,hfrm_28_1.context_conv.weight,115200,33.17508444447081,0.016969919374601513,0.3984375,True,0.987708330154419
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+116,20,hfrm_28_1.veto_mlp.0.weight,2097152,0.0071941940499609435,5.857012076430445e-05,0.0020751953125,True,0.4807720184326172
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+116,20,hfrm_28_1.veto_mlp.2.weight,262144,0.001791963528395687,8.267888709864661e-05,0.004669189453125,True,0.48834228515625
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+116,20,hfrm_28_1.gamma_context,1,3.1698077397595767,1.7803953886032104,1.7803953886032104,True,1.0
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+116,20,hfrm_28_1.gamma_veto,1,0.0003673982541048254,0.019167635589838028,0.019167635589838028,True,1.0
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+116,20,ic1.weight,2048,40.480229396076744,0.14059067184490975,3.484375,True,0.9921875
