index,image_id,loss,parameter,rms,max_abs,sumsq,finite,nonzero_fraction
6,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+103,HA,hfrm_28_1.gamma_context,0.7239750623703003,0.7239750623703003,0.5241398909340802,True,1.0
6,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+103,HA,hfrm_28_1.gamma_veto,0.14008884131908417,0.14008884131908417,0.019624883462123544,True,1.0
6,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+103,HA,ic1.weight,0.05307931307382323,1.125,5.770062799644552,True,1.0
6,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+103,HA,ic1.bias,0.06988853879979404,0.10693359375,0.019537631422281265,True,1.0
6,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+103,SA,hfrm_28_1.context_conv.weight,0.012192892774970005,0.55078125,17.126396262364693,True,0.9966232776641846
6,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+103,SA,hfrm_28_1.veto_mlp.0.weight,0.00010199844924575687,0.0018310546875,0.021818105970901364,True,0.583984375
6,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+103,SA,hfrm_28_1.veto_mlp.2.weight,0.00014112895217354934,0.00982666015625,0.005221221961984632,True,0.583984375
6,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+103,SA,hfrm_28_1.gamma_context,0.7801063656806946,0.7801063656806946,0.6085659417755416,True,1.0
6,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+103,SA,hfrm_28_1.gamma_veto,0.303257018327713,0.303257018327713,0.09196481916501487,True,1.0
6,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+103,SA,ic1.weight,0.11769943780573273,2.390625,28.3712668872408,True,1.0
6,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+103,SA,ic1.bias,0.15551666786490378,0.248046875,0.09674173593521118,True,1.0
