draw,winner:all:image_auroc,gradient:all:image_auroc,winner:class0:image_auroc,winner:class1:image_auroc,winner:class2:image_auroc,winner:class3:image_auroc,delta-minus-q:image_auroc,HA:all:mean_dm,HA:Top20:mean_dm,HA:class0:mean_dm,HA:class1:mean_dm,HA:class2:mean_dm,HA:class3:mean_dm,HA:Rect_Correct:harm_rate,HA:Rect_Wrong:benefit_rate,HA:all:active_fraction,HA-CCA:all:mean_dm,HA-CCA:all:harm_rate,HA-CCA:Top20:mean_dm,HA-CCA:Top20:harm_rate,HA-CCA:Rect_Correct:mean_dm,HA-CCA:Rect_Correct:harm_rate,HA-CCA:Rect_Wrong:mean_dm,HA-CCA:Rect_Wrong:harm_rate,Accepted:teacher-rect_accuracy_delta,Accepted:NetRepair_rate,Accepted:NetRepair_count,winner:Teacher-Win_recall,winner:Rect-Win_recall,winner:zero-sign_BA
6099,0.6227310935165314,0.5239827234974627,0.5445080273941694,0.7166421356574794,0.39194059772562184,0.6694701471936703,0.014573203817090883,-0.00023377500511105451,-0.00047901569172908943,-0.0002812812314417971,-0.00018836171302422295,-0.0002928823933972685,-0.00010090647113780729,0.8414300501538414,0.7333058926922607,0.8367713055011847,5.853365648535659e-05,-0.12583380550118473,0.00022107119749730756,-0.19823948111022197,6.4911995984184e-05,-0.13248641513271436,2.9646791174202653e-05,-0.09570479803317351,-0.013469464308901254,-0.013469464308901254,-28008.00000000001,0.692097647498133,0.4815707602061415,0.5868342038521372
6100,0.6124337091981563,0.5229348811670353,0.5444732384676769,0.6996962905912574,0.41582167212623516,0.6672686671569493,-0.004852305313272164,-0.00024322920041533764,-0.0005212983474013252,-0.0002963097364216124,-0.0001928165829909225,-0.00029825052337382167,-0.0001062899879480169,0.8437067996600758,0.730239195007325,0.8381904064804184,5.476903043727576e-05,-0.12449592683979172,0.00020086520938600183,-0.19305676560398569,6.187336364098791e-05,-0.1305883861821571,2.2259322625224935e-05,-0.09661659356561399,-0.015498154274118332,-0.015498154274118332,-32336.00000000002,0.6879620719600066,0.47279039708805953,0.5803762345240331
6101,0.6252480854257918,0.5227481116439906,0.5395505198477759,0.7178058923914845,0.41352412975260355,0.6635361650891295,0.0032827295765473275,-0.00023699360287390898,-0.0004884804523255134,-0.00028175940574967363,-0.000183341847386084,-0.0003080919312982408,-0.00018341326797166854,0.8434951502210175,0.7352706696956979,0.8392328320536317,5.45800973389997e-05,-0.12339509947329959,0.00019328650231345437,-0.18696053547181773,6.023282868437623e-05,-0.12957202965811224,2.9089863984187053e-05,-0.09554106180422776,-0.013676313010100059,-0.013676313010100059,-28475.00000000002,0.7035343786334338,0.4707726920364402,0.587153535334937
6102,0.6129968073490125,0.5222271922667061,0.5469147034019489,0.7087210478903613,0.41576648459961013,0.6745382260880461,-0.00421139651013547,-0.00023558813054031264,-0.00048304883535939334,-0.00028696660786397686,-0.0001730281015632897,-0.00032634004091198934,-0.0001169059072802396,0.8433675777917887,0.7332353199332924,0.8375105177879251,5.2189356919786835e-05,-0.1243691849496256,0.00019579132393920517,-0.19466392131082472,5.893803757366457e-05,-0.1308019631841165,2.2242567805225497e-05,-0.09582419029228474,-0.01401336189138464,-0.01401336189138464,-29082.000000000015,0.6928381605947456,0.46943112880906646,0.581134644701906
6103,0.618383238297181,0.5212345889107683,0.5565609292033048,0.7146821979221397,0.40859490547194754,0.6157611028147963,0.00040570201941115663,-0.00023398148394968176,-0.0004672408329385787,-0.00028834799898447104,-0.00018390428188647904,-0.0002899616451618423,-6.440043973396725e-05,0.8430570284468718,0.7349515578712617,0.838182063445671,5.498817997017107e-05,-0.1244784858344066,0.00020718423293324768,-0.19644572933024623,6.169295716740822e-05,-0.13118183710706458,2.4523010300108204e-05,-0.09401979528109344,-0.01407582466217446,-0.01407582466217446,-29387.00000000002,0.6946568401658222,0.4702533850614419,0.582455112613632
6104,0.6144319041104472,0.519844685375187,0.5427340149476395,0.7019480207976003,0.41746302018474385,0.6714571319756351,-0.004838902114217789,-0.00023131362781266953,-0.0004663624067388191,-0.0002943141407265375,-0.00016812809654438764,-0.000300175266439271,-0.00011954308178259772,0.8443513988113851,0.7337611100358796,0.8389116144492981,4.997778874140706e-05,-0.12208340962548768,0.00017968216737378767,-0.1834839012317721,5.7050880621664034e-05,-0.12837468272001637,1.9668870289042975e-05,-0.09512466422648203,-0.01334026649832635,-0.01334026649832635,-27810.000000000025,0.699271839415743,0.4667957383302506,0.5830337888729968
6105,0.6258428698062574,0.523897954294448,0.554856983783502,0.7240539533678394,0.4016630978171561,0.6614541956114636,0.005192782833279702,-0.00022648524316222043,-0.00045535808287517596,-0.000274777911330482,-0.00016617904206860527,-0.00032130549297183325,-0.00014076075928028958,0.8427708310345958,0.738470036499908,0.8380821783791279,5.431095300324287e-05,-0.12376926276843767,0.00019803834965652356,-0.19015987896630684,6.063818426399768e-05,-0.13057176683197697,2.6735164705685438e-05,-0.09412210681367718,-0.011398410879187457,-0.011398410879187457,-23630.000000000022,0.706130374479889,0.4779784300471955,0.5920544022635422
6106,0.6199322450260646,0.5208849678643555,0.5583838852630003,0.705112510590576,0.3952282813913657,0.6686747019461419,0.006271637525125297,-0.00024119400666002788,-0.0004974176583825992,-0.00028945417397675566,-0.0001930353032774482,-0.0002930156274062245,-0.00015533676194717544,0.8436183506595546,0.7311085199452168,0.8380613345525081,5.4886048164303386e-05,-0.12451763976694177,0.00020328923057055969,-0.19285767514262295,6.052205984408065e-05,-0.13034740619953647,2.9618986387672198e-05,-0.0983819471947925,-0.013613781534292536,-0.013613781534292536,-28274.00000000001,0.7053304464377771,0.4742856808486983,0.5898080636432377
6107,0.6256408108961661,0.5266485053605725,0.5407089541741986,0.7127084511600782,0.42490378793272265,0.6942938399800408,0.0041308186618315935,-0.00023568728438888838,-0.00047690798198855595,-0.0002878445972380067,-0.00017689982295257986,-0.0003040163530043204,-0.00015020381666812273,0.8438169443737048,0.7314367407214563,0.8382474831442157,5.491874474373682e-05,-0.12473926650477359,0.00020404665833095116,-0.19349258907214556,6.084647483568271e-05,-0.13082417590536993,2.7910469551516608e-05,-0.0970148416301779,-0.012356065950417683,-0.012356065950417683,-25642.00000000001,0.69629535680107,0.48046716950595736,0.5883812631535137
6108,0.6174590234983061,0.5280161944165158,0.5386572091075167,0.714600223563592,0.39117341806435896,0.6825140218376081,0.002645279911122822,-0.0002314515342137281,-0.0004635441241959574,-0.00028435744229487927,-0.0001759719845847429,-0.00028148163571147146,-0.00015377002070211695,0.8413305109356387,0.7376071935172834,0.8372804565557737,5.7753060577297126e-05,-0.12555970971292657,0.00022115428370346132,-0.19742064538727244,6.474403495739863e-05,-0.13270240957428944,2.6232393863221238e-05,-0.09335494832665658,-0.012915641337970064,-0.012915641337970064,-26752.000000000015,0.6929847990431177,0.4760761634568171,0.5845304812499674
6109,0.6304284105359064,0.5275594744564983,0.5495031344329867,0.7088958072082706,0.4198724427646757,0.6687126849218517,0.005694104325749772,-0.0002270381358989118,-0.0004481051809288683,-0.0002784881938135306,-0.00016714407963669016,-0.0003000663587241997,-0.00017784430554072507,0.843109067743879,0.735775920407724,0.8384332851175659,5.833748450769479e-05,-0.12461722591436605,0.00021255632050593394,-0.18864138394193658,6.426363581950004e-05,-0.1309514168041166,3.1711307978054194e-05,-0.09615772902859349,-0.010640317195727686,-0.010640317195727686,-22086.00000000001,0.7057963023394511,0.4872675388745133,0.5965319206069822
6110,0.6149207331450661,0.5220640880418478,0.5471279788952228,0.7048563880117665,0.4163854926298092,0.6522254642924306,0.002585654890861072,-0.00024102022682591292,-0.0005074421127841146,-0.0002909435996813379,-0.00018456386781184506,-0.00032106387802081107,-0.0001410302480280728,0.8437257138668155,0.7301555132206504,0.8378080672292109,5.447258187165831e-05,-0.12461992133909493,0.0002043707957260397,-0.19480663399294113,6.128435754521177e-05,-0.1305563081659855,2.3504402642870926e-05,-0.09763149716941619,-0.015229449741265092,-0.015229449741265092,-31426.00000000003,0.6887975675804077,0.47254173302660296,0.5806696503035054
6111,0.6116918615616141,0.5209223438846122,0.5442343910624445,0.7056296583560917,0.41582470701174973,0.6628332925270337,8.740483550062437e-05,-0.000236385253143833,-0.00047893056411835416,-0.0002875068632865678,-0.00018449141912944714,-0.0002913336697619351,-0.0001375949620003794,0.8447313519512185,0.7326757164274452,0.8390136852643623,5.198789446887005e-05,-0.12281602977505152,0.00018819144939684348,-0.18757597147416516,5.853884136331581e-05,-0.12889507849821205,2.364777937773347e-05,-0.09651739795358681,-0.014553765081553262,-0.014553765081553262,-30236.00000000002,0.6949695360099984,0.46768356185664883,0.5813265489333237
6112,0.623984201862615,0.5291949246104496,0.5724355114320315,0.7085828102580873,0.3976518333912042,0.6738202692983213,0.0018782904663755334,-0.00023630042592425897,-0.0004806145847370954,-0.0002732608324453519,-0.00019185410629232825,-0.00030242725057299353,-0.00016747907124117813,0.8435018227474748,0.7318248602858466,0.8378547151380109,5.512635145762444e-05,-0.1249570103417375,0.00020548004295430772,-0.19243898888544897,6.237395890420914e-05,-0.13136884123896586,2.2221290119622427e-05,-0.09584648103711622,-0.013501306337144347,-0.013501306337144347,-28024.00000000002,0.685672086180825,0.4785747863505418,0.5821234362656834
6113,0.6199291864118839,0.5244328444280995,0.5414993558557738,0.7102787448512243,0.41797868716393705,0.6942560615515216,0.006791579251079034,-0.00023614441651547723,-0.0004805918427432154,-0.00029071721448583086,-0.00017683018688170792,-0.00031283368895523324,-0.00015811206832380348,0.8444632730569986,0.7352064295937466,0.8396884751583005,5.2810040052574095e-05,-0.12278050684468857,0.00019072625609450734,-0.1850001205003173,5.912095613911975e-05,-0.1288788799948469,2.4764851457513262e-05,-0.09567984146207201,-0.011543789811985311,-0.011543789811985311,-23965.00000000002,0.7044647080175552,0.4756534224621232,0.5900590652398392
6114,0.6152009262588973,0.5220158534122591,0.5495528946643343,0.7021174764153154,0.3936836086973201,0.6777049745569882,-0.00612023461309009,-0.00023965141550864072,-0.0004932982928883827,-0.0002928614008150264,-0.00018423623009721106,-0.0002855477158824729,-0.00019526006852990394,0.8457418863638033,0.7347430516165627,0.8407068455527165,5.268543220256182e-05,-0.1225011024326006,0.0001974691690770354,-0.18944034052241485,5.90655344278625e-05,-0.12840072561869767,2.3120624750620837e-05,-0.09516279069767442,-0.012152728711528135,-0.012152728711528135,-25370.00000000002,0.7040903256585299,0.4764116733896344,0.5902509995240821
6115,0.624342503162557,0.5248769156103453,0.5363859880242284,0.7179958630019909,0.40858142189411994,0.6566613787372292,0.006376353300056777,-0.00023466914039498523,-0.0004821400091495443,-0.0002918419059884821,-0.0001746850829287039,-0.00030456766511004034,-0.00012578107023652,0.8420253661643482,0.7294686746610727,0.8365612769435711,5.652130811025309e-05,-0.12593810670514036,0.00021812858668379114,-0.20059696525329423,6.352241135450683e-05,-0.13234471686400084,2.4464955705227666e-05,-0.09660379383914873,-0.011976607447319315,-0.011976607447319315,-24993.00000000001,0.6947911014650027,0.48436829047187363,0.5895796959684382
6116,0.6151153079106026,0.5287768134984018,0.5362539668290405,0.7061392085317046,0.41610795708422976,0.6924031504081173,0.0010011670988694446,-0.0002334457875927943,-0.0004834224410026574,-0.0002805429668307954,-0.00017604815468896007,-0.0003070296560331452,-0.00016113551668602068,0.844175338191961,0.7321194943546936,0.838375097893593,5.527837624256852e-05,-0.12378161684801856,0.00021086695613024882,-0.19437042707612584,6.308978876577065e-05,-0.13033022897181923,2.021878117294965e-05,-0.09438978935888066,-0.013910525606904912,-0.013910525606904912,-28815.000000000015,0.6846167298163801,0.4735031425736024,0.5790599361949913
6117,0.6135278961305791,0.5198401658673811,0.5333520280640069,0.7062665093951704,0.4192276099351115,0.6381080838276314,0.006059463578043496,-0.00023455641761059194,-0.0004830996056200255,-0.00028621648282653136,-0.000174455570465795,-0.000297870496815426,-0.00018226118176859887,0.84198799581433,0.7320086919747699,0.8370416124942724,5.72649048348063e-05,-0.12600444928735305,0.000213869257022097,-0.1949684745968155,6.510296248410602e-05,-0.13264625165353708,2.154414740214377e-05,-0.0957354436416315,-0.013405753999916824,-0.013405753999916824,-27722.00000000002,0.6919133666538511,0.47984116558189527,0.5858772661178732
6118,0.6211259169735466,0.5249264716211476,0.5626026549029598,0.7076148598746612,0.4090931780769452,0.6279791875265434,-0.0027780476327146668,-0.00023623240251823883,-0.0004890885949084115,-0.00028622395111162766,-0.0001755155322570708,-0.0003185314339709162,-0.0001541625329520835,0.8429544179370205,0.7302744999857249,0.8377049478645388,5.2733161357314044e-05,-0.12435515602221696,0.00019176484004700993,-0.19111617499804268,5.814542645594226e-05,-0.1302486979244112,2.8752011955426732e-05,-0.0982415222132179,-0.013953816179977485,-0.013953816179977485,-28906.00000000002,0.6973391214377291,0.4709743494250733,0.5841567354314012
6119,0.6213570115632546,0.5274612460078926,0.5619499441699121,0.7171687387146662,0.3827006366352543,0.6052999720238414,0.005005994411562211,-0.00023360823833201447,-0.0004742087283971024,-0.00029002281368264033,-0.0001827083623504378,-0.0002880331227603896,-0.0001219384092311341,0.8428059627941358,0.7299671251972821,0.8372729153417667,5.526859224165126e-05,-0.12532004273016562,0.00021219769371966487,-0.19753330376268927,6.123531998635553e-05,-0.13156929900209438,2.8391649052371127e-05,-0.09717045840482845,-0.013285168996616456,-0.013285168996616456,-27583.000000000022,0.6974576369075809,0.4769993638185159,0.5872285003630484
6120,0.6212019956606467,0.5270820400602436,0.5298668973778852,0.7112150840082777,0.4193117774630737,0.660135635582226,0.0020365173368977548,-0.00023852128016430604,-0.0005004037658870894,-0.00027979095818572345,-0.0001813178365459513,-0.0003140712963888756,-0.00019140071616956863,0.8425808463719108,0.736572205150864,0.8381293951727676,5.579743744576292e-05,-0.12489285949759346,0.00020585074568602727,-0.19282630025377873,6.116633235684635e-05,-0.13136717127558944,3.1365041237545404e-05,-0.09543000854683689,-0.013628473013349783,-0.013628473013349783,-28412.000000000022,0.700586614218248,0.47528830794975163,0.5879374610839998
6121,0.620672064050072,0.5275147213202223,0.5637324848584246,0.7043863117305618,0.3903315211789308,0.6790639150567807,0.004201663597624351,-0.00022866832279116846,-0.00046469144379406236,-0.0002720693288351662,-0.00017684067799274844,-0.0003025046162216203,-0.00014833641465398446,0.8423857885577573,0.7367372885123181,0.8379596578786308,5.548173770127726e-05,-0.12469812939263675,0.00020655456448494188,-0.1939344533694338,6.147021863402913e-05,-0.13153895032893015,2.8543582967298324e-05,-0.09392586928883238,-0.012074894254222113,-0.012074894254222113,-25030.000000000015,0.6993450558021632,0.4803721941935289,0.589858624997846
6122,0.6219807705468722,0.5272852287169302,0.5580840732691985,0.7138661771704423,0.40017663664093384,0.6691710688223516,0.005071688417137741,-0.0002460568504948553,-0.0005168819042423601,-0.0002924739135787173,-0.0001913426875259559,-0.0003087192377636295,-0.0001933692899861086,0.8444245512443684,0.7325087849084521,0.8392137431794698,5.619096884391648e-05,-0.12473518517399527,0.00021302255354065566,-0.19617467377474948,6.156669366554571e-05,-0.1304290345320477,3.071623958151513e-05,-0.09775291289069725,-0.014516670986818737,-0.014516670986818737,-30242.00000000002,0.7000636057386511,0.47704993556137415,0.5885567706500127
6123,0.6194692300026168,0.5227957806097141,0.549418144757655,0.6999824609388261,0.3991867215047894,0.6575544363520605,0.0030670253343472883,-0.00023238538208488607,-0.0004671793458602456,-0.0002905216768713882,-0.00016960600310915,-0.0003143920507864627,-9.502471426618772e-05,0.8428712993625493,0.7336177290437836,0.8379511035019857,5.527233078566627e-05,-0.12457922751642864,0.00021220724284728371,-0.19720966175503085,6.214082771980688e-05,-0.13129494189398008,2.4575900349467176e-05,-0.09456560718630852,-0.013084559010612241,-0.013084559010612241,-27256.00000000002,0.701288967122821,0.4734033427007839,0.5873461549118024
6124,0.6138942342724039,0.520462768361683,0.5554335960753436,0.7065793620323279,0.4244391358356166,0.6429942046373998,-0.001856108249597073,-0.00023394304706046197,-0.00047221454215686144,-0.000281617665997575,-0.0001801094187835674,-0.00030876411918950695,-0.00013305434770451312,0.8424804392228663,0.734796188139342,0.8376212417808563,5.468564382078628e-05,-0.12449329920192742,0.00020003145579435016,-0.19102404706310458,6.0978617056990185e-05,-0.1311601712341774,2.712834571871068e-05,-0.09529867638927288,-0.013610317590056717,-0.013610317590056717,-28391.00000000002,0.7002195537234519,0.47283904079798184,0.5865292972607169
6125,0.6299044491221231,0.5283710921142907,0.5513513358967547,0.7186993366024889,0.40489961064137775,0.6893168758081247,0.005160658550595527,-0.00023038807139791432,-0.00046064409042876546,-0.00027541006582313646,-0.00017466897984176228,-0.00031347282562079154,-0.0001681023871558203,0.8426185979914587,0.7352677288129688,0.8383604321748876,5.6464590866265956e-05,-0.12425977864193355,0.0002015048249901425,-0.18677825210077276,6.182936749179034e-05,-0.13045940359175043,3.292461752397661e-05,-0.09705659456963911,-0.012490237105747813,-0.012490237105747813,-25907.000000000022,0.7143558041409086,0.46671760712077554,0.590536705630842
6126,0.6208558970368616,0.523389657415892,0.5630003027296032,0.7157487223467688,0.3961334726500031,0.6619434369164677,-0.0030932861194070717,-0.00023508648786144706,-0.0004848673946756378,-0.00028592609366593236,-0.0001807838891454632,-0.0002959535822352701,-0.00014707585849970474,0.8429474116347897,0.7297854502580392,0.8374573215331045,5.199454672796906e-05,-0.12453781383776796,0.000188668648407652,-0.1899027537009733,5.849915115789043e-05,-0.13074853723837315,2.283372058320067e-05,-0.09669448727279162,-0.013504106583781872,-0.013504106583781872,-28032.00000000002,0.6964073818753037,0.4695817827920983,0.582994582333701
6127,0.6315793224057249,0.5256926831032366,0.5694956874390724,0.7074307809741237,0.3879703490452694,0.6851910222846832,0.004000207878354793,-0.00022981053469951806,-0.0004552630856199684,-0.000277250470912056,-0.00018275835586720128,-0.0002893485267719143,-0.00014214296954190953,0.8432201032437848,0.7376885934436532,0.8388675371413682,5.7660126435244836e-05,-0.12496833484158158,0.00020637129401468717,-0.18863684347289442,6.357267929701714e-05,-0.13157305223977964,3.1085379908730815e-05,-0.0952825637643893,-0.01179738626418022,-0.01179738626418022,-24573.000000000015,0.7094892866610574,0.4782210967601231,0.5938551917105902
6128,0.6186032256423839,0.5252714180624225,0.543217280188144,0.7067533300762531,0.4098517795393773,0.6590002767173488,-0.0024724380208180296,-0.00023694891012353427,-0.0004903208511441634,-0.00027722831506476765,-0.0001880750491785503,-0.00031626301805594384,-0.00015308460673416706,0.8440515199816705,0.7334098635701356,0.8388619510793597,5.345350860707618e-05,-0.12404646072693347,0.00019475077283701594,-0.19020613714430418,5.959402864343881e-05,-0.13019589601986217,2.6000837419032506e-05,-0.09655393174091571,-0.013809797317124091,-0.013809797317124091,-28708.000000000015,0.6964236839704406,0.4757850728141167,0.5861043783922787
6129,0.628533945607121,0.5260369917886678,0.5546165384805344,0.7129904611077011,0.4218443406854778,0.700936456871887,0.018553417027527178,-0.0002378291226892703,-0.0004962987481891249,-0.00028463929152150566,-0.00017830355281059002,-0.0003044561297499768,-0.00018850670263568291,0.8431171033414689,0.7314321564535751,0.8378171417396375,5.646390312857942e-05,-0.12481897303437611,0.00021250995256103149,-0.1951212410491266,6.177736528921327e-05,-0.13082159555385656,3.2084492726223476e-05,-0.09727753329720468,-0.012188761057441542,-0.012188761057441542,-25378.00000000002,0.6990689815497318,0.48502852273534214,0.592048752142537
6130,0.6199935602753349,0.5200479751694821,0.5567522127974129,0.7040880988688876,0.40314341830785627,0.6882109319808964,-0.0013064967450761435,-0.0002484464649485138,-0.0005093100009727613,-0.00030165326756180955,-0.00019124336030247057,-0.00031965264480843036,-0.00015716440622859848,0.844033796180047,0.7330308618442634,0.8393472852983842,5.4900306872435164e-05,-0.12387739002891135,0.00019901989834061163,-0.18977131291280783,6.0769991703194174e-05,-0.12960431514488976,2.852810950061738e-05,-0.0981466048424991,-0.013037197283817078,-0.013037197283817078,-27119.00000000002,0.7158647810969039,0.475345676253345,0.5956052286751244
6131,0.6286403107794807,0.5268963485157466,0.5620978241148142,0.6927152319643515,0.41908275527203864,0.7012140029121277,0.004487673756320727,-0.00024058802140246717,-0.0004892920592430123,-0.0002829155301853917,-0.000187433152040594,-0.00031747472311791216,-0.00017240223188570068,0.8431546525980076,0.7335500809402674,0.8378963977473289,5.505710834591844e-05,-0.12529904463988228,0.0002015958130992553,-0.1927781975219953,6.218017522197723e-05,-0.13159907089906187,2.238584122185975e-05,-0.09640280592927136,-0.013496181934247706,-0.013496181934247706,-27865.000000000022,0.6929504349681181,0.4854114884156191,0.5891809616918686
6132,0.6140057347756556,0.5211102034215649,0.5522128174563598,0.708173802577196,0.3983332966670174,0.6542892661731139,-0.004243747808286195,-0.0002286156259452181,-0.0004538636741438745,-0.0002820479491781485,-0.00016567251515657005,-0.0003110001048948342,-0.00014466562288394176,0.8429917418811673,0.7333217947779161,0.8377861668221394,5.448540964478863e-05,-0.12430482677757049,0.00020440877867325847,-0.19148097474701128,6.177961421986391e-05,-0.131217174906214,2.180324973126916e-05,-0.09333359960768911,-0.012961292997712202,-0.012961292997712202,-26820.000000000015,0.6933557553709933,0.47019149194037085,0.5817736236556821
6133,0.6187786447091307,0.5281136903899704,0.5643115958114666,0.712948144166176,0.39728424555006653,0.6182233071065322,0.0058370729474245524,-0.00023837397595551985,-0.0004995111948835152,-0.00029260810158053383,-0.00018579249536844695,-0.00028493094347188403,-0.0001343250848909624,0.8421593891108536,0.729430877617376,0.8371571413412264,5.8544466576838404e-05,-0.12611404729463382,0.000210133446225199,-0.19508696768697897,6.448722954510926e-05,-0.13239477686627737,3.1618323995748695e-05,-0.09765660740307647,-0.01460433773217798,-0.01460433773217798,-30302.00000000002,0.6957354383670419,0.4742543621059774,0.5849949002365096
6134,0.6090183515374088,0.5230010660854664,0.5526122120927975,0.6980881024536848,0.41829067359859434,0.6758216837370175,-0.004822025633607388,-0.00023546286378349233,-0.000485517653056752,-0.0002814790540405527,-0.0001808007480143771,-0.0003093230453823538,-0.0001458627307426425,0.843217598753931,0.7326249518581099,0.837630192096524,5.4446022048909146e-05,-0.12454292278406585,0.00019760219405534786,-0.18862523587196672,6.0861337312249806e-05,-0.13091513126115203,2.5471253297035785e-05,-0.0957628458146053,-0.013764528756398674,-0.013764528756398674,-28570.000000000015,0.6953977272727273,0.4717624004754815,0.5835800638741044
6135,0.6248949569493446,0.5182437706185035,0.5642948362007788,0.6985974433440473,0.4144174155283214,0.6867076695128864,0.0056344387844814055,-0.00024775445809683216,-0.0005188644274781278,-0.000303804826483843,-0.00018807580177844881,-0.00031275336608588766,-0.00016595831139271084,0.8444795084280348,0.7299830186612132,0.8391520204808955,5.507646835088437e-05,-0.12369525377543804,0.00020280060332555444,-0.19143479352690057,6.053022396058551e-05,-0.12893653882490938,2.971339529057209e-05,-0.09932028996092467,-0.014977862453585282,-0.014977862453585282,-31116.000000000025,0.7030168803001963,0.4703099735094781,0.5866634269048372
6136,0.6121905848092207,0.5244196762953147,0.5378127711229743,0.7036154938352579,0.38810211153667395,0.6425542019765391,0.004317617563471664,-0.00023167947982248357,-0.0004695660174255603,-0.0002799075023495465,-0.00018064996556804442,-0.0003006702895617321,-0.00011375372466899185,0.8426785984176831,0.7314516326935819,0.8378513575100702,5.579059188634674e-05,-0.12411312671536306,0.0002130893877882867,-0.19772383274709324,6.093886478105709e-05,-0.13037321460852522,3.253705721076424e-05,-0.09583778586359752,-0.01253969786186592,-0.01253969786186592,-25981.00000000002,0.6994072344342905,0.4743266820295706,0.5868669582319306
6137,0.6159714917864829,0.5217938593176126,0.5537598242279385,0.7056321185022856,0.3708940253058914,0.6187075121360283,0.0034741898581341613,-0.00023617827279008365,-0.0004894606825767017,-0.0002855218028492635,-0.0001768718242107375,-0.0003181515669842262,-0.00015536928216818008,0.8436679860259138,0.7277083462502546,0.83761164511439,5.2849180543572905e-05,-0.12397112154646527,0.00020110492392441426,-0.19363239387323122,6.0170715114978737e-05,-0.13017366232178684,1.9905047273669357e-05,-0.0960620366515797,-0.014018895995116172,-0.014018895995116172,-29164.00000000002,0.6891299383420872,0.473048463906663,0.5810892011243751
6138,0.6228743548315294,0.5232195554350416,0.5555005291754352,0.7099187565233847,0.39085698666418034,0.6878069143728529,0.005708959984272671,-0.00023279737582954845,-0.0004687140082889258,-0.00028679975781421965,-0.00017624496870561243,-0.0003042772223267402,-0.00012709684171638834,0.8411055225400641,0.7309955373862349,0.8365235532718871,5.652089323900903e-05,-0.1260560652011226,0.0002119382390928645,-0.19761740961159094,6.305647863736405e-05,-0.13218412108772928,2.6290268263095813e-05,-0.09771048511183608,-0.011193130034858974,-0.011193130034858974,-23347.000000000015,0.7000627345667463,0.4826507056331659,0.5913567200999561
6139,0.6272154143057871,0.5306601542917168,0.5582569404480224,0.7236192443037361,0.39989965200109606,0.684874100103501,0.010798274760450532,-0.00024015077928139837,-0.0004965994062650709,-0.0002900269689724027,-0.0001846986950019536,-0.00030057670192046906,-0.00017302518256409784,0.8429630938098778,0.7348095875960307,0.8385981065037236,5.596496158312401e-05,-0.12527220117531246,0.0002096075291373761,-0.19637660461400264,6.119992459070271e-05,-0.13177494657765806,3.18652256819084e-05,-0.0953360876626677,-0.01225969950661247,-0.01225969950661247,-25504.00000000002,0.7027939008660402,0.480374965470028,0.5915844331680341
6140,0.618435918480967,0.524069165999268,0.5511945174553865,0.7125677133139665,0.4011706677694734,0.6806680556708734,0.002342334882465272,-0.00023296388865032196,-0.0004765545024734314,-0.0002886564583309377,-0.00016546469008798704,-0.0002940018663196582,-0.00019175200564988524,0.8430386761417737,0.7330978929752093,0.8373848052250954,5.2478140391790385e-05,-0.12361501964737225,0.00019702358816151716,-0.19092818781207305,5.908678210488483e-05,-0.1301959804649028,2.353739445629943e-05,-0.0947954946526676,-0.013415079592251742,-0.013415079592251742,-27839.000000000015,0.6929878585254267,0.4693561670239298,0.5811720127746782
6141,0.6141909990134814,0.5192401139366329,0.5450510982476654,0.7033081613949902,0.3863663495026404,0.6944284058999552,6.820741798089456e-05,-0.00024453034721841235,-0.0005086620111995469,-0.00028873179477475965,-0.00018557899791621864,-0.0003175088370213695,-0.0002049482929344327,0.8436120393507487,0.7269390030617613,0.8378938196462632,5.477312435086309e-05,-0.12471768752061607,0.00019938694053732504,-0.1894714984558822,6.111688730991008e-05,-0.1301277889665136,2.553614377778308e-05,-0.09978374344149159,-0.014764936301786937,-0.014764936301786937,-30867.000000000015,0.6970027811616522,0.47590440793279004,0.5864535945472211
6142,0.6240929030840486,0.5246931571703574,0.5582604502848553,0.7071611616531345,0.4229085824293434,0.7026365814980338,0.007027770688328378,-0.00023222344059764633,-0.0004660389464764579,-0.00028155358431135975,-0.0001720813249073874,-0.0003007629657357467,-0.0001917468989674228,0.8432297653903266,0.7367354458364038,0.8390556358791691,5.659523896593681e-05,-0.12424110290159492,0.00020688393294482593,-0.18829224945064002,6.267815267784115e-05,-0.13080896027174935,2.9542754576729665e-05,-0.0950319331859494,-0.013052522475185523,-0.013052522475185523,-27201.00000000002,0.7065185252575795,0.4687600356824264,0.587639280470003
6143,0.6157834654862449,0.5201417367966857,0.5569681404845814,0.7060649505311808,0.3923625909428634,0.6642074922361507,-0.0016324921019780947,-0.000235654087259861,-0.00048192216839939623,-0.00028272409805409624,-0.00017698891857578745,-0.0003245862748819903,-0.00014918751653144612,0.8436230593318127,0.7318912294545382,0.8381374145759245,5.273427217240778e-05,-0.12347263481296678,0.0001978488748429396,-0.1906853876555217,5.865576582151714e-05,-0.12953595503264742,2.6560479038477132e-05,-0.09667194928684628,-0.013775663189110667,-0.013775663189110667,-28392.00000000001,0.6983164753828515,0.4693713739354199,0.5838439246591357
