index,official_local_q,exact_local_q,local_q_gain,class0_choice_index,class0_choice,class1_choice_index,class1_choice,class2_choice_index,class2_choice,class3_choice_index,class3_choice
0,0.13556282222270966,0.18004216253757477,0.04447934031486511,0,official_fusion,4,camdeep,0,official_fusion,0,official_fusion
1,0.8031204342842102,0.8223701119422913,0.019249677658081055,2,cam28_1,3,cam28_2,0,official_fusion,0,official_fusion
2,0.3714712858200073,0.39079758524894714,0.01932629942893982,0,official_fusion,0,official_fusion,1,cam56,0,official_fusion
3,1.0,1.0,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
4,0.9770807027816772,0.9770807027816772,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
5,0.5970830917358398,0.6904044151306152,0.09332132339477539,4,camdeep,0,official_fusion,0,official_fusion,0,official_fusion
6,0.35006776452064514,0.4254016876220703,0.07533392310142517,0,official_fusion,1,cam56,0,official_fusion,0,official_fusion
7,0.33120405673980713,0.37546515464782715,0.04426109790802002,0,official_fusion,4,camdeep,3,cam28_2,0,official_fusion
8,0.3833255469799042,0.4860903024673462,0.10276475548744202,0,official_fusion,4,camdeep,0,official_fusion,0,official_fusion
9,0.3965389132499695,0.40752846002578735,0.010989546775817871,0,official_fusion,0,official_fusion,4,camdeep,0,official_fusion
10,0.4139728248119354,0.4139728248119354,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
11,0.21211349964141846,0.2806643843650818,0.06855088472366333,0,official_fusion,2,cam28_1,3,cam28_2,0,official_fusion
12,0.7089911699295044,0.8437751531600952,0.13478398323059082,1,cam56,0,official_fusion,0,official_fusion,0,official_fusion
13,0.8633410334587097,0.8633410334587097,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
14,0.8592953085899353,0.8592953085899353,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
15,0.7303690910339355,0.7304273247718811,5.823373794555664e-05,0,official_fusion,3,cam28_2,0,official_fusion,0,official_fusion
16,0.5222303867340088,0.7936646342277527,0.2714342474937439,1,cam56,2,cam28_1,0,official_fusion,0,official_fusion
17,1.0,1.0,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
18,0.4156804084777832,0.46750614047050476,0.05182573199272156,1,cam56,2,cam28_1,0,official_fusion,0,official_fusion
19,0.871492326259613,0.9474848508834839,0.07599252462387085,4,camdeep,0,official_fusion,0,official_fusion,0,official_fusion
20,0.6804249286651611,0.8218470811843872,0.14142215251922607,1,cam56,4,camdeep,0,official_fusion,0,official_fusion
21,0.42156311869621277,0.5098890066146851,0.08832588791847229,0,official_fusion,4,camdeep,3,cam28_2,0,official_fusion
22,0.44346994161605835,0.4866016209125519,0.04313167929649353,0,official_fusion,4,camdeep,1,cam56,0,official_fusion
23,0.7558198571205139,0.7902047634124756,0.03438490629196167,3,cam28_2,1,cam56,0,official_fusion,0,official_fusion
24,0.4812460243701935,0.4812460243701935,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
25,0.5544682741165161,0.5549991726875305,0.0005308985710144043,0,official_fusion,4,camdeep,0,official_fusion,0,official_fusion
26,0.8233550190925598,0.8880334496498108,0.06467843055725098,0,official_fusion,1,cam56,3,cam28_2,0,official_fusion
27,0.10673761367797852,0.10673761367797852,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
28,0.25934046506881714,0.25934046506881714,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
29,0.46955716609954834,0.46955716609954834,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
30,1.0,1.0,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
31,0.39135512709617615,0.5862337350845337,0.19487860798835754,0,official_fusion,4,camdeep,2,cam28_1,0,official_fusion
32,0.4772213101387024,0.5511820316314697,0.07396072149276733,0,official_fusion,3,cam28_2,4,camdeep,0,official_fusion
33,0.4840095341205597,0.5997381806373596,0.11572864651679993,0,official_fusion,4,camdeep,3,cam28_2,0,official_fusion
34,1.0,1.0,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
35,0.4858296811580658,0.4910077154636383,0.00517803430557251,0,official_fusion,3,cam28_2,0,official_fusion,0,official_fusion
36,0.0,0.0,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
37,0.23605592548847198,0.24338024854660034,0.007324323058128357,3,cam28_2,4,camdeep,0,official_fusion,0,official_fusion
38,1.0,1.0,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
39,0.5892018675804138,0.8514035940170288,0.262201726436615,0,official_fusion,1,cam56,3,cam28_2,0,official_fusion
40,0.5076689720153809,0.5315771698951721,0.02390819787979126,0,official_fusion,2,cam28_1,3,cam28_2,0,official_fusion
41,0.3747037351131439,0.585814893245697,0.2111111581325531,0,official_fusion,4,camdeep,2,cam28_1,0,official_fusion
42,0.03914886340498924,0.05311432480812073,0.013965461403131485,0,official_fusion,1,cam56,0,official_fusion,0,official_fusion
43,1.0,1.0,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
44,0.46136799454689026,0.48146018385887146,0.0200921893119812,0,official_fusion,0,official_fusion,0,official_fusion,2,cam28_1
45,1.0,1.0,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
46,0.05045240744948387,0.05045240744948387,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
47,0.4850825071334839,0.4850825071334839,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
48,0.3918207883834839,0.4009105861186981,0.009089797735214233,0,official_fusion,4,camdeep,0,official_fusion,0,official_fusion
49,0.8409807085990906,0.8956124782562256,0.05463176965713501,2,cam28_1,1,cam56,0,official_fusion,0,official_fusion
50,0.22532020509243011,0.24605010449886322,0.020729899406433105,0,official_fusion,0,official_fusion,0,official_fusion,1,cam56
51,1.0,1.0,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
52,0.18237802386283875,0.1833132952451706,0.0009352713823318481,0,official_fusion,4,camdeep,0,official_fusion,0,official_fusion
53,0.4049912989139557,0.4350287616252899,0.03003746271133423,4,camdeep,2,cam28_1,0,official_fusion,0,official_fusion
54,0.42597058415412903,0.42597058415412903,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
55,0.34401994943618774,0.43917563557624817,0.09515568614006042,0,official_fusion,4,camdeep,2,cam28_1,0,official_fusion
56,0.4841407239437103,0.6672411561012268,0.18310043215751648,4,camdeep,3,cam28_2,0,official_fusion,0,official_fusion
57,0.49557557702064514,0.49557557702064514,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
58,0.6080922484397888,0.649469256401062,0.04137700796127319,0,official_fusion,4,camdeep,2,cam28_1,0,official_fusion
59,0.3224657475948334,0.3325004577636719,0.010034710168838501,3,cam28_2,2,cam28_1,0,official_fusion,0,official_fusion
60,0.30911192297935486,0.30911192297935486,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
61,0.18956606090068817,0.18956606090068817,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
62,0.4998704493045807,0.5004280805587769,0.000557631254196167,0,official_fusion,3,cam28_2,0,official_fusion,0,official_fusion
63,1.0,1.0,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
64,0.3597835600376129,0.3597835600376129,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
65,0.448143869638443,0.5949894785881042,0.14684560894966125,2,cam28_1,1,cam56,0,official_fusion,0,official_fusion
66,0.46829015016555786,0.47264182567596436,0.004351675510406494,2,cam28_1,2,cam28_1,0,official_fusion,0,official_fusion
67,0.3141143321990967,0.3141143321990967,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
68,0.3451846241950989,0.4925937056541443,0.1474090814590454,0,official_fusion,0,official_fusion,1,cam56,0,official_fusion
69,0.5176125764846802,0.752223789691925,0.23461121320724487,4,camdeep,3,cam28_2,0,official_fusion,0,official_fusion
70,0.6211931705474854,0.8190994262695312,0.1979062557220459,1,cam56,4,camdeep,0,official_fusion,0,official_fusion
71,1.0,1.0,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
72,0.4719686806201935,0.4719686806201935,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
73,0.22503936290740967,0.27487343549728394,0.04983407258987427,0,official_fusion,4,camdeep,0,official_fusion,3,cam28_2
74,0.5140460133552551,0.6233858466148376,0.10933983325958252,0,official_fusion,4,camdeep,0,official_fusion,0,official_fusion
75,0.43904605507850647,0.5336541533470154,0.09460809826850891,3,cam28_2,1,cam56,0,official_fusion,0,official_fusion
76,0.46899744868278503,0.5217748284339905,0.052777379751205444,1,cam56,1,cam56,0,official_fusion,0,official_fusion
77,0.17668606340885162,0.318130224943161,0.1414441615343094,4,camdeep,1,cam56,0,official_fusion,0,official_fusion
78,0.4305345118045807,0.4305345118045807,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
79,1.0,1.0,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
80,0.14212970435619354,0.1464734673500061,0.004343762993812561,0,official_fusion,4,camdeep,0,official_fusion,0,official_fusion
81,1.0,1.0,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
82,0.3780193626880646,0.5122268199920654,0.13420745730400085,0,official_fusion,4,camdeep,0,official_fusion,0,official_fusion
83,0.8041892647743225,0.8111681342124939,0.006978869438171387,0,official_fusion,1,cam56,0,official_fusion,0,official_fusion
84,0.6937336325645447,0.7541161775588989,0.06038254499435425,0,official_fusion,3,cam28_2,1,cam56,0,official_fusion
85,0.12217992544174194,0.12554267048835754,0.0033627450466156006,0,official_fusion,4,camdeep,0,official_fusion,0,official_fusion
86,0.9999203085899353,0.9999203085899353,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
87,1.0,1.0,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
88,1.0,1.0,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
89,0.3053385317325592,0.3310224711894989,0.025683939456939697,0,official_fusion,0,official_fusion,1,cam56,0,official_fusion
90,1.0,1.0,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
91,0.4154376685619354,0.4154376685619354,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
92,0.0,0.0,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
93,0.6572490930557251,0.7491949200630188,0.0919458270072937,3,cam28_2,1,cam56,0,official_fusion,0,official_fusion
94,0.13735650479793549,0.1379404366016388,0.0005839318037033081,0,official_fusion,2,cam28_1,0,official_fusion,0,official_fusion
95,0.34507429599761963,0.44733887910842896,0.10226458311080933,0,official_fusion,4,camdeep,3,cam28_2,0,official_fusion
96,0.39640676975250244,0.4331294000148773,0.03672263026237488,0,official_fusion,0,official_fusion,1,cam56,0,official_fusion
97,0.0,0.0,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
98,0.37564772367477417,0.37564772367477417,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
99,0.7646611928939819,0.7849035263061523,0.02024233341217041,2,cam28_1,0,official_fusion,0,official_fusion,0,official_fusion
100,1.0,1.0,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
101,0.379021555185318,0.4828035831451416,0.10378202795982361,0,official_fusion,0,official_fusion,3,cam28_2,0,official_fusion
102,1.0,1.0,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
103,1.0,1.0,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
104,1.0,1.0,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
105,0.9856505393981934,0.9856505393981934,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
106,0.9840959906578064,0.9840959906578064,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
107,0.999980092048645,0.999980092048645,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
108,0.6216144561767578,0.6884812116622925,0.06686675548553467,2,cam28_1,1,cam56,0,official_fusion,0,official_fusion
109,0.6145864725112915,0.7055122256278992,0.09092575311660767,3,cam28_2,4,camdeep,0,official_fusion,0,official_fusion
110,0.26166436076164246,0.3432232737541199,0.08155891299247742,0,official_fusion,0,official_fusion,1,cam56,0,official_fusion
111,0.49757853150367737,0.49757853150367737,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
112,0.49963128566741943,0.49963128566741943,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
113,0.2932477593421936,0.29545819759368896,0.0022104382514953613,0,official_fusion,1,cam56,0,official_fusion,0,official_fusion
114,0.0063844420947134495,0.009614360518753529,0.003229918424040079,1,cam56,2,cam28_1,0,official_fusion,0,official_fusion
115,1.0,1.0,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
116,1.0,1.0,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
117,0.4057019352912903,0.4197491407394409,0.014047205448150635,0,official_fusion,0,official_fusion,1,cam56,0,official_fusion
118,1.0,1.0,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
119,0.48547112941741943,0.48547112941741943,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
120,0.2273862659931183,0.2273862659931183,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
121,0.21199916303157806,0.3133987784385681,0.10139961540699005,1,cam56,2,cam28_1,0,official_fusion,0,official_fusion
122,0.32124921679496765,0.32124921679496765,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
123,0.354600191116333,0.43828821182250977,0.08368802070617676,0,official_fusion,4,camdeep,0,official_fusion,0,official_fusion
124,1.0,1.0,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
125,0.36938828229904175,0.5211840271949768,0.15179574489593506,1,cam56,4,camdeep,0,official_fusion,0,official_fusion
126,1.0,1.0,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
127,0.24139763414859772,0.26629874110221863,0.02490110695362091,2,cam28_1,3,cam28_2,0,official_fusion,0,official_fusion
128,0.11510483175516129,0.13969378173351288,0.024588949978351593,0,official_fusion,4,camdeep,0,official_fusion,0,official_fusion
129,0.26300230622291565,0.27179908752441406,0.008796781301498413,0,official_fusion,3,cam28_2,0,official_fusion,0,official_fusion
130,0.25981876254081726,0.36654767394065857,0.10672891139984131,0,official_fusion,4,camdeep,0,official_fusion,0,official_fusion
131,0.561704695224762,0.640365481376648,0.07866078615188599,0,official_fusion,4,camdeep,0,official_fusion,0,official_fusion
132,1.0,1.0,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
133,1.0,1.0,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
134,0.3073880076408386,0.3073880076408386,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
135,0.553675651550293,0.6721373796463013,0.1184617280960083,1,cam56,1,cam56,0,official_fusion,0,official_fusion
136,1.0,1.0,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
137,1.0,1.0,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
138,0.4905831515789032,0.4905831515789032,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
139,0.239164799451828,0.239164799451828,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
140,0.2531489133834839,0.2531489133834839,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
141,0.29829588532447815,0.31986817717552185,0.0215722918510437,3,cam28_2,3,cam28_2,0,official_fusion,0,official_fusion
142,0.10819132626056671,0.1199968010187149,0.011805474758148193,0,official_fusion,0,official_fusion,0,official_fusion,1,cam56
143,0.4744698703289032,0.4744698703289032,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
144,0.11307746917009354,0.13320940732955933,0.02013193815946579,4,camdeep,0,official_fusion,0,official_fusion,0,official_fusion
145,0.3120124042034149,0.374164879322052,0.062152475118637085,0,official_fusion,1,cam56,1,cam56,0,official_fusion
146,0.7795040607452393,0.8872048854827881,0.10770082473754883,1,cam56,2,cam28_1,0,official_fusion,0,official_fusion
147,0.4635917842388153,0.5138212442398071,0.05022946000099182,1,cam56,3,cam28_2,0,official_fusion,0,official_fusion
148,0.278431236743927,0.2903829514980316,0.011951714754104614,0,official_fusion,0,official_fusion,0,official_fusion,3,cam28_2
149,0.4715501368045807,0.4715501368045807,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
150,0.31134453415870667,0.3626108169555664,0.05126628279685974,4,camdeep,3,cam28_2,0,official_fusion,0,official_fusion
151,1.0,1.0,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
152,0.4699457883834839,0.4699457883834839,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
153,0.4089803993701935,0.40993601083755493,0.0009556114673614502,0,official_fusion,1,cam56,0,official_fusion,0,official_fusion
154,1.0,1.0,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
155,0.4724370241165161,0.4724370241165161,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
156,0.7341643571853638,0.7603037357330322,0.026139378547668457,3,cam28_2,3,cam28_2,0,official_fusion,0,official_fusion
157,1.0,1.0,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
158,0.36902105808258057,0.3690504729747772,2.9414892196655273e-05,0,official_fusion,2,cam28_1,0,official_fusion,0,official_fusion
159,1.0,1.0,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
160,0.39289847016334534,0.45039257407188416,0.05749410390853882,0,official_fusion,0,official_fusion,4,camdeep,0,official_fusion
161,0.4325673580169678,0.4325673580169678,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
162,0.17785219848155975,0.3064829111099243,0.12863071262836456,1,cam56,4,camdeep,0,official_fusion,0,official_fusion
163,0.5935646891593933,0.6597723364830017,0.0662076473236084,1,cam56,2,cam28_1,0,official_fusion,0,official_fusion
164,0.35451212525367737,0.35451212525367737,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
165,1.0,1.0,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
166,0.42302095890045166,0.42302095890045166,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
167,0.92513108253479,0.92513108253479,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
168,0.42932313680648804,0.4305822253227234,0.0012590885162353516,0,official_fusion,0,official_fusion,1,cam56,0,official_fusion
169,0.3530971109867096,0.6081482172012329,0.2550511062145233,0,official_fusion,1,cam56,0,official_fusion,0,official_fusion
170,1.0,1.0,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
171,0.01896013133227825,0.021733662113547325,0.0027735307812690735,0,official_fusion,1,cam56,0,official_fusion,0,official_fusion
172,0.3780094087123871,0.3780094087123871,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
173,0.8271191120147705,0.8873159885406494,0.060196876525878906,0,official_fusion,1,cam56,0,official_fusion,3,cam28_2
174,0.15570153295993805,0.2317042052745819,0.07600267231464386,0,official_fusion,4,camdeep,3,cam28_2,0,official_fusion
175,0.9045573472976685,0.9197976589202881,0.015240311622619629,2,cam28_1,2,cam28_1,0,official_fusion,0,official_fusion
176,1.0,1.0,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
177,0.22247688472270966,0.22247688472270966,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
178,0.9936224222183228,0.9936224222183228,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
179,1.0,1.0,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
180,0.23301976919174194,0.23302441835403442,4.649162292480469e-06,0,official_fusion,2,cam28_1,0,official_fusion,0,official_fusion
181,0.42105913162231445,0.47941967844963074,0.058360546827316284,2,cam28_1,1,cam56,0,official_fusion,0,official_fusion
182,0.3540332019329071,0.47522586584091187,0.12119266390800476,0,official_fusion,1,cam56,3,cam28_2,0,official_fusion
183,0.6543914079666138,0.8907285332679749,0.23633712530136108,1,cam56,0,official_fusion,0,official_fusion,0,official_fusion
184,0.4363042116165161,0.46163249015808105,0.02532827854156494,0,official_fusion,1,cam56,0,official_fusion,0,official_fusion
185,1.0,1.0,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
186,1.0,1.0,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
187,0.8930603265762329,0.9095759987831116,0.016515672206878662,0,official_fusion,3,cam28_2,3,cam28_2,0,official_fusion
188,0.03120017610490322,0.06418228894472122,0.03298211097717285,0,official_fusion,4,camdeep,0,official_fusion,0,official_fusion
189,1.0,1.0,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
190,0.43372148275375366,0.5036391019821167,0.06991761922836304,3,cam28_2,4,camdeep,3,cam28_2,0,official_fusion
191,0.44346898794174194,0.44346898794174194,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
192,0.044370539486408234,0.05118792504072189,0.00681738555431366,0,official_fusion,1,cam56,0,official_fusion,0,official_fusion
193,1.0,1.0,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
194,0.33442994952201843,0.5234308838844299,0.1890009343624115,1,cam56,0,official_fusion,1,cam56,0,official_fusion
195,0.28912779688835144,0.33449381589889526,0.04536601901054382,0,official_fusion,0,official_fusion,0,official_fusion,4,camdeep
196,1.0,1.0,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
197,0.4423728585243225,0.4423728585243225,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
198,0.9850725531578064,0.9850725531578064,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
199,0.4667071998119354,0.4667071998119354,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
200,0.5639770030975342,0.5904713869094849,0.026494383811950684,2,cam28_1,3,cam28_2,0,official_fusion,0,official_fusion
201,1.0,1.0,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
202,0.9233298897743225,0.9233298897743225,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
203,0.6430445313453674,0.6726289391517639,0.029584407806396484,2,cam28_1,0,official_fusion,0,official_fusion,0,official_fusion
204,0.9993622303009033,0.9993622303009033,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
205,0.4999900460243225,0.4999900460243225,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
206,1.0,1.0,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
207,0.4319242537021637,0.43584582209587097,0.003921568393707275,0,official_fusion,3,cam28_2,0,official_fusion,0,official_fusion
208,0.3450779616832733,0.42448630928993225,0.07940834760665894,0,official_fusion,4,camdeep,2,cam28_1,0,official_fusion
209,1.0,1.0,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
210,0.428072988986969,0.5180076956748962,0.08993470668792725,3,cam28_2,0,official_fusion,0,official_fusion,1,cam56
211,0.6613719463348389,0.6613719463348389,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
212,0.4621826410293579,0.4761926531791687,0.014010012149810791,3,cam28_2,0,official_fusion,0,official_fusion,3,cam28_2
213,1.0,1.0,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
214,0.7058992385864258,0.7614482045173645,0.05554896593093872,1,cam56,3,cam28_2,0,official_fusion,0,official_fusion
215,0.9901148080825806,0.999980092048645,0.009865283966064453,0,official_fusion,0,official_fusion,1,cam56,0,official_fusion
216,0.19131988286972046,0.19131988286972046,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
217,0.3419264256954193,0.34195366501808167,2.7239322662353516e-05,0,official_fusion,2,cam28_1,0,official_fusion,0,official_fusion
218,0.4782366156578064,0.4801443815231323,0.0019077658653259277,0,official_fusion,4,camdeep,0,official_fusion,0,official_fusion
219,0.6608160734176636,0.7461549043655396,0.08533883094787598,2,cam28_1,3,cam28_2,0,official_fusion,0,official_fusion
220,0.44982659816741943,0.4499700963497162,0.00014349818229675293,0,official_fusion,3,cam28_2,0,official_fusion,0,official_fusion
221,0.40405187010765076,0.6075382828712463,0.20348641276359558,0,official_fusion,1,cam56,4,camdeep,0,official_fusion
222,0.44686752557754517,0.49197566509246826,0.045108139514923096,0,official_fusion,0,official_fusion,0,official_fusion,3,cam28_2
223,0.5314552783966064,0.6869421601295471,0.15548688173294067,0,official_fusion,1,cam56,3,cam28_2,0,official_fusion
224,1.0,1.0,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
225,0.0,0.0,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
226,0.24978426098823547,0.3141797184944153,0.06439545750617981,0,official_fusion,1,cam56,3,cam28_2,0,official_fusion
227,0.0,0.0,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
228,0.4111173152923584,0.6494637131690979,0.2383463978767395,0,official_fusion,1,cam56,0,official_fusion,0,official_fusion
229,0.49755859375,0.49755859375,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
230,0.5356467366218567,0.5703726410865784,0.03472590446472168,2,cam28_1,2,cam28_1,0,official_fusion,0,official_fusion
231,0.5029791593551636,0.6222907304763794,0.11931157112121582,4,camdeep,2,cam28_1,0,official_fusion,0,official_fusion
232,0.3881116509437561,0.43627554178237915,0.04816389083862305,0,official_fusion,4,camdeep,3,cam28_2,0,official_fusion
233,0.1870681792497635,0.1870681792497635,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
234,0.31618234515190125,0.31618234515190125,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
235,0.4349988102912903,0.4349988102912903,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
236,1.0,1.0,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
237,0.46587929129600525,0.6198886036872864,0.15400931239128113,2,cam28_1,4,camdeep,0,official_fusion,0,official_fusion
238,0.6406148672103882,0.7221813201904297,0.0815664529800415,3,cam28_2,1,cam56,0,official_fusion,0,official_fusion
239,0.8973812460899353,0.8973812460899353,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
240,0.395866334438324,0.4701805114746094,0.0743141770362854,0,official_fusion,3,cam28_2,0,official_fusion,0,official_fusion
241,0.30200162529945374,0.37208205461502075,0.07008042931556702,1,cam56,0,official_fusion,4,camdeep,0,official_fusion
242,0.4018455147743225,0.4018455147743225,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
243,0.741468071937561,0.7924700379371643,0.05100196599960327,3,cam28_2,4,camdeep,0,official_fusion,0,official_fusion
244,1.0,1.0,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
245,0.0,0.0,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
246,1.0,1.0,0.0,0,official_fusion,0,official_fusion,0,official_fusion,0,official_fusion
247,0.49763473868370056,0.5340244174003601,0.036389678716659546,0,official_fusion,0,official_fusion,3,cam28_2,0,official_fusion
248,0.48880937695503235,0.48884835839271545,3.898143768310547e-05,0,official_fusion,0,official_fusion,2,cam28_1,0,official_fusion
