index,choice_index,local_q,w56,w28_1,w28_2,wdeep
202,0,0.9233298897743225,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
203,104,0.6938657164573669,0.30000001192092896,0.4000000059604645,0.30000001192092896,0.0
204,0,0.9993622303009033,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
205,0,0.4999900460243225,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
206,0,1.0,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
207,241,0.4518401026725769,0.4000000059604645,0.0,0.5,0.10000000149011612
208,81,0.37888649106025696,0.0,1.0,0.0,0.0
209,0,1.0,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
210,283,0.5292792320251465,0.8999999761581421,0.0,0.10000000149011612,0.0
211,0,0.6613719463348389,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
212,265,0.4769585430622101,0.20000000298023224,0.0,0.800000011920929,0.0
213,0,1.0,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
214,45,0.7208428382873535,0.0,0.8999999761581421,0.0,0.10000000149011612
215,7,1.0,0.10000000149011612,0.5,0.20000000298023224,0.20000000298023224
216,0,0.19131988286972046,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
217,81,0.34195366501808167,0.0,1.0,0.0,0.0
218,260,0.4801443815231323,0.0,0.0,0.0,1.0
219,140,0.722432017326355,0.20000000298023224,0.30000001192092896,0.0,0.5
220,261,0.4499700963497162,0.0,0.0,1.0,0.0
221,274,0.49717816710472107,0.699999988079071,0.0,0.0,0.30000001192092896
222,164,0.49197566509246826,0.0,0.0,0.20000000298023224,0.800000011920929
223,263,0.5577041506767273,0.10000000149011612,0.0,0.8999999761581421,0.0
224,0,1.0,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
225,0,0.0,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
226,274,0.2869093716144562,0.699999988079071,0.0,0.0,0.30000001192092896
227,0,0.0,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
228,285,0.6494637131690979,1.0,0.0,0.0,0.0
229,0,0.49755859375,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
230,81,0.5703726410865784,0.0,1.0,0.0,0.0
231,261,0.5139743089675903,0.0,0.0,1.0,0.0
232,44,0.40945494174957275,0.0,0.5,0.5,0.0
233,0,0.1870681792497635,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
234,262,0.31619176268577576,0.10000000149011612,0.0,0.0,0.8999999761581421
235,0,0.4349988102912903,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
236,0,1.0,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
237,279,0.5351943969726562,0.800000011920929,0.10000000149011612,0.0,0.10000000149011612
238,273,0.669176459312439,0.6000000238418579,0.0,0.4000000059604645,0.0
239,7,0.8974011540412903,0.10000000149011612,0.5,0.20000000298023224,0.20000000298023224
240,261,0.4496983587741852,0.0,0.0,1.0,0.0
241,282,0.3383103907108307,0.8999999761581421,0.0,0.0,0.10000000149011612
242,7,0.40185546875,0.10000000149011612,0.5,0.20000000298023224,0.20000000298023224
243,81,0.7624733448028564,0.0,1.0,0.0,0.0
244,0,1.0,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
245,0,0.0,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
246,0,1.0,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
247,133,0.5199189186096191,0.10000000149011612,0.30000001192092896,0.6000000238418579,0.0
248,81,0.48884835839271545,0.0,1.0,0.0,0.0
249,278,0.46254420280456543,0.800000011920929,0.0,0.20000000298023224,0.0
250,261,0.6786326169967651,0.0,0.0,1.0,0.0
251,0,1.0,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
252,261,0.008903743699193,0.0,0.0,1.0,0.0
253,81,0.5293055176734924,0.0,1.0,0.0,0.0
254,9,0.3539576232433319,0.10000000149011612,0.6000000238418579,0.20000000298023224,0.10000000149011612
255,46,0.6244789958000183,0.0,0.8999999761581421,0.10000000149011612,0.0
256,0,1.0,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
257,0,1.0,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
258,226,0.5284203290939331,0.0,0.10000000149011612,0.0,0.8999999761581421
259,0,1.0,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
260,260,0.314491868019104,0.0,0.0,0.0,1.0
261,0,1.0,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
262,0,0.0,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
263,281,0.4857044517993927,0.800000011920929,0.20000000298023224,0.0,0.0
264,81,0.6035814881324768,0.0,1.0,0.0,0.0
265,0,1.0,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
266,0,0.2533681392669678,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
267,0,1.0,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
268,119,0.5426461100578308,0.0,0.10000000149011612,0.6000000238418579,0.30000001192092896
269,7,0.4870455861091614,0.10000000149011612,0.5,0.20000000298023224,0.20000000298023224
270,0,1.0,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
271,7,0.43340441584587097,0.10000000149011612,0.5,0.20000000298023224,0.20000000298023224
272,0,0.4439273774623871,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
273,0,0.4990234375,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
274,163,0.4214503765106201,0.5,0.5,0.0,0.0
275,0,1.0,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
276,0,1.0,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
277,0,0.021514270454645157,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
278,168,0.7740305662155151,0.0,0.0,0.6000000238418579,0.4000000059604645
279,0,0.4951869547367096,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
280,285,0.3057408630847931,1.0,0.0,0.0,0.0
281,0,0.0,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
282,260,0.7216646671295166,0.0,0.0,0.0,1.0
283,223,0.43596717715263367,0.6000000238418579,0.4000000059604645,0.0,0.0
284,0,1.0,0.0,0.6000000238418579,0.20000000298023224,0.20000000298023224
