signal_set,signal,scope,scope_id,branch,samples,spearman_relative_utility,spearman_absolute_utility
B,pair_cam28_1_cam28_2_jsd_mean,branch,0,cam56,3418,0.09952770637382363,-0.02729380495969841
B,pair_cam28_1_cam28_2_jsd_mean,branch,1,cam28_1,3418,0.04836876366453633,-0.032546428016044814
B,pair_cam28_1_cam28_2_jsd_mean,branch,2,cam28_2,3418,0.07371589966495348,-0.0341860907568996
B,pair_cam28_1_cam28_2_jsd_mean,branch,3,camdeep,3418,0.09205101015938075,-0.038589840265813954
B,pair_cam28_1_cam28_2_jsd_std,all,-1,all,13672,0.056458240684776756,0.06084999430983401
B,pair_cam28_1_cam28_2_jsd_std,fold,0,all,2748,0.032194453373946996,0.025724922717277103
B,pair_cam28_1_cam28_2_jsd_std,fold,1,all,2744,0.09519475337486198,0.006401098061146463
B,pair_cam28_1_cam28_2_jsd_std,fold,2,all,2692,0.09216470557611149,0.09935994987947656
B,pair_cam28_1_cam28_2_jsd_std,fold,3,all,2724,0.05507101103870363,0.12760532643993508
B,pair_cam28_1_cam28_2_jsd_std,fold,4,all,2764,0.01589243611508175,0.03704458665995677
B,pair_cam28_1_cam28_2_jsd_std,branch,0,cam56,3418,0.07604089646211883,0.07025873229441106
B,pair_cam28_1_cam28_2_jsd_std,branch,1,cam28_1,3418,0.01406948073849482,0.05879532495720259
B,pair_cam28_1_cam28_2_jsd_std,branch,2,cam28_2,3418,0.07785384342797268,0.05976002598825912
B,pair_cam28_1_cam28_2_jsd_std,branch,3,camdeep,3418,0.0652464939854135,0.05500612437107611
B,pair_cam28_1_cam28_2_jsd_p90,all,-1,all,13672,0.07937111066388002,-0.0166250059501429
B,pair_cam28_1_cam28_2_jsd_p90,fold,0,all,2748,0.04834833201235919,-0.0013577871089390252
B,pair_cam28_1_cam28_2_jsd_p90,fold,1,all,2744,0.09604309365896004,-0.1570246412856829
B,pair_cam28_1_cam28_2_jsd_p90,fold,2,all,2692,0.09278217355411349,0.09844292578253044
B,pair_cam28_1_cam28_2_jsd_p90,fold,3,all,2724,0.09756129708083917,0.030905295961440257
B,pair_cam28_1_cam28_2_jsd_p90,fold,4,all,2764,0.026607590564988848,-0.006571650101756176
B,pair_cam28_1_cam28_2_jsd_p90,branch,0,cam56,3418,0.0970935447759726,-0.0123773136016461
B,pair_cam28_1_cam28_2_jsd_p90,branch,1,cam28_1,3418,0.040838247430696445,-0.016628303580351906
B,pair_cam28_1_cam28_2_jsd_p90,branch,2,cam28_2,3418,0.08606789472901336,-0.016540899090887604
B,pair_cam28_1_cam28_2_jsd_p90,branch,3,camdeep,3418,0.09648630480121938,-0.020940201502062696
B,pair_cam28_1_cam28_2_argmax_agreement,all,-1,all,13672,0.02399995878504369,0.45057074280025516
B,pair_cam28_1_cam28_2_argmax_agreement,fold,0,all,2748,0.09936703704578698,0.3464701321993086
B,pair_cam28_1_cam28_2_argmax_agreement,fold,1,all,2744,-0.025922336582869382,0.45003666637198186
B,pair_cam28_1_cam28_2_argmax_agreement,fold,2,all,2692,-0.031015799139981835,0.6577663649597076
B,pair_cam28_1_cam28_2_argmax_agreement,fold,3,all,2724,0.09608408363265367,0.30060685482455957
B,pair_cam28_1_cam28_2_argmax_agreement,fold,4,all,2764,-0.004653186765960312,0.35584700826684534
B,pair_cam28_1_cam28_2_argmax_agreement,branch,0,cam56,3418,0.044125453103972985,0.46122313926321784
B,pair_cam28_1_cam28_2_argmax_agreement,branch,1,cam28_1,3418,-0.025149880129703758,0.4351907760281997
B,pair_cam28_1_cam28_2_argmax_agreement,branch,2,cam28_2,3418,0.03655773586434866,0.4493056852590538
B,pair_cam28_1_cam28_2_argmax_agreement,branch,3,camdeep,3418,0.04368136719083346,0.45710262665805934
B,pair_cam28_1_cam28_2_cam_cosine_mean,all,-1,all,13672,-0.04351747580345409,-0.46734559316921237
B,pair_cam28_1_cam28_2_cam_cosine_mean,fold,0,all,2748,-0.045834189686088954,-0.3728095913239553
B,pair_cam28_1_cam28_2_cam_cosine_mean,fold,1,all,2744,-0.02920876954579544,-0.4212904527176853
B,pair_cam28_1_cam28_2_cam_cosine_mean,fold,2,all,2692,-0.024148315523201323,-0.5691998532278993
B,pair_cam28_1_cam28_2_cam_cosine_mean,fold,3,all,2724,-0.0958829757871234,-0.49034802847461506
B,pair_cam28_1_cam28_2_cam_cosine_mean,fold,4,all,2764,-0.016192847990999567,-0.36765619783594045
B,pair_cam28_1_cam28_2_cam_cosine_mean,branch,0,cam56,3418,-0.12221728710186373,-0.4887086804172487
B,pair_cam28_1_cam28_2_cam_cosine_mean,branch,1,cam28_1,3418,0.01004541873528589,-0.4583300323280724
B,pair_cam28_1_cam28_2_cam_cosine_mean,branch,2,cam28_2,3418,-0.010983437767224321,-0.45789933175638065
B,pair_cam28_1_cam28_2_cam_cosine_mean,branch,3,camdeep,3418,-0.050766797823527866,-0.4644669786271542
B,pair_cam28_1_cam28_2_cam_cosine_min,all,-1,all,13672,-0.01289876745578703,-0.3057538942663147
B,pair_cam28_1_cam28_2_cam_cosine_min,fold,0,all,2748,0.003228901068575005,-0.3116541691912371
B,pair_cam28_1_cam28_2_cam_cosine_min,fold,1,all,2744,-0.004523735986435771,-0.2101318545929024
B,pair_cam28_1_cam28_2_cam_cosine_min,fold,2,all,2692,0.025986098665837468,-0.4234482018468674
B,pair_cam28_1_cam28_2_cam_cosine_min,fold,3,all,2724,-0.06761276567069915,-0.2757193814291685
B,pair_cam28_1_cam28_2_cam_cosine_min,fold,4,all,2764,-0.03178700402569617,-0.24965390770779766
B,pair_cam28_1_cam28_2_cam_cosine_min,branch,0,cam56,3418,-0.05861296152621934,-0.31271657451554147
B,pair_cam28_1_cam28_2_cam_cosine_min,branch,1,cam28_1,3418,0.006211568821438761,-0.2993864853948274
B,pair_cam28_1_cam28_2_cam_cosine_min,branch,2,cam28_2,3418,0.020270291325753562,-0.30057925948504943
B,pair_cam28_1_cam28_2_cam_cosine_min,branch,3,camdeep,3418,-0.01661061178355924,-0.3098244133451349
B,pair_cam28_1_cam28_2_probability_l1,all,-1,all,13672,0.08088934775204547,-0.04505869629568683
B,pair_cam28_1_cam28_2_probability_l1,fold,0,all,2748,0.06945768017280854,-0.04034881676366811
B,pair_cam28_1_cam28_2_probability_l1,fold,1,all,2744,0.10215083446699932,-0.21114076789944522
B,pair_cam28_1_cam28_2_probability_l1,fold,2,all,2692,0.07919563152899815,0.09152175952522196
B,pair_cam28_1_cam28_2_probability_l1,fold,3,all,2724,0.11610313373699661,-0.030761832463595873
B,pair_cam28_1_cam28_2_probability_l1,fold,4,all,2764,0.01276350975740194,0.01039371884903103
B,pair_cam28_1_cam28_2_probability_l1,branch,0,cam56,3418,0.1040910163929769,-0.03968704688092919
B,pair_cam28_1_cam28_2_probability_l1,branch,1,cam28_1,3418,0.053655443957917055,-0.04490695819047947
B,pair_cam28_1_cam28_2_probability_l1,branch,2,cam28_2,3418,0.06898225761386019,-0.04613884644692707
B,pair_cam28_1_cam28_2_probability_l1,branch,3,camdeep,3418,0.09748242722875092,-0.049740609808335924
B,pair_cam28_1_camdeep_jsd_mean,all,-1,all,13672,0.0454662242822383,0.13785018616359143
B,pair_cam28_1_camdeep_jsd_mean,fold,0,all,2748,0.057882713717032644,0.034899759971674556
B,pair_cam28_1_camdeep_jsd_mean,fold,1,all,2744,0.08860817140953162,0.07292335058434311
B,pair_cam28_1_camdeep_jsd_mean,fold,2,all,2692,0.022069232231461594,0.30970420569687324
B,pair_cam28_1_camdeep_jsd_mean,fold,3,all,2724,0.14701795984911736,-0.03583075974339297
B,pair_cam28_1_camdeep_jsd_mean,fold,4,all,2764,-0.0155554455703931,0.2763910844133843
B,pair_cam28_1_camdeep_jsd_mean,branch,0,cam56,3418,0.07184088256548492,0.1500834409632331
B,pair_cam28_1_camdeep_jsd_mean,branch,1,cam28_1,3418,0.026039808972478654,0.12840142507485852
B,pair_cam28_1_camdeep_jsd_mean,branch,2,cam28_2,3418,0.03734107471559321,0.13378992592767835
B,pair_cam28_1_camdeep_jsd_mean,branch,3,camdeep,3418,0.04844616741628112,0.13776430993619232
B,pair_cam28_1_camdeep_jsd_std,all,-1,all,13672,0.030264212521245087,0.193112854448371
B,pair_cam28_1_camdeep_jsd_std,fold,0,all,2748,0.03143758490158574,0.08036748198191282
B,pair_cam28_1_camdeep_jsd_std,fold,1,all,2744,0.03920019944346023,0.20518411206737214
B,pair_cam28_1_camdeep_jsd_std,fold,2,all,2692,0.024058844369323585,0.3263302906120533
B,pair_cam28_1_camdeep_jsd_std,fold,3,all,2724,0.11666881338885648,0.026668085886388207
B,pair_cam28_1_camdeep_jsd_std,fold,4,all,2764,-0.012137734970451852,0.2876776254009815
B,pair_cam28_1_camdeep_jsd_std,branch,0,cam56,3418,0.059056556121736235,0.20515344665411603
B,pair_cam28_1_camdeep_jsd_std,branch,1,cam28_1,3418,0.002396960974024701,0.1830888658552006
B,pair_cam28_1_camdeep_jsd_std,branch,2,cam28_2,3418,0.032725135556232,0.1904635268159407
B,pair_cam28_1_camdeep_jsd_std,branch,3,camdeep,3418,0.030066683082215648,0.19306044419476084
B,pair_cam28_1_camdeep_jsd_p90,all,-1,all,13672,0.04357838063732521,0.1587992424440257
B,pair_cam28_1_camdeep_jsd_p90,fold,0,all,2748,0.05228729116757706,0.04708890323714296
B,pair_cam28_1_camdeep_jsd_p90,fold,1,all,2744,0.06077671895412869,0.10703707038107199
B,pair_cam28_1_camdeep_jsd_p90,fold,2,all,2692,0.03156376432256403,0.3294118813564418
B,pair_cam28_1_camdeep_jsd_p90,fold,3,all,2724,0.14138044148115766,-0.011842739245973162
B,pair_cam28_1_camdeep_jsd_p90,fold,4,all,2764,-0.014762947634036612,0.27744850194135295
B,pair_cam28_1_camdeep_jsd_p90,branch,0,cam56,3418,0.06268298793732632,0.16785479852967203
B,pair_cam28_1_camdeep_jsd_p90,branch,1,cam28_1,3418,0.012748150597905262,0.1476924672297219
B,pair_cam28_1_camdeep_jsd_p90,branch,2,cam28_2,3418,0.04845851551010554,0.15700565799159683
B,pair_cam28_1_camdeep_jsd_p90,branch,3,camdeep,3418,0.05218035703144437,0.16128305547188082
B,pair_cam28_1_camdeep_argmax_agreement,all,-1,all,13672,0.06313048938473867,0.3690040186081348
B,pair_cam28_1_camdeep_argmax_agreement,fold,0,all,2748,0.12718019697235758,0.3040543646042138
B,pair_cam28_1_camdeep_argmax_agreement,fold,1,all,2744,0.01380603125643522,0.1251409903232095
B,pair_cam28_1_camdeep_argmax_agreement,fold,2,all,2692,0.014470874755055404,0.6295651782118404
B,pair_cam28_1_camdeep_argmax_agreement,fold,3,all,2724,0.1332334992031811,0.34232421816069164
B,pair_cam28_1_camdeep_argmax_agreement,fold,4,all,2764,-0.015259731601801026,0.31419171261869744
B,pair_cam28_1_camdeep_argmax_agreement,branch,0,cam56,3418,0.06717926452120712,0.3713615898952854
B,pair_cam28_1_camdeep_argmax_agreement,branch,1,cam28_1,3418,0.03729718969664021,0.35773690614585973
B,pair_cam28_1_camdeep_argmax_agreement,branch,2,cam28_2,3418,0.04314427249257967,0.3628006931132352
B,pair_cam28_1_camdeep_argmax_agreement,branch,3,camdeep,3418,0.11140428896034721,0.3850373226177166
B,pair_cam28_1_camdeep_cam_cosine_mean,all,-1,all,13672,-0.02763111086604361,-0.41703459256955655
B,pair_cam28_1_camdeep_cam_cosine_mean,fold,0,all,2748,-0.034062012107288056,-0.3225638198965757
B,pair_cam28_1_camdeep_cam_cosine_mean,fold,1,all,2744,0.010304485024433188,-0.40186635335892545
B,pair_cam28_1_camdeep_cam_cosine_mean,fold,2,all,2692,-0.004643412542826672,-0.5586825327968254
B,pair_cam28_1_camdeep_cam_cosine_mean,fold,3,all,2724,-0.09422753647792138,-0.35185805653580576
B,pair_cam28_1_camdeep_cam_cosine_mean,fold,4,all,2764,-0.017983985637106046,-0.35553613883951296
B,pair_cam28_1_camdeep_cam_cosine_mean,branch,0,cam56,3418,-0.09250554352408906,-0.43419508160055553
B,pair_cam28_1_camdeep_cam_cosine_mean,branch,1,cam28_1,3418,0.02002126785805326,-0.40714408019151677
B,pair_cam28_1_camdeep_cam_cosine_mean,branch,2,cam28_2,3418,-0.0025963976977572945,-0.4104233607413763
B,pair_cam28_1_camdeep_cam_cosine_mean,branch,3,camdeep,3418,-0.03522591221611754,-0.4158794656034852
B,pair_cam28_1_camdeep_cam_cosine_min,all,-1,all,13672,-0.019028216991946977,-0.30921033095379263
B,pair_cam28_1_camdeep_cam_cosine_min,fold,0,all,2748,-0.015321708998514453,-0.28038464972085614
B,pair_cam28_1_camdeep_cam_cosine_min,fold,1,all,2744,0.03227094581468649,-0.25609763798868324
B,pair_cam28_1_camdeep_cam_cosine_min,fold,2,all,2692,0.017874890068574865,-0.44557740536102197
B,pair_cam28_1_camdeep_cam_cosine_min,fold,3,all,2724,-0.07164930668181568,-0.2542298175943905
B,pair_cam28_1_camdeep_cam_cosine_min,fold,4,all,2764,-0.053210822753750164,-0.25815094852538306
B,pair_cam28_1_camdeep_cam_cosine_min,branch,0,cam56,3418,-0.05734220960761368,-0.31341384900987007
B,pair_cam28_1_camdeep_cam_cosine_min,branch,1,cam28_1,3418,0.0034461145325320294,-0.3013422557766698
B,pair_cam28_1_camdeep_cam_cosine_min,branch,2,cam28_2,3418,0.015119163749800022,-0.3053193648356788
B,pair_cam28_1_camdeep_cam_cosine_min,branch,3,camdeep,3418,-0.03439017176158285,-0.31596934391186166
B,pair_cam28_1_camdeep_probability_l1,all,-1,all,13672,0.04879766357989026,0.11072700710205599
B,pair_cam28_1_camdeep_probability_l1,fold,0,all,2748,0.06528748709919673,0.02215338299186689
B,pair_cam28_1_camdeep_probability_l1,fold,1,all,2744,0.09569722461232459,0.00976126184664378
B,pair_cam28_1_camdeep_probability_l1,fold,2,all,2692,0.018889929996645675,0.2941839218216471
B,pair_cam28_1_camdeep_probability_l1,fold,3,all,2724,0.14819698733102982,-0.05243957463109791
B,pair_cam28_1_camdeep_probability_l1,fold,4,all,2764,-0.014680675544560845,0.2561929606168341
B,pair_cam28_1_camdeep_probability_l1,branch,0,cam56,3418,0.07534814971704647,0.12318646472239435
B,pair_cam28_1_camdeep_probability_l1,branch,1,cam28_1,3418,0.03839731354421662,0.10247071187447729
B,pair_cam28_1_camdeep_probability_l1,branch,2,cam28_2,3418,0.03274070965187683,0.10543855149944174
B,pair_cam28_1_camdeep_probability_l1,branch,3,camdeep,3418,0.04994754575487111,0.11041786575175559
B,pair_cam28_2_camdeep_jsd_mean,all,-1,all,13672,-0.07841332219831403,-0.05375112958522973
B,pair_cam28_2_camdeep_jsd_mean,fold,0,all,2748,-0.11170166904448704,-0.048510661489258526
B,pair_cam28_2_camdeep_jsd_mean,fold,1,all,2744,-0.06890168618671656,0.14027657989316555
B,pair_cam28_2_camdeep_jsd_mean,fold,2,all,2692,-0.06193286884413434,-0.1219115736537433
B,pair_cam28_2_camdeep_jsd_mean,fold,3,all,2724,-0.04235661007451679,-0.2705736312619974
B,pair_cam28_2_camdeep_jsd_mean,fold,4,all,2764,-0.02136195053956618,0.030290645416687714
B,pair_cam28_2_camdeep_jsd_mean,branch,0,cam56,3418,-0.08280298398340458,-0.048015913915648585
B,pair_cam28_2_camdeep_jsd_mean,branch,1,cam28_1,3418,-0.053198211066568836,-0.056853706055911495
B,pair_cam28_2_camdeep_jsd_mean,branch,2,cam28_2,3418,-0.07453348743496108,-0.061019269647134
B,pair_cam28_2_camdeep_jsd_mean,branch,3,camdeep,3418,-0.10409840406842928,-0.04937249761332349
B,pair_cam28_2_camdeep_jsd_std,all,-1,all,13672,-0.05848195159922929,0.11875048544306395
B,pair_cam28_2_camdeep_jsd_std,fold,0,all,2748,-0.06823508736251319,0.06084615641936635
B,pair_cam28_2_camdeep_jsd_std,fold,1,all,2744,-0.05720616894714488,0.3439132754962172
B,pair_cam28_2_camdeep_jsd_std,fold,2,all,2692,-0.05984968047543521,0.06654073218345447
B,pair_cam28_2_camdeep_jsd_std,fold,3,all,2724,-0.028744186247040154,-0.09359223505449382
B,pair_cam28_2_camdeep_jsd_std,fold,4,all,2764,-0.010890821406912757,0.1695905181623154
B,pair_cam28_2_camdeep_jsd_std,branch,0,cam56,3418,-0.026274679891105025,0.13373654419584377
B,pair_cam28_2_camdeep_jsd_std,branch,1,cam28_1,3418,-0.041370313359491866,0.11387919286288598
B,pair_cam28_2_camdeep_jsd_std,branch,2,cam28_2,3418,-0.0743614817067732,0.11032087077727402
B,pair_cam28_2_camdeep_jsd_std,branch,3,camdeep,3418,-0.08895258444152772,0.11789630638703415
B,pair_cam28_2_camdeep_jsd_p90,all,-1,all,13672,-0.07584790258248293,-0.030211756220112247
B,pair_cam28_2_camdeep_jsd_p90,fold,0,all,2748,-0.10369749371578432,-0.06272853212701973
B,pair_cam28_2_camdeep_jsd_p90,fold,1,all,2744,-0.0679760820120563,0.21324289670854957
B,pair_cam28_2_camdeep_jsd_p90,fold,2,all,2692,-0.056073578906739946,-0.1187665518099809
B,pair_cam28_2_camdeep_jsd_p90,fold,3,all,2724,-0.054090271895663594,-0.24333449475008226
B,pair_cam28_2_camdeep_jsd_p90,fold,4,all,2764,-0.013200889072173577,0.04234452750652694
B,pair_cam28_2_camdeep_jsd_p90,branch,0,cam56,3418,-0.08004279988800019,-0.024478868832243025
B,pair_cam28_2_camdeep_jsd_p90,branch,1,cam28_1,3418,-0.05298739903594617,-0.034577561027439814
B,pair_cam28_2_camdeep_jsd_p90,branch,2,cam28_2,3418,-0.06833387491508269,-0.036518413453385974
B,pair_cam28_2_camdeep_jsd_p90,branch,3,camdeep,3418,-0.09989531088941907,-0.025493794590451573
B,pair_cam28_2_camdeep_argmax_agreement,all,-1,all,13672,0.07232751646861042,0.3043401972255164
B,pair_cam28_2_camdeep_argmax_agreement,fold,0,all,2748,0.0959042736612078,0.281320481188161
B,pair_cam28_2_camdeep_argmax_agreement,fold,1,all,2744,0.0012504617124690822,-0.012366794152388396
B,pair_cam28_2_camdeep_argmax_agreement,fold,2,all,2692,0.0485348398026913,0.5503408504348957
B,pair_cam28_2_camdeep_argmax_agreement,fold,3,all,2724,0.11552417743766798,0.3291367536974667
B,pair_cam28_2_camdeep_argmax_agreement,fold,4,all,2764,0.022278681764180644,0.2565276226059257
B,pair_cam28_2_camdeep_argmax_agreement,branch,0,cam56,3418,0.05149845510388536,0.2983035973454903
B,pair_cam28_2_camdeep_argmax_agreement,branch,1,cam28_1,3418,0.04872517412954293,0.2962377053659564
B,pair_cam28_2_camdeep_argmax_agreement,branch,2,cam28_2,3418,0.06794830049918775,0.30216626669323143
B,pair_cam28_2_camdeep_argmax_agreement,branch,3,camdeep,3418,0.13057043522656148,0.3215073139918486
B,pair_cam28_2_camdeep_cam_cosine_mean,all,-1,all,13672,-0.017273799377966487,-0.41222682151792733
B,pair_cam28_2_camdeep_cam_cosine_mean,fold,0,all,2748,-0.020038096832304435,-0.3184601172298828
B,pair_cam28_2_camdeep_cam_cosine_mean,fold,1,all,2744,0.025554943474878362,-0.3405837045968488
B,pair_cam28_2_camdeep_cam_cosine_mean,fold,2,all,2692,-0.006249973331786376,-0.5734527621812427
B,pair_cam28_2_camdeep_cam_cosine_mean,fold,3,all,2724,-0.06638597563914622,-0.398145641235052
B,pair_cam28_2_camdeep_cam_cosine_mean,fold,4,all,2764,0.010370642354485126,-0.3136793625074274
B,pair_cam28_2_camdeep_cam_cosine_mean,branch,0,cam56,3418,-0.08080608635177594,-0.4264692688104582
B,pair_cam28_2_camdeep_cam_cosine_mean,branch,1,cam28_1,3418,0.02292598232841714,-0.40560096177105615
B,pair_cam28_2_camdeep_cam_cosine_mean,branch,2,cam28_2,3418,0.017643776040797973,-0.40479921827370247
B,pair_cam28_2_camdeep_cam_cosine_mean,branch,3,camdeep,3418,-0.026018518032377626,-0.4114614517103061
B,pair_cam28_2_camdeep_cam_cosine_min,all,-1,all,13672,-0.00660813656873417,-0.32619665001018805
B,pair_cam28_2_camdeep_cam_cosine_min,fold,0,all,2748,0.01273281376363724,-0.3013041053627956
B,pair_cam28_2_camdeep_cam_cosine_min,fold,1,all,2744,0.013266665829090224,-0.2031925686916805
B,pair_cam28_2_camdeep_cam_cosine_min,fold,2,all,2692,0.01964360464723556,-0.4610406245456166
B,pair_cam28_2_camdeep_cam_cosine_min,fold,3,all,2724,-0.07488258079339126,-0.33507912493141856
B,pair_cam28_2_camdeep_cam_cosine_min,fold,4,all,2764,-0.0024463373342206323,-0.2721299498965339
B,pair_cam28_2_camdeep_cam_cosine_min,branch,0,cam56,3418,-0.04652901833028057,-0.3312116189088058
B,pair_cam28_2_camdeep_cam_cosine_min,branch,1,cam28_1,3418,0.016820546847115692,-0.3218207117048109
B,pair_cam28_2_camdeep_cam_cosine_min,branch,2,cam28_2,3418,0.016977086941160322,-0.32321760689515533
B,pair_cam28_2_camdeep_cam_cosine_min,branch,3,camdeep,3418,-0.011916394657463691,-0.32818741169338816
B,pair_cam28_2_camdeep_probability_l1,all,-1,all,13672,-0.0728369140682364,-0.089850294653721
B,pair_cam28_2_camdeep_probability_l1,fold,0,all,2748,-0.10785137295165839,-0.06140936593943963
B,pair_cam28_2_camdeep_probability_l1,fold,1,all,2744,-0.06566705995354398,0.04090299785548671
B,pair_cam28_2_camdeep_probability_l1,fold,2,all,2692,-0.052336921828297286,-0.14221389532438136
B,pair_cam28_2_camdeep_probability_l1,fold,3,all,2724,-0.03533505728382267,-0.27827523228079476
B,pair_cam28_2_camdeep_probability_l1,fold,4,all,2764,-0.024077522099293928,0.0012976225567283089
B,pair_cam28_2_camdeep_probability_l1,branch,0,cam56,3418,-0.08546689459580079,-0.08693745269681907
B,pair_cam28_2_camdeep_probability_l1,branch,1,cam28_1,3418,-0.04285019612442381,-0.09196353311136353
B,pair_cam28_2_camdeep_probability_l1,branch,2,cam28_2,3418,-0.06984172753807333,-0.09685294959796545
B,pair_cam28_2_camdeep_probability_l1,branch,3,camdeep,3418,-0.09524301800958904,-0.0840876192716997
B,tta_jsd_mean,all,-1,all,13672,-0.03738930718992275,-0.18425198700258996
B,tta_jsd_mean,fold,0,all,2748,-0.09526325262823128,-0.15117394011194163
B,tta_jsd_mean,fold,1,all,2744,0.028106522202696358,-0.09617345024905397
B,tta_jsd_mean,fold,2,all,2692,0.01586231980180026,-0.3096134582278331
B,tta_jsd_mean,fold,3,all,2724,-0.060372316452379136,-0.153414137274702
B,tta_jsd_mean,fold,4,all,2764,-0.05786240219753878,-0.1685694579994194
B,tta_jsd_mean,branch,0,cam56,3418,-0.10148260891293921,-0.3837234632111902
B,tta_jsd_mean,branch,1,cam28_1,3418,0.0038147918983067286,-0.1913381172937971
B,tta_jsd_mean,branch,2,cam28_2,3418,0.009807925764295077,-0.17506276176691263
B,tta_jsd_mean,branch,3,camdeep,3418,-0.05115199400470111,-0.1735874675131975
B,tta_jsd_max,all,-1,all,13672,-0.036606823153076916,-0.1730222083970423
B,tta_jsd_max,fold,0,all,2748,-0.08285230599898352,-0.1382203896177819
B,tta_jsd_max,fold,1,all,2744,0.022273110689083154,-0.09158706762552678
B,tta_jsd_max,fold,2,all,2692,0.008321615324392344,-0.2916527797329122
B,tta_jsd_max,fold,3,all,2724,-0.056105226203692224,-0.14615871760428956
B,tta_jsd_max,fold,4,all,2764,-0.05784161738117659,-0.159222306219233
B,tta_jsd_max,branch,0,cam56,3418,-0.10034356179542629,-0.3791273437621703
B,tta_jsd_max,branch,1,cam28_1,3418,0.006810739164579722,-0.16741550403945032
B,tta_jsd_max,branch,2,cam28_2,3418,0.0015328734881506234,-0.15610732888168694
B,tta_jsd_max,branch,3,camdeep,3418,-0.055740357209551734,-0.166500480133689
B,tta_l1_mean,all,-1,all,13672,-0.027095103390301516,-0.22746608593297252
B,tta_l1_mean,fold,0,all,2748,-0.10212191467014937,-0.19661593452589243
B,tta_l1_mean,fold,1,all,2744,0.040211856230814524,-0.14678508850958913
B,tta_l1_mean,fold,2,all,2692,0.020440447628114634,-0.35058669565906886
B,tta_l1_mean,fold,3,all,2724,-0.05578181694126613,-0.1752165917038917
B,tta_l1_mean,fold,4,all,2764,-0.022642633295860342,-0.21398786567469197
B,tta_l1_mean,branch,0,cam56,3418,-0.10228361036873752,-0.4117359463442351
B,tta_l1_mean,branch,1,cam28_1,3418,0.008609381615685408,-0.1904022032194178
B,tta_l1_mean,branch,2,cam28_2,3418,0.0014344076132438769,-0.2063484283351386
B,tta_l1_mean,branch,3,camdeep,3418,-0.04267145607165463,-0.24492252070674422
B,tta_l1_max,all,-1,all,13672,-0.024611411039684273,-0.20252348512817225
B,tta_l1_max,fold,0,all,2748,-0.08651614477446579,-0.17384644517635853
B,tta_l1_max,fold,1,all,2744,0.035163368675283066,-0.13140081240241347
B,tta_l1_max,fold,2,all,2692,0.01449763573064577,-0.3133423872449132
B,tta_l1_max,fold,3,all,2724,-0.05144330772340269,-0.1550144636694729
B,tta_l1_max,fold,4,all,2764,-0.022304907170530217,-0.19241273131071807
B,tta_l1_max,branch,0,cam56,3418,-0.09309396161109858,-0.4017609908358831
B,tta_l1_max,branch,1,cam28_1,3418,0.009647191413033815,-0.15238089622694795
B,tta_l1_max,branch,2,cam28_2,3418,-0.007223963126417046,-0.1720644124363053
B,tta_l1_max,branch,3,camdeep,3418,-0.04941330553022487,-0.22892574781979055
B,tta_three_view_argmax_consistency,all,-1,all,13672,0.12516634817112265,0.39884969011454713
B,tta_three_view_argmax_consistency,fold,0,all,2748,0.20233908906711465,0.30761266980573243
B,tta_three_view_argmax_consistency,fold,1,all,2744,0.08083308108915138,0.30660780201127164
B,tta_three_view_argmax_consistency,fold,2,all,2692,0.04098057233628846,0.5897893041820336
B,tta_three_view_argmax_consistency,fold,3,all,2724,0.18911248783265855,0.33654493375201017
B,tta_three_view_argmax_consistency,fold,4,all,2764,0.10516583818789091,0.3358693496830682
B,tta_three_view_argmax_consistency,branch,0,cam56,3418,0.20728738781327302,0.4991790180568329
B,tta_three_view_argmax_consistency,branch,1,cam28_1,3418,0.011025164652580318,0.4479596451200126
B,tta_three_view_argmax_consistency,branch,2,cam28_2,3418,0.0361302132470572,0.4194378806970822
B,tta_three_view_argmax_consistency,branch,3,camdeep,3418,0.1294437387057548,0.3448507684435922
B,tta_probability_variance_mean,all,-1,all,13672,-0.03307821410587513,-0.171828877088335
B,tta_probability_variance_mean,fold,0,all,2748,-0.08972464137814912,-0.14258044548935525
B,tta_probability_variance_mean,fold,1,all,2744,0.030656168291343735,-0.088118378197816
B,tta_probability_variance_mean,fold,2,all,2692,0.02075835558996063,-0.2927532597238573
B,tta_probability_variance_mean,fold,3,all,2724,-0.054608550484536764,-0.14155279544217314
B,tta_probability_variance_mean,fold,4,all,2764,-0.05571275935365514,-0.15656488133959248
B,tta_probability_variance_mean,branch,0,cam56,3418,-0.0945469135747446,-0.3708572465810075
B,tta_probability_variance_mean,branch,1,cam28_1,3418,0.0062460299665278015,-0.17326008989516153
B,tta_probability_variance_mean,branch,2,cam28_2,3418,0.009826576985083062,-0.16197708886424578
B,tta_probability_variance_mean,branch,3,camdeep,3418,-0.05099461094095201,-0.16935197830731158
B,tta_probability_variance_p90,all,-1,all,13672,-0.025445346039159912,-0.19625219261211765
B,tta_probability_variance_p90,fold,0,all,2748,-0.0983584123631741,-0.17617999991380348
B,tta_probability_variance_p90,fold,1,all,2744,0.04610467696009269,-0.12550979618863198
B,tta_probability_variance_p90,fold,2,all,2692,0.014560693858755528,-0.3233549883884778
B,tta_probability_variance_p90,fold,3,all,2724,-0.047421480698902826,-0.146314916966382
B,tta_probability_variance_p90,fold,4,all,2764,-0.02697332000257624,-0.17141150672987954
B,tta_probability_variance_p90,branch,0,cam56,3418,-0.08115854533506514,-0.3606111881057932
