signal_set,signal,scope,scope_id,branch,samples,positive_fraction,auroc_relative_gain_positive
B,to_others_jsd_mean_mean,fold,4,all,2764,0.3386396526772793,0.4474239746395108
B,to_others_jsd_mean_mean,branch,0,cam56,3418,0.22440023405500292,0.46249846924999893
B,to_others_jsd_mean_mean,branch,1,cam28_1,3418,0.2864248098303101,0.4366841012638931
B,to_others_jsd_mean_mean,branch,2,cam28_2,3418,0.2393212404915155,0.49999858943012976
B,to_others_jsd_mean_mean,branch,3,camdeep,3418,0.21181977764774723,0.37788035208176957
B,to_others_jsd_mean_max,all,-1,all,13672,0.24049151550614395,0.4273684024926988
B,to_others_jsd_mean_max,fold,0,all,2748,0.23071324599708878,0.42992077751149765
B,to_others_jsd_mean_max,fold,1,all,2744,0.20298833819241982,0.42141994600048105
B,to_others_jsd_mean_max,fold,2,all,2692,0.23068350668647847,0.4381851673015362
B,to_others_jsd_mean_max,fold,3,all,2724,0.19823788546255505,0.4063992334825669
B,to_others_jsd_mean_max,fold,4,all,2764,0.3386396526772793,0.44141319035328885
B,to_others_jsd_mean_max,branch,0,cam56,3418,0.22440023405500292,0.4189076272907766
B,to_others_jsd_mean_max,branch,1,cam28_1,3418,0.2864248098303101,0.43656432478522944
B,to_others_jsd_mean_max,branch,2,cam28_2,3418,0.2393212404915155,0.5109154598457777
B,to_others_jsd_mean_max,branch,3,camdeep,3418,0.21181977764774723,0.3649203058156657
B,to_others_probability_l1_mean,all,-1,all,13672,0.24049151550614395,0.44613982441637706
B,to_others_probability_l1_mean,fold,0,all,2748,0.23071324599708878,0.4469937535253933
B,to_others_probability_l1_mean,fold,1,all,2744,0.20298833819241982,0.43241481612827226
B,to_others_probability_l1_mean,fold,2,all,2692,0.23068350668647847,0.45033360780846765
B,to_others_probability_l1_mean,fold,3,all,2724,0.19823788546255505,0.44913342830009495
B,to_others_probability_l1_mean,fold,4,all,2764,0.3386396526772793,0.4507156015635228
B,to_others_probability_l1_mean,branch,0,cam56,3418,0.22440023405500292,0.4710455870875028
B,to_others_probability_l1_mean,branch,1,cam28_1,3418,0.2864248098303101,0.44363574381402654
B,to_others_probability_l1_mean,branch,2,cam28_2,3418,0.2393212404915155,0.502256206507429
B,to_others_probability_l1_mean,branch,3,camdeep,3418,0.21181977764774723,0.40736140676846855
B,to_others_probability_l1_max,all,-1,all,13672,0.24049151550614395,0.42311326275404043
B,to_others_probability_l1_max,fold,0,all,2748,0.23071324599708878,0.4210822994666771
B,to_others_probability_l1_max,fold,1,all,2744,0.20298833819241982,0.43154054602067543
B,to_others_probability_l1_max,fold,2,all,2692,0.23068350668647847,0.4272166588522896
B,to_others_probability_l1_max,fold,3,all,2724,0.19823788546255505,0.39474121557454894
B,to_others_probability_l1_max,fold,4,all,2764,0.3386396526772793,0.4397580256784305
B,to_others_probability_l1_max,branch,0,cam56,3418,0.22440023405500292,0.4105651012606495
B,to_others_probability_l1_max,branch,1,cam28_1,3418,0.2864248098303101,0.43254301797359135
B,to_others_probability_l1_max,branch,2,cam28_2,3418,0.2393212404915155,0.5094635132593568
B,to_others_probability_l1_max,branch,3,camdeep,3418,0.21181977764774723,0.3630166484145246
B,to_others_argmax_agreement_mean,all,-1,all,13672,0.24049151550614395,0.42780656489114827
B,to_others_argmax_agreement_mean,fold,0,all,2748,0.23071324599708878,0.45534278014379126
B,to_others_argmax_agreement_mean,fold,1,all,2744,0.20298833819241982,0.5096502180749803
B,to_others_argmax_agreement_mean,fold,2,all,2692,0.23068350668647847,0.3367187858401932
B,to_others_argmax_agreement_mean,fold,3,all,2724,0.19823788546255505,0.4501212522045856
B,to_others_argmax_agreement_mean,fold,4,all,2764,0.3386396526772793,0.44292837906076415
B,to_others_argmax_agreement_mean,branch,0,cam56,3418,0.22440023405500292,0.4261829316333852
B,to_others_argmax_agreement_mean,branch,1,cam28_1,3418,0.2864248098303101,0.42187893278319916
B,to_others_argmax_agreement_mean,branch,2,cam28_2,3418,0.2393212404915155,0.4069957212713936
B,to_others_argmax_agreement_mean,branch,3,camdeep,3418,0.21181977764774723,0.4210666633853827
B,to_others_argmax_agreement_min,all,-1,all,13672,0.24049151550614395,0.42433969278020833
B,to_others_argmax_agreement_min,fold,0,all,2748,0.23071324599708878,0.44787789977586706
B,to_others_argmax_agreement_min,fold,1,all,2744,0.20298833819241982,0.5122303410310148
B,to_others_argmax_agreement_min,fold,2,all,2692,0.23068350668647847,0.3237628597043289
B,to_others_argmax_agreement_min,fold,3,all,2724,0.19823788546255505,0.44477046872880205
B,to_others_argmax_agreement_min,fold,4,all,2764,0.3386396526772793,0.4434774705904355
B,to_others_argmax_agreement_min,branch,0,cam56,3418,0.22440023405500292,0.43989574670353904
B,to_others_argmax_agreement_min,branch,1,cam28_1,3418,0.2864248098303101,0.4278623123309884
B,to_others_argmax_agreement_min,branch,2,cam28_2,3418,0.2393212404915155,0.39524990596200865
B,to_others_argmax_agreement_min,branch,3,camdeep,3418,0.21181977764774723,0.3990031049149533
B,agreement_with_majority_branch,all,-1,all,13672,0.24049151550614395,0.47257613013095195
B,agreement_with_majority_branch,fold,0,all,2748,0.23071324599708878,0.47369944697957733
B,agreement_with_majority_branch,fold,1,all,2744,0.20298833819241982,0.5512876397908647
B,agreement_with_majority_branch,fold,2,all,2692,0.23068350668647847,0.37610402374326546
B,agreement_with_majority_branch,fold,3,all,2724,0.19823788546255505,0.4793638074888074
B,agreement_with_majority_branch,fold,4,all,2764,0.3386396526772793,0.5168090973274233
B,agreement_with_majority_branch,branch,0,cam56,3418,0.22440023405500292,0.42379299440274193
B,agreement_with_majority_branch,branch,1,cam28_1,3418,0.2864248098303101,0.43764168489488775
B,agreement_with_majority_branch,branch,2,cam28_2,3418,0.2393212404915155,0.44166776377656575
B,agreement_with_majority_branch,branch,3,camdeep,3418,0.21181977764774723,0.49889897541908157
B,predicted_class_presence_0,all,-1,all,13672,0.24049151550614395,0.3979567807857119
B,predicted_class_presence_0,fold,0,all,2748,0.23071324599708878,0.36049142116996796
B,predicted_class_presence_0,fold,1,all,2744,0.20298833819241982,0.488241272280548
B,predicted_class_presence_0,fold,2,all,2692,0.23068350668647847,0.36062572555130235
B,predicted_class_presence_0,fold,3,all,2724,0.19823788546255505,0.36661070411070407
B,predicted_class_presence_0,fold,4,all,2764,0.3386396526772793,0.4060448577680525
B,predicted_class_presence_0,branch,0,cam56,3418,0.22440023405500292,0.39450095582735006
B,predicted_class_presence_0,branch,1,cam28_1,3418,0.2864248098303101,0.42765584448490046
B,predicted_class_presence_0,branch,2,cam28_2,3418,0.2393212404915155,0.3721111529057739
B,predicted_class_presence_0,branch,3,camdeep,3418,0.21181977764774723,0.3914325675636877
B,predicted_class_presence_1,all,-1,all,13672,0.24049151550614395,0.654505316995265
B,predicted_class_presence_1,fold,0,all,2748,0.23071324599708878,0.6987217558174584
B,predicted_class_presence_1,fold,1,all,2744,0.20298833819241982,0.5998621690600324
B,predicted_class_presence_1,fold,2,all,2692,0.23068350668647847,0.7124204274814147
B,predicted_class_presence_1,fold,3,all,2724,0.19823788546255505,0.6559320309320309
B,predicted_class_presence_1,fold,4,all,2764,0.3386396526772793,0.5973531392021545
B,predicted_class_presence_1,branch,0,cam56,3418,0.22440023405500292,0.6612761315623683
B,predicted_class_presence_1,branch,1,cam28_1,3418,0.2864248098303101,0.6674372565993281
B,predicted_class_presence_1,branch,2,cam28_2,3418,0.2393212404915155,0.6523716381418092
B,predicted_class_presence_1,branch,3,camdeep,3418,0.21181977764774723,0.6368961924801174
B,predicted_class_presence_2,all,-1,all,13672,0.24049151550614395,0.5759850921687492
B,predicted_class_presence_2,fold,0,all,2748,0.23071324599708878,0.6132050413496921
B,predicted_class_presence_2,fold,1,all,2744,0.20298833819241982,0.5270703578104335
B,predicted_class_presence_2,fold,2,all,2692,0.23068350668647847,0.5803100247183132
B,predicted_class_presence_2,fold,3,all,2724,0.19823788546255505,0.60244708994709
B,predicted_class_presence_2,fold,4,all,2764,0.3386396526772793,0.5389957264957265
B,predicted_class_presence_2,branch,0,cam56,3418,0.22440023405500292,0.5660573339031739
B,predicted_class_presence_2,branch,1,cam28_1,3418,0.2864248098303101,0.5560857549331367
B,predicted_class_presence_2,branch,2,cam28_2,3418,0.2393212404915155,0.594974609742336
B,predicted_class_presence_2,branch,3,camdeep,3418,0.21181977764774723,0.5914422063353391
B,predicted_class_presence_3,all,-1,all,13672,0.24049151550614395,0.5038602810237723
B,predicted_class_presence_3,fold,0,all,2748,0.23071324599708878,0.5161951717407459
B,predicted_class_presence_3,fold,1,all,2744,0.20298833819241982,0.5057857800172227
B,predicted_class_presence_3,fold,2,all,2692,0.23068350668647847,0.49590386683368437
B,predicted_class_presence_3,fold,3,all,2724,0.19823788546255505,0.5008038258038258
B,predicted_class_presence_3,fold,4,all,2764,0.3386396526772793,0.5062851839383569
B,predicted_class_presence_3,branch,0,cam56,3418,0.22440023405500292,0.4825565811922095
B,predicted_class_presence_3,branch,1,cam28_1,3418,0.2864248098303101,0.5101005913021337
B,predicted_class_presence_3,branch,2,cam28_2,3418,0.2393212404915155,0.5101293022381043
B,predicted_class_presence_3,branch,3,camdeep,3418,0.21181977764774723,0.511667528003708
B,branch_id_0,all,-1,all,13672,0.24049151550614395,0.4889879479566167
B,branch_id_0,fold,0,all,2748,0.23071324599708878,0.47590869343329284
B,branch_id_0,fold,1,all,2744,0.20298833819241982,0.4952132685470451
B,branch_id_0,fold,2,all,2692,0.23068350668647847,0.4683408872311524
B,branch_id_0,fold,3,all,2724,0.19823788546255505,0.4861416361416362
B,branch_id_0,fold,4,all,2764,0.3386396526772793,0.5121156651517702
B,branch_id_0,branch,0,cam56,3418,0.22440023405500292,0.5
B,branch_id_0,branch,1,cam28_1,3418,0.2864248098303101,0.5
B,branch_id_0,branch,2,cam28_2,3418,0.2393212404915155,0.5
B,branch_id_0,branch,3,camdeep,3418,0.21181977764774723,0.5
B,branch_id_1,all,-1,all,13672,0.24049151550614395,0.5314344031056576
B,branch_id_1,fold,0,all,2748,0.23071324599708878,0.5148648487326491
B,branch_id_1,fold,1,all,2744,0.20298833819241982,0.5537803357361395
B,branch_id_1,fold,2,all,2692,0.23068350668647847,0.523809745966654
B,branch_id_1,fold,3,all,2724,0.19823788546255505,0.5288715913715913
B,branch_id_1,fold,4,all,2764,0.3386396526772793,0.5379624174755466
B,branch_id_1,branch,0,cam56,3418,0.22440023405500292,0.5
B,branch_id_1,branch,1,cam28_1,3418,0.2864248098303101,0.5
B,branch_id_1,branch,2,cam28_2,3418,0.2393212404915155,0.5
B,branch_id_1,branch,3,camdeep,3418,0.21181977764774723,0.5
B,branch_id_2,all,-1,all,13672,0.24049151550614395,0.4991991234877539
B,branch_id_2,fold,0,all,2748,0.23071324599708878,0.5107642008064012
B,branch_id_2,fold,1,all,2744,0.20298833819241982,0.489581819778863
B,branch_id_2,fold,2,all,2692,0.23068350668647847,0.5028781011608043
B,branch_id_2,fold,3,all,2724,0.19823788546255505,0.5046194546194547
B,branch_id_2,fold,4,all,2764,0.3386396526772793,0.49030746787858387
B,branch_id_2,branch,0,cam56,3418,0.22440023405500292,0.5
B,branch_id_2,branch,1,cam28_1,3418,0.2864248098303101,0.5
B,branch_id_2,branch,2,cam28_2,3418,0.2393212404915155,0.5
B,branch_id_2,branch,3,camdeep,3418,0.21181977764774723,0.5
B,branch_id_3,all,-1,all,13672,0.24049151550614395,0.4803785254499718
B,branch_id_3,fold,0,all,2748,0.23071324599708878,0.498462257027657
B,branch_id_3,fold,1,all,2744,0.20298833819241982,0.4614245759379522
B,branch_id_3,fold,2,all,2692,0.23068350668647847,0.5049712656413893
B,branch_id_3,fold,3,all,2724,0.19823788546255505,0.4803673178673179
B,branch_id_3,fold,4,all,2764,0.3386396526772793,0.45961444949409935
B,branch_id_3,branch,0,cam56,3418,0.22440023405500292,0.5
B,branch_id_3,branch,1,cam28_1,3418,0.2864248098303101,0.5
B,branch_id_3,branch,2,cam28_2,3418,0.2393212404915155,0.5
B,branch_id_3,branch,3,camdeep,3418,0.21181977764774723,0.5
B,pair_cam56_cam28_1_jsd_mean,all,-1,all,13672,0.24049151550614395,0.558221238738992
B,pair_cam56_cam28_1_jsd_mean,fold,0,all,2748,0.23071324599708878,0.5695916363495281
B,pair_cam56_cam28_1_jsd_mean,fold,1,all,2744,0.20298833819241982,0.5078626845920771
B,pair_cam56_cam28_1_jsd_mean,fold,2,all,2692,0.23068350668647847,0.6279940532979393
B,pair_cam56_cam28_1_jsd_mean,fold,3,all,2724,0.19823788546255505,0.5212589879256547
B,pair_cam56_cam28_1_jsd_mean,fold,4,all,2764,0.3386396526772793,0.5510856758121528
B,pair_cam56_cam28_1_jsd_mean,branch,0,cam56,3418,0.22440023405500292,0.5300036836361472
B,pair_cam56_cam28_1_jsd_mean,branch,1,cam28_1,3418,0.2864248098303101,0.5386739822454404
B,pair_cam56_cam28_1_jsd_mean,branch,2,cam28_2,3418,0.2393212404915155,0.5795899943577206
B,pair_cam56_cam28_1_jsd_mean,branch,3,camdeep,3418,0.21181977764774723,0.5893801244426944
B,pair_cam56_cam28_1_jsd_std,all,-1,all,13672,0.24049151550614395,0.5178683563333446
B,pair_cam56_cam28_1_jsd_std,fold,0,all,2748,0.23071324599708878,0.5465963726874167
B,pair_cam56_cam28_1_jsd_std,fold,1,all,2744,0.20298833819241982,0.46010865576661175
B,pair_cam56_cam28_1_jsd_std,fold,2,all,2692,0.23068350668647847,0.5772977961901608
B,pair_cam56_cam28_1_jsd_std,fold,3,all,2724,0.19823788546255505,0.5012752679419346
B,pair_cam56_cam28_1_jsd_std,fold,4,all,2764,0.3386396526772793,0.5111419701135237
B,pair_cam56_cam28_1_jsd_std,branch,0,cam56,3418,0.22440023405500292,0.48526717673633774
B,pair_cam56_cam28_1_jsd_std,branch,1,cam28_1,3418,0.2864248098303101,0.5007971836613156
B,pair_cam56_cam28_1_jsd_std,branch,2,cam28_2,3418,0.2393212404915155,0.5408364679330451
B,pair_cam56_cam28_1_jsd_std,branch,3,camdeep,3418,0.21181977764774723,0.5480503020832053
B,pair_cam56_cam28_1_jsd_p90,all,-1,all,13672,0.24049151550614395,0.5463102508444585
B,pair_cam56_cam28_1_jsd_p90,fold,0,all,2748,0.23071324599708878,0.5602114788297335
B,pair_cam56_cam28_1_jsd_p90,fold,1,all,2744,0.20298833819241982,0.49427825103291106
B,pair_cam56_cam28_1_jsd_p90,fold,2,all,2692,0.23068350668647847,0.6201594599449028
B,pair_cam56_cam28_1_jsd_p90,fold,3,all,2724,0.19823788546255505,0.5122201872201871
B,pair_cam56_cam28_1_jsd_p90,fold,4,all,2764,0.3386396526772793,0.5407455722007145
B,pair_cam56_cam28_1_jsd_p90,branch,0,cam56,3418,0.22440023405500292,0.5182320316999267
B,pair_cam56_cam28_1_jsd_p90,branch,1,cam28_1,3418,0.2864248098303101,0.5273846303325137
B,pair_cam56_cam28_1_jsd_p90,branch,2,cam28_2,3418,0.2393212404915155,0.5683026142561595
B,pair_cam56_cam28_1_jsd_p90,branch,3,camdeep,3418,0.21181977764774723,0.5756551288519197
B,pair_cam56_cam28_1_argmax_agreement,all,-1,all,13672,0.24049151550614395,0.3788247828401546
B,pair_cam56_cam28_1_argmax_agreement,fold,0,all,2748,0.23071324599708878,0.4115480692036566
B,pair_cam56_cam28_1_argmax_agreement,fold,1,all,2744,0.20298833819241982,0.4215537544770428
B,pair_cam56_cam28_1_argmax_agreement,fold,2,all,2692,0.23068350668647847,0.2876355561153915
B,pair_cam56_cam28_1_argmax_agreement,fold,3,all,2724,0.19823788546255505,0.41318681318681316
B,pair_cam56_cam28_1_argmax_agreement,fold,4,all,2764,0.3386396526772793,0.39788124894798854
B,pair_cam56_cam28_1_argmax_agreement,branch,0,cam56,3418,0.22440023405500292,0.4136433227086579
B,pair_cam56_cam28_1_argmax_agreement,branch,1,cam28_1,3418,0.2864248098303101,0.39670367592337824
B,pair_cam56_cam28_1_argmax_agreement,branch,2,cam28_2,3418,0.2393212404915155,0.3558823114538273
B,pair_cam56_cam28_1_argmax_agreement,branch,3,camdeep,3418,0.21181977764774723,0.3433391986284233
B,pair_cam56_cam28_1_cam_cosine_mean,all,-1,all,13672,0.24049151550614395,0.6085972617427523
B,pair_cam56_cam28_1_cam_cosine_mean,fold,0,all,2748,0.23071324599708878,0.5845109514756662
B,pair_cam56_cam28_1_cam_cosine_mean,fold,1,all,2744,0.20298833819241982,0.5945311736809398
B,pair_cam56_cam28_1_cam_cosine_mean,fold,2,all,2692,0.23068350668647847,0.6611114610085912
B,pair_cam56_cam28_1_cam_cosine_mean,fold,3,all,2724,0.19823788546255505,0.5999389499389499
B,pair_cam56_cam28_1_cam_cosine_mean,fold,4,all,2764,0.3386396526772793,0.5862251959079092
B,pair_cam56_cam28_1_cam_cosine_mean,branch,0,cam56,3418,0.22440023405500292,0.5869682395809409
B,pair_cam56_cam28_1_cam_cosine_mean,branch,1,cam28_1,3418,0.2864248098303101,0.6287153218825344
B,pair_cam56_cam28_1_cam_cosine_mean,branch,2,cam28_2,3418,0.2393212404915155,0.6149045514387813
B,pair_cam56_cam28_1_cam_cosine_mean,branch,3,camdeep,3418,0.21181977764774723,0.6017151886533201
B,pair_cam56_cam28_1_cam_cosine_min,all,-1,all,13672,0.24049151550614395,0.5251571995471228
B,pair_cam56_cam28_1_cam_cosine_min,fold,0,all,2748,0.23071324599708878,0.48656246922275714
B,pair_cam56_cam28_1_cam_cosine_min,fold,1,all,2744,0.20298833819241982,0.489911005049423
B,pair_cam56_cam28_1_cam_cosine_min,fold,2,all,2692,0.23068350668647847,0.5917695559645468
B,pair_cam56_cam28_1_cam_cosine_min,fold,3,all,2724,0.19823788546255505,0.5430453805453805
B,pair_cam56_cam28_1_cam_cosine_min,fold,4,all,2764,0.3386396526772793,0.5154996353026988
B,pair_cam56_cam28_1_cam_cosine_min,branch,0,cam56,3418,0.22440023405500292,0.5041909353042343
B,pair_cam56_cam28_1_cam_cosine_min,branch,1,cam28_1,3418,0.2864248098303101,0.5316006786216994
B,pair_cam56_cam28_1_cam_cosine_min,branch,2,cam28_2,3418,0.2393212404915155,0.5367801391762271
B,pair_cam56_cam28_1_cam_cosine_min,branch,3,camdeep,3418,0.21181977764774723,0.5269331889568388
B,pair_cam56_cam28_1_probability_l1,all,-1,all,13672,0.24049151550614395,0.5635300331035207
B,pair_cam56_cam28_1_probability_l1,fold,0,all,2748,0.23071324599708878,0.5704362385060987
B,pair_cam56_cam28_1_probability_l1,fold,1,all,2744,0.20298833819241982,0.5179237685720829
B,pair_cam56_cam28_1_probability_l1,fold,2,all,2692,0.23068350668647847,0.6293283290218188
B,pair_cam56_cam28_1_probability_l1,fold,3,all,2724,0.19823788546255505,0.5226088726088726
B,pair_cam56_cam28_1_probability_l1,fold,4,all,2764,0.3386396526772793,0.5586905496642915
B,pair_cam56_cam28_1_probability_l1,branch,0,cam56,3418,0.22440023405500292,0.53799481340096
B,pair_cam56_cam28_1_probability_l1,branch,1,cam28_1,3418,0.2864248098303101,0.5439623650577671
B,pair_cam56_cam28_1_probability_l1,branch,2,cam28_2,3418,0.2393212404915155,0.583254184690615
B,pair_cam56_cam28_1_probability_l1,branch,3,camdeep,3418,0.21181977764774723,0.5938124213004549
B,pair_cam56_cam28_2_jsd_mean,all,-1,all,13672,0.24049151550614395,0.5110061942573076
B,pair_cam56_cam28_2_jsd_mean,fold,0,all,2748,0.23071324599708878,0.5056227224840256
B,pair_cam56_cam28_2_jsd_mean,fold,1,all,2744,0.20298833819241982,0.477590774274951
B,pair_cam56_cam28_2_jsd_mean,fold,2,all,2692,0.23068350668647847,0.5912408219947111
B,pair_cam56_cam28_2_jsd_mean,fold,3,all,2724,0.19823788546255505,0.45951702618369283
B,pair_cam56_cam28_2_jsd_mean,fold,4,all,2764,0.3386396526772793,0.5052623950326358
B,pair_cam56_cam28_2_jsd_mean,branch,0,cam56,3418,0.22440023405500292,0.4934149471036735
B,pair_cam56_cam28_2_jsd_mean,branch,1,cam28_1,3418,0.2864248098303101,0.5091329564981043
B,pair_cam56_cam28_2_jsd_mean,branch,2,cam28_2,3418,0.2393212404915155,0.5133863080684598
B,pair_cam56_cam28_2_jsd_mean,branch,3,camdeep,3418,0.21181977764774723,0.5292531592612189
B,pair_cam56_cam28_2_jsd_std,all,-1,all,13672,0.24049151550614395,0.49854316860301645
B,pair_cam56_cam28_2_jsd_std,fold,0,all,2748,0.23071324599708878,0.4923478447722708
B,pair_cam56_cam28_2_jsd_std,fold,1,all,2744,0.20298833819241982,0.44558181649521944
B,pair_cam56_cam28_2_jsd_std,fold,2,all,2692,0.23068350668647847,0.5688473832722568
B,pair_cam56_cam28_2_jsd_std,fold,3,all,2724,0.19823788546255505,0.4850495183828517
B,pair_cam56_cam28_2_jsd_std,fold,4,all,2764,0.3386396526772793,0.4999672707550169
B,pair_cam56_cam28_2_jsd_std,branch,0,cam56,3418,0.22440023405500292,0.4777865428755083
B,pair_cam56_cam28_2_jsd_std,branch,1,cam28_1,3418,0.2864248098303101,0.4934876774712589
B,pair_cam56_cam28_2_jsd_std,branch,2,cam28_2,3418,0.2393212404915155,0.506706554447997
B,pair_cam56_cam28_2_jsd_std,branch,3,camdeep,3418,0.21181977764774723,0.5174413060330507
B,pair_cam56_cam28_2_jsd_p90,all,-1,all,13672,0.24049151550614395,0.4985839387941021
B,pair_cam56_cam28_2_jsd_p90,fold,0,all,2748,0.23071324599708878,0.4897901626232209
B,pair_cam56_cam28_2_jsd_p90,fold,1,all,2744,0.20298833819241982,0.46242362450222013
B,pair_cam56_cam28_2_jsd_p90,fold,2,all,2692,0.23068350668647847,0.567799245932053
B,pair_cam56_cam28_2_jsd_p90,fold,3,all,2724,0.19823788546255505,0.4653066069732737
B,pair_cam56_cam28_2_jsd_p90,fold,4,all,2764,0.3386396526772793,0.5035043670164021
B,pair_cam56_cam28_2_jsd_p90,branch,0,cam56,3418,0.22440023405500292,0.48039803926293834
B,pair_cam56_cam28_2_jsd_p90,branch,1,cam28_1,3418,0.2864248098303101,0.4962682926114246
B,pair_cam56_cam28_2_jsd_p90,branch,2,cam28_2,3418,0.2393212404915155,0.5018692401730299
B,pair_cam56_cam28_2_jsd_p90,branch,3,camdeep,3418,0.21181977764774723,0.5167678737690058
B,pair_cam56_cam28_2_argmax_agreement,all,-1,all,13672,0.24049151550614395,0.39841245796452707
B,pair_cam56_cam28_2_argmax_agreement,fold,0,all,2748,0.23071324599708878,0.43212442810286833
B,pair_cam56_cam28_2_argmax_agreement,fold,1,all,2744,0.20298833819241982,0.44312729290675523
B,pair_cam56_cam28_2_argmax_agreement,fold,2,all,2692,0.23068350668647847,0.3105686145070605
B,pair_cam56_cam28_2_argmax_agreement,fold,3,all,2724,0.19823788546255505,0.43727614977614976
B,pair_cam56_cam28_2_argmax_agreement,fold,4,all,2764,0.3386396526772793,0.41922889898819876
B,pair_cam56_cam28_2_argmax_agreement,branch,0,cam56,3418,0.22440023405500292,0.42417193187289537
B,pair_cam56_cam28_2_argmax_agreement,branch,1,cam28_1,3418,0.2864248098303101,0.40024818021418207
B,pair_cam56_cam28_2_argmax_agreement,branch,2,cam28_2,3418,0.2393212404915155,0.3928968403234907
B,pair_cam56_cam28_2_argmax_agreement,branch,3,camdeep,3418,0.21181977764774723,0.3733831985956105
B,pair_cam56_cam28_2_cam_cosine_mean,all,-1,all,13672,0.24049151550614395,0.6394822045145254
B,pair_cam56_cam28_2_cam_cosine_mean,fold,0,all,2748,0.23071324599708878,0.6221658822511184
B,pair_cam56_cam28_2_cam_cosine_mean,fold,1,all,2744,0.20298833819241982,0.6056298890374738
B,pair_cam56_cam28_2_cam_cosine_mean,fold,2,all,2692,0.23068350668647847,0.678083821440318
B,pair_cam56_cam28_2_cam_cosine_mean,fold,3,all,2724,0.19823788546255505,0.6513498846832181
B,pair_cam56_cam28_2_cam_cosine_mean,fold,4,all,2764,0.3386396526772793,0.6078545512352952
B,pair_cam56_cam28_2_cam_cosine_mean,branch,0,cam56,3418,0.22440023405500292,0.6159015047825794
B,pair_cam56_cam28_2_cam_cosine_mean,branch,1,cam28_1,3418,0.2864248098303101,0.6554219168340815
B,pair_cam56_cam28_2_cam_cosine_mean,branch,2,cam28_2,3418,0.2393212404915155,0.6461566672935866
B,pair_cam56_cam28_2_cam_cosine_mean,branch,3,camdeep,3418,0.21181977764774723,0.6399400960595881
B,pair_cam56_cam28_2_cam_cosine_min,all,-1,all,13672,0.24049151550614395,0.5468392089270786
B,pair_cam56_cam28_2_cam_cosine_min,fold,0,all,2748,0.23071324599708878,0.5238950783271505
B,pair_cam56_cam28_2_cam_cosine_min,fold,1,all,2744,0.20298833819241982,0.4959463419799878
B,pair_cam56_cam28_2_cam_cosine_min,fold,2,all,2692,0.23068350668647847,0.6026101574460905
B,pair_cam56_cam28_2_cam_cosine_min,fold,3,all,2724,0.19823788546255505,0.5551383801383801
B,pair_cam56_cam28_2_cam_cosine_min,fold,4,all,2764,0.3386396526772793,0.5402359311002637
B,pair_cam56_cam28_2_cam_cosine_min,branch,0,cam56,3418,0.22440023405500292,0.5227079692935239
B,pair_cam56_cam28_2_cam_cosine_min,branch,1,cam28_1,3418,0.2864248098303101,0.550526199848311
B,pair_cam56_cam28_2_cam_cosine_min,branch,2,cam28_2,3418,0.2393212404915155,0.5624181869475268
B,pair_cam56_cam28_2_cam_cosine_min,branch,3,camdeep,3418,0.21181977764774723,0.551390033920273
B,pair_cam56_cam28_2_probability_l1,all,-1,all,13672,0.24049151550614395,0.5093695874056662
B,pair_cam56_cam28_2_probability_l1,fold,0,all,2748,0.23071324599708878,0.5081177309748142
B,pair_cam56_cam28_2_probability_l1,fold,1,all,2744,0.20298833819241982,0.48681781278141856
B,pair_cam56_cam28_2_probability_l1,fold,2,all,2692,0.23068350668647847,0.5847311737660865
B,pair_cam56_cam28_2_probability_l1,fold,3,all,2724,0.19823788546255505,0.4438916022249355
B,pair_cam56_cam28_2_probability_l1,fold,4,all,2764,0.3386396526772793,0.5019123230282968
B,pair_cam56_cam28_2_probability_l1,branch,0,cam56,3418,0.22440023405500292,0.49334215963374134
B,pair_cam56_cam28_2_probability_l1,branch,1,cam28_1,3418,0.2864248098303101,0.5087219054008723
B,pair_cam56_cam28_2_probability_l1,branch,2,cam28_2,3418,0.2393212404915155,0.5098763400413766
B,pair_cam56_cam28_2_probability_l1,branch,3,camdeep,3418,0.21181977764774723,0.5264973934300492
B,pair_cam56_camdeep_jsd_mean,all,-1,all,13672,0.24049151550614395,0.3777129750430196
B,pair_cam56_camdeep_jsd_mean,fold,0,all,2748,0.23071324599708878,0.37144438906613264
B,pair_cam56_camdeep_jsd_mean,fold,1,all,2744,0.20298833819241982,0.4396679743777291
B,pair_cam56_camdeep_jsd_mean,fold,2,all,2692,0.23068350668647847,0.34318061474654593
B,pair_cam56_camdeep_jsd_mean,fold,3,all,2724,0.19823788546255505,0.31562203228869895
B,pair_cam56_camdeep_jsd_mean,fold,4,all,2764,0.3386396526772793,0.4223989601451309
B,pair_cam56_camdeep_jsd_mean,branch,0,cam56,3418,0.22440023405500292,0.3937620154653701
B,pair_cam56_camdeep_jsd_mean,branch,1,cam28_1,3418,0.2864248098303101,0.3844724453373236
B,pair_cam56_camdeep_jsd_mean,branch,2,cam28_2,3418,0.2393212404915155,0.36173547113033666
B,pair_cam56_camdeep_jsd_mean,branch,3,camdeep,3418,0.21181977764774723,0.36779091658566
B,pair_cam56_camdeep_jsd_std,all,-1,all,13672,0.24049151550614395,0.4057769251965404
B,pair_cam56_camdeep_jsd_std,fold,0,all,2748,0.23071324599708878,0.38751869018023155
B,pair_cam56_camdeep_jsd_std,fold,1,all,2744,0.20298833819241982,0.421657189250336
