probe,fold,feature,coefficient
Linear-A,0,entropy_mean,0.018801860511302948
Linear-A,0,entropy_std,0.006704157218337059
Linear-A,0,entropy_p90,-0.009709821082651615
Linear-A,0,top1_mean,0.03287573531270027
Linear-A,0,top1_std,-0.0032698342110961676
Linear-A,0,margin_mean,-0.020821647718548775
Linear-A,0,margin_std,0.00309152458794415
Linear-A,0,margin_p10,0.0035978679079562426
Linear-A,0,margin_p50,0.0008965648012235761
Linear-A,0,cam_class0_mean,-0.01880454458296299
Linear-A,0,cam_class0_std,-0.008801959455013275
Linear-A,0,cam_class0_max,0.005126792937517166
Linear-A,0,cam_class0_p90,0.012952563352882862
Linear-A,0,cam_class0_p95,0.0118231400847435
Linear-A,0,cam_class0_p99,0.006078588310629129
Linear-A,0,cam_class0_spatial_entropy,-0.014903725124895573
Linear-A,0,cam_class0_top10_mass_ratio,0.0004915522877126932
Linear-A,0,cam_class0_top20_mass_ratio,0.0038364860229194164
Linear-A,0,pred_class0_area_fraction,-0.002426605438813567
Linear-A,0,pred_class0_component_count,0.004208672791719437
Linear-A,0,pred_class0_largest_component_ratio,-7.537323836004362e-05
Linear-A,0,pred_class0_mean_component_size,0.0008535766392014921
Linear-A,0,pred_class0_boundary_density,-0.00832833256572485
Linear-A,0,pred_class0_argmax_presence,0.003218062687665224
Linear-A,0,cam_class1_mean,-0.00994115136563778
Linear-A,0,cam_class1_std,0.0001353463885607198
Linear-A,0,cam_class1_max,0.0007905472884885967
Linear-A,0,cam_class1_p90,0.005035604815930128
Linear-A,0,cam_class1_p95,-0.0007523016538470984
Linear-A,0,cam_class1_p99,-0.0006965997745282948
Linear-A,0,cam_class1_spatial_entropy,-0.0027148639783263206
Linear-A,0,cam_class1_top10_mass_ratio,-0.0005859535303898156
Linear-A,0,cam_class1_top20_mass_ratio,0.0004627564630936831
Linear-A,0,pred_class1_area_fraction,0.006501146126538515
Linear-A,0,pred_class1_component_count,-0.0014572275104001164
Linear-A,0,pred_class1_largest_component_ratio,-0.0030520071741193533
Linear-A,0,pred_class1_mean_component_size,-0.013634155504405499
Linear-A,0,pred_class1_boundary_density,-0.0080326022580266
Linear-A,0,pred_class1_argmax_presence,-0.0004370607784949243
Linear-A,0,cam_class2_mean,-0.004099007695913315
Linear-A,0,cam_class2_std,0.005105147138237953
Linear-A,0,cam_class2_max,-0.009145699441432953
Linear-A,0,cam_class2_p90,0.0018093426479026675
Linear-A,0,cam_class2_p95,-0.0027951267547905445
Linear-A,0,cam_class2_p99,-0.0035282582975924015
Linear-A,0,cam_class2_spatial_entropy,0.004738891031593084
Linear-A,0,cam_class2_top10_mass_ratio,-0.001547634950838983
Linear-A,0,cam_class2_top20_mass_ratio,0.0071577830240130424
Linear-A,0,pred_class2_area_fraction,-0.002193365478888154
Linear-A,0,pred_class2_component_count,-0.0038568368181586266
Linear-A,0,pred_class2_largest_component_ratio,-0.005769162438809872
Linear-A,0,pred_class2_mean_component_size,-0.0006834515370428562
Linear-A,0,pred_class2_boundary_density,-0.0025964200031012297
Linear-A,0,pred_class2_argmax_presence,0.0020730975084006786
Linear-A,0,cam_class3_mean,-0.0025881186593323946
Linear-A,0,cam_class3_std,-0.004083859734237194
Linear-A,0,cam_class3_max,-0.021966546773910522
Linear-A,0,cam_class3_p90,0.004165339283645153
Linear-A,0,cam_class3_p95,0.0005041853873990476
Linear-A,0,cam_class3_p99,0.0007285163155756891
Linear-A,0,cam_class3_spatial_entropy,0.0009117585141211748
Linear-A,0,cam_class3_top10_mass_ratio,0.0019841082394123077
Linear-A,0,cam_class3_top20_mass_ratio,0.02080022357404232
Linear-A,0,pred_class3_area_fraction,-0.007337954360991716
Linear-A,0,pred_class3_component_count,-0.0007205832516774535
Linear-A,0,pred_class3_largest_component_ratio,0.023282287642359734
Linear-A,0,pred_class3_mean_component_size,-0.0008952170028351247
Linear-A,0,pred_class3_boundary_density,-0.007945720106363297
Linear-A,0,pred_class3_argmax_presence,-0.006401823367923498
Linear-A,0,present_cam_mean_mean,0.04247739538550377
Linear-A,0,present_cam_mean_std,0.003975176252424717
Linear-A,0,present_cam_mean_max,-0.0057413624599576
Linear-A,0,present_cam_std_mean,0.007699756883084774
Linear-A,0,present_cam_std_std,-0.0016050402773544192
Linear-A,0,present_cam_std_max,0.00746901473030448
Linear-A,0,present_cam_max_mean,0.0
Linear-A,0,present_cam_max_std,0.0
Linear-A,0,present_cam_max_max,0.0
Linear-A,0,present_cam_p90_mean,-0.03980061784386635
Linear-A,0,present_cam_p90_std,0.004412126261740923
Linear-A,0,present_cam_p90_max,-0.008338932879269123
Linear-A,0,present_cam_p95_mean,0.018434925004839897
Linear-A,0,present_cam_p95_std,0.005658681970089674
Linear-A,0,present_cam_p95_max,-0.015399537049233913
Linear-A,0,present_cam_p99_mean,-0.02866152487695217
Linear-A,0,present_cam_p99_std,-0.01335428562015295
Linear-A,0,present_cam_p99_max,0.025146402418613434
Linear-A,0,present_cam_spatial_entropy_mean,-0.0013934297021478415
Linear-A,0,present_cam_spatial_entropy_std,-0.012851926498115063
Linear-A,0,present_cam_spatial_entropy_max,0.024490242823958397
Linear-A,0,present_cam_top10_mass_ratio_mean,-0.07671083509922028
Linear-A,0,present_cam_top10_mass_ratio_std,0.034401483833789825
Linear-A,0,present_cam_top10_mass_ratio_max,-0.016447190195322037
Linear-A,0,present_cam_top20_mass_ratio_mean,0.08840364217758179
Linear-A,0,present_cam_top20_mass_ratio_std,-0.03822678327560425
Linear-A,0,present_cam_top20_mass_ratio_max,0.026820603758096695
Linear-A,0,to_others_jsd_mean_mean,0.005770031362771988
Linear-A,0,to_others_jsd_mean_max,-0.004234341438859701
Linear-A,0,to_others_probability_l1_mean,-0.006505685392767191
Linear-A,0,to_others_probability_l1_max,0.00325799104757607
Linear-A,0,to_others_argmax_agreement_mean,0.012931376695632935
Linear-A,0,to_others_argmax_agreement_min,0.0012617860920727253
Linear-A,0,agreement_with_majority_branch,0.0029425080865621567
Linear-A,0,predicted_class_presence_0,-0.008774279616773129
Linear-A,0,predicted_class_presence_1,-0.00043719130917452276
Linear-A,0,predicted_class_presence_2,0.0021596525330096483
Linear-A,0,predicted_class_presence_3,-0.0063916221261024475
Linear-A,0,branch_id_0,0.004311066586524248
Linear-A,0,branch_id_1,-0.00016004082863219082
Linear-A,0,branch_id_2,-0.0024648651015013456
Linear-A,0,branch_id_3,0.0018152660923078656
Linear-A,0,pair_cam56_cam28_1_jsd_mean,-0.029913030564785004
Linear-A,0,pair_cam56_cam28_1_jsd_std,0.0019918344914913177
Linear-A,0,pair_cam56_cam28_1_jsd_p90,0.006817547604441643
Linear-A,0,pair_cam56_cam28_1_argmax_agreement,-0.010722119361162186
Linear-A,0,pair_cam56_cam28_1_cam_cosine_mean,-0.001286241807974875
Linear-A,0,pair_cam56_cam28_1_cam_cosine_min,-0.0011608198983594775
Linear-A,0,pair_cam56_cam28_1_probability_l1,0.015540260821580887
Linear-A,0,pair_cam56_cam28_2_jsd_mean,0.01010019052773714
Linear-A,0,pair_cam56_cam28_2_jsd_std,-0.0017985418671742082
Linear-A,0,pair_cam56_cam28_2_jsd_p90,-0.0016150561859831214
Linear-A,0,pair_cam56_cam28_2_argmax_agreement,-0.002458844566717744
Linear-A,0,pair_cam56_cam28_2_cam_cosine_mean,-0.0004663760482799262
Linear-A,0,pair_cam56_cam28_2_cam_cosine_min,0.0007981255766935647
Linear-A,0,pair_cam56_cam28_2_probability_l1,-0.005611735861748457
Linear-A,0,pair_cam56_camdeep_jsd_mean,0.009644619189202785
Linear-A,0,pair_cam56_camdeep_jsd_std,-0.0004004464717581868
Linear-A,0,pair_cam56_camdeep_jsd_p90,-0.0017456540372222662
Linear-A,0,pair_cam56_camdeep_argmax_agreement,-5.164823232917115e-05
Linear-A,0,pair_cam56_camdeep_cam_cosine_mean,-0.00096990104066208
Linear-A,0,pair_cam56_camdeep_cam_cosine_min,0.00035437586484476924
Linear-A,0,pair_cam56_camdeep_probability_l1,-0.0061646196991205215
Linear-A,0,pair_cam28_1_cam28_2_jsd_mean,-0.010339291766285896
Linear-A,0,pair_cam28_1_cam28_2_jsd_std,0.0019489135593175888
Linear-A,0,pair_cam28_1_cam28_2_jsd_p90,0.003624585224315524
Linear-A,0,pair_cam28_1_cam28_2_argmax_agreement,-0.006604494992643595
Linear-A,0,pair_cam28_1_cam28_2_cam_cosine_mean,0.0024939903523772955
Linear-A,0,pair_cam28_1_cam28_2_cam_cosine_min,-0.0015668701380491257
Linear-A,0,pair_cam28_1_cam28_2_probability_l1,0.005699438508599997
Linear-A,0,pair_cam28_1_camdeep_jsd_mean,-0.0024529050569981337
Linear-A,0,pair_cam28_1_camdeep_jsd_std,-0.0006440021679736674
Linear-A,0,pair_cam28_1_camdeep_jsd_p90,0.0014633520040661097
Linear-A,0,pair_cam28_1_camdeep_argmax_agreement,0.0013530710712075233
Linear-A,0,pair_cam28_1_camdeep_cam_cosine_mean,-0.00012354840873740613
Linear-A,0,pair_cam28_1_camdeep_cam_cosine_min,0.0006475694244727492
Linear-A,0,pair_cam28_1_camdeep_probability_l1,0.00045103690354153514
Linear-A,0,pair_cam28_2_camdeep_jsd_mean,0.0030762720853090286
Linear-A,0,pair_cam28_2_camdeep_jsd_std,-0.00019680013065226376
Linear-A,0,pair_cam28_2_camdeep_jsd_p90,-0.0020333346910774708
Linear-A,0,pair_cam28_2_camdeep_argmax_agreement,-0.005722083617001772
Linear-A,0,pair_cam28_2_camdeep_cam_cosine_mean,-0.001075253589078784
Linear-A,0,pair_cam28_2_camdeep_cam_cosine_min,-0.00010955742618534714
Linear-A,0,pair_cam28_2_camdeep_probability_l1,-0.0014688242226839066
Linear-A,1,entropy_mean,0.018383966758847237
Linear-A,1,entropy_std,0.00556194456294179
Linear-A,1,entropy_p90,-0.009172535501420498
Linear-A,1,top1_mean,-0.004833641927689314
Linear-A,1,top1_std,-0.002873469376936555
Linear-A,1,margin_mean,-0.009450205601751804
Linear-A,1,margin_std,0.005432238802313805
Linear-A,1,margin_p10,0.006530567537993193
Linear-A,1,margin_p50,0.01267545111477375
Linear-A,1,cam_class0_mean,-0.012990131974220276
Linear-A,1,cam_class0_std,-0.0013467856915667653
Linear-A,1,cam_class0_max,0.011679403483867645
Linear-A,1,cam_class0_p90,0.00900347251445055
Linear-A,1,cam_class0_p95,0.008775495924055576
Linear-A,1,cam_class0_p99,0.004896027036011219
Linear-A,1,cam_class0_spatial_entropy,-0.018911413848400116
Linear-A,1,cam_class0_top10_mass_ratio,-0.006804386619478464
Linear-A,1,cam_class0_top20_mass_ratio,0.0011931282933801413
Linear-A,1,pred_class0_area_fraction,-0.0071959723718464375
Linear-A,1,pred_class0_component_count,0.001083219307474792
Linear-A,1,pred_class0_largest_component_ratio,-0.0023258414585143328
Linear-A,1,pred_class0_mean_component_size,0.006258314475417137
Linear-A,1,pred_class0_boundary_density,-0.006485926918685436
Linear-A,1,pred_class0_argmax_presence,0.0034995388705283403
Linear-A,1,cam_class1_mean,-0.006994137540459633
Linear-A,1,cam_class1_std,0.0001585850986884907
Linear-A,1,cam_class1_max,0.0004520006768871099
Linear-A,1,cam_class1_p90,0.0062683820724487305
Linear-A,1,cam_class1_p95,0.0011126466561108828
Linear-A,1,cam_class1_p99,-0.0008920517866499722
Linear-A,1,cam_class1_spatial_entropy,-0.0008686071960255504
Linear-A,1,cam_class1_top10_mass_ratio,0.0025484988000243902
Linear-A,1,cam_class1_top20_mass_ratio,-0.003103208728134632
Linear-A,1,pred_class1_area_fraction,0.014621211215853691
Linear-A,1,pred_class1_component_count,-0.0013793128309771419
Linear-A,1,pred_class1_largest_component_ratio,-0.002714134519919753
Linear-A,1,pred_class1_mean_component_size,-0.011155948974192142
Linear-A,1,pred_class1_boundary_density,-0.008340411819517612
Linear-A,1,pred_class1_argmax_presence,-0.0015920634614303708
Linear-A,1,cam_class2_mean,-0.0006759455427527428
Linear-A,1,cam_class2_std,0.009926903061568737
Linear-A,1,cam_class2_max,0.008056076243519783
Linear-A,1,cam_class2_p90,-0.002852387260645628
Linear-A,1,cam_class2_p95,-0.0005248524830676615
Linear-A,1,cam_class2_p99,-0.0071393949910998344
Linear-A,1,cam_class2_spatial_entropy,0.0001437768223695457
Linear-A,1,cam_class2_top10_mass_ratio,-0.003398747183382511
Linear-A,1,cam_class2_top20_mass_ratio,-0.005773736629635096
Linear-A,1,pred_class2_area_fraction,-0.004398454446345568
Linear-A,1,pred_class2_component_count,-0.0013246552553027868
Linear-A,1,pred_class2_largest_component_ratio,-0.0014608503552153707
Linear-A,1,pred_class2_mean_component_size,0.0012693899916484952
Linear-A,1,pred_class2_boundary_density,-0.0013069062260910869
Linear-A,1,pred_class2_argmax_presence,0.001004229998216033
Linear-A,1,cam_class3_mean,0.00236460636369884
Linear-A,1,cam_class3_std,-0.004378411918878555
Linear-A,1,cam_class3_max,-0.007918461225926876
Linear-A,1,cam_class3_p90,0.004282739944756031
Linear-A,1,cam_class3_p95,-0.001083612092770636
Linear-A,1,cam_class3_p99,0.0010222640121355653
Linear-A,1,cam_class3_spatial_entropy,0.0014314540894702077
Linear-A,1,cam_class3_top10_mass_ratio,0.0015789185417816043
Linear-A,1,cam_class3_top20_mass_ratio,0.006471708416938782
Linear-A,1,pred_class3_area_fraction,-0.008395846001803875
Linear-A,1,pred_class3_component_count,-0.005205678287893534
Linear-A,1,pred_class3_largest_component_ratio,0.014234236441552639
Linear-A,1,pred_class3_mean_component_size,-0.003826598171144724
Linear-A,1,pred_class3_boundary_density,-0.006635363679379225
Linear-A,1,pred_class3_argmax_presence,0.00025305445888079703
Linear-A,1,present_cam_mean_mean,0.05059807747602463
Linear-A,1,present_cam_mean_std,0.006783044431358576
Linear-A,1,present_cam_mean_max,-0.013822152279317379
Linear-A,1,present_cam_std_mean,0.007861140184104443
Linear-A,1,present_cam_std_std,9.966851212084293e-05
Linear-A,1,present_cam_std_max,0.002884987276047468
Linear-A,1,present_cam_max_mean,0.0
Linear-A,1,present_cam_max_std,0.0
Linear-A,1,present_cam_max_max,0.0
Linear-A,1,present_cam_p90_mean,-0.03452214598655701
Linear-A,1,present_cam_p90_std,-0.0004188985622022301
Linear-A,1,present_cam_p90_max,0.0013144731055945158
Linear-A,1,present_cam_p95_mean,0.028437472879886627
Linear-A,1,present_cam_p95_std,0.012760093435645103
Linear-A,1,present_cam_p95_max,-0.028817888349294662
Linear-A,1,present_cam_p99_mean,-0.02537369914352894
Linear-A,1,present_cam_p99_std,-0.012043068185448647
Linear-A,1,present_cam_p99_max,0.02187567763030529
Linear-A,1,present_cam_spatial_entropy_mean,0.008749764412641525
Linear-A,1,present_cam_spatial_entropy_std,-0.01178333442658186
Linear-A,1,present_cam_spatial_entropy_max,0.02044101618230343
Linear-A,1,present_cam_top10_mass_ratio_mean,-0.059563860297203064
Linear-A,1,present_cam_top10_mass_ratio_std,0.03278539702296257
Linear-A,1,present_cam_top10_mass_ratio_max,-0.019944800063967705
Linear-A,1,present_cam_top20_mass_ratio_mean,0.09262651205062866
Linear-A,1,present_cam_top20_mass_ratio_std,-0.02676764875650406
Linear-A,1,present_cam_top20_mass_ratio_max,0.010944647714495659
Linear-A,1,to_others_jsd_mean_mean,0.0008329818374477327
Linear-A,1,to_others_jsd_mean_max,-0.0025262071285396814
Linear-A,1,to_others_probability_l1_mean,-0.00396560225635767
Linear-A,1,to_others_probability_l1_max,0.003109968500211835
Linear-A,1,to_others_argmax_agreement_mean,0.02044329047203064
Linear-A,1,to_others_argmax_agreement_min,-0.0030086934566497803
Linear-A,1,agreement_with_majority_branch,-0.0007025452214293182
Linear-A,1,predicted_class_presence_0,-0.0007295348914340138
Linear-A,1,predicted_class_presence_1,-0.0015881587751209736
Linear-A,1,predicted_class_presence_2,0.0010396683355793357
Linear-A,1,predicted_class_presence_3,0.00017677685536909848
Linear-A,1,branch_id_0,0.005002346821129322
Linear-A,1,branch_id_1,-0.0013601005775853992
Linear-A,1,branch_id_2,-0.0036204650532454252
Linear-A,1,branch_id_3,-0.0009253286989405751
Linear-A,1,pair_cam56_cam28_1_jsd_mean,-0.028942037373781204
Linear-A,1,pair_cam56_cam28_1_jsd_std,0.002541969995945692
Linear-A,1,pair_cam56_cam28_1_jsd_p90,0.0037628498394042253
Linear-A,1,pair_cam56_cam28_1_argmax_agreement,-0.010934746824204922
Linear-A,1,pair_cam56_cam28_1_cam_cosine_mean,-0.0005634096451103687
Linear-A,1,pair_cam56_cam28_1_cam_cosine_min,-0.0013237202074378729
Linear-A,1,pair_cam56_cam28_1_probability_l1,0.017742566764354706
Linear-A,1,pair_cam56_cam28_2_jsd_mean,0.012436490505933762
Linear-A,1,pair_cam56_cam28_2_jsd_std,-0.002176163950935006
Linear-A,1,pair_cam56_cam28_2_jsd_p90,-0.002894473262131214
Linear-A,1,pair_cam56_cam28_2_argmax_agreement,-0.002219827612861991
Linear-A,1,pair_cam56_cam28_2_cam_cosine_mean,-0.0005142882000654936
Linear-A,1,pair_cam56_cam28_2_cam_cosine_min,-1.0648303032212425e-05
Linear-A,1,pair_cam56_cam28_2_probability_l1,-0.00600734306499362
Linear-A,1,pair_cam56_camdeep_jsd_mean,0.009341491386294365
Linear-A,1,pair_cam56_camdeep_jsd_std,0.0013451409758999944
Linear-A,1,pair_cam56_camdeep_jsd_p90,-0.0046048457734286785
Linear-A,1,pair_cam56_camdeep_argmax_agreement,0.0011745458468794823
Linear-A,1,pair_cam56_camdeep_cam_cosine_mean,-0.0010727787157520652
Linear-A,1,pair_cam56_camdeep_cam_cosine_min,0.001042572082951665
Linear-A,1,pair_cam56_camdeep_probability_l1,-0.005308146122843027
Linear-A,1,pair_cam28_1_cam28_2_jsd_mean,-0.005476369988173246
Linear-A,1,pair_cam28_1_cam28_2_jsd_std,0.0022629208397120237
Linear-A,1,pair_cam28_1_cam28_2_jsd_p90,0.000828152580652386
Linear-A,1,pair_cam28_1_cam28_2_argmax_agreement,-0.006668328773230314
Linear-A,1,pair_cam28_1_cam28_2_cam_cosine_mean,0.0051788100972771645
Linear-A,1,pair_cam28_1_cam28_2_cam_cosine_min,-0.0013588693691417575
Linear-A,1,pair_cam28_1_cam28_2_probability_l1,0.003487207693979144
Linear-A,1,pair_cam28_1_camdeep_jsd_mean,-0.009229768998920918
Linear-A,1,pair_cam28_1_camdeep_jsd_std,0.0004614159115590155
Linear-A,1,pair_cam28_1_camdeep_jsd_p90,0.004243482835590839
Linear-A,1,pair_cam28_1_camdeep_argmax_agreement,0.000473981344839558
Linear-A,1,pair_cam28_1_camdeep_cam_cosine_mean,-0.0009219183120876551
Linear-A,1,pair_cam28_1_camdeep_cam_cosine_min,-0.0006124085048213601
Linear-A,1,pair_cam28_1_camdeep_probability_l1,0.005969978868961334
Linear-A,1,pair_cam28_2_camdeep_jsd_mean,0.005476569291204214
Linear-A,1,pair_cam28_2_camdeep_jsd_std,-0.0003223269013687968
Linear-A,1,pair_cam28_2_camdeep_jsd_p90,-0.0025114486925303936
Linear-A,1,pair_cam28_2_camdeep_argmax_agreement,-0.005673600360751152
Linear-A,1,pair_cam28_2_camdeep_cam_cosine_mean,-0.002584652276709676
Linear-A,1,pair_cam28_2_camdeep_cam_cosine_min,0.0022173223551362753
Linear-A,1,pair_cam28_2_camdeep_probability_l1,-0.002990956651046872
Linear-A,2,entropy_mean,0.012186228297650814
Linear-A,2,entropy_std,0.002055869437754154
Linear-A,2,entropy_p90,-0.004853310063481331
Linear-A,2,top1_mean,0.00597441615536809
Linear-A,2,top1_std,-0.0019914398435503244
Linear-A,2,margin_mean,0.012581171467900276
Linear-A,2,margin_std,0.0008499203249812126
Linear-A,2,margin_p10,-0.0006412065122276545
Linear-A,2,margin_p50,-0.00547828571870923
Linear-A,2,cam_class0_mean,0.009385126642882824
Linear-A,2,cam_class0_std,-0.006055562756955624
Linear-A,2,cam_class0_max,0.007851582020521164
Linear-A,2,cam_class0_p90,3.124427530565299e-05
Linear-A,2,cam_class0_p95,0.010527584701776505
Linear-A,2,cam_class0_p99,0.004318862687796354
Linear-A,2,cam_class0_spatial_entropy,-0.015557675622403622
Linear-A,2,cam_class0_top10_mass_ratio,-0.010297373868525028
Linear-A,2,cam_class0_top20_mass_ratio,0.009809358045458794
Linear-A,2,pred_class0_area_fraction,-0.0016154496697708964
Linear-A,2,pred_class0_component_count,0.0018089794320985675
Linear-A,2,pred_class0_largest_component_ratio,-0.002471935236826539
Linear-A,2,pred_class0_mean_component_size,-0.00784170813858509
Linear-A,2,pred_class0_boundary_density,-0.012986544519662857
Linear-A,2,pred_class0_argmax_presence,0.004975596442818642
Linear-A,2,cam_class1_mean,0.011774860322475433
Linear-A,2,cam_class1_std,-0.0028849910013377666
Linear-A,2,cam_class1_max,0.0006747657898813486
Linear-A,2,cam_class1_p90,-0.0016301933210343122
Linear-A,2,cam_class1_p95,0.00016340955335181206
Linear-A,2,cam_class1_p99,0.0009051446686498821
Linear-A,2,cam_class1_spatial_entropy,-0.00359732354991138
Linear-A,2,cam_class1_top10_mass_ratio,-0.011712723411619663
Linear-A,2,cam_class1_top20_mass_ratio,0.014443345367908478
Linear-A,2,pred_class1_area_fraction,0.010423040948808193
Linear-A,2,pred_class1_component_count,0.0004431854758877307
Linear-A,2,pred_class1_largest_component_ratio,-0.004373438190668821
Linear-A,2,pred_class1_mean_component_size,-0.013357877731323242
Linear-A,2,pred_class1_boundary_density,-0.007095687091350555
Linear-A,2,pred_class1_argmax_presence,-0.0033051809296011925
Linear-A,2,cam_class2_mean,0.011562678962945938
Linear-A,2,cam_class2_std,0.005107603035867214
Linear-A,2,cam_class2_max,0.0021202017087489367
Linear-A,2,cam_class2_p90,-0.008055642247200012
Linear-A,2,cam_class2_p95,0.0008623366011306643
Linear-A,2,cam_class2_p99,-0.003411297220736742
Linear-A,2,cam_class2_spatial_entropy,-0.00032740505412220955
Linear-A,2,cam_class2_top10_mass_ratio,-0.003152507822960615
Linear-A,2,cam_class2_top20_mass_ratio,0.000728928076568991
Linear-A,2,pred_class2_area_fraction,-0.005205921363085508
Linear-A,2,pred_class2_component_count,-0.006272433325648308
Linear-A,2,pred_class2_largest_component_ratio,-0.0063578118570148945
Linear-A,2,pred_class2_mean_component_size,-0.0009391168714500964
Linear-A,2,pred_class2_boundary_density,0.00011844975233543664
Linear-A,2,pred_class2_argmax_presence,0.0014125959714874625
Linear-A,2,cam_class3_mean,0.009552070870995522
Linear-A,2,cam_class3_std,-0.011384506709873676
Linear-A,2,cam_class3_max,-0.009598243050277233
Linear-A,2,cam_class3_p90,0.006982465274631977
Linear-A,2,cam_class3_p95,-0.0014575897948816419
Linear-A,2,cam_class3_p99,0.0026257731951773167
Linear-A,2,cam_class3_spatial_entropy,0.005415725521743298
Linear-A,2,cam_class3_top10_mass_ratio,0.00874611921608448
Linear-A,2,cam_class3_top20_mass_ratio,-0.0004881040076725185
Linear-A,2,pred_class3_area_fraction,-0.013682147487998009
Linear-A,2,pred_class3_component_count,-0.005787462927401066
Linear-A,2,pred_class3_largest_component_ratio,0.01895013079047203
Linear-A,2,pred_class3_mean_component_size,-0.0024551425594836473
Linear-A,2,pred_class3_boundary_density,-0.0035372546408325434
Linear-A,2,pred_class3_argmax_presence,-0.005245100241154432
Linear-A,2,present_cam_mean_mean,0.014342672191560268
Linear-A,2,present_cam_mean_std,0.008197708986699581
Linear-A,2,present_cam_mean_max,-0.029981600120663643
Linear-A,2,present_cam_std_mean,-0.00012628352851606905
Linear-A,2,present_cam_std_std,-0.003997138701379299
Linear-A,2,present_cam_std_max,0.00792983453720808
Linear-A,2,present_cam_max_mean,0.0
Linear-A,2,present_cam_max_std,0.0
Linear-A,2,present_cam_max_max,0.0
Linear-A,2,present_cam_p90_mean,-0.012589892372488976
Linear-A,2,present_cam_p90_std,0.0003359577094670385
Linear-A,2,present_cam_p90_max,0.004484363365918398
Linear-A,2,present_cam_p95_mean,0.023395473137497902
Linear-A,2,present_cam_p95_std,0.010485997423529625
Linear-A,2,present_cam_p95_max,-0.022462714463472366
Linear-A,2,present_cam_p99_mean,-0.03579800948500633
Linear-A,2,present_cam_p99_std,-0.016893858090043068
Linear-A,2,present_cam_p99_max,0.032993171364068985
Linear-A,2,present_cam_spatial_entropy_mean,-0.0362943671643734
Linear-A,2,present_cam_spatial_entropy_std,-0.029851237311959267
Linear-A,2,present_cam_spatial_entropy_max,0.029840098693966866
Linear-A,2,present_cam_top10_mass_ratio_mean,-0.03170099854469299
Linear-A,2,present_cam_top10_mass_ratio_std,-0.00877422746270895
Linear-A,2,present_cam_top10_mass_ratio_max,0.027244167402386665
Linear-A,2,present_cam_top20_mass_ratio_mean,0.003265834180638194
Linear-A,2,present_cam_top20_mass_ratio_std,0.007003899663686752
Linear-A,2,present_cam_top20_mass_ratio_max,-0.0004234322113916278
Linear-A,2,to_others_jsd_mean_mean,0.0003082551702391356
Linear-A,2,to_others_jsd_mean_max,-0.00013311808288563043
Linear-A,2,to_others_probability_l1_mean,-0.0005324921221472323
Linear-A,2,to_others_probability_l1_max,0.00015463541785720736
Linear-A,2,to_others_argmax_agreement_mean,0.007532264105975628
Linear-A,2,to_others_argmax_agreement_min,-0.0027282368391752243
Linear-A,2,agreement_with_majority_branch,0.01045234128832817
Linear-A,2,predicted_class_presence_0,-0.008662241511046886
Linear-A,2,predicted_class_presence_1,-0.003230299334973097
Linear-A,2,predicted_class_presence_2,0.0014318438479676843
Linear-A,2,predicted_class_presence_3,-0.0051789958961308
Linear-A,2,branch_id_0,0.00510195130482316
Linear-A,2,branch_id_1,-0.0007446532836183906
Linear-A,2,branch_id_2,-0.0025664495769888163
Linear-A,2,branch_id_3,0.0008402279345318675
Linear-A,2,pair_cam56_cam28_1_jsd_mean,-0.035050708800554276
Linear-A,2,pair_cam56_cam28_1_jsd_std,0.0032437220215797424
Linear-A,2,pair_cam56_cam28_1_jsd_p90,0.005335756111890078
Linear-A,2,pair_cam56_cam28_1_argmax_agreement,-0.007753959856927395
Linear-A,2,pair_cam56_cam28_1_cam_cosine_mean,-0.0009955356363207102
Linear-A,2,pair_cam56_cam28_1_cam_cosine_min,-0.0013163948897272348
Linear-A,2,pair_cam56_cam28_1_probability_l1,0.020954404026269913
Linear-A,2,pair_cam56_cam28_2_jsd_mean,0.010142098180949688
Linear-A,2,pair_cam56_cam28_2_jsd_std,-0.0018564232159405947
Linear-A,2,pair_cam56_cam28_2_jsd_p90,-0.0018561504548415542
Linear-A,2,pair_cam56_cam28_2_argmax_agreement,-0.006252863444387913
Linear-A,2,pair_cam56_cam28_2_cam_cosine_mean,2.3554406652692705e-05
Linear-A,2,pair_cam56_cam28_2_cam_cosine_min,0.0011506931623443961
Linear-A,2,pair_cam56_cam28_2_probability_l1,-0.007293068803846836
Linear-A,2,pair_cam56_camdeep_jsd_mean,0.006043430883437395
Linear-A,2,pair_cam56_camdeep_jsd_std,-0.0003299820236861706
Linear-A,2,pair_cam56_camdeep_jsd_p90,-0.00023116687953006476
Linear-A,2,pair_cam56_camdeep_argmax_agreement,0.00656720157712698
Linear-A,2,pair_cam56_camdeep_cam_cosine_mean,-0.0006747451843693852
Linear-A,2,pair_cam56_camdeep_cam_cosine_min,0.0007550425943918526
Linear-A,2,pair_cam56_camdeep_probability_l1,-0.003623435739427805
Linear-A,2,pair_cam28_1_cam28_2_jsd_mean,-0.00036668291431851685
Linear-A,2,pair_cam28_1_cam28_2_jsd_std,0.0010408482048660517
Linear-A,2,pair_cam28_1_cam28_2_jsd_p90,-0.0011493746424093843
Linear-A,2,pair_cam28_1_cam28_2_argmax_agreement,-0.0033829209860414267
Linear-A,2,pair_cam28_1_cam28_2_cam_cosine_mean,0.0017894454067572951
Linear-A,2,pair_cam28_1_cam28_2_cam_cosine_min,-0.0009675416513346136
