image_id,class1,class2,distance,contact_pixels,noncontact_boundary_pixels,gcqm_contact_accuracy,gcqm_noncontact_boundary_accuracy,gcqm_1_to_2,gcqm_2_to_1,gcqm_other_intrusion,gcqm_background_intrusion,sshr_contact_accuracy,sshr_noncontact_boundary_accuracy,sshr_1_to_2,sshr_2_to_1,sshr_other_intrusion,sshr_background_intrusion,pixel_contact_accuracy,pixel_noncontact_boundary_accuracy,pixel_1_to_2,pixel_2_to_1,pixel_other_intrusion,pixel_background_intrusion,gcqm_0_to_1,gcqm_1_to_0,sshr_0_to_1,sshr_1_to_0,pixel_0_to_1,pixel_1_to_0,gcqm_0_to_2,gcqm_2_to_0,sshr_0_to_2,sshr_2_to_0,pixel_0_to_2,pixel_2_to_0,gcqm_1_to_3,gcqm_3_to_1,sshr_1_to_3,sshr_3_to_1,pixel_1_to_3,pixel_3_to_1,gcqm_0_to_3,gcqm_3_to_0,sshr_0_to_3,sshr_3_to_0,pixel_0_to_3,pixel_3_to_0,gcqm_2_to_3,gcqm_3_to_2,sshr_2_to_3,sshr_3_to_2,pixel_2_to_3,pixel_3_to_2
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+104,0,1,1,452,888,0.5,0.6081081081081081,,,0,0,0.5,0.6081081081081081,,,0,0,0.5,0.6081081081081081,,,0,0,0.0,226.0,0.0,226.0,0.0,226.0,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+104,0,1,3,1352,2615,0.5007396449704142,0.609942638623327,,,0,0,0.5007396449704142,0.609942638623327,,,0,0,0.5007396449704142,0.609942638623327,,,0,0,0.0,675.0,0.0,675.0,0.0,675.0,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+104,0,1,5,2256,4273,0.5013297872340425,0.6115141586707231,,,0,0,0.5013297872340425,0.6115141586707231,,,0,0,0.5013297872340425,0.6115141586707231,,,0,0,0.0,1125.0,0.0,1125.0,0.0,1125.0,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+105,0,1,1,452,888,0.5,0.5315315315315315,,,0,0,0.5,0.5315315315315315,,,0,0,0.5,0.5315315315315315,,,0,0,0.0,226.0,0.0,226.0,0.0,226.0,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+105,0,1,3,1357,2609,0.501105379513633,0.5293215791490993,,,0,0,0.501105379513633,0.5293215791490993,,,0,0,0.501105379513633,0.5293215791490993,,,0,0,0.0,677.0,0.0,677.0,0.0,677.0,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+105,0,1,5,2266,4258,0.500882612533098,0.5281822451855331,,,0,0,0.500882612533098,0.5281822451855331,,,0,0,0.500882612533098,0.5281822451855331,,,0,0,0.0,1131.0,0.0,1131.0,0.0,1131.0,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+106,0,1,1,106,857,0.5188679245283019,0.9766627771295215,,,0,0,0.5188679245283019,0.9766627771295215,,,0,0,0.5188679245283019,0.9766627771295215,,,0,0,0.0,51.0,0.0,51.0,0.0,51.0,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+106,0,1,3,263,2471,0.688212927756654,1.0,,,0,0,0.688212927756654,1.0,,,0,0,0.688212927756654,1.0,,,0,0,0.0,82.0,0.0,82.0,0.0,82.0,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+106,0,1,5,417,4045,0.8033573141486811,1.0,,,0,0,0.8033573141486811,1.0,,,0,0,0.8033573141486811,1.0,,,0,0,0.0,82.0,0.0,82.0,0.0,82.0,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+109,0,1,1,518,888,0.4980694980694981,0.8423423423423423,,,0,0,0.5,0.920045045045045,,,0,0,0.4980694980694981,0.8231981981981982,,,0,0,235.0,25.0,259.0,0.0,244.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+109,0,1,3,1514,2604,0.4986789960369881,0.8452380952380952,,,0,0,0.5033025099075297,0.9251152073732719,,,0,0,0.4960369881109643,0.826036866359447,,,0,0,682.0,77.0,752.0,0.0,709.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+109,0,1,5,2499,4244,0.4961984793917567,0.8482563619227145,,,0,0,0.5018007202881153,0.930961357210179,,,0,0,0.4961984793917567,0.8284637134778511,,,0,0,1132.0,127.0,1245.0,0.0,1171.0,88.0,,,,,,,,,,,,,,,,,,,,,,,,
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+11,0,1,1,476,888,0.49789915966386555,0.6497747747747747,,,0,0,0.49789915966386555,0.7128378378378378,,,0,0,0.5021008403361344,0.6509009009009009,,,0,0,178.0,61.0,229.0,10.0,198.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,
