image_id,sshr_mIoU,old_gcqm_mIoU,full_ccac_mIoU,ccac_off_mIoU,uniform_local_mIoU,no_rival_mIoU
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+96,0.22161325467687076,0.22161325467687076,0.22161325467687076,0.22161325467687076,0.22161325467687076,0.22161325467687076
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+97,0.45299555631354044,0.23169775722789118,0.23169775722789118,0.23169775722789118,0.23169775722789118,0.23169775722789118
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+98,0.46053890306122447,0.46053890306122447,0.46053890306122447,0.46053890306122447,0.46053890306122447,0.46053890306122447
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+99,0.660605753473418,0.3067004145408163,0.3067004145408163,0.3067004145408163,0.3067004145408163,0.3067004145408163
TCGA-GM-A2DI-DX1_xmin22802_ymin51060_MPP-0.2500+0,0.5487766960857996,0.46311702332592164,0.4705104445296483,0.4644908620555048,0.4703291381781424,0.4705400870173658
TCGA-GM-A2DI-DX1_xmin22802_ymin51060_MPP-0.2500+1,0.5595239470827696,0.5382814073657894,0.5506265314663817,0.5277096299467884,0.5508195354135673,0.5505943779929827
TCGA-GM-A2DI-DX1_xmin22802_ymin51060_MPP-0.2500+10,0.17946827168367346,0.17946827168367346,0.17946827168367346,0.17946827168367346,0.17946827168367346,0.17946827168367346
TCGA-GM-A2DI-DX1_xmin22802_ymin51060_MPP-0.2500+11,0.6344829836976722,0.5548949173600499,0.5576200004416295,0.5563177662582728,0.557367398382232,0.5578607094831443
TCGA-GM-A2DI-DX1_xmin22802_ymin51060_MPP-0.2500+12,0.41758724003910774,0.5896721240048968,0.5668108011376805,0.5904480019403615,0.5661287700825479,0.566737953921342
TCGA-GM-A2DI-DX1_xmin22802_ymin51060_MPP-0.2500+13,0.40929253993920894,0.46473250305006775,0.4750419525615743,0.4827236996044127,0.4747226563040201,0.47508647406934107
TCGA-GM-A2DI-DX1_xmin22802_ymin51060_MPP-0.2500+14,0.5938992340698777,0.6481440304661717,0.6509660939374173,0.6193189982759477,0.6508013508730859,0.6512466177128072
TCGA-GM-A2DI-DX1_xmin22802_ymin51060_MPP-0.2500+15,0.3963822243364548,0.3151191019526833,0.3246064531622757,0.30969896694781923,0.32475957692884466,0.32464303393457333
TCGA-GM-A2DI-DX1_xmin22802_ymin51060_MPP-0.2500+16,0.6587850722087927,0.5285241698567305,0.5284675573252064,0.5293813936863481,0.5281467163878104,0.5283383750114041
TCGA-GM-A2DI-DX1_xmin22802_ymin51060_MPP-0.2500+17,0.6892084420201645,0.6967926556913044,0.6970536411003484,0.7026826243781197,0.6972606850958414,0.6969366421734553
TCGA-GM-A2DI-DX1_xmin22802_ymin51060_MPP-0.2500+18,0.516901519032545,0.4867730094755953,0.48509711457696186,0.478245894668929,0.48483061521665866,0.4854467581933316
TCGA-GM-A2DI-DX1_xmin22802_ymin51060_MPP-0.2500+19,0.4705684726384028,0.35072827561950604,0.36550591509289176,0.3485448296488544,0.3658414159298039,0.36558877993623823
TCGA-GM-A2DI-DX1_xmin22802_ymin51060_MPP-0.2500+2,0.6834225275595772,0.44230597581113046,0.44230597581113046,0.44230597581113046,0.44230597581113046,0.44230597581113046
TCGA-GM-A2DI-DX1_xmin22802_ymin51060_MPP-0.2500+20,0.4184755320185253,0.4157418798841844,0.4265093078347069,0.41792594468009403,0.4265946603140611,0.42656944644501704
TCGA-GM-A2DI-DX1_xmin22802_ymin51060_MPP-0.2500+21,0.8237527624831287,0.726161062660077,0.7332049411011858,0.7181091791678342,0.7327732659628649,0.7334098050601755
TCGA-GM-A2DI-DX1_xmin22802_ymin51060_MPP-0.2500+22,0.5523292124877199,0.4809318350928357,0.49354926301087865,0.48500924454949923,0.4934320757073841,0.4932098559478362
TCGA-GM-A2DI-DX1_xmin22802_ymin51060_MPP-0.2500+23,0.4597293117138147,0.4784839588378513,0.468070705484113,0.4857468811528839,0.467428225040868,0.46806789904017065
TCGA-GM-A2DI-DX1_xmin22802_ymin51060_MPP-0.2500+24,0.48781998359128675,0.28613625982547225,0.3067189770394314,0.284203062264667,0.3067853639128578,0.30660709028052296
TCGA-GM-A2DI-DX1_xmin22802_ymin51060_MPP-0.2500+25,0.48341836734693877,0.4834084024234694,0.4834084024234694,0.4834084024234694,0.4834084024234694,0.4834084024234694
TCGA-GM-A2DI-DX1_xmin22802_ymin51060_MPP-0.2500+26,0.48312018337500584,0.05438519347617525,0.05438519347617525,0.05438519347617525,0.05438519347617525,0.05438519347617525
TCGA-GM-A2DI-DX1_xmin22802_ymin51060_MPP-0.2500+3,0.5777071895356332,0.40185280594448475,0.4160622437218072,0.3990393769987116,0.4160452735157567,0.4163515378181848
TCGA-GM-A2DI-DX1_xmin22802_ymin51060_MPP-0.2500+4,0.721057079719059,0.8045673361288855,0.8008518921257052,0.8049217634159176,0.7996955030898079,0.7966322331401696
TCGA-GM-A2DI-DX1_xmin22802_ymin51060_MPP-0.2500+5,0.4928136228714263,0.4068114357131698,0.41671223246367756,0.39927355100765505,0.4170051554444618,0.4168489298547102
TCGA-GM-A2DI-DX1_xmin22802_ymin51060_MPP-0.2500+6,0.5092369087842443,0.6010159628570348,0.6257093444217445,0.595514053488732,0.6254985286256343,0.6258954707536277
TCGA-GM-A2DI-DX1_xmin22802_ymin51060_MPP-0.2500+7,0.531799722709751,0.5131505222865163,0.533538671917421,0.5252692975709955,0.5335037828553154,0.5333104977477702
TCGA-GM-A2DI-DX1_xmin22802_ymin51060_MPP-0.2500+8,0.4652676855140434,0.5502168833430522,0.5630287231093026,0.5513586776995058,0.5631613671650961,0.5642586632461818
TCGA-GM-A2DI-DX1_xmin22802_ymin51060_MPP-0.2500+9,0.551575766998251,0.5904810975989709,0.5580439934146992,0.5866869164448636,0.5578322143202405,0.5578114504592973
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+0,1.0,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+1,1.0,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+10,1.0,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+100,0.7639075215334454,0.7211691840967175,0.689245712174586,0.6923874139027127,0.6895945256252849,0.6894337477649932
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+101,1.0,1.0,1.0,1.0,1.0,1.0
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+102,1.0,1.0,1.0,1.0,1.0,1.0
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+103,1.0,1.0,1.0,1.0,1.0,1.0
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+104,1.0,1.0,1.0,1.0,1.0,1.0
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+105,1.0,1.0,1.0,1.0,1.0,1.0
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+106,1.0,1.0,1.0,1.0,1.0,1.0
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+107,1.0,1.0,1.0,1.0,1.0,1.0
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+108,1.0,1.0,1.0,1.0,1.0,1.0
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+109,0.5871469643484148,0.5340637837041846,0.5393461964484563,0.5300427222956603,0.5395091488138639,0.5393461964484563
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+11,0.39536889514636314,0.32565369897959184,0.32565369897959184,0.32565369897959184,0.32565369897959184,0.32565369897959184
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+110,1.0,1.0,1.0,1.0,1.0,1.0
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+111,0.4855907206632653,0.4855907206632653,0.4855907206632653,0.4855907206632653,0.4855907206632653,0.4855907206632653
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+112,0.48009008290816324,0.48009008290816324,0.48009008290816324,0.48009008290816324,0.48009008290816324,0.48009008290816324
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+113,0.2667827838750971,0.2667827838750971,0.2667827838750971,0.2667827838750971,0.2667827838750971,0.2667827838750971
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+114,0.9227334232278855,0.9251612214726023,0.9316699450033088,0.923036514813488,0.9321805811331989,0.9329982504650559
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+115,1.0,1.0,1.0,1.0,1.0,1.0
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+116,1.0,1.0,1.0,1.0,1.0,1.0
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+117,1.0,1.0,1.0,1.0,1.0,1.0
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+118,1.0,1.0,1.0,1.0,1.0,1.0
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+119,1.0,1.0,1.0,1.0,1.0,1.0
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+12,0.4895866549744898,0.4895866549744898,0.4895866549744898,0.4895866549744898,0.4895866549744898,0.4895866549744898
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+120,0.4916394292091837,0.4916394292091837,0.4916394292091837,0.4916394292091837,0.4916394292091837,0.4916394292091837
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+121,0.8312795463614144,0.35451211734693877,0.35451211734693877,0.35451211734693877,0.35451211734693877,0.35451211734693877
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+122,1.0,1.0,1.0,1.0,1.0,1.0
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+123,1.0,1.0,1.0,1.0,1.0,1.0
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+124,1.0,1.0,1.0,1.0,1.0,1.0
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+125,0.8569527229788547,0.8233546930319092,0.8272464856760939,0.8019890284801467,0.8278467298122141,0.8273130406390303
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+126,1.0,0.4999893655486313,0.4999893655486313,0.4999893655486313,0.4999893655486313,0.4999893655486313
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+127,0.8880522890640676,0.6674117947587954,0.7031296205974652,0.6569161836746057,0.703946244684609,0.7036977924586352
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+128,0.49653899860363054,0.49653899860363054,0.49653899860363054,0.49653899860363054,0.49653899860363054,0.49653899860363054
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+129,1.0,1.0,1.0,1.0,1.0,1.0
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+13,1.0,1.0,1.0,1.0,1.0,1.0
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+130,1.0,1.0,1.0,1.0,1.0,1.0
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+131,1.0,1.0,1.0,1.0,1.0,1.0
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+132,1.0,1.0,1.0,1.0,1.0,1.0
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+133,1.0,1.0,1.0,1.0,1.0,1.0
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+134,1.0,1.0,1.0,1.0,1.0,1.0
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+135,1.0,1.0,1.0,1.0,1.0,1.0
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+136,1.0,1.0,1.0,1.0,1.0,1.0
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+137,0.40036073022959184,0.40036073022959184,0.40036073022959184,0.40036073022959184,0.40036073022959184,0.40036073022959184
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+138,0.8247774896666019,0.7638151439871782,0.7665385755366874,0.7571708034910289,0.766616435853456,0.7664810200075223
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+139,0.9077109334990927,0.8854364788054296,0.8828474206715338,0.8820840809345911,0.8828474206715338,0.8828844421756712
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+14,1.0,1.0,1.0,1.0,1.0,1.0
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+140,0.5482273328372724,0.5406336638508904,0.5430472993537218,0.5354532917262556,0.5429522021485588,0.5432439362085894
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+141,0.48403619260204084,0.48403619260204084,0.48403619260204084,0.48403619260204084,0.48403619260204084,0.48403619260204084
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+142,1.0,1.0,1.0,1.0,1.0,1.0
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+143,1.0,1.0,1.0,1.0,1.0,1.0
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+144,0.45851602359693877,0.45851602359693877,0.45851602359693877,0.45851602359693877,0.45851602359693877,0.45851602359693877
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+145,1.0,1.0,1.0,1.0,1.0,1.0
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+146,1.0,1.0,1.0,1.0,1.0,1.0
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+147,1.0,1.0,1.0,1.0,1.0,1.0
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+148,1.0,1.0,1.0,1.0,1.0,1.0
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+149,1.0,1.0,1.0,1.0,1.0,1.0
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+15,1.0,1.0,1.0,1.0,1.0,1.0
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+150,1.0,1.0,1.0,1.0,1.0,1.0
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+151,1.0,1.0,1.0,1.0,1.0,1.0
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+152,0.3311344068877551,0.2710459183673469,0.27672592474489793,0.263362962372449,0.2770149075255102,0.27665617028061223
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+153,0.33547983503342477,0.3438324892682679,0.3458800356887199,0.3420645295388503,0.34588579123668517,0.3454632095735045
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+154,1.0,1.0,1.0,1.0,1.0,1.0
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+155,0.4917789381377551,0.4917789381377551,0.4917789381377551,0.4917789381377551,0.4917789381377551,0.4917789381377551
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+156,0.6553455100599583,0.39317602040816324,0.39317602040816324,0.39317602040816324,0.39317602040816324,0.39317602040816324
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+157,0.450760028018994,0.46290166510176645,0.45896789763949103,0.4526581946299961,0.45881011425221374,0.4588495575221239
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+158,1.0,1.0,1.0,1.0,1.0,1.0
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+159,1.0,1.0,1.0,1.0,1.0,1.0
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+16,0.5621376095037329,0.4967642442100625,0.4967642442100625,0.4967642442100625,0.4967642442100625,0.4967642442100625
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+160,1.0,1.0,1.0,1.0,1.0,1.0
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+161,1.0,1.0,1.0,1.0,1.0,1.0
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+162,1.0,1.0,1.0,1.0,1.0,1.0
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+163,1.0,1.0,1.0,1.0,1.0,1.0
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+164,1.0,1.0,1.0,1.0,1.0,1.0
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+165,0.40912086126119995,0.4462120004084694,0.44953887871188875,0.4466936630256626,0.44937875987999376,0.44937786482660136
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+166,0.49989038584183676,0.49989038584183676,0.49989038584183676,0.49989038584183676,0.49989038584183676,0.49989038584183676
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+167,1.0,1.0,1.0,1.0,1.0,1.0
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+168,0.4719288105867347,0.4719288105867347,0.4719288105867347,0.4719288105867347,0.4719288105867347,0.4719288105867347
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+169,0.8936872546267587,0.6553733573724991,0.690117380329316,0.6689148830861553,0.6902554582945577,0.6895073376280192
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+17,0.49619519758451147,0.49619519758451147,0.49619519758451147,0.49619519758451147,0.49619519758451147,0.49619519758451147
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+170,0.7259275340505206,0.6529741316136839,0.6526307555946262,0.643715872334588,0.6530325277311004,0.6527384128588452
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+171,1.0,1.0,1.0,1.0,1.0,1.0
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+172,1.0,1.0,1.0,1.0,1.0,1.0
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+173,1.0,1.0,1.0,1.0,1.0,1.0
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+174,1.0,1.0,1.0,1.0,1.0,1.0
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+175,1.0,1.0,1.0,1.0,1.0,1.0
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+176,1.0,1.0,1.0,1.0,1.0,1.0
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+177,0.13730322343732976,0.13730322343732976,0.13730322343732976,0.13730322343732976,0.13730322343732976,0.13730322343732976
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+178,0.30683992346938777,0.30683992346938777,0.30683992346938777,0.30683992346938777,0.30683992346938777,0.30683992346938777
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+179,1.0,1.0,1.0,1.0,1.0,1.0
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+18,0.29879431881630375,0.4484008584589615,0.4484008584589615,0.4484008584589615,0.4484008584589615,0.4484008584589615
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+180,1.0,1.0,1.0,1.0,1.0,1.0
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+181,0.4810168207908163,0.4810168207908163,0.4810168207908163,0.4810168207908163,0.4810168207908163,0.4810168207908163
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+182,0.7803185005069002,0.7718000773458251,0.7645276798109653,0.7728933802750284,0.7640095810345521,0.7649432294264834
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+183,1.0,1.0,1.0,1.0,1.0,1.0
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+184,0.330359816348937,0.33582443357620523,0.33305469607745286,0.33540023954486475,0.3331295538476894,0.3330671723724923
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+185,1.0,1.0,1.0,1.0,1.0,1.0
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+186,1.0,1.0,1.0,1.0,1.0,1.0
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+187,1.0,1.0,1.0,1.0,1.0,1.0
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+188,1.0,1.0,1.0,1.0,1.0,1.0
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+189,1.0,1.0,1.0,1.0,1.0,1.0
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+19,0.35655379574003276,0.35655379574003276,0.35655379574003276,0.35655379574003276,0.35655379574003276,0.35655379574003276
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+190,1.0,1.0,1.0,1.0,1.0,1.0
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+191,1.0,1.0,1.0,1.0,1.0,1.0
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+192,1.0,1.0,1.0,1.0,1.0,1.0
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+193,1.0,1.0,1.0,1.0,1.0,1.0
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+194,0.49996014030612246,0.49996014030612246,0.49996014030612246,0.49996014030612246,0.49996014030612246,0.49996014030612246
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+195,1.0,1.0,1.0,1.0,1.0,1.0
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+196,1.0,1.0,1.0,1.0,1.0,1.0
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+197,1.0,1.0,1.0,1.0,1.0,1.0
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+198,1.0,1.0,1.0,1.0,1.0,1.0
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+199,1.0,1.0,1.0,1.0,1.0,1.0
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+2,0.26029041573210965,0.2602835565981439,0.26033107893713664,0.2602835565981439,0.26033107893713664,0.26033107893713664
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+20,1.0,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306,0.4999900350765306
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+200,1.0,1.0,1.0,1.0,1.0,1.0
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+201,1.0,1.0,1.0,1.0,1.0,1.0
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+202,0.6958246846039633,0.6055846948411859,0.6162638797669999,0.5892945387218416,0.6162781048818955,0.6165807587047546
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+203,0.8453160613190307,0.8787223509785977,0.8460992912922785,0.8461226726644,0.8459027379769658,0.8463785229718355
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+204,0.8836128508326899,0.6824073222027212,0.6958201437009384,0.6689037398334925,0.6959683263267292,0.6963271088504346
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+205,0.8895393276269321,0.788470988698006,0.7929996230913103,0.7733677916042473,0.7932877158858207,0.7930312253934925
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+206,0.7679133170942595,0.7840129740905203,0.8078054343807572,0.7800494144143579,0.8077940306380673,0.8078808275822398
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+207,0.5740948396005233,0.5896426074987128,0.5977721256425754,0.5829760271469118,0.5978363746283764,0.5979738424880157
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+208,0.7811688921847754,0.8077281836256189,0.8332328308635605,0.7880851669727319,0.8335475460957613,0.8332020875912691
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+209,0.6139466887602338,0.6762828352140227,0.6769333287799286,0.6634872526770001,0.677004263569283,0.6781613254207604
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+21,0.49562539859693877,0.4956154336734694,0.4956154336734694,0.4956154336734694,0.4956154336734694,0.4956154336734694
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+210,0.8837434215831671,0.822563190337694,0.8306355959342229,0.7990756707608402,0.8311171187125028,0.8307293872404911
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+211,0.46403411585174653,0.46403411585174653,0.46403411585174653,0.46403411585174653,0.46403411585174653,0.46403411585174653
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+212,0.47775829081632654,0.47775829081632654,0.47775829081632654,0.47775829081632654,0.47775829081632654,0.47775829081632654
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+213,0.4780871332908163,0.4780871332908163,0.4780871332908163,0.4780871332908163,0.4780871332908163,0.4780871332908163
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+214,0.279180486924344,0.2766594919217687,0.2766594919217687,0.2766594919217687,0.2766594919217687,0.2766594919217687
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+215,0.2939552774234694,0.19596354166666666,0.19596354166666666,0.19596354166666666,0.19596354166666666,0.19596354166666666
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+216,0.8971807908116225,0.39568100134415546,0.4146137130952822,0.3847227168710658,0.41500201138726966,0.4147641317921244
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+217,0.38107860331632654,0.25404575892857145,0.25404575892857145,0.25404575892857145,0.25404575892857145,0.25404575892857145
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+218,0.4287109375,0.28580064838435376,0.28580064838435376,0.28580064838435376,0.28580064838435376,0.28580064838435376
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+219,0.39182079081632654,0.26120721726190477,0.26120721726190477,0.26120721726190477,0.26120721726190477,0.26120721726190477
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+22,0.46535950407799404,0.27319300410050457,0.28749617593428595,0.25922570167787745,0.2880200118381013,0.2877790073001552
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+220,0.4615453603316326,0.30769026360544216,0.30769026360544216,0.30769026360544216,0.30769026360544216,0.30769026360544216
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+221,0.4433095503826531,0.29553305697278914,0.29553305697278914,0.29553305697278914,0.29553305697278914,0.29553305697278914
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+222,0.3155824829931973,0.3155758397108844,0.3155758397108844,0.3155758397108844,0.3155758397108844,0.3155758397108844
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+223,0.401187818877551,0.4011778539540816,0.4011778539540816,0.4011778539540816,0.4011778539540816,0.4011778539540816
