image_id,class,entropy,normalized_entropy,effective_query_count,dominant_share,top1_mass,top3_mass,top5_mass,top10_mass,top20_mass,gini,diffuseness_bin
TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+71,1,4.658530175581308,0.8826125380649582,105.48092971496685,0.015990643621060247,0.015990643621060247,0.04677500727774274,0.07676038562595136,0.1489647657367913,0.28585500402126746,0.5683296102940465,diffuse
TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+71,2,3.7959627301356056,0.7191891376397287,44.52107756302267,0.07545983279910862,0.07545983279910862,0.20596873280299013,0.3148472443839639,0.535900311371776,0.7762250814618725,0.8099106517118597,moderate
TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+71,3,3.5757678456485418,0.6774706645288839,35.7220393001604,0.0734036048752747,0.0734036048752747,0.2165674512542806,0.3422874933409559,0.5746506023834468,0.8081888243377406,0.8581091181262235,moderate
TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+72,0,4.6764600097511355,0.8860095529703602,107.38924203127662,0.017741039662711743,0.017741039662711743,0.05241760131740381,0.08656050209028224,0.1675501397917045,0.31261925311665767,0.5802751136421187,diffuse
TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+72,1,4.578035693515405,0.8673619254385098,97.32303405669411,0.01823651073443578,0.01823651073443578,0.05211228584454115,0.0852310148991988,0.1656795188039163,0.3151265579959659,0.6116232998500262,diffuse
TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+72,2,4.611715990907285,0.8737430481625074,100.65672755221078,0.02205844836115782,0.02205844836115782,0.062447851499603205,0.10074228002249369,0.19150316869284034,0.34780821164812836,0.6101639593200456,diffuse
TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+72,3,4.61536800010906,0.874434963635656,101.02499890332535,0.05248865874028634,0.05248865874028634,0.11106378147209431,0.16624200520309831,0.28484373201095614,0.4524549585486388,0.6026026153714252,diffuse
TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+73,0,4.376681123104586,0.8292129682045694,79.57350002032875,0.037390311119907114,0.037390311119907114,0.095900876643544,0.1517556565793656,0.2694664804367211,0.457513724030296,0.6971631279717112,moderate
TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+73,1,5.171946277652324,0.9798851695287593,176.25754999964514,0.008539798182625537,0.008539798182625537,0.025581470163477935,0.04202449827204714,0.08212174379509826,0.15803905606739832,0.2358290905530125,very_diffuse
TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+73,2,4.4047418980121344,0.8345294072588962,81.83801756203061,0.05228276972082304,0.05228276972082304,0.14221946014470657,0.21415395081161698,0.3430937204400899,0.5102261622212263,0.6825710376696545,diffuse
TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+73,3,4.633498537917164,0.8778700041716543,102.87334155725576,0.06612402320304188,0.06612402320304188,0.15718590379957573,0.22092599635086682,0.3353711501821285,0.45713182061757623,0.5722029910282147,diffuse
TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+74,0,4.8029594504933755,0.9099763382543847,121.87055422433635,0.014282637221313644,0.014282637221313644,0.04151291672472329,0.06788452618682722,0.13066801178871348,0.24836063719774804,0.496382783238525,very_diffuse
TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+74,1,4.928056364661755,0.9336773986225233,138.11081423983774,0.012942342410434137,0.012942342410434137,0.036586271580146705,0.05931734255383963,0.11533239026437103,0.22236225563580092,0.443073033598381,very_diffuse
TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+74,2,4.763400860227237,0.9024815048109776,117.14363837401733,0.04710919724673236,0.04710919724673236,0.1287735508457939,0.1843883822789901,0.27513724473375445,0.37811986162215927,0.5168632777019866,diffuse
TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+74,3,4.7701117386998755,0.903752958522371,117.9324188396276,0.0509274956462409,0.0509274956462409,0.15143585797187178,0.21719969873897274,0.31475287241050076,0.42236365451909064,0.48633687224704225,diffuse
TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+75,0,4.318484742920394,0.8181869894334534,75.07478446381324,0.04395561753051064,0.04395561753051064,0.11253678442114393,0.1750883234851974,0.3126631828488734,0.5093021714787326,0.7164116673911867,moderate
TCGA-OL-A66P-DX1_xmin30143_ymin20310_MPP-0.2500+75,1,5.255009970717927,0.9956225489584271,191.5233954706096,0.007081913910194359,0.007081913910194359,0.02102395703367799,0.03476141838555403,0.06854904493536196,0.13403178566667734,0.11931709440666616,very_diffuse
