replicate,SRSC_image_balanced_pair_AUROC,SRSC_minus_U_purity,SRSC_Corrected_minus_Harmed_purity,Harmed_SRSC_minus_U_purity,SRSC_mean_N_eff,target_AUROC_purity,target_AUROC_purity_gain,target_AUROC_negative_wrong_mass,SRSC_minus_U_neighbor_accuracy,SRSC_minus_U_neighbor_mIoU,Top20_SRSC_minus_U_NetRepair
4002,0.6270674312057728,0.011273034624468648,0.26815681016454973,0.006021456497669088,143.22505174469438,0.7731341296018894,0.5296279244600528,0.746597739754228,0.01550719643284737,0.07227435092974666,0.05010946441431924
4003,0.6260924537318169,0.01233618280300893,0.26292671739941864,0.007089411227474144,143.03389078745832,0.767943450008386,0.5313687672501939,0.7408263457867899,0.019209913291842073,0.08215990407870244,0.05387329042385525
4004,0.6209260792183505,0.011597606285166628,0.256377786387312,0.007401416151795593,143.2673186619117,0.7575707037980144,0.5350410040821455,0.7299848203590061,0.01848105451551041,0.07354953940364611,0.057751724505068575
4005,0.6238963746309166,0.011483933506623495,0.2633293723193554,0.004279021972145618,143.05571270949707,0.7661477353656403,0.5375495098911967,0.7393875480487831,0.018666582393156994,0.08192934174144878,0.056901995558060164
4006,0.6182758341595124,0.011618899075549137,0.25116345946493723,0.005898266916278512,143.3079357258523,0.7612948790880656,0.5340811021772998,0.7335892106081342,0.017505033482513532,0.08154339502040858,0.05947602820748024
4007,0.6258693222409158,0.012409806503778216,0.2743508846152923,0.004564072477218383,143.31209124402278,0.771864039635249,0.543269825541235,0.7466763622898709,0.01857307719508039,0.07480596779675314,0.0546374506928812
4008,0.619452831272157,0.011073900937615927,0.2527709115929764,0.005679399369420409,143.2122861546072,0.7639579379853081,0.5397540014369027,0.7348597499366516,0.014720944727339091,0.07167918142304541,0.043444793718885155
4009,0.6250665462835907,0.01179883719345804,0.2683553580278267,0.005468869791378051,143.18541562260054,0.7686212391495375,0.5407131257965447,0.7426936771327628,0.01772739851211158,0.0798483247267795,0.05380365578147461
4010,0.6250838136836901,0.011617627825692384,0.2659821685876278,0.006293642026291547,142.9792488789206,0.7685881168065517,0.5412542046969776,0.7418202683802477,0.01736447341678593,0.07798172523300995,0.05773041597802936
4011,0.6232909167059549,0.011722422656265115,0.2540778660845397,0.007038341317810521,143.36150211330292,0.7567245886377456,0.5299398612837866,0.732703409061372,0.016928932111313855,0.07297092544115924,0.048389822551873046
4012,0.6240791892684809,0.012086992588268512,0.25041962433171416,0.009117993617077784,142.68421108600847,0.7602518473081437,0.529220650725089,0.7351728262666289,0.020587148176263725,0.07989047656508103,0.06074859969745286
4013,0.618359630558922,0.011319014831924408,0.25641599770796364,0.004600748614320221,143.2848221925043,0.7603609266486938,0.5484416443756835,0.7367605469732373,0.016024599557418973,0.07853648478508918,0.050908451456097265
4014,0.6173474129606511,0.01157853116527411,0.25970306153178374,0.0050342041687207115,143.0510285735959,0.7669018518656482,0.5361948788041033,0.7372531037795594,0.017466663868815235,0.07976173866697445,0.054950357960237534
4015,0.6190739275805078,0.011417036866558244,0.25805834655326415,0.006061396262767383,142.97886226137086,0.7638383156868379,0.541303550320754,0.7416551093182513,0.018107748741148177,0.08154502115851703,0.05773886096395148
4016,0.6207354419733874,0.011991290862474574,0.2620368015041432,0.0047711734188568625,143.30025482158808,0.7673985407962327,0.537866565799191,0.7444376606608463,0.017543464308061973,0.07893467241271573,0.054455763098704035
4017,0.6196084501770855,0.011646927150301942,0.26151361716416743,0.005906307398725918,143.15845182283365,0.7688381096531756,0.5392034501199903,0.7441557655743043,0.01614167682840939,0.07170083892535561,0.048655120154099535
4018,0.6217049743784777,0.011605189369882585,0.2618819218840062,0.008348058870304938,143.33794497509822,0.770441651505264,0.5290874572687899,0.7432828458300386,0.020209384163277444,0.08355179587100608,0.0598124214922266
4019,0.6239544614235795,0.012146424223248908,0.2642566658452299,0.007152959747984498,143.0383123819841,0.7696795362575801,0.5402406598528356,0.7436225410268779,0.016149211795323137,0.07386929797495811,0.04939999143282006
4020,0.6209065487350733,0.011202888447526798,0.25886073630539413,0.006959194500469663,143.10032939268172,0.7702946804819825,0.5380503849554459,0.7421193507865361,0.01960907005275081,0.08111083417444653,0.06293561294269567
4021,0.6229828275679831,0.011918171445495451,0.2596604075177161,0.006555436283504327,143.37623471549992,0.7651782936759896,0.5349977447932095,0.7399432167215583,0.015910606896823776,0.07451286947495578,0.047980590543051815
4022,0.6243129109016528,0.011764039323488733,0.2609992971235575,0.006542024498963913,142.85857563404824,0.7686805333346817,0.5412452925653591,0.7415297367197718,0.020725346829907898,0.08049166998062118,0.06410172687533924
4023,0.6216411761432432,0.011776622227683643,0.2523758673638238,0.006905926388104477,142.94088874706623,0.7604986877627162,0.5377227356351103,0.7321965251871233,0.018302385871319493,0.07875176430033431,0.05748763288293429
4024,0.6194825435916763,0.011667277663515814,0.25784919634937853,0.0048452702054515955,143.30543252915362,0.7670645694890909,0.546012413535418,0.7417958551685128,0.020472236543420452,0.08333324567304318,0.060948676533605806
4025,0.6224082062229087,0.011758450058299025,0.26476502073186653,0.005384066676080605,143.29329524888442,0.7696345806284758,0.5370623202002859,0.7406702473923464,0.019534941677562978,0.08308363177311401,0.0575790964898473
4026,0.6239261399471399,0.01169922581614172,0.2675500275556221,0.004927839748277109,142.94086695691303,0.7722042201156126,0.5375305242959247,0.7451737438324548,0.017620939922838974,0.07482751663331533,0.05310163530075174
4027,0.6200206912464817,0.012037468290443559,0.25530015740158907,0.006242489328140833,143.5069414992302,0.7630265293373476,0.5338463103751397,0.7380013864736564,0.014470455632573098,0.07193579035515651,0.04158362371578095
4028,0.6201579674074916,0.012043338886230145,0.2627885792386812,0.005776640596600232,142.89961019666816,0.7674704508340873,0.5336509991785258,0.7416040378858135,0.01957653222245792,0.07791409887838568,0.05376912834917105
4029,0.621394032512394,0.011391615387106924,0.2638312963882403,0.007428131597200217,143.15400027031663,0.7631534437460807,0.5285925168315138,0.7370492425460732,0.018984778684683845,0.0809466942387253,0.0570330207454674
4030,0.6213351670214232,0.012171072738595958,0.26442449066331436,0.005117628878396759,142.75183066378156,0.7713142769485224,0.5447063294058511,0.744001859103909,0.01920824634275864,0.08017427965368046,0.0575425460468971
4031,0.6194890446823624,0.011751287318198985,0.26144669041044255,0.0067913200036544856,142.76756735310326,0.7633868732459002,0.5329009194163848,0.739361704251644,0.019046236364002933,0.07594156947121228,0.054763794957341405
4032,0.6221777576884051,0.012022131172083094,0.2633074759939252,0.0063896826844007625,142.77289862414813,0.7663350710349963,0.5361373793742414,0.7398507795132008,0.0171911323981212,0.07429746949731825,0.05381982508709107
4033,0.6232531860611541,0.011297913355795462,0.2522072739416958,0.005948018673239531,143.45957421993597,0.7570977929420902,0.5399294596901181,0.733431588539733,0.016999129408328484,0.07823159787144529,0.05058488976712078
4034,0.6277011100590542,0.011531071302523373,0.26631647501317607,0.006881175537470204,143.3361402400202,0.7704579022604817,0.5353285148897668,0.7449072203299374,0.017944759642517738,0.08036165532525119,0.06038746066129891
4035,0.6206365635543641,0.011584747423316352,0.26143888153405087,0.0039656703728602576,143.13009074622195,0.7688466059392768,0.5414802697619848,0.742711483089019,0.019164292298667562,0.08320213754756983,0.059821728266139546
4036,0.6205359313273224,0.01169799372258108,0.26431458803302027,0.004323821033233297,143.12821314790213,0.7670038478327844,0.5430935557224782,0.7404404230597758,0.01810458136562687,0.0817865748800865,0.05845954874418163
4037,0.6239048300977713,0.011382425703680385,0.2565062213384625,0.007362739517100464,143.11114761853364,0.7673046336068161,0.5260413048033199,0.740719216867218,0.019142019039499303,0.07818008502288809,0.05974779066174771
4038,0.6224803389487431,0.011957283092954239,0.2726340146797488,0.005246720285270652,143.1435713640176,0.7705977476912389,0.5394013275579662,0.745159693771838,0.021478723156612922,0.0841857625060522,0.06817088221496984
4039,0.619431733002752,0.011701981399214545,0.26135485066917313,0.006548321421973796,143.1338694522636,0.7677858598833802,0.5358651191642921,0.7417111388945218,0.0147049224319874,0.07564966018276426,0.048435087345154365
4040,0.6162471314008572,0.011146626641074067,0.2580307520370505,0.0058039262745387685,143.01600892977885,0.7629106357834989,0.5428926370112995,0.7373200377662156,0.01680452454697723,0.0745481507255793,0.050829907360606025
4041,0.6230853365351413,0.011408469760208675,0.25466272152360775,0.004531196077616922,142.9753601586908,0.7638727406171726,0.5394652880101242,0.7379200411479527,0.01844663839945282,0.07929001794010637,0.055479702472305575
4042,0.6231572373167747,0.011537493952109238,0.26735941951336967,0.007608361371282021,143.24079334421867,0.7685418295900646,0.5351293052171153,0.7409914037451516,0.018292452852909702,0.0746726122600001,0.05744421074231773
4043,0.6233360407979995,0.01231976788039288,0.25909439068055573,0.007535330045916289,142.98635648404405,0.7653236039138441,0.527424622194171,0.7401937264995663,0.01873780409918835,0.08177268709800906,0.05411976771576932
4044,0.6207978063557474,0.011146831344476485,0.2680975127903026,0.00605801746609747,143.5848684801974,0.7713120735486884,0.5425916155654665,0.7448866857522621,0.016601495313415926,0.08055608881096421,0.05252360493370439
4045,0.6231903632386057,0.0116062275168089,0.2600968953076898,0.0059709447592263,143.19893256540763,0.7635941164282055,0.5347704313354217,0.7364971713391952,0.018224985675303063,0.08130523883580126,0.05257142134109952
4046,0.6236916610894159,0.011471947633436895,0.2636858261991972,0.005386391136672661,143.27122260301627,0.7686166945153988,0.5402579373191524,0.7421034943822277,0.01754768138297913,0.07979949273049886,0.05877262815409645
4047,0.6201369587490296,0.011262776061553658,0.26302861807157507,0.0061453147248050335,143.31072957189852,0.7687410380901205,0.538912588301182,0.7419408422513634,0.01810595248428959,0.07536759188052267,0.057346895947263804
4048,0.6218897129782647,0.011065151663486913,0.26117589961040955,0.003227600845179165,143.05812845655714,0.7638651371952376,0.542897377862717,0.7411126046948919,0.018429333338722653,0.07738884328521434,0.059446297395183256
4049,0.6272716475320897,0.012003099384972831,0.2687497495952478,0.00750594203330749,143.2566184898131,0.7748456233938572,0.5325994868115975,0.7451994481071639,0.01824410326688919,0.08233094036143523,0.05606031397463726
4050,0.6230452936916452,0.011752983787531042,0.26578128251883953,0.003944949537475454,143.30162205095016,0.7696140866558544,0.5450721050772004,0.7440812231844101,0.017770830905982193,0.07672356675288777,0.05554053001897316
4051,0.6203626491195364,0.011763083689246235,0.24683485262192073,0.006122790420625141,142.7005870018967,0.7583710661721484,0.540127630912883,0.7342335557991042,0.018111497460136294,0.07152487325048618,0.051516007666931596
4052,0.6244789493469802,0.012012881421593437,0.267949305652732,0.007404816260163748,142.9728112839027,0.7738523411283816,0.5341806859916881,0.7483662477908885,0.019734206412733934,0.08362220664075848,0.060124111373196704
4053,0.6267723316449649,0.011231842343805393,0.2612653140715668,0.006919315924778485,142.85754529644942,0.7612854898025647,0.5323025171410711,0.7378710293284477,0.01715684092717018,0.07994110925373332,0.0553195460502558
4054,0.6182071137354839,0.011336525991613179,0.2529109479046659,0.005570579852736451,142.7242896980081,0.755507605979277,0.5387057187006242,0.7322428492083188,0.019434593244305853,0.07796006206529199,0.05817598480942207
4055,0.6253510789738224,0.010975195494252564,0.25559827875800534,0.003709373221822927,143.46228861062667,0.7599034073957082,0.5397118065078683,0.7347597113078443,0.015227679438351016,0.07863890820255637,0.05099017845019482
4056,0.626429659303508,0.011812796353957811,0.25378384253695946,0.005696753478689613,143.01857088348058,0.7578037584162294,0.5391939805473588,0.7334662824734653,0.019836980823010997,0.08211709439783993,0.061189282550391355
4057,0.623635020709621,0.012288554280290097,0.2564117359671302,0.0071404965063676,142.99567161366048,0.7626435165099582,0.5338188659201577,0.7369415183107746,0.019021004636947336,0.07781450497483261,0.05830105096116575
4058,0.6244184418296446,0.011223238013498395,0.25673563413082884,0.006173651902747708,143.4829899683982,0.7612046276753287,0.530498988214151,0.7349137038652803,0.014992601153550167,0.07476782789706427,0.045708386423942704
4059,0.6230622543528992,0.01151671779814657,0.25240671521864416,0.005455173118926943,143.36159957461606,0.7631346619125996,0.5317476721376939,0.736749640741132,0.017924940638131548,0.07588916868811035,0.05623725245081912
4060,0.6175317173353155,0.01159642062971039,0.2639311237922146,0.00661502912793639,142.83003379788758,0.7677662065622322,0.5353400590647562,0.7413728062477235,0.018035399442725697,0.0725361738079599,0.05243207685842019
4061,0.625015043734525,0.011806230677703514,0.26230019707474916,0.007492477396476954,143.1213381537771,0.7667116445340076,0.5320398150017167,0.7406929905684227,0.018638589467573907,0.08465726960577047,0.05868787407687273
4062,0.6204332752595098,0.012166025072640252,0.2723077535908125,0.006353588179110462,143.34135199361475,0.7759096084564863,0.5378331368932551,0.7483726056242117,0.019629977998975146,0.08455277935347538,0.059064581523313064
4063,0.6225684612285804,0.011411192862574625,0.25817340760488783,0.007100154984198467,143.07854644802146,0.7676030805458048,0.5282294024085046,0.7393885548648286,0.016962676681040567,0.07953087259171221,0.056205032231233104
4064,0.620882118294089,0.01172331435232564,0.25855286315862913,0.005599388345781339,142.9188839668199,0.771219082998804,0.5318677204343595,0.7445456405542575,0.018942717371597362,0.08013211065864789,0.057385998450864395
4065,0.6197671838098529,0.011343756045671068,0.2650200154119677,0.005680242538213939,142.98070513595067,0.767440206433483,0.5434945557917772,0.7411191856041064,0.021057589922361064,0.08128244090560893,0.06479812859166684
4066,0.616680236633262,0.010779575788437636,0.2661810547541307,0.005194536338449077,143.30318071648134,0.7708919701316622,0.5412461716814286,0.7444575894109219,0.020680777733433575,0.08785105094419376,0.06861097518910983
4067,0.6259945049832012,0.01191766207486545,0.25511656642954633,0.006485117252864915,143.13740190984305,0.762754929889184,0.5333401687124263,0.7340211286979343,0.01624106803807368,0.07937568510627085,0.04931962808011872
4068,0.6218524200581332,0.01162858328213679,0.2650129757287586,0.004558460185408704,142.96994731919665,0.7707502095368354,0.5417843277124752,0.7459840164359933,0.019517325938738006,0.07700068750903494,0.05481823074664838
4069,0.6217656576954387,0.011960421119380402,0.25671243858962367,0.00815323266658801,143.23138882217683,0.7634160760750601,0.5299622402816981,0.7372467836437006,0.016541266118639597,0.0748891382093036,0.05132339880409112
4070,0.6249059675459249,0.012479953597978523,0.26004596619782555,0.007432334269439791,142.89183572233728,0.7622105266298264,0.5343664238152126,0.7358454682840292,0.019992350389177016,0.0841520783597482,0.060489636715291534
4071,0.6176958360573899,0.011113364715579686,0.2603949672192078,0.00451821927602001,142.97297722668657,0.7686372074503075,0.538511186247816,0.7406575298512049,0.02055865238942267,0.083689594423694,0.06553564071693418
4072,0.6235339303120546,0.011475680114390286,0.260373036470023,0.007577398598038085,143.43899579197702,0.7670689725383444,0.5308292840450596,0.7425757617139459,0.01564509709238071,0.06731090924658578,0.04685591346946366
4073,0.617767836108081,0.011475731427808597,0.26552132669179557,0.004540265891865133,143.08579866326193,0.771482687652026,0.5415992278562287,0.7447744333331435,0.012299306600789706,0.06782298548419685,0.0412574208512313
4074,0.6218293692193924,0.011299495443823014,0.263154398445347,0.006167069004371058,143.26375752365814,0.7706223749519192,0.5333241772794529,0.7421380632104595,0.016689473347742956,0.08015914155684756,0.05511946358241929
4075,0.6221428412850911,0.011790133291268177,0.2631378855936909,0.007089397154142171,143.00012546775625,0.768893732392499,0.5345915854047721,0.7418408053710215,0.015981535754258647,0.07362107767837095,0.04893392547078848
4076,0.6209468584394382,0.01176732817184599,0.2595660259931893,0.005066690730029038,142.99953606532716,0.7665103938744583,0.5411137779443183,0.7422319216775376,0.019088539548770878,0.0804238403460168,0.05779428764824732
4077,0.6190511515223652,0.011601462843262416,0.2622829503098183,0.008597818795734678,142.98514357708143,0.7640173098265706,0.5264360701196829,0.7398585935110086,0.020499296241782372,0.08457395767126019,0.06497924106732189
4078,0.6235537622893159,0.012052660401616034,0.2583046388962389,0.006382725706737788,143.1257554763179,0.7679308547070713,0.5361887983786219,0.7409234081602567,0.0163100318276016,0.07136498377337408,0.05066399480958911
4079,0.621933965061296,0.011209462753076329,0.26480421080511973,0.006175196161743878,143.17760113336686,0.7637707766660209,0.5322297132605639,0.7405776907218222,0.017596712458879504,0.07440591267992613,0.054145673558197466
4080,0.6226791232322525,0.011559486871305482,0.26387206367941146,0.0068716771287617604,143.53351641296544,0.7664888770788333,0.5301865078812777,0.7391725117098631,0.015944529807230934,0.08051275514516976,0.05246968277677916
4081,0.6190487873363865,0.011619015172816844,0.2589824261258486,0.005249079137154364,143.19018105489786,0.7659026273635635,0.5359813321449308,0.7415231463170323,0.018257442569979077,0.07888573873558707,0.0517999063045434
4082,0.6221390891059861,0.011656645028686814,0.2599546533283637,0.007609757435702532,143.10808134972618,0.763882158967102,0.5285624053772849,0.7391628210393273,0.018026463531863657,0.07891283342705735,0.05303909860325043
4083,0.6245423036384493,0.011710115147443778,0.2678713033720182,0.00794442827109277,143.35476254444663,0.769820491672779,0.5316616460793002,0.7445260816724151,0.01714412802393883,0.07320487920816304,0.05084444964098625
4084,0.6223143049818775,0.011696106482847976,0.26347526821865314,0.005754397261254387,143.36680850855845,0.7665366188406028,0.5334992202973919,0.7420199620950572,0.01801134337564203,0.07911677376910442,0.05859816516740157
4085,0.6239807914594071,0.011727306947077014,0.252006508722229,0.005852544499276938,143.04681065833302,0.7581663972690783,0.5388909958102442,0.7305698569029326,0.01683747637444377,0.07444364118889768,0.048722451868804945
4086,0.6237092792166821,0.011749618775840331,0.260260008269085,0.0041269839656985895,143.07854909211537,0.7683367843864595,0.5341229364630724,0.7419522512987187,0.019314204330578844,0.08516361858773225,0.060360812952343634
4087,0.6219298751221849,0.011700052851373386,0.261625705956126,0.00580452773958365,142.7679187501895,0.7704098375280036,0.5383693922611501,0.7456899564446149,0.019696964165544117,0.0793805566140266,0.05934230625126094
4088,0.6212554463884256,0.011864182955527384,0.2565749933521225,0.00664612281582775,143.4247393693037,0.7642527969851781,0.5364743628623797,0.7382177041344192,0.0167091669055337,0.07603920951130899,0.047655909311889594
4089,0.6237513838574839,0.011703256146923946,0.2565397098230326,0.007353650158571064,143.08551640844226,0.7624324624882625,0.5336977396819432,0.7361304421814291,0.01813378580183278,0.07376645353899336,0.05536858824822344
4090,0.6248490409287983,0.011793611890529725,0.25845219864558144,0.009505853995609732,143.38743676116107,0.7664640136879739,0.5244008886646493,0.7412033202228708,0.016290685565681806,0.0738517027889044,0.04925568306639744
4091,0.6234934510441607,0.011835026114008508,0.2559627849250767,0.007758215827811782,142.7802252593787,0.7588127472453752,0.5311295090219875,0.7347055115278505,0.018386712205181066,0.07810214920363068,0.058534604257098694
4092,0.6219970886996188,0.01151483843658263,0.25390596076799454,0.006138620170971266,143.2210964659891,0.758531267288872,0.5349529573214433,0.731947453250119,0.017805711673044677,0.07620780935813626,0.05348713645958772
4093,0.6238825309050767,0.01127979142957272,0.24717984988930242,0.0065570554262140415,143.70754410655374,0.7567398010912201,0.5330153872242129,0.729428959857493,0.015995865817344246,0.07654930345112748,0.05105300211624075
4094,0.6245832459030317,0.011983360052822894,0.2677244693099616,0.005283482319341385,143.11439410522578,0.7725739060973222,0.5333026092584998,0.7455826877399808,0.02028665097614335,0.08747790428409441,0.060914049100902395
4095,0.6229244672932497,0.012046520219140551,0.2542838969533569,0.009439236039335436,142.96039731474872,0.7634119428101486,0.5228879259675638,0.7367281929496394,0.018925910438225557,0.07808983161603955,0.056267915879240044
4096,0.6186288113321157,0.011793046157331982,0.2614838093775663,0.00744726766908466,143.04027990061422,0.766570076281728,0.5335961369287437,0.7390696325126396,0.017280325231014637,0.07580092600451677,0.05380944239955013
4097,0.6231689429069273,0.011482108922336818,0.266323261572123,0.0065695013766612674,143.20598728227418,0.7708830630129568,0.5404911921997385,0.7461297739098881,0.017540200663445527,0.07858152467204477,0.05427139220352756
4098,0.6273041854645539,0.011571514082586986,0.2552964844285143,0.008990330703471057,143.24056727788806,0.7603157746726554,0.51967576572362,0.7339927289036196,0.015730573470031817,0.07376076576690621,0.046779594454297274
4099,0.6244296187395961,0.012244647911066567,0.26352979077772964,0.008868474119978112,143.16397733896062,0.769152648353799,0.5238128188269334,0.742886573650432,0.018862382807621203,0.0804954868047576,0.05680138750197086
4100,0.6262327090380655,0.011688560649508349,0.26894749307603877,0.007235297769726245,143.19621146089145,0.778317504307625,0.5348647714833693,0.7487989552030186,0.014007971315822543,0.06988374657970464,0.0411262232194253
4101,0.6179836900412781,0.011836047467333051,0.2594149940920968,0.008291395192605097,143.23826116668062,0.76824364963375,0.5334885273131719,0.7424832140177968,0.01660760186164756,0.07563654935752906,0.05007318958569759
4102,0.6217503865373616,0.01136851054641534,0.25211329049934433,0.004431621562870451,143.1776589341506,0.7615278777605239,0.5429771859129944,0.7364924276308439,0.017791453046528627,0.07843730904511903,0.05485852534467567
4103,0.6235083757587767,0.011489709293573059,0.2651702211718977,0.005551051476220448,143.36500309045448,0.7692606786514694,0.5390694363433717,0.7408391114217593,0.016463347496049163,0.07649255342027067,0.0498430850456206
4104,0.6278168382650233,0.011935816116293135,0.27310879212077416,0.006755570639578792,143.44857029920834,0.7769199842890586,0.5398532061572352,0.7483689891896123,0.014555852862714103,0.07211030948306507,0.044198674690449746
4105,0.6195934492976889,0.011732822274622582,0.258040827133901,0.009180690446522538,143.11328735623206,0.7637412440391108,0.5318704951915991,0.7391122111555559,0.018949997567186183,0.08239558805150665,0.060102523106845746
4106,0.6193578580509759,0.011269410728175621,0.25947293267530297,0.007082293916799549,143.1739594497285,0.7613241892873297,0.5333151376446098,0.7338111241831435,0.01728820656135399,0.08030397644990972,0.05598503329597149
4107,0.6186710773478298,0.011886438787745814,0.25912668435634734,0.00552268628566478,142.9213358352426,0.7698240438537775,0.5353891800615497,0.7441603491873789,0.017727085614931748,0.07559123320768052,0.0537744522611415
4108,0.6257383023807938,0.011777046632373448,0.26335525158479106,0.004907683186307341,143.211287469557,0.7708124595434699,0.5395232944753802,0.7411595017252723,0.018126175413224033,0.07832482526011708,0.056045389277235846
4109,0.6205007771223241,0.01159147255058244,0.2680192784893863,0.002712242982554077,142.9325651851817,0.7771180418295842,0.5449873703742336,0.7502024081912898,0.018625930671245072,0.08111671357469047,0.05898606193331832
4110,0.624766446051019,0.011210131766779312,0.26022654133324336,0.007159017218504181,143.2851883082178,0.7652522503500414,0.5339144285895738,0.7371929069849803,0.0170980068127361,0.07648921967329497,0.053909347967942195
4111,0.622168129179041,0.0115075945806311,0.2586799677720344,0.006426543638902925,143.35570875252668,0.7619058653343853,0.5366076807551288,0.738197382641072,0.016619279664076392,0.07660428818804443,0.05117200667603944
4112,0.6235780600688512,0.012074376586495133,0.26060940509927166,0.0047354038913751,142.6974819225229,0.7692372447716976,0.5433785464551676,0.742534338621757,0.018868860451976777,0.07506237565215601,0.05342987041599068
4113,0.6266765585494749,0.012260205674208574,0.2680721664897779,0.00626097246472221,143.43032342367295,0.7701929013407779,0.5425488004967361,0.744061062538285,0.016826547004819448,0.06978374253822828,0.04727866106369766
4114,0.6228328549235452,0.01146439628783577,0.26082182886955874,0.006278108989326863,142.77079404462455,0.7638450045647154,0.5295802233488215,0.7404178899072811,0.015292182559366374,0.06930609054662346,0.04630859175494359
4115,0.6216529581614204,0.011766569040733404,0.2703380046606733,0.007672750392702558,143.21115781821382,0.7695753508006402,0.5265541199545631,0.7441697979050665,0.019993367778443516,0.08022989616269505,0.0617689198284013
4116,0.6216368999073667,0.011539075683934669,0.2545859856538885,0.005730665419134252,143.07830272875347,0.7634438176297766,0.5331206908670724,0.7365258601745033,0.015370114864212692,0.0756887165518389,0.04658493349260534
4117,0.6237124441611913,0.011738673493795173,0.25319874712362317,0.006304469882598295,143.0962123585937,0.7612480982553591,0.5381455554281411,0.7349714214866857,0.021114228909037025,0.08407695645752322,0.0616865520728008
4118,0.6252552501347672,0.012001515449220396,0.2616330339424447,0.006651042411694066,143.11554124938226,0.7699733494738085,0.532431872094277,0.744877648704125,0.02056011752555953,0.08269023631839256,0.061811295111992154
4119,0.6242306586395164,0.012161018195546726,0.2607193589833225,0.00887978070036588,143.25446370548593,0.7645364581629366,0.5307426823655824,0.7378585276444564,0.017699556184472942,0.07733320599602339,0.0540601003813497
4120,0.6232949628771478,0.011506334763663816,0.2621847567283127,0.005232295851872754,143.3480049854848,0.7710718190844812,0.5400731306436009,0.7444608822802488,0.016007803940073395,0.0697426414571009,0.04730890026358586
4121,0.6253287341056333,0.011725635833803557,0.2603734143172737,0.007602182497448917,143.25960188131108,0.7621752664252177,0.5409979405917121,0.7375086093166119,0.01890611263902442,0.07799839526396685,0.060298729931993894
4122,0.616668614086107,0.011654212942428003,0.26058151178758737,0.005491308192095257,143.05093938319075,0.7637768537922892,0.5419230984130425,0.7369347947562545,0.02157579515440078,0.08215474546213536,0.06459665420241478
4123,0.620462199522838,0.011959624608041043,0.26051147355354914,0.0035592987323204615,142.79096080457447,0.7665696609935748,0.5447860517724441,0.7393819711900671,0.017875471961822154,0.07762058770337471,0.052211881054540166
4124,0.615538305058483,0.010707949050582729,0.2668077914421563,0.002468658908186263,143.3372578120862,0.771080617646623,0.543793506191767,0.7464602782654592,0.018309593612807262,0.08339548091970955,0.05905697470036686
4125,0.6233468559448804,0.011534620758661357,0.2600206877053012,0.0064163927106102026,143.24299737718488,0.7602962545705387,0.5389051461836468,0.7322907033643555,0.017300755307602445,0.07214435875281666,0.05482704870440014
4126,0.6232536322461097,0.01136515725098353,0.25585696078372433,0.00642587465226998,143.46645743294067,0.7654630075736117,0.5361022590840749,0.7404472134916972,0.015859998041975576,0.0701325683056574,0.04978988113392546
4127,0.6193459839149854,0.012188255636814267,0.25358021750557475,0.007505249603417473,142.62475961307044,0.7602146380407432,0.5321701193939722,0.7349987474148731,0.018900819967696658,0.07946971631452071,0.05605175886553679
4128,0.6182414532381784,0.011135413195747974,0.25747127893176985,0.007909413077596213,143.1072062196888,0.7580963173589619,0.5266568203579427,0.7345512431128167,0.018318576230512584,0.07923719165205856,0.05417946205166713
4129,0.6259457607256056,0.012269022425865162,0.26657392983268896,0.007158601449690798,143.13006082910036,0.7687079799494043,0.5355550216886936,0.7443355749413878,0.019995310807544797,0.08212932901855852,0.059024837204176867
4130,0.621630667849289,0.011288973146080773,0.2591550675767298,0.008326894985274105,143.24087277112292,0.766227197494388,0.5283811835636144,0.7389111308627017,0.01616243831893205,0.07460792932668414,0.05091580339660173
4131,0.6246717486917323,0.011575325615534052,0.25006677164483043,0.008537461657560686,143.24604046281763,0.7590279997937118,0.5233622374154604,0.7346878938683514,0.01757682118033488,0.0778911501090015,0.05434928556820928
4132,0.627876449525477,0.011762880182756019,0.26295045862097,0.005950580796317894,143.09982656554772,0.7671220177057448,0.5350167639069048,0.7431582204413743,0.01893752914960878,0.08127480428701944,0.060866162006282476
4133,0.6175179915130142,0.011861598248375108,0.2666991349342175,0.006861090202671257,142.8011899984648,0.7678300213576879,0.5340908232198502,0.7420299859314111,0.01757480607702766,0.070997691801372,0.05260049901848951
4134,0.6250566656128766,0.011575840255271535,0.2579237574119932,0.004655819445466856,143.25217041041256,0.7671406135217027,0.5357530563927005,0.7419838902149128,0.018726623539027987,0.08207396103107611,0.05987703489819288
4135,0.6200375229404785,0.011601321332429039,0.26191744512622855,0.0031509729270161337,143.3532593412558,0.7607451512356815,0.5497994510810124,0.7343467158614714,0.019083967926741274,0.08143743669068099,0.05675500170073286
4136,0.6209584820914659,0.011798412464640827,0.26051377839042844,0.0070358636116909954,143.3826436595471,0.7653188301410413,0.5303979122219737,0.7399059202140374,0.017856941575056573,0.07647096549939031,0.05223099118674315
4137,0.6246974258898261,0.0115311836228031,0.2678178533000822,0.006140812549972756,143.1537242856612,0.7711914960825107,0.5420723911757606,0.745465757525307,0.01856723165669527,0.08109672925856498,0.05845056509964361
4138,0.6217969554296269,0.011580740292871804,0.2568738624144206,0.007192234216664039,143.03188997216526,0.7618106556854777,0.535028224874346,0.7371275460422858,0.019030131682057694,0.08208359357742023,0.0602951068366894
