image_id,all_targets,all_U_purity,all_SRSC_purity,all_SRSC_N_eff,Corrected_by_CH_targets,Corrected_by_CH_U_purity,Corrected_by_CH_SRSC_purity,Corrected_by_CH_SRSC_N_eff,Still_Wrong_targets,Still_Wrong_U_purity,Still_Wrong_SRSC_purity,Still_Wrong_SRSC_N_eff,Harmed_by_CH_targets,Harmed_by_CH_U_purity,Harmed_by_CH_SRSC_purity,Harmed_by_CH_SRSC_N_eff,Stable_Correct_targets,Stable_Correct_U_purity,Stable_Correct_SRSC_purity,Stable_Correct_SRSC_N_eff,Top20_targets,Top20_U_purity,Top20_SRSC_purity,Top20_SRSC_N_eff,Bottom80_targets,Bottom80_U_purity,Bottom80_SRSC_purity,Bottom80_SRSC_N_eff,Q1_targets,Q1_U_purity,Q1_SRSC_purity,Q1_SRSC_N_eff,Q2_targets,Q2_U_purity,Q2_SRSC_purity,Q2_SRSC_N_eff,Q3_targets,Q3_U_purity,Q3_SRSC_purity,Q3_SRSC_N_eff,Q4_targets,Q4_U_purity,Q4_SRSC_purity,Q4_SRSC_N_eff,Q5_targets,Q5_U_purity,Q5_SRSC_purity,Q5_SRSC_N_eff,boundary_targets,boundary_U_purity,boundary_SRSC_purity,boundary_SRSC_N_eff,interior_targets,interior_U_purity,interior_SRSC_purity,interior_SRSC_N_eff,class0_targets,class0_U_purity,class0_SRSC_purity,class0_SRSC_N_eff,class1_targets,class1_U_purity,class1_SRSC_purity,class1_SRSC_N_eff,class2_targets,class2_U_purity,class2_SRSC_purity,class2_SRSC_N_eff,class3_targets,class3_U_purity,class3_SRSC_purity,class3_SRSC_N_eff,Deep_Correct_targets,Deep_Correct_U_purity,Deep_Correct_SRSC_purity,Deep_Correct_SRSC_N_eff,Deep_Wrong_targets,Deep_Wrong_U_purity,Deep_Wrong_SRSC_purity,Deep_Wrong_SRSC_N_eff,Top20_Deep_Correct_targets,Top20_Deep_Correct_U_purity,Top20_Deep_Correct_SRSC_purity,Top20_Deep_Correct_SRSC_N_eff,Top20_Deep_Wrong_targets,Top20_Deep_Wrong_U_purity,Top20_Deep_Wrong_SRSC_purity,Top20_Deep_Wrong_SRSC_N_eff,U_pair_auroc,U_pair_auprc,U_pair_positive,U_pair_negative,SR_pair_auroc,SR_pair_auprc,SR_pair_positive,SR_pair_negative,SC_pair_auroc,SC_pair_auprc,SC_pair_positive,SC_pair_negative,SRSC_pair_auroc,SRSC_pair_auprc,SRSC_pair_positive,SRSC_pair_negative,U_confusion,U_top20_repair,U_top20_harm,SR_confusion,SR_top20_repair,SR_top20_harm,SC_confusion,SC_top20_repair,SC_top20_harm,SRSC_confusion,SRSC_top20_repair,SRSC_top20_harm,raw_confusion,raw_top20_repair,raw_top20_harm,deep_confusion,deep_top20_repair,deep_top20_harm,oracle_confusion,oracle_top20_repair,oracle_top20_harm,SRSC_image_balanced_pair_AUROC,SRSC_minus_U_purity,SRSC_Corrected_minus_Harmed_purity,Harmed_SRSC_minus_U_purity,SRSC_mean_N_eff,target_AUROC_purity,target_AUROC_purity_gain,target_AUROC_negative_wrong_mass
TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+87,669,0.7260058280553875,0.7247475618204193,140.42240789154008,67,0.7413397747189251,0.7367376493873881,140.72965758594114,169,0.6498846812890127,0.6197389399511575,135.40517705432057,35,0.6418859873499189,0.6066798899854933,149.25116282871792,398,0.7631447572055174,0.777701053637356,141.7247190954697,188,0.7294747929306741,0.7150829112593163,129.18337198013955,481,0.7246499748400987,0.7285250135989794,144.81521194838683,38,0.783840431978828,0.8115014614243257,116.56708928158409,97,0.7578140750681002,0.7733897105934694,134.7137016217733,139,0.7041428023748261,0.7128822248187854,147.31786151584103,213,0.6949920478701032,0.6863710079954264,152.95857245933283,182,0.7499716568451661,0.7346846562820476,128.5079876092764,141,0.47773252596669163,0.47947565968155015,157.07611319359313,528,0.7923060848631642,0.790246308414322,135.97511158928728,321,0.827739313569767,0.840107169942321,151.39195941913164,289,0.6862589278641869,0.6674774680995611,126.50143760628353,59,0.3671991383120165,0.37763947501020917,148.92977013022212,0,nan,nan,nan,365,0.7245024716200894,0.7440415972716188,147.86015352223018,304,0.7278108448280316,0.7015820258346043,131.49221988100754,54,0.5880958175769558,0.5974996774284927,159.55020699677644,134,0.786448409864262,0.762467199519499,116.94599070477841,0.5,0.7131588019386369,70336,28290,0.5064420989320443,0.7289157756650801,70336,28290,0.5404732535056291,0.7487094254276213,70336,28290,0.5239328753166943,0.746232729859364,70336,28290,"[[294,27,0,0],[109,180,0,0],[0,59,0,0],[0,0,0,0]]",66,24,"[[295,26,0,0],[108,181,0,0],[0,59,0,0],[0,0,0,0]]",64,23,"[[269,52,0,0],[90,195,4,0],[0,59,0,0],[0,0,0,0]]",54,24,"[[264,57,0,0],[98,177,14,0],[0,59,0,0],[0,0,0,0]]",47,35,"[[249,56,16,0],[111,139,36,3],[4,37,18,0],[0,0,0,0]]",0,0,"[[212,75,34,0],[73,140,54,22],[0,46,13,0],[0,0,0,0]]",38,79,"[[321,0,0,0],[102,187,0,0],[0,54,5,0],[0,0,0,0]]",68,18,0.5239328753166943,-0.001258266234968164,0.1300577594018948,-0.03520609736442559,140.42240789154008,0.650319829424307,0.7153518123667377,0.6980810234541578
TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+88,764,0.7274623492937438,0.7462955392233989,132.16481811962828,158,0.884844595118414,0.9112855684530886,159.06309965592396,169,0.5400171398499308,0.45838852350175735,118.80034750312038,48,0.5002667626055578,0.45025839408238727,137.39030702908835,389,0.7730079372545134,0.8408910250985531,126.40091987747154,186,0.7719278170536923,0.7564329227572808,120.42397989252562,578,0.7131533925405423,0.743033336217686,135.94301173596233,137,0.6828726413693741,0.7326519226070738,119.7522730026802,157,0.7279865993246152,0.758306785184107,147.95017349340353,146,0.7284976288370074,0.7606512536230969,141.37394421721157,135,0.727705926199754,0.7442125933589758,135.1789913036205,189,0.758374778051225,0.7366059796993064,118.78265990403594,148,0.37397757474635096,0.37367099775253115,124.48951605203989,616,0.8123905094122732,0.8358222147715944,134.0088842008021,232,0.636597448638801,0.6215337023524374,119.3133299761805,55,0.11130456247112967,0.11512056453661486,116.29122661243785,477,0.8427020457868056,0.879753337466242,140.24572541978625,0,nan,nan,nan,522,0.7946233893120197,0.8579053152138474,130.7449257364675,242,0.5825943208245699,0.5055504852274725,135.22756119404943,119,0.9007004905147713,0.9433548312728145,120.99543489728656,67,0.5432121731452088,0.42443729419984033,119.4090075706368,0.5,0.7324486840448308,93062,33994,0.46551381570423717,0.7090020824847456,93062,33994,0.5984354385478285,0.7793176780419245,93062,33994,0.5852599314746707,0.7763924047577819,93062,33994,"[[191,0,41,0],[38,0,17,0],[98,0,379,0],[0,0,0,0]]",92,30,"[[161,0,71,0],[20,0,35,0],[73,0,404,0],[0,0,0,0]]",89,34,"[[119,12,101,0],[8,0,47,0],[31,2,444,0],[0,0,0,0]]",89,33,"[[116,1,115,0],[7,0,48,0],[31,0,446,0],[0,0,0,0]]",89,33,"[[147,45,40,0],[20,13,22,0],[107,87,281,2],[0,0,0,0]]",0,0,"[[105,38,89,0],[8,7,40,0],[38,29,410,0],[0,0,0,0]]",89,34,"[[232,0,0,0],[21,3,31,0],[60,0,417,0],[0,0,0,0]]",102,10,0.5852599314746707,0.018833189929655103,0.46102717437070134,-0.05000836852317053,132.16481811962828,0.9692114978902954,0.7361550632911392,0.9067114978902954
TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+89,774,0.623471417803635,0.6767661397655805,132.960742255514,75,0.4967681868871053,0.4676565730571747,106.0861446126302,314,0.6306691234278831,0.6902937327220942,140.88750725035456,114,0.6173989253870228,0.6568491809200823,150.02305539449057,271,0.6527515908228955,0.7273421051647391,124.03633973519301,209,0.6274666690298815,0.6678569673351124,115.8584388842423,565,0.6219935284119792,0.6800617451425147,139.28708102471006,142,0.6509734417351198,0.7242151883916116,124.8791251921318,110,0.6724957913160324,0.7409631807695736,137.3219250418923,150,0.6010262796779474,0.6572084035476049,144.07379623413087,169,0.5901935382707585,0.6438631407431596,143.98679466924725,203,0.6219579393567123,0.6506322868205057,118.85974994903715,213,0.47339081974096703,0.49321493240589265,133.6925077304034,561,0.6804538908648619,0.7464567051267454,132.68290616611745,256,0.6616714286501519,0.7449398058815859,122.81159090995789,361,0.6664668892889472,0.7230796525435434,149.27641983243566,157,0.46232130326283205,0.4591124032143575,111.99401065802118,0,nan,nan,nan,423,0.633367898193657,0.7004129106694079,125.92667903855056,351,0.6115448901541213,0.6482687491891731,141.43769023493144,113,0.5848172885917984,0.6251242018378942,112.49913008023152,96,0.6776685439205418,0.7181569933891296,119.81262528896332,0.5,0.6272620228061477,80972,48116,0.5186777068594546,0.6352429719177279,80972,48116,0.6448479867481904,0.724681189025584,80972,48116,0.6354295517295929,0.7226544242895252,80972,48116,"[[205,22,29,0],[92,21,248,0],[15,36,106,0],[0,0,0,0]]",34,37,"[[211,8,37,0],[58,18,285,0],[4,28,125,0],[0,0,0,0]]",42,37,"[[223,22,11,0],[24,73,264,0],[3,38,116,0],[0,0,0,0]]",68,32,"[[224,16,16,0],[20,73,268,0],[0,40,117,0],[0,0,0,0]]",67,30,"[[213,39,4,0],[67,105,188,1],[28,48,81,0],[0,0,0,0]]",0,0,"[[192,45,10,9],[7,111,243,0],[4,33,120,0],[0,0,0,0]]",84,43,"[[251,5,0,0],[16,16,329,0],[43,14,100,0],[0,0,0,0]]",39,34,0.6354295517295929,0.05329472196194551,-0.1891926078629076,0.039450255533059475,132.960742255514,0.23269005847953217,0.11871345029239766,0.37157894736842106
TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+9,784,0.8602455104035991,0.8918546971731952,138.3864531760313,79,0.8694121467916271,0.9140237224630162,148.7211827145347,148,0.8799503995357333,0.8947432247569432,124.06147835705731,17,0.7085837336147532,0.6794639554093865,124.18602438534008,540,0.8582784036243404,0.8945061555615178,141.2476752669723,234,0.8295212509030969,0.847993493016459,136.80762365944366,550,0.8733172862638127,0.9105156458507885,139.05817337036132,92,0.8945865384910417,0.9336166012546291,100.68991026671037,124,0.8395464776023742,0.8909577972465946,140.1829018746653,155,0.8815488972971516,0.9186900932942668,150.82446973246914,185,0.87305700327899,0.8980628652347101,148.21753973058753,228,0.8327681171266657,0.8522104994769681,136.18767567684776,57,0.530738069300066,0.5573637427990896,152.65388461999726,727,0.8860803441627482,0.9180802603084415,137.26782375057593,124,0.5636943891163795,0.6228490994582253,145.26525743546026,660,0.9159611756151372,0.9423951428044927,137.09407176971436,0,nan,nan,nan,0,nan,nan,nan,440,0.8383814611218192,0.8978851146318696,140.913529734178,344,0.8882111548337825,0.8841413725167513,135.1541459504948,64,0.7605102914385498,0.8482774076983333,149.36883127689362,170,0.8555018474073971,0.8478866074891651,132.07869843875662,0.5,0.8548196064139941,112590,19122,0.5260545243685121,0.8677254254866614,112590,19122,0.6635045987080456,0.9113307720719285,112590,19122,0.6652823068045581,0.9198193569228391,112590,19122,"[[122,2,0,0],[128,532,0,0],[0,0,0,0],[0,0,0,0]]",48,25,"[[122,2,0,0],[135,525,0,0],[0,0,0,0],[0,0,0,0]]",44,26,"[[109,15,0,0],[76,541,43,0],[0,0,0,0],[0,0,0,0]]",69,39,"[[107,17,0,0],[85,506,69,0],[0,0,0,0],[0,0,0,0]]",60,58,"[[115,7,2,0],[106,425,116,13],[0,0,0,0],[0,0,0,0]]",0,0,"[[81,39,4,0],[25,359,240,36],[0,0,0,0],[0,0,0,0]]",50,131,"[[124,0,0,0],[82,578,0,0],[0,0,0,0],[0,0,0,0]]",66,15,0.6652823068045581,0.03160918676959612,0.2345597670536297,-0.02911977820536671,138.3864531760313,0.7479523454951601,0.6809381980640358,0.6705137751303053
TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+90,763,0.7346030245797506,0.7419812735145714,135.12517056646385,239,0.8584318805065115,0.8630196571225401,151.7751971927148,182,0.5201472692437225,0.5184526655536431,134.33289959666493,28,0.41053876440439907,0.40792836621403694,164.8855367388044,314,0.793550955119786,0.8092026568617031,120.25748489768642,264,0.7413502429809534,0.739245357274106,131.92065782258004,499,0.7310333539226012,0.7434287322069217,136.82054404218593,74,0.7852921287554342,0.82254388545816,91.06915705912822,97,0.7903986365063903,0.8094877294965626,131.38472830388963,133,0.7213121937181717,0.7295068121494207,149.59417644299958,196,0.675445089230732,0.6763280059153937,149.39864170308016,263,0.75057058262961,0.7496519362405226,130.9464244624961,161,0.4207430971520288,0.4226993114126395,150.68310077738317,602,0.818542307496467,0.8273706354720648,130.96432876586914,172,0.5898470689737519,0.5813522531196128,134.06661685677463,96,0.23606653713310757,0.23451468534767628,159.25954596201578,495,0.881587927931487,0.8962135643670053,130.8123851121074,0,nan,nan,nan,500,0.8113987253904342,0.8240803320109844,129.75057430267333,263,0.5886035933807322,0.585899413255231,145.34303418583744,178,0.8224680170081975,0.8236764784107048,124.23573140347942,86,0.5734553153431693,0.5644925716657971,147.82666831792787,0.5,0.7159420289855073,89908,35672,0.5038973460054749,0.7364464170074647,89908,35672,0.533668590643399,0.7606913314927186,89908,35672,0.5285330133899403,0.763475724107696,89908,35672,"[[119,38,15,0],[67,18,11,0],[123,70,302,0],[0,0,0,0]]",113,23,"[[113,35,24,0],[60,24,12,0],[88,69,338,0],[0,0,0,0]]",128,22,"[[92,65,15,0],[41,42,13,0],[62,71,362,0],[0,0,0,0]]",138,28,"[[90,66,16,0],[31,52,13,0],[61,60,374,0],[0,0,0,0]]",146,26,"[[104,53,15,0],[53,21,19,3],[142,142,208,3],[0,0,0,0]]",0,0,"[[35,103,34,0],[6,70,20,0],[41,59,395,0],[0,0,0,0]]",157,45,"[[128,44,0,0],[77,6,13,0],[98,84,313,0],[0,0,0,0]]",113,20,0.5285330133899403,0.0073782489348208635,0.4550912909085032,-0.0026103981903621287,135.12517056646385,0.9524805738194859,0.548341303048416,0.8756724447101016
TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+91,784,0.9123984539776813,0.9388640162734581,140.73926792825972,160,0.9843096353113652,0.9911979887634516,153.06361899375915,61,0.6845443984646289,0.666079509392625,100.26018955668465,19,0.45023686478012487,0.5945679725785005,96.25608022589432,544,0.9329395910505863,0.9660846856696641,143.20711384100073,150,0.9207378506660462,0.926848999162515,142.61698758443197,634,0.9104254105971533,0.9417066859369304,140.29501248910225,183,0.9144059464009733,0.9570558005180515,126.62133874528395,145,0.9005636598015654,0.9353201643917067,140.35637649009968,133,0.9040695817622924,0.9348042507872993,148.65502467908357,167,0.9368991150916693,0.9557436512348181,146.89801605590088,156,0.9019164260333548,0.9062089635632359,144.31486865801688,45,0.3933982118136353,0.40885001644492147,127.73208329942491,739,0.94400198699173,0.9711382111209332,141.53131570674086,64,0.520611640997231,0.6669517755508423,92.35242640972137,13,0.06415570384034744,0.053867446401944526,117.92238323505109,707,0.963461412651704,0.979751341329437,145.5389530176489,0,nan,nan,nan,707,0.9314804995245441,0.9640796036582013,144.75793856306495,77,0.737190581229213,0.7073390775589974,103.84056482686626,131,0.9619486743712243,0.9764033298911029,148.68414559983114,19,0.6366000661724492,0.585184929402251,100.78552968878495,0.5,0.9184129008746356,120966,10746,0.49188637715229183,0.9178532223823503,120966,10746,0.7072434504140054,0.9564738562986315,120966,10746,0.7154339156735361,0.9612144552740175,120966,10746,"[[35,0,29,0],[0,0,13,0],[1,82,624,0],[0,0,0,0]]",91,5,"[[36,0,28,0],[0,0,13,0],[0,67,640,0],[0,0,0,0]]",95,5,"[[49,0,15,0],[0,0,13,0],[2,41,664,0],[0,0,0,0]]",109,4,"[[49,0,15,0],[0,0,13,0],[0,40,667,0],[0,0,0,0]]",110,4,"[[53,2,9,0],[5,1,7,0],[99,123,485,0],[0,0,0,0]]",0,0,"[[51,4,9,0],[0,0,13,0],[3,48,656,0],[0,0,0,0]]",110,4,"[[64,0,0,0],[0,0,13,0],[1,82,624,0],[0,0,0,0]]",93,1,0.7154339156735361,0.02646556229577679,0.3966300161849511,0.1443311077983756,140.73926792825972,0.9993421052631579,0.21743421052631579,0.978125
TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+92,765,0.7689955684386827,0.8026269536051486,128.6904839359857,227,0.89492469159517,0.9140932417519817,134.53007051913224,81,0.3436091931329833,0.3278848391348197,135.63253511028526,42,0.38474051370507195,0.4021030611225537,130.49886648995536,415,0.8220295389014555,0.8748516942004123,123.95832883536097,235,0.8385525065216612,0.8539565242668415,122.4659427399331,530,0.7381542845717016,0.7798676156702469,131.4504220134807,139,0.7649305578348019,0.8450652272205987,119.92110906916557,94,0.8387738892689665,0.8683567546466564,133.68559707479275,114,0.7116834598086905,0.7443672500942883,133.78956604003906,172,0.6870695670070344,0.707687814525047,137.82187767915948,246,0.828470068218989,0.8469099486928161,122.98929445530341,142,0.3844774954650604,0.42463595391264264,131.25029179747676,623,0.8566385321020124,0.8887822055414821,128.10702853256396,143,0.5548175298250638,0.6421333333620658,103.89852153004466,72,0.21201233182930285,0.2363326912228432,127.86442947387695,550,0.8975960276343605,0.9184883619438519,135.2445322002064,0,nan,nan,nan,619,0.8283334480228447,0.8716759688442088,125.66897941059365,146,0.5174192159551464,0.5098780465299544,141.50083531418892,193,0.9029963315691355,0.9231909559798365,119.83148584711736,42,0.5424177866606485,0.5358078261571271,134.5718994140625,0.5,0.776349654987289,98334,28328,0.4838577534900031,0.7728619594692219,98334,28328,0.6298915294163658,0.858895966059136,98334,28328,0.6091174709864307,0.8572873578831673,98334,28328,"[[98,15,30,0],[21,4,47,0],[11,0,539,0],[0,0,0,0]]",175,11,"[[103,0,40,0],[20,0,52,0],[10,0,540,0],[0,0,0,0]]",175,12,"[[79,41,23,0],[10,28,34,0],[0,6,544,0],[0,0,0,0]]",175,16,"[[80,39,24,0],[10,28,34,0],[0,6,544,0],[0,0,0,0]]",175,16,"[[93,34,16,0],[10,39,22,1],[147,99,304,0],[0,0,0,0]]",0,0,"[[75,49,18,1],[6,38,26,2],[2,42,506,0],[0,0,0,0]]",165,15,"[[138,5,0,0],[2,53,17,0],[0,0,550,0],[0,0,0,0]]",188,2,0.6091174709864307,0.03363138516646591,0.511990180629428,0.017362547417481722,128.6904839359857,0.9795468848332285,0.5226557583385777,0.9297251940423746
TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+93,696,0.742158462967852,0.7614534571980951,138.5624148105753,134,0.7249274849891663,0.7352726917658279,154.66125422805104,151,0.6667128034577464,0.6760594083477329,139.85847230620732,28,0.24855188014251844,0.25649959141654627,156.4801766531808,383,0.814018071203568,0.841196099981938,131.10902970515716,136,0.6328423118547482,0.6553800740991446,141.5397827765521,560,0.7687066710953202,0.7872141359506973,137.83933973312378,135,0.8608557255179794,0.9054031760604293,122.31120602643048,109,0.8282704744317116,0.8497337240964995,128.05323662014183,132,0.7248993374858842,0.7360899987997431,147.5526364066384,183,0.6624109873680469,0.668336262631286,149.04562206997898,137,0.6798347615412552,0.6981882161467615,140.27246904025114,162,0.45945654386355556,0.4733711416706627,156.06397247314453,534,0.8279219665163465,0.8488492158412487,133.2529534972116,302,0.8733938311701579,0.9006368490244379,132.89451957854214,109,0.27867617724685495,0.28317847478827207,161.5265319544241,285,0.7803566662888778,0.79688710193885,135.78562741195947,0,nan,nan,nan,469,0.7825905519253664,0.8154735495604432,134.36513695788028,227,0.6586225611128996,0.6498436628459309,147.23432367803767,93,0.6817208672723463,0.7243902639996621,146.6306270066128,43,0.5271282268818035,0.50612547733756,130.5293522324673,0.5,0.7231829797349498,73014,27948,0.6038069777513432,0.8002258212728195,73014,27948,0.6443814476798415,0.8321726170471416,73014,27948,0.6567591615982142,0.842739449280054,73014,27948,"[[302,0,0,0],[39,58,12,0],[68,163,54,0],[0,0,0,0]]",49,23,"[[302,0,0,0],[39,52,18,0],[51,160,74,0],[0,0,0,0]]",55,21,"[[294,8,0,0],[18,64,27,0],[35,164,86,0],[0,0,0,0]]",60,19,"[[295,7,0,0],[18,61,30,0],[31,156,98,0],[0,0,0,0]]",64,19,"[[257,25,19,1],[26,55,28,0],[85,111,89,0],[0,0,0,0]]",0,0,"[[268,34,0,0],[11,59,39,0],[23,106,142,14],[0,0,0,0]]",70,14,"[[302,0,0,0],[17,88,4,0],[62,145,78,0],[0,0,0,0]]",61,12,0.6567591615982142,0.019294994230243057,0.4787731003492816,0.007947711274027824,138.5624148105753,0.9922707889125799,0.5771588486140725,0.9544243070362474
TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+94,739,0.6194432924460009,0.6427564065026293,126.05903986568218,167,0.7263668309785649,0.7442511650259623,126.4407910101428,131,0.4539528735948883,0.4345747953892209,113.49591910384083,67,0.3237248343318256,0.3069451804092126,131.81443166021091,374,0.6826415561577853,0.7305144774403801,129.2579840593797,252,0.5932023974638136,0.5997561389388192,114.20316989081246,487,0.6330217432376051,0.6650070583015619,132.1939048218776,62,0.6672975752622851,0.6974332993549686,118.91829275315807,123,0.6900015367361588,0.7425890723016204,134.6746685989504,143,0.6411921332974534,0.6733378011446732,124.13108764328324,155,0.5792322927905668,0.5927778163263875,137.6720582285235,256,0.5861502890184056,0.5947257689767866,117.69452153891325,273,0.448081221199516,0.4665591308553686,127.41173008510044,466,0.7198335187341778,0.7459792739955524,125.26658400752514,213,0.7329434424009121,0.7567169476615291,145.52135028749564,161,0.2975998574995106,0.33191998339958073,116.99301998067347,365,0.6951727748733677,0.7133620745923421,118.70056611675106,0,nan,nan,nan,506,0.6742741007490356,0.726596656980604,123.80722441692126,233,0.5003686615389815,0.4606827294989589,130.94924852264796,143,0.6915919636929786,0.724729131360154,112.76963277963492,109,0.4641225078237166,0.4358007452117467,116.08386536694448,0.5,0.6201357031972231,71106,43556,0.5450633640591533,0.6602354950429731,71106,43556,0.6068231508826767,0.7094989512687031,71106,43556,0.6038982499555189,0.7189113989630941,71106,43556,"[[203,7,3,0],[41,95,25,0],[53,187,125,0],[0,0,0,0]]",66,26,"[[202,6,5,0],[41,55,65,0],[45,91,229,0],[0,0,0,0]]",102,28,"[[172,36,5,0],[8,73,80,0],[9,66,290,0],[0,0,0,0]]",125,45,"[[172,35,6,0],[9,64,88,0],[11,54,300,0],[0,0,0,0]]",126,46,"[[178,23,12,0],[20,96,41,4],[101,115,147,2],[0,0,0,0]]",0,0,"[[144,59,10,0],[5,73,83,0],[8,52,289,16],[0,0,0,0]]",118,51,"[[213,0,0,0],[0,158,3,0],[12,87,266,0],[0,0,0,0]]",121,3,0.6038982499555189,0.023313114056628392,0.43730598461674974,-0.01677965392261299,126.05903986568218,0.9918670122441684,0.6472875145231924,0.9166145321297703
TCGA-LL-A5YO-DX1_xmin36631_ymin44396_MPP-0.2500+95,714,0.752340739107683,0.7983447300369332,134.42390501198648,50,0.6112306213378906,0.5925135746598243,98.25629661560059,181,0.709741052260715,0.755613510203625,112.21597774779599,72,0.68177922287335,0.7332599833607674,134.91807757483588,411,0.8006290076640401,0.8536050957774884,148.51742041372034,174,0.6852324767701927,0.697221644479653,100.56904242504602,540,0.7739645125275408,0.830928835383168,145.33269406777842,100,0.7799001535773278,0.8629702027142048,134.72803985595704,161,0.8294365615207956,0.8782950346329197,142.84567277327827,132,0.7484967316867728,0.802736907632965,153.7244544462724,154,0.7242754117234961,0.7736125518749286,145.86743882414584,167,0.6904311615103733,0.7019042610943674,100.31435515352352,132,0.5197778882063699,0.5547297336161137,131.4788735707601,582,0.8050869527141663,0.8535976158230985,135.0918502873162,347,0.848498989165001,0.9022612941883483,159.97091111944457,272,0.6851767267319647,0.7362105897353852,120.17690894182991,95,0.5934112506477456,0.5966756605788281,81.90150303087736,0,nan,nan,nan,504,0.7644532754839886,0.8174117385808911,143.51078977282086,210,0.7232706518045493,0.7525839095314344,112.615381585984,84,0.6345087594929195,0.6417651747663816,94.97274512336368,90,0.7325746128956477,0.7489810162120395,105.79225323994955,0.5,0.7425077006704113,81958,28422,0.5879935171196953,0.7829936373207705,81958,28422,0.7269357647926853,0.8648573839470798,81958,28422,0.7327687509952412,0.8751007098282954,81958,28422,"[[347,0,0,0],[97,63,112,0],[0,51,44,0],[0,0,0,0]]",50,32,"[[347,0,0,0],[97,11,164,0],[0,24,71,0],[0,0,0,0]]",51,40,"[[347,0,0,0],[43,58,171,0],[0,10,85,0],[0,0,0,0]]",62,40,"[[347,0,0,0],[46,52,174,0],[0,9,86,0],[0,0,0,0]]",62,42,"[[330,6,11,0],[64,107,101,0],[15,44,36,0],[0,0,0,0]]",0,0,"[[332,14,0,1],[23,84,162,3],[0,7,88,0],[0,0,0,0]]",67,43,"[[347,0,0,0],[0,90,182,0],[0,52,43,0],[0,0,0,0]]",63,35,0.7327687509952412,0.04600399092925023,-0.14074640870094302,0.05148076048741734,134.42390501198648,0.30444444444444446,0.2701388888888889,0.3809722222222222
TCGA-LL-A73Y-DX1_xmin68117_ymin49445_MPP-0.2500+0,429,0.8579039481275287,0.892486514328243,127.28345152492568,32,0.9169708304107189,0.9496411876752973,122.35347366333008,49,0.7746603458511586,0.7320440508881394,136.34372454273458,11,0.49911506880413403,0.49653035402297974,138.52649619362572,337,0.8761101022849097,0.9233121787935761,126.06722725888034,82,0.8586358595185164,0.8833852706522476,121.71600476706901,347,0.8577309892397449,0.8946372404995157,128.5991017674163,114,0.8841238895006347,0.9205471104697177,113.81181623224626,98,0.8390183199425133,0.8815305605530739,132.57114067856148,72,0.829712490654654,0.862689702047242,135.21905204984876,68,0.8394629727391636,0.8625926916651866,137.6035196640912,77,0.8857674482580903,0.9191478901095205,123.96455561650264,38,0.5160228327700966,0.5421935221866557,137.64067940962943,391,0.8911302457837498,0.9265303345363768,126.27686671771662,113,0.7503283469550377,0.8379265679194864,124.96042676942538,316,0.8963724384202233,0.9119968749111211,128.11415341534192,0,nan,nan,nan,0,nan,nan,nan,343,0.88006553019101,0.9292280913789488,130.06997761851497,86,0.7695153126882952,0.7459474337655444,116.16974861677303,40,0.8751869075000286,0.9351891472935676,139.6466209411621,42,0.8428729566789809,0.8340482452795619,104.6392274584089,0.5,0.8292984626259057,37544,7728,0.4749686420383382,0.8319768332977882,37544,7728,0.6771208221277097,0.8945580579101434,37544,7728,0.6430235745614035,0.8869144817579823,37544,7728,"[[113,0,0,0],[46,270,0,0],[0,0,0,0],[0,0,0,0]]",40,7,"[[113,0,0,0],[50,266,0,0],[0,0,0,0],[0,0,0,0]]",39,8,"[[111,2,0,0],[26,267,23,0],[0,0,0,0],[0,0,0,0]]",35,7,"[[111,2,0,0],[26,271,19,0],[0,0,0,0],[0,0,0,0]]",35,5,"[[110,3,0,0],[42,223,51,0],[0,0,0,0],[0,0,0,0]]",0,0,"[[110,3,0,0],[26,233,57,0],[0,0,0,0],[0,0,0,0]]",27,18,"[[113,0,0,0],[25,291,0,0],[0,0,0,0],[0,0,0,0]]",45,3,0.6430235745614035,0.034582566200714315,0.4531108336523175,-0.002584714781154296,127.28345152492568,0.9545454545454546,0.6619318181818182,0.9431818181818182
