C0_hist_0_0,C0_hist_0_1,C0_hist_0_2,C0_hist_0_3,C0_hist_0_4,C0_hist_1_0,C0_hist_1_1,C0_hist_1_2,C0_hist_1_3,C0_hist_1_4,C0_hist_2_0,C0_hist_2_1,C0_hist_2_2,C0_hist_2_3,C0_hist_2_4,C0_hist_3_0,C0_hist_3_1,C0_hist_3_2,C0_hist_3_3,C0_hist_3_4,C0_hist_4_0,C0_hist_4_1,C0_hist_4_2,C0_hist_4_3,C0_hist_4_4,DD_hist_0_0,DD_hist_0_1,DD_hist_0_2,DD_hist_0_3,DD_hist_0_4,DD_hist_1_0,DD_hist_1_1,DD_hist_1_2,DD_hist_1_3,DD_hist_1_4,DD_hist_2_0,DD_hist_2_1,DD_hist_2_2,DD_hist_2_3,DD_hist_2_4,DD_hist_3_0,DD_hist_3_1,DD_hist_3_2,DD_hist_3_3,DD_hist_3_4,DD_hist_4_0,DD_hist_4_1,DD_hist_4_2,DD_hist_4_3,DD_hist_4_4,UC_hist_0_0,UC_hist_0_1,UC_hist_0_2,UC_hist_0_3,UC_hist_0_4,UC_hist_1_0,UC_hist_1_1,UC_hist_1_2,UC_hist_1_3,UC_hist_1_4,UC_hist_2_0,UC_hist_2_1,UC_hist_2_2,UC_hist_2_3,UC_hist_2_4,UC_hist_3_0,UC_hist_3_1,UC_hist_3_2,UC_hist_3_3,UC_hist_3_4,UC_hist_4_0,UC_hist_4_1,UC_hist_4_2,UC_hist_4_3,UC_hist_4_4,image_id
18928,4524,0,0,0,1143,25519,0,0,0,0,0,0,0,0,32,30,0,0,0,0,0,0,0,0,19017,4435,0,0,0,1027,25635,0,0,0,0,0,0,0,0,28,34,0,0,0,0,0,0,0,0,18866,4586,0,0,0,1120,25542,0,0,0,0,0,0,0,0,20,42,0,0,0,0,0,0,0,0,TCGA-OL-A5RW-DX1_xmin5772_ymin6839_MPP-0.2500+7
17957,4397,0,0,0,11256,14074,0,0,0,0,0,0,0,0,1889,603,0,0,0,0,0,0,0,0,18012,4342,0,0,0,11093,14237,0,0,0,0,0,0,0,0,1733,759,0,0,0,0,0,0,0,0,17881,4473,0,0,0,11050,14280,0,0,0,0,0,0,0,0,1677,815,0,0,0,0,0,0,0,0,TCGA-OL-A5RW-DX1_xmin5772_ymin6839_MPP-0.2500+8
16865,3118,0,0,0,1573,28620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16726,3257,0,0,0,1855,28338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16894,3089,0,0,0,1742,28451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TCGA-OL-A5RW-DX1_xmin5772_ymin6839_MPP-0.2500+9
0,0,0,0,0,0,48294,0,0,0,0,1882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48294,0,0,0,0,1882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48294,0,0,0,0,1882,0,0,0,0,0,0,0,0,0,0,0,0,0,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+0
0,0,0,0,0,0,47120,0,0,0,0,3056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47120,0,0,0,0,3056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47120,0,0,0,0,3056,0,0,0,0,0,0,0,0,0,0,0,0,0,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+1
0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+10
0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+11
0,0,0,0,0,0,42855,3201,0,0,0,3210,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42511,3545,0,0,0,3270,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43058,2998,0,0,0,3280,840,0,0,0,0,0,0,0,0,0,0,0,0,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+12
0,0,0,0,0,0,18742,81,0,0,0,20409,10944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18758,65,0,0,0,20011,11342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18730,93,0,0,0,19388,11965,0,0,0,0,0,0,0,0,0,0,0,0,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+13
0,0,0,0,0,0,8898,1267,0,0,0,14438,25573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8862,1303,0,0,0,12810,27201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8981,1184,0,0,0,14294,25717,0,0,0,0,0,0,0,0,0,0,0,0,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+14
0,0,0,0,0,0,34793,0,0,0,0,15383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32606,2187,0,0,0,5961,9422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32497,2296,0,0,0,5695,9688,0,0,0,0,0,0,0,0,0,0,0,0,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+15
0,0,0,0,0,0,45831,0,0,0,0,4345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45831,0,0,0,0,4345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45831,0,0,0,0,4345,0,0,0,0,0,0,0,0,0,0,0,0,0,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+16
0,0,0,0,0,0,43593,0,0,0,0,6583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43593,0,0,0,0,6583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43593,0,0,0,0,6583,0,0,0,0,0,0,0,0,0,0,0,0,0,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+17
0,0,0,0,0,0,11282,452,0,0,0,23904,14538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11289,445,0,0,0,21878,16564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11282,452,0,0,0,22814,15628,0,0,0,0,0,0,0,0,0,0,0,0,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+18
0,1674,0,0,0,0,14073,2631,0,0,0,3638,28160,0,0,0,0,0,0,0,0,0,0,0,0,0,1674,0,0,0,0,13964,2740,0,0,0,3408,28390,0,0,0,0,0,0,0,0,0,0,0,0,0,1674,0,0,0,0,13582,3122,0,0,0,3528,28270,0,0,0,0,0,0,0,0,0,0,0,0,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+19
0,0,0,0,0,0,42627,0,0,0,0,7549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42627,0,0,0,0,7549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42627,0,0,0,0,7549,0,0,0,0,0,0,0,0,0,0,0,0,0,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+2
0,2567,471,0,0,0,2677,2289,0,0,0,20028,22144,0,0,0,0,0,0,0,0,0,0,0,0,0,2592,446,0,0,0,2668,2298,0,0,0,18423,23749,0,0,0,0,0,0,0,0,0,0,0,0,0,2660,378,0,0,0,2680,2286,0,0,0,18181,23991,0,0,0,0,0,0,0,0,0,0,0,0,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+20
4274,8998,0,0,0,3612,18003,0,0,0,2251,13038,0,0,0,0,0,0,0,0,0,0,0,0,0,5255,8017,0,0,0,4438,17177,0,0,0,2639,12650,0,0,0,0,0,0,0,0,0,0,0,0,0,6543,6729,0,0,0,4713,16902,0,0,0,2337,12952,0,0,0,0,0,0,0,0,0,0,0,0,0,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+21
0,0,0,0,0,0,28471,3167,0,0,0,2349,16189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28526,3112,0,0,0,2389,16149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27971,3667,0,0,0,2131,16407,0,0,0,0,0,0,0,0,0,0,0,0,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+22
0,718,0,0,0,0,45764,0,0,0,0,3694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,718,0,0,0,0,45764,0,0,0,0,3694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,718,0,0,0,0,45764,0,0,0,0,3694,0,0,0,0,0,0,0,0,0,0,0,0,0,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+23
5680,829,0,0,0,9658,30347,0,0,0,1428,2234,0,0,0,0,0,0,0,0,0,0,0,0,0,5702,807,0,0,0,9842,30163,0,0,0,1525,2137,0,0,0,0,0,0,0,0,0,0,0,0,0,5719,790,0,0,0,9854,30151,0,0,0,1361,2301,0,0,0,0,0,0,0,0,0,0,0,0,0,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+24
25072,5790,0,0,0,620,11559,0,0,0,65,7070,0,0,0,0,0,0,0,0,0,0,0,0,0,24908,5954,0,0,0,585,11594,0,0,0,114,7021,0,0,0,0,0,0,0,0,0,0,0,0,0,25515,5347,0,0,0,728,11451,0,0,0,49,7086,0,0,0,0,0,0,0,0,0,0,0,0,0,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+25
22073,26368,0,0,0,81,1654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21764,26677,0,0,0,81,1654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23096,25345,0,0,0,81,1654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+26
10972,33629,0,0,0,0,4506,0,0,0,0,1069,0,0,0,0,0,0,0,0,0,0,0,0,0,9259,35342,0,0,0,0,4506,0,0,0,0,1069,0,0,0,0,0,0,0,0,0,0,0,0,0,13782,30819,0,0,0,0,4506,0,0,0,0,1069,0,0,0,0,0,0,0,0,0,0,0,0,0,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+27
44485,0,0,0,0,4304,0,0,0,0,1387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44485,0,0,0,0,4304,0,0,0,0,1387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44485,0,0,0,0,4304,0,0,0,0,1387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+28
0,619,209,0,0,0,14881,3300,0,0,0,11776,17309,0,0,0,0,0,0,0,0,0,0,0,2082,0,619,209,0,0,0,14991,3190,0,0,0,12254,16831,0,0,0,0,0,0,0,0,0,0,0,2082,0,619,209,0,0,0,14561,3620,0,0,0,10561,18524,0,0,0,0,0,0,0,0,0,0,0,2082,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+29
0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+3
0,0,0,0,0,0,21880,1368,0,0,0,19286,6757,0,0,0,0,0,0,0,0,0,0,0,885,0,0,0,0,0,0,21708,1540,0,0,0,18693,7350,0,0,0,0,0,0,0,0,0,0,0,885,0,0,0,0,0,0,21974,1274,0,0,0,19316,6727,0,0,0,0,0,0,0,0,0,0,0,885,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+30
22699,27477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22644,27532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23340,26836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+31
50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+32
50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+33
13085,15972,3769,0,0,420,4436,4853,0,0,0,483,7158,0,0,0,0,0,0,0,0,0,0,0,0,13101,15488,4237,0,0,356,3957,5396,0,0,0,449,7192,0,0,0,0,0,0,0,0,0,0,0,0,13658,14733,4435,0,0,596,3222,5891,0,0,0,354,7287,0,0,0,0,0,0,0,0,0,0,0,0,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+34
28650,21196,0,0,0,0,0,0,0,0,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28341,21505,0,0,0,0,0,0,0,0,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30785,19061,0,0,0,0,0,0,0,0,295,35,0,0,0,0,0,0,0,0,0,0,0,0,0,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+35
0,12750,0,0,0,0,26900,0,0,0,0,8329,0,0,0,0,0,0,0,0,0,0,0,0,2197,0,12750,0,0,0,0,26900,0,0,0,0,8329,0,0,0,0,0,0,0,0,0,0,0,0,2197,0,12750,0,0,0,0,26900,0,0,0,0,8329,0,0,0,0,0,0,0,0,0,0,0,0,2197,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+36
0,0,0,0,0,0,34511,0,0,0,0,12776,0,0,0,0,0,0,0,0,0,0,0,0,2889,0,0,0,0,0,0,34511,0,0,0,0,12776,0,0,0,0,0,0,0,0,0,0,0,0,2889,0,0,0,0,0,0,34511,0,0,0,0,12776,0,0,0,0,0,0,0,0,0,0,0,0,2889,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+37
37554,5070,0,0,0,370,2224,0,0,0,0,4958,0,0,0,0,0,0,0,0,0,0,0,0,0,37768,4856,0,0,0,429,2165,0,0,0,0,4958,0,0,0,0,0,0,0,0,0,0,0,0,0,37436,5188,0,0,0,274,2320,0,0,0,0,4958,0,0,0,0,0,0,0,0,0,0,0,0,0,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+38
45283,0,0,0,0,4842,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45283,0,0,0,0,4842,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45283,0,0,0,0,4842,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+39
0,0,0,0,0,0,48379,0,0,0,0,1797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48379,0,0,0,0,1797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48379,0,0,0,0,1797,0,0,0,0,0,0,0,0,0,0,0,0,0,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+4
4182,2411,0,0,0,3224,8274,2670,0,0,0,5896,21562,0,0,0,0,0,0,0,0,0,0,0,1957,4143,2450,0,0,0,3182,8599,2387,0,0,0,5907,21551,0,0,0,0,0,0,0,0,0,0,0,1957,3987,2606,0,0,0,3282,8224,2662,0,0,0,6053,21405,0,0,0,0,0,0,0,0,0,0,0,1957,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+40
20497,11150,0,0,0,1424,12983,0,0,0,927,3195,0,0,0,0,0,0,0,0,0,0,0,0,0,20502,11145,0,0,0,1444,12963,0,0,0,849,3273,0,0,0,0,0,0,0,0,0,0,0,0,0,21575,10072,0,0,0,1356,13051,0,0,0,719,3403,0,0,0,0,0,0,0,0,0,0,0,0,0,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+41
36140,14036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35104,15072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35836,14340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+42
20517,11559,0,0,0,1846,8108,0,0,0,274,7872,0,0,0,0,0,0,0,0,0,0,0,0,0,20286,11790,0,0,0,1752,8202,0,0,0,234,7912,0,0,0,0,0,0,0,0,0,0,0,0,0,21280,10796,0,0,0,1963,7991,0,0,0,313,7833,0,0,0,0,0,0,0,0,0,0,0,0,0,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+43
0,1885,1816,0,0,0,4374,2690,0,0,0,9601,29810,0,0,0,0,0,0,0,0,0,0,0,0,0,1507,2194,0,0,0,4205,2859,0,0,0,10094,29317,0,0,0,0,0,0,0,0,0,0,0,0,0,1925,1776,0,0,0,4470,2594,0,0,0,9966,29445,0,0,0,0,0,0,0,0,0,0,0,0,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+44
0,10417,798,0,0,0,9645,10084,0,0,0,881,18351,0,0,0,0,0,0,0,0,0,0,0,0,0,10394,821,0,0,0,9191,10538,0,0,0,915,18317,0,0,0,0,0,0,0,0,0,0,0,0,0,10414,801,0,0,0,8787,10942,0,0,0,905,18327,0,0,0,0,0,0,0,0,0,0,0,0,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+45
0,5722,666,0,0,0,3296,476,0,0,0,3307,30998,0,0,0,0,0,0,0,0,0,0,0,5711,0,5572,816,0,0,0,3274,498,0,0,0,3206,31099,0,0,0,0,0,0,0,0,0,0,0,5711,0,5701,687,0,0,0,3232,540,0,0,0,3153,31152,0,0,0,0,0,0,0,0,0,0,0,5711,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+46
0,0,9,0,0,0,0,124,0,0,0,4820,44536,0,0,0,0,0,0,0,0,0,0,0,687,0,0,9,0,0,0,0,124,0,0,0,5204,44152,0,0,0,0,0,0,0,0,0,0,0,687,0,0,9,0,0,0,0,124,0,0,0,5022,44334,0,0,0,0,0,0,0,0,0,0,0,687,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+47
0,36042,1932,0,0,0,531,3173,0,0,0,0,8498,0,0,0,0,0,0,0,0,0,0,0,0,0,35760,2214,0,0,0,483,3221,0,0,0,0,8498,0,0,0,0,0,0,0,0,0,0,0,0,0,35438,2536,0,0,0,476,3228,0,0,0,0,8498,0,0,0,0,0,0,0,0,0,0,0,0,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+48
18718,31238,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19221,30735,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18848,31108,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+49
0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+5
0,0,0,0,0,0,0,6915,0,0,0,0,43261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6915,0,0,0,0,43261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6915,0,0,0,0,43261,0,0,0,0,0,0,0,0,0,0,0,0,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+50
0,0,0,0,0,0,0,71,0,0,0,0,50105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,50105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,50105,0,0,0,0,0,0,0,0,0,0,0,0,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+51
3726,383,0,0,0,902,27378,3873,0,0,0,5598,8316,0,0,0,0,0,0,0,0,0,0,0,0,3885,224,0,0,0,1113,26206,4834,0,0,0,5240,8674,0,0,0,0,0,0,0,0,0,0,0,0,3853,256,0,0,0,1066,26717,4370,0,0,0,5124,8790,0,0,0,0,0,0,0,0,0,0,0,0,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+52
10017,2590,10,0,0,2343,4391,917,0,0,213,3149,26546,0,0,0,0,0,0,0,0,0,0,0,0,10030,2564,23,0,0,2605,4064,982,0,0,167,3029,26712,0,0,0,0,0,0,0,0,0,0,0,0,10347,2203,67,0,0,2350,4348,953,0,0,210,2866,26832,0,0,0,0,0,0,0,0,0,0,0,0,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+53
0,0,0,0,0,0,0,0,0,0,112,0,47083,0,0,0,0,0,0,0,0,0,0,0,2981,0,0,0,0,0,0,0,0,0,0,112,0,47083,0,0,0,0,0,0,0,0,0,0,0,2981,0,0,0,0,0,0,0,0,0,0,112,0,47083,0,0,0,0,0,0,0,0,0,0,0,2981,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+54
21804,0,3306,0,0,242,0,2642,0,0,2828,0,19354,0,0,0,0,0,0,0,0,0,0,0,0,21751,0,3359,0,0,215,0,2669,0,0,2867,0,19315,0,0,0,0,0,0,0,0,0,0,0,0,21853,0,3257,0,0,246,0,2638,0,0,2903,0,19279,0,0,0,0,0,0,0,0,0,0,0,0,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+55
0,0,0,0,0,0,26691,1281,0,0,0,8398,7361,0,0,0,0,0,0,0,0,0,0,0,6445,0,0,0,0,0,0,26430,1542,0,0,0,8288,7471,0,0,0,0,0,0,0,0,0,0,0,6445,0,0,0,0,0,0,26079,1893,0,0,0,8147,7612,0,0,0,0,0,0,0,0,0,0,0,6445,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+56
0,5060,195,0,0,0,15131,3196,0,0,0,5000,21594,0,0,0,0,0,0,0,0,0,0,0,0,0,4995,260,0,0,0,15218,3109,0,0,0,4647,21947,0,0,0,0,0,0,0,0,0,0,0,0,0,4679,576,0,0,0,15073,3254,0,0,0,5056,21538,0,0,0,0,0,0,0,0,0,0,0,0,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+57
0,0,0,0,0,0,28879,1762,0,0,0,3949,15586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28188,2453,0,0,0,3781,15754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28084,2557,0,0,0,3986,15549,0,0,0,0,0,0,0,0,0,0,0,0,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+58
0,0,0,0,0,0,0,1020,0,0,16,0,49140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020,0,0,16,0,49140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020,0,0,16,0,49140,0,0,0,0,0,0,0,0,0,0,0,0,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+59
0,0,0,0,0,0,39075,0,0,0,0,10848,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,39075,0,0,0,0,10848,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,39075,0,0,0,0,10848,0,0,0,0,0,0,0,0,0,0,0,0,253,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+6
0,4890,867,0,0,0,12273,2286,0,0,0,3077,26783,0,0,0,0,0,0,0,0,0,0,0,0,0,4722,1035,0,0,0,12124,2435,0,0,0,2679,27181,0,0,0,0,0,0,0,0,0,0,0,0,0,4530,1227,0,0,0,12245,2314,0,0,0,2745,27115,0,0,0,0,0,0,0,0,0,0,0,0,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+60
0,0,0,0,0,0,26355,5146,0,0,0,9399,9276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25920,5581,0,0,0,8958,9717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26024,5477,0,0,0,9142,9533,0,0,0,0,0,0,0,0,0,0,0,0,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+61
0,0,0,0,0,0,26622,4760,0,0,0,7915,10879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26733,4649,0,0,0,8158,10636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26401,4981,0,0,0,8381,10413,0,0,0,0,0,0,0,0,0,0,0,0,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+62
0,0,0,0,0,0,28779,0,0,0,0,21397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28779,0,0,0,0,21397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28779,0,0,0,0,21397,0,0,0,0,0,0,0,0,0,0,0,0,0,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+7
0,0,0,0,0,0,43390,0,0,0,0,6786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42958,432,0,0,0,503,6283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42955,435,0,0,0,449,6337,0,0,0,0,0,0,0,0,0,0,0,0,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+8
0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TCGA-OL-A66I-DX1_xmin38433_ymin22957_MPP-0.2500+9
