DD_minus_C0,DD_minus_UC,UC_minus_C0,replicate
0.0009959425837732239,0.002690991156760414,-0.00169504857298719,149
-0.001602140970234145,0.00037663848140689904,-0.001978779451641044,150
-0.0018165923483899338,-0.0014733818506862395,-0.00034321049770369427,151
-0.0004934406099210698,0.0011823328830178337,-0.0016757734929389034,152
-0.0011013517488289715,0.001664506567405799,-0.0027658583162347705,153
-0.0032438705617308106,-0.001363041833706502,-0.0018808287280243086,154
0.001982637388498465,0.0019825343937014406,1.0299479702435832e-07,155
-0.0011486519478905999,0.0006829316971385113,-0.0018315836450291112,156
0.00022900916445678376,5.6410626054659296e-05,0.00017259853840212447,157
-0.0026779352527723788,0.0003123070383246329,-0.0029902422910970117,158
-0.0009939779385323977,0.0005298912317944771,-0.0015238691703268747,159
0.0007607508066889146,0.0021823131150894293,-0.0014215623084005147,160
-0.00031734269218397504,0.002399024285244522,-0.002716366977428497,161
-0.003602100673355091,-0.0025136078267743445,-0.0010884928465807464,162
0.000641787117077075,0.0025452700481560786,-0.0019034829310790036,163
-0.0004615822456552898,0.0001609278053604779,-0.0006225100510157677,164
-0.00018248519887364978,0.0024878861808045327,-0.0026703713796781825,165
-0.0011363570468807538,0.0015044482769757117,-0.0026408053238564655,166
-0.0008875213725599851,-0.000717924232576217,-0.00016959713998376813,167
-0.0008949313069398501,0.0021841359123527804,-0.0030790672192926305,168
-0.00041822006133018785,0.0019077007455680084,-0.0023259208068981962,169
0.0007056170355187463,0.0010890698902370488,-0.0003834528547183025,170
-0.002552861545407903,0.0008273115393708785,-0.0033801730847787814,171
-0.0018701564601550924,-0.0018451034167942248,-2.5053043360867555e-05,172
-0.0015683625333352547,0.002363208611334766,-0.003931571144670021,173
-0.0014482004940448157,0.0017303361200010636,-0.0031785366140458793,174
0.0004241215816810362,0.0021277676890452124,-0.0017036461073641762,175
-0.0008996047795489792,0.0004747570427212633,-0.0013743618222702425,176
-0.0010366434106879874,0.0012835963860579058,-0.002320239796745893,177
-0.0010358481551120402,-0.00039338338529926187,-0.0006424647698127783,178
0.00030122082407579853,0.00015728903806011552,0.00014393178601568302,179
-0.002195863751325966,-0.0015065101807527626,-0.0006893535705732035,180
-0.00029519581220616153,-2.0991141824855397e-05,-0.00027420467038130614,181
-0.003103091915550804,-0.0004913950353303553,-0.0026116968802204488,182
-0.0002649898861127875,0.0002663904789649285,-0.000531380365077716,183
-0.0007075180250420976,0.002582231667849988,-0.0032897496928920855,184
-0.0006216644290770734,0.003102786031445981,-0.0037244504605230544,185
-0.0014364981902003082,-0.0018131190114579754,0.00037662082125766716,186
0.00032178290075579596,0.0020369169634156803,-0.0017151340626598843,187
-0.0025270486901136646,0.0007545931972668951,-0.0032816418873805597,188
-0.001552327229833117,0.0012721664523441811,-0.002824493682177298,189
-0.001163598486667916,0.0018817245858746556,-0.0030453230725425717,190
-0.0008063659143834334,-0.0009038693668965703,9.750345251313686e-05,191
0.0016628357807101368,0.003104142198725013,-0.001441306418014876,192
-0.001517927517095008,-0.0009601788714604931,-0.0005577486456345149,193
-0.0010586956425940874,0.0011678947145223884,-0.002226590357116476,194
0.0011673888699748058,0.0024730854450839557,-0.0013056965751091498,195
-0.0026254075956988476,9.543029374536882e-05,-0.0027208378894442165,196
-0.0036037938587236695,-0.0015790020689255835,-0.002024791789798086,197
-0.0006804313718746791,-0.0001656904510223267,-0.0005147409208523523,198
0.0002489517970305499,0.00018165504304223923,6.72967539883107e-05,199
-2.4393186036419934e-05,0.0007967064453524575,-0.0008210996313888774,200
-0.00011611139846379182,0.000507180514357275,-0.0006232919128210668,201
-0.0009248608871964548,0.000864429720577875,-0.0017892906077743298,202
