ResidualBeneficial_prevalence,ResidualBeneficial_binary_prevalence,CoverageHeadroom_rate,ResidualBeneficial_count_equivalent,residual_utility:all:S_D_sym:image_AUROC,residual_utility:all:Delta_sym:image_AUROC,residual_utility:all:q:image_AUROC,residual_utility:all:deep_confidence_advantage:image_AUROC,residual_utility:all:deep_entropy_advantage:image_AUROC,residual_utility:Top20:S_D_sym:image_AUROC,residual_utility:Bottom80:S_D_sym:image_AUROC,residual_utility:class0:S_D_sym:image_AUROC,residual_utility:class1:S_D_sym:image_AUROC,residual_utility:class2:S_D_sym:image_AUROC,residual_utility:class3:S_D_sym:image_AUROC,residual_utility:boundary:S_D_sym:image_AUROC,residual_utility:interior:S_D_sym:image_AUROC,rejected_winner:all:S_D_sym:image_AUROC,rejected_winner:all:Delta_sym:image_AUROC,rejected_winner:all:q:image_AUROC,rejected_winner:all:deep_confidence_advantage:image_AUROC,rejected_winner:all:deep_entropy_advantage:image_AUROC,rejected_winner:Top20:S_D_sym:image_AUROC,rejected_winner:Bottom80:S_D_sym:image_AUROC,rejected_winner:class0:S_D_sym:image_AUROC,rejected_winner:class1:S_D_sym:image_AUROC,rejected_winner:class2:S_D_sym:image_AUROC,rejected_winner:class3:S_D_sym:image_AUROC,rejected_winner:boundary:S_D_sym:image_AUROC,rejected_winner:interior:S_D_sym:image_AUROC,ctx_sym_rejected_BothWrong_accuracy,ThirdClassRescueRate,ThirdClassRescuePrecision,Rejected_Deep_Win:ctx_accuracy,Rejected_Deep_Win:third_intrusion,Rejected_Shallow_Win:ctx_accuracy,Rejected_Shallow_Win:third_intrusion
0.40114930086550543,0.4011530768325685,0.2457838134770905,174114.97395386526,0.5098035775100339,0.4866840550593212,0.9059749004007653,0.6655846434874728,0.6342996075290361,0.5350634928569973,0.5977820367793555,0.49459300372747494,0.5668493765344402,0.40868999209972,0.49581347294444655,0.3932563189603834,0.5387801372049956,0.6161443485915415,0.6736140640038849,0.49915897608542215,0.6589401711847183,0.6449266840997182,0.6865603790278927,0.5630964307496861,0.6347917694517649,0.7186388916419661,0.34352578348525786,0.3351048746156563,0.5512460099825305,0.6246896531699062,0.34961782794664775,0.34961782794664775,0.8598661686896981,0.6476034758326751,0.08728161225727041,0.7338023157145594,0.05989105740015876
0.40964601650756033,0.4096515322884688,0.255429900343383,180948.3294125549,0.49353712817967976,0.48256788448278654,0.9048512832442064,0.6609180439512575,0.6295330066115185,0.5145245097559931,0.5875260774377744,0.4852138402951726,0.5469219756048522,0.40894445741586116,0.4847877932744834,0.37462965519713987,0.5204993834707055,0.6080615968059047,0.6646988627481,0.5034461733829345,0.6550281138574213,0.6425358558216393,0.6740745711097528,0.562427198991829,0.6354548575761059,0.7085322721611557,0.35789684549964923,0.3074534382280594,0.5366926392336787,0.6207986045486737,0.332735140059212,0.332735140059212,0.8491982919627704,0.6524606798579401,0.0877899027423058,0.7298011569774795,0.057589253023918416
0.4097367888422757,0.4097377312360419,0.25373198102283556,179745.51148044388,0.5029327828583239,0.48197839927212605,0.9062187895070128,0.6667325667918219,0.6344442728545756,0.5246500431469596,0.5903233822515263,0.4918353137224323,0.5670354343687061,0.4196254582074553,0.4813895238375121,0.37906007158374966,0.5288706824731161,0.6134440777666702,0.6667524706816507,0.5006087274159237,0.6553862306296458,0.6412541055854768,0.6763700352524121,0.568767323354689,0.6248481966256126,0.7213840305953416,0.3652241920700145,0.2834175539599758,0.5485194298582434,0.6223019407099227,0.3278316458800992,0.3278316458800992,0.8429721055740951,0.6411566889379864,0.08983061374788157,0.7338133068520357,0.06121435664633281
0.40620084630104003,0.4062037286708391,0.24785175136024476,175579.91562585693,0.500743440358944,0.490574599430611,0.9048439809435745,0.662778336593268,0.6299490892385026,0.5212878942186001,0.5907387596247952,0.49512427483703536,0.5775923988540754,0.39618288490505693,0.4809493619564894,0.37388782672324794,0.5318496412408673,0.6088336515913222,0.6665076514237115,0.5066128895751363,0.6529228565348212,0.6406341715535396,0.6745270013497285,0.5700135837378627,0.6273404030811967,0.720657440961563,0.3386200650814134,0.3181995680953506,0.544211609772181,0.6166486661221229,0.3492696779001674,0.3492696779001674,0.8682749974046301,0.6433799784714747,0.08484033010405453,0.7386614720640974,0.05303588268091052
0.41488246878782953,0.41489090198682377,0.2539667617371492,179911.8317819287,0.49919529378707406,0.4818165941668953,0.9102752348037468,0.672904718367117,0.6416982767019378,0.5250679375970917,0.5895481841518415,0.4852746520825578,0.5664998762851454,0.40270440418502873,0.4976041212862842,0.3816360652457263,0.5276715127169641,0.5993210363709672,0.6565355653851905,0.5112413834962007,0.6562808928757183,0.6454654957548933,0.6660351990002702,0.5555279384472224,0.6194847345933544,0.7191751260274398,0.3388100424877986,0.2931219655696854,0.543181302587204,0.6083074130148765,0.3409301435170318,0.3409301435170318,0.8493526873283641,0.6525413751345532,0.08684573466092572,0.737412612103665,0.06038415366146459
0.40048858854304886,0.40049238439155693,0.24432972999540306,173084.8910368535,0.5039723130272902,0.4834086100116065,0.9092332337355532,0.6677479895473399,0.6347753018818343,0.5268872505548354,0.592917453267178,0.4974645727542524,0.5722774716912297,0.4028512709121441,0.4796300894025181,0.3737421119394043,0.5331678879836125,0.6134596004958018,0.6770641014154962,0.5020109201409041,0.6554441936993348,0.6418382880200565,0.6832793329665289,0.5629209403141646,0.6243087003298746,0.7333660894404382,0.34791793215483074,0.27431305481145396,0.5450978151396538,0.6244623613924476,0.34764675110568616,0.34764675110568616,0.8589321802885745,0.6343172289597344,0.0938499488824484,0.7347332391611431,0.05864256220797566
0.41130373109165536,0.4113066004390371,0.25054464687901046,177487.5816616192,0.49790560652245286,0.48439652388431015,0.9070722989006538,0.6645908478012266,0.6318728326978099,0.5236029369612798,0.5929992189474628,0.5025131800731658,0.5610213035954927,0.39505374898647316,0.4796905739698235,0.3795934276958025,0.526544767966348,0.6086077710426191,0.6640368407458589,0.5028964181497092,0.654834012169638,0.6421319299378807,0.6734133649350551,0.5598460124591024,0.6478771475313684,0.727537953029613,0.34873136204088584,0.28344235506057475,0.5351232269674351,0.619916998655179,0.33723155567224566,0.33723155567224566,0.8544498589381893,0.6417810864908523,0.0891596727183341,0.7346474072418417,0.05697502235136343
0.41793295071513165,0.41793580624810683,0.25695614245126747,182029.530005475,0.5065229760146682,0.48655655202433973,0.9081823730131935,0.6677378030551417,0.6356055761907382,0.5336573936533956,0.604397799875371,0.5084615911541631,0.5701766078277418,0.4028563764711596,0.47169684455967137,0.3869878620731672,0.534214335899178,0.6146867890178653,0.6689930745794552,0.49964002625306125,0.6547288741889992,0.6407718633768248,0.6790720193802026,0.5706413972974375,0.632653862225194,0.7214091825562424,0.3309190951732121,0.3325636278603424,0.5348506890733407,0.6227896105742201,0.34262551468591285,0.34262551468591285,0.8526139982909967,0.6524730711897523,0.08799130866859246,0.7367528731638849,0.05831098264289387
0.41109080998378766,0.4110965803947624,0.2507523769975984,177634.73913173768,0.5013311078150584,0.4852082103718651,0.9095000220264732,0.6683349957757014,0.6361091237248828,0.5318398881755619,0.5964279816706346,0.49396137847076116,0.5613347173708957,0.40505136476755504,0.4857540941520023,0.3764089815220224,0.5306535529937914,0.6096401736516338,0.6658789263558035,0.5016763246985658,0.6552136910643689,0.6440705104971864,0.678809911173708,0.5605690908891799,0.6259435800320706,0.7249039169754294,0.34401914873019174,0.35017687990420343,0.5371648473834231,0.6195068957602433,0.33998439769390304,0.33998439769390304,0.8590200713112456,0.6572091156401909,0.08043526735940774,0.7294281924177896,0.05813027996928018
0.41102801764703184,0.41102801764703184,0.2513993853514854,178093.08437868976,0.5053062080754875,0.48978615929505337,0.9105170941279601,0.6710925670399517,0.6403592644409918,0.5286305643391322,0.6018211874782643,0.49934254994502686,0.5727738681808356,0.4194684403842512,0.47339069972490394,0.390317771326545,0.5346336514509276,0.6033523544559896,0.6619180956661828,0.5073933386239488,0.6576901488033858,0.6456127959945642,0.6723198868188978,0.5657762319534638,0.6404502288694385,0.7166936882293904,0.3543525707800102,0.2930704817274719,0.532269276545614,0.6162311893185491,0.3354727135374069,0.3354727135374069,0.85006446713758,0.6455702788955182,0.09133481337588456,0.7284654027359937,0.05708974286200829
0.40632322926903014,0.40632514893958793,0.24954843988701203,176781.86165503855,0.500933721516459,0.48589048051370504,0.9082338803554321,0.6686158870237678,0.635366243355516,0.523769505592148,0.5954167569673139,0.5049551789778978,0.5667605830509603,0.4059496123019208,0.448197528316221,0.38169221212328197,0.5300237205782404,0.6124200492714565,0.6701815154399619,0.5034445520191765,0.6539167044737988,0.6414621639612402,0.6714475143946955,0.5677655941467821,0.6382407711425496,0.7264295010123459,0.33433770180131756,0.2829623289050341,0.5453576175212266,0.6268623595760363,0.3375441997493886,0.3375441997493886,0.850881705219502,0.6326906422352887,0.09379643557135695,0.7384943312584535,0.05335910999695496
0.3999256618163296,0.39992749699433744,0.2467504522894766,174799.74765503124,0.4932576931210313,0.4819483841940366,0.9057206261031685,0.6628005199088425,0.629291447718721,0.5162368505760919,0.5834638433097938,0.48608068615795375,0.5574945973056328,0.39967020504610806,0.48718527190753685,0.3807207516322414,0.5184819494992995,0.6091719953347718,0.6651860951700354,0.5034631224983814,0.6531936381816246,0.6398783433544669,0.678017403262753,0.5546531425348202,0.63996246920266,0.7277104406566841,0.3328574151217904,0.3435119803976754,0.5577381206103242,0.6153370651053722,0.3312730327501947,0.3312730327501947,0.8485890881103284,0.6285010940919037,0.0911834427425237,0.7369771965848914,0.06192586188263266
0.40884949140988136,0.40886190022599506,0.25109901611890306,177880.30071174377,0.5032838174034532,0.4842645790928682,0.9068959598938392,0.6634896046406172,0.6304890527567023,0.5345951439563694,0.5961218277790556,0.508168760429984,0.5514762847331214,0.4119361946658376,0.5018779468672412,0.38473229624364097,0.5313489848182826,0.6133673365832657,0.6686148743348259,0.5041280840126942,0.6549294942776943,0.6409902458825854,0.682860655963403,0.5629813762826938,0.6441415448445942,0.7199219082533368,0.35903621010879133,0.2519311235455295,0.5510414526943418,0.6242014781157578,0.3438121414005801,0.3438121414005801,0.8549740940802217,0.6543646526673125,0.08078806352140337,0.7306554919596621,0.06424093758517307
0.40479233747517573,0.4047998770695046,0.2487442326263457,176212.15560213168,0.4917941666622725,0.4780155390865637,0.9073208625902976,0.6649882829412324,0.6307482279662942,0.5126954741782008,0.5828294188090106,0.4799306869827387,0.5681126649599563,0.3978912988207152,0.49722800070842116,0.3790321138835396,0.5196615701159385,0.6053477162093311,0.6639996484861254,0.5022116436042222,0.6537468494124986,0.6420890104226723,0.6708980453418045,0.5535468584062103,0.6249443972342041,0.7174260284062767,0.33893860026669786,0.34279518849340074,0.5426650720899151,0.6132936238512686,0.3306930754893115,0.3306930754893115,0.8436681083578261,0.650748017798612,0.08595337935580744,0.7345689273049646,0.05808815381205674
0.40848333630368916,0.40849184562469043,0.25001522893696354,177112.53828554752,0.5047040124811571,0.49335127504468357,0.9084726588272777,0.6670310027193764,0.6357193119968162,0.5300020740759532,0.594066520948007,0.50728637833384,0.5741462306256271,0.40336745116450057,0.48503626119402615,0.38227748403596706,0.5371388216368617,0.6100124736688841,0.6652004740597606,0.5054964134594517,0.661787750343324,0.6499617568450375,0.6723462083200638,0.563780327487942,0.6326530516607685,0.7219175568172087,0.3407978864318698,0.2553490454443642,0.5415178315978376,0.6192773966911667,0.34003713451571965,0.34003713451571965,0.8572892121708842,0.6519276904279891,0.08456331546700675,0.7315394942940255,0.05789186618930409
0.407331703864825,0.4073381509686522,0.2536298503007922,179673.1613620333,0.49278293427641157,0.4813255533871083,0.9071836395204856,0.6623515316951579,0.6287861914452274,0.5177699728890716,0.5908130992970927,0.4898518192005887,0.563931504244131,0.39188945265442493,0.48249225410266866,0.38681266063902875,0.5211985647616634,0.6042730054642199,0.6569366028105952,0.5047415827378333,0.6485933436600874,0.6362222832881833,0.6677922257801879,0.55812169288022,0.6241839988750211,0.713640605298925,0.33576695165115744,0.3219832309694037,0.5427376402396015,0.6145456961639301,0.3328867989588324,0.3328867989588324,0.8484410120005911,0.6475794766152826,0.08985527487299454,0.7269749491842004,0.05646047354831621
0.41035685236951097,0.4103597297177275,0.2485749963897077,176092.26746744366,0.49660716745595934,0.4818606432658932,0.9049511349959072,0.6663711038307643,0.6338951573484932,0.5285248182860564,0.5895288909686877,0.4956819028316263,0.5597677108863619,0.4095573987526923,0.501397907891058,0.38390351126695693,0.5275280736065596,0.6029965365604453,0.6624198754072129,0.5121837427648599,0.6557410197115455,0.6467700692139077,0.6757078106237129,0.5601064794938857,0.629992637991479,0.7296858268777604,0.32257203093664816,0.2986389350108629,0.5432899647739515,0.6135649941835162,0.34517877728342367,0.34517877728342367,0.8581410220983571,0.6617919141665856,0.08416915273142533,0.7372741629157594,0.054180029636225764
0.4073889810208218,0.40738991936133995,0.24969189438718395,176883.48582714182,0.5055752282858652,0.4890627563498162,0.9070454989555354,0.6681739769611683,0.6362237030874505,0.5319111621130997,0.5947187539583068,0.498326876694585,0.5698570963982879,0.41149167956631105,0.48912766302495186,0.38665122163721916,0.5306894486242079,0.613547094933462,0.6687910625008786,0.5064544682820112,0.6526550010878857,0.6402512388877034,0.6846843719380089,0.5614955349434766,0.642390199037976,0.7267570984322156,0.346352273664201,0.267667389532422,0.5455238313497999,0.6235105406806688,0.3401284767092941,0.3401284767092941,0.8560965236977649,0.6558056716912952,0.08412397769030017,0.7384955209228126,0.06009598996468551
0.4123612101922479,0.41236781030993835,0.25320033133502745,179368.8871200528,0.5059145170259195,0.4879176982337805,0.9025946854467233,0.6603154065462146,0.6297454874902133,0.5327790817470146,0.5940444739973529,0.5107340837005881,0.5577652473196771,0.41112341050803114,0.5311770670342232,0.3932560113043152,0.5327380289486504,0.6119673033955415,0.6702044208038476,0.4991868344857292,0.6533823739389223,0.6398491397533983,0.6772363595878994,0.5635552021869296,0.6491537182054745,0.7114171595333321,0.36136836630657904,0.33588988262733654,0.5515749730179972,0.6188700798316278,0.3425619126287736,0.3425619126287736,0.8551386597777708,0.6650162609300051,0.08340698662227447,0.741688286899906,0.05641290286094008
0.40980257581899254,0.40980540732261755,0.25096049691963984,177782.1727413513,0.49911430538852275,0.4844285024361655,0.9077284764797506,0.6676115207118831,0.6361466418293464,0.5189462139593934,0.5906181331428331,0.49816091955857245,0.5592032589083759,0.38893313493376014,0.495534938079082,0.3767731179600198,0.5264915770174874,0.6006383566990712,0.6570419307181736,0.504440482752193,0.6568125895010437,0.6434307396001259,0.6690313211619139,0.5634604788700424,0.6244456218839396,0.7165899545067578,0.3394842214658364,0.27077072484634956,0.5487890936953632,0.6093844055349871,0.3286144117178395,0.3286144117178395,0.8482756395780237,0.6524230503009647,0.08952713062830207,0.7208695469180749,0.06126672138162279
0.3991280799833647,0.39913189589443165,0.24480132523143908,173418.97240322805,0.5012531742177442,0.48388491905156733,0.9052098223913739,0.6627629630648515,0.631157727709979,0.5267251764480848,0.5960004076734368,0.4982989511632615,0.5659970355504153,0.4044654245080958,0.4563693938536869,0.38394995991361786,0.5308695173567417,0.6096680545140104,0.6696181618546948,0.5020817558531067,0.6543368793967045,0.6406332294992543,0.6785663571998571,0.562197280403057,0.6364838537711803,0.7253146795253886,0.35304883933314324,0.28771204014610197,0.5439264485757674,0.6213510859585939,0.3480282868805857,0.3480282868805857,0.8543135148697282,0.6368591478411152,0.09099886999211844,0.7478711185717295,0.05453878200118252
0.4084366083705001,0.4084394209977826,0.2516992368463862,178305.5012766379,0.5040046531460073,0.48498379049569224,0.9048459648814159,0.6659265385095876,0.6320679779693276,0.5272093650925499,0.5925018591920062,0.5028434500141484,0.5642252994236359,0.40728261423614254,0.47086162104622864,0.37915939856963266,0.5321403635896768,0.6068783879046434,0.6674501754276756,0.5068666495975723,0.6566480165772303,0.6459218549520688,0.6734182602437127,0.5569831762431964,0.6345925552799494,0.7056677848996404,0.36422796855191464,0.28623923029040504,0.526113230500265,0.6169231454782766,0.3324365908098854,0.3324365908098854,0.8431598866197128,0.6411904677344887,0.09098980715275065,0.7420325266406321,0.056339022788421476
0.4128433321076321,0.41284621453490133,0.25229190785150885,178725.35356536382,0.497299042658863,0.47922511776657134,0.9087533022493557,0.672852591259127,0.6432314272652043,0.5337629688944643,0.586930548792922,0.49375294559733063,0.5667320943587898,0.4184550731266575,0.45739398425692757,0.3854498933583916,0.5265484100166831,0.6074803024331764,0.6637747762741425,0.5061554921908665,0.6562566828634252,0.6449590814390965,0.6774737767121403,0.5593868645609827,0.6390197540030823,0.71899757573514,0.3375188739267735,0.3352964671906905,0.5496654903656657,0.6173839553144792,0.34109285155965685,0.34109285155965685,0.851685038125716,0.6455795297615382,0.08709878877971976,0.7365402457195873,0.054956563299502374
0.4116002106277379,0.4116066666965434,0.253932553204725,179887.59821809962,0.5025060897857513,0.4875881006484854,0.9058742741658743,0.6694855751734065,0.6375311173967997,0.5301520115603148,0.5942670813694486,0.49189291408182356,0.5704425132977812,0.4197595768856013,0.4941988238470516,0.3891562490351488,0.5310925966128633,0.6076969979987176,0.6646861608313632,0.5023684064735199,0.6625347184317633,0.648999213045464,0.6807234615264924,0.5578997870593517,0.6343333450062478,0.726538151711228,0.34959272639936334,0.3170823266213157,0.5444067913592472,0.6167542039989397,0.3381798632604278,0.3381798632604278,0.8465076673939984,0.6559130598226338,0.08724774874835535,0.72735496772526,0.06348839265673144
0.40905927307464857,0.4090639251231079,0.25314910921275435,179332.60101007967,0.4944891936419226,0.47830969675553786,0.9093182935089924,0.6686890888038298,0.6375380061288604,0.520741452563715,0.5884337632002462,0.4857000352630124,0.5573580094039305,0.4094751619844671,0.4724488097659817,0.3786930343548871,0.519293199698273,0.6059437064423245,0.6609718053826378,0.5037017311918264,0.6577254717197488,0.6454134412549144,0.6729514218814282,0.5600642713892056,0.6422210319486563,0.7239048167345384,0.35661089846478006,0.3502671192565239,0.5417711205926455,0.6166701282663616,0.33088615066774885,0.33088615066774885,0.8485536554790795,0.6454523201734448,0.08889044305346715,0.7313312485100057,0.05916504228077802
0.408324418898756,0.408330103981269,0.24852937645561718,176059.9499867944,0.49750013774121365,0.48560344506220254,0.9070618131656922,0.6670467816383767,0.6343820168738141,0.5196682502514124,0.5872057746603883,0.48059194544295114,0.5717534270723291,0.396967828978781,0.49455825351158866,0.3812772465878953,0.5254218007086084,0.6075929622169397,0.6631575834306784,0.5031699625091232,0.6575351753726801,0.645105632572856,0.6688252003208903,0.5629999603780753,0.6215524014469762,0.7261833092887621,0.3259487684522964,0.29185851266874263,0.5399090345007055,0.6167172709236192,0.3356763432661832,0.3356763432661832,0.8486574321148929,0.6599413479405729,0.08606705357064226,0.7331735305011426,0.05404177702612986
0.4190622789865624,0.41906518468184245,0.25775845646876855,182597.89487167093,0.4942251106423596,0.48247359071980545,0.9089535960956576,0.6682653614048315,0.6357106810856018,0.5231626544457145,0.5867983235274032,0.4901482894454285,0.554955878034451,0.4044586401691079,0.4784008863707675,0.3851818622845478,0.522517699369222,0.6100862374037173,0.6639818612421999,0.49938596698422466,0.6612607827493016,0.6485222715441515,0.6808742241707095,0.5607353223787408,0.6411392939741509,0.7228791574637556,0.35107908734587606,0.3106860629043637,0.5416509154245879,0.622121835382142,0.34346373531630564,0.34346373531630564,0.8604689944333712,0.6572879330943847,0.0851510496671787,0.7355578493536404,0.05934851453167899
0.40811801092246536,0.40812085383438323,0.25071356333775047,177607.24326340578,0.49553389033442824,0.48329736946390267,0.9046971684576218,0.6608734690032885,0.6303141430962504,0.5201340619474683,0.5909334497402154,0.49141291227694395,0.5566933971843425,0.41309470664756753,0.501251759016669,0.38061362652228886,0.5262038964021595,0.6077172328066844,0.6632681392078088,0.499152704919804,0.647950558200583,0.6365423505805118,0.6697158123857601,0.5631117523162119,0.6398999817301756,0.7234857862996074,0.34941651272779134,0.3389406518329332,0.5466808187363104,0.616827592397749,0.33059033544189637,0.33059033544189637,0.844589226124265,0.6506423767021609,0.08829243260084672,0.7260854289690959,0.06145021147791306
0.4012435699968831,0.4012490472886118,0.247907316065206,175619.27805180437,0.4971220176960911,0.4829724450734036,0.9053748899525417,0.6652243014146927,0.6342341246531074,0.5215480562554828,0.589200739671381,0.4950345132724334,0.5548984849368717,0.428047972847849,0.4748098791247523,0.39764542000380754,0.5245245842869647,0.609565002245304,0.6657159877523917,0.5005703279349129,0.6497944476880805,0.6398772455240201,0.6783639884751057,0.5644726597446447,0.6258939341801041,0.7165475193167838,0.3646732227445745,0.32275186496616154,0.5444829888185182,0.6226178079511776,0.33864216063168945,0.33864216063168945,0.8518188795088257,0.6441383012032026,0.08612962383146218,0.7326560510426222,0.05787477579856785
0.41523203295668765,0.4152348588306285,0.2537713627370922,179773.4097624953,0.49595297079729056,0.4818242463628582,0.9070600775496167,0.6664323816807076,0.6359982293368419,0.5171571442156087,0.5888674800587042,0.4795240118655728,0.5720623721797438,0.40199428126295167,0.49663249411703786,0.39220431485656165,0.5239107811030721,0.602388468128971,0.6611116341002192,0.5145128314213477,0.6534023967700945,0.6438445586518431,0.6732147706691444,0.5555768463174171,0.6283730992381227,0.7188334482322514,0.33972074119818596,0.29988886103358514,0.5371538057206213,0.614346331621494,0.3371336567959792,0.3371336567959792,0.8497727984957694,0.6579256721581271,0.08931600248543167,0.734243979694283,0.058576902953944486
0.4112450041965911,0.4112450041965911,0.25251182750261963,178881.14618564825,0.495905597040672,0.48326116608905323,0.9026416934047545,0.6626223946897702,0.6308985716163785,0.5157952548741619,0.5919101708394116,0.48474645134858807,0.5661938813924,0.40324715873205363,0.4704662347462073,0.3827286642767433,0.5239629095788468,0.6006574101173252,0.6585451079339293,0.5042847351290705,0.6567631137094789,0.6432228455496574,0.668397029231417,0.554905541606365,0.6207024028334073,0.7171014619102357,0.340652841645097,0.26287154019110326,0.5505206046808925,0.6079931971670274,0.33949154672867826,0.33949154672867826,0.8426911076443058,0.6450742240215924,0.08992680376437784,0.747982106389186,0.05545213320181715
0.4097328738011199,0.40973760623147665,0.2502899765478821,177307.17141635553,0.5056350946232135,0.4868745686002142,0.9072567921234045,0.6639754015610948,0.6300846984507948,0.5266716279704838,0.600812513117601,0.501675830784777,0.5740355319834257,0.40082934926219227,0.4843953462518281,0.3850694997684735,0.5308037359597569,0.6085876760754025,0.6692530327519314,0.5032258284033556,0.6541749184587978,0.6419477404291374,0.6798630459543018,0.5623321275338736,0.6340792181871834,0.7216540825884898,0.3345731335941753,0.26762252748896553,0.5431592676073745,0.6183922951065856,0.34624059795585166,0.34624059795585166,0.8605944031338697,0.6504029698924544,0.08640161361838274,0.7341333425024928,0.05756627583124162
0.4120805244445889,0.41208339525897303,0.24932699008610032,176624.98506592406,0.5013732949543828,0.48811151414670234,0.90636589492013,0.6640245990126011,0.6320480124840251,0.5222039259239766,0.599816879126523,0.5039973176684291,0.5649714890584175,0.4231880128067536,0.48889182556156663,0.38912528712639793,0.5297828611239719,0.6094431764860191,0.6710994466103465,0.5071012302859781,0.6576634901122145,0.6440000079318545,0.6807030942895204,0.5614353775935154,0.6380755557252101,0.7235096222761032,0.35477879279856245,0.30520820592592873,0.5425306969126411,0.6197166894101452,0.35111725905879293,0.35111725905879293,0.8576864653729307,0.6656155791953983,0.08257389375931252,0.7443296817944706,0.05482177012693445
0.4030216198535949,0.4030253331920559,0.24840493950553835,175971.7979802999,0.49993099566574584,0.4847159090212721,0.9072820433012254,0.667317437526275,0.6334978587414165,0.5278600892267318,0.5968111088192924,0.49079052809104157,0.56154574427034,0.4095452552933374,0.4865064485353604,0.38674102703394964,0.5269109262880238,0.6102140613414009,0.669573518099758,0.5054036066496271,0.6536630183975368,0.641613829048589,0.6756818423838868,0.5716887076493732,0.626565371433448,0.7165474965482177,0.35130552707340656,0.32725055134634723,0.5385250141376057,0.6217413008743292,0.3470902089358346,0.3470902089358346,0.8556374810330235,0.6541373056761073,0.08576867900354587,0.7394755784061696,0.05552013710368466
0.40411908543194935,0.4041227899302174,0.2477162166528298,175483.9018903812,0.49731321745930823,0.48488515657723835,0.904946290115609,0.6627198490483615,0.6305616888912308,0.5276680984688024,0.5923955628552728,0.4858345943818019,0.5681668057205712,0.3957089067669088,0.47444591230445526,0.3828791354181104,0.5242706410087286,0.605133875166996,0.664482274544386,0.5083563959029419,0.6580183707465384,0.6450147802922085,0.6754538690094634,0.563173184779334,0.630830783827281,0.713644091495168,0.36647353461861837,0.2982765500034708,0.53975787246297,0.6131714621450077,0.33425100263868546,0.33425100263868546,0.8520849414767089,0.6469351361422374,0.08894271290800529,0.7346923341354418,0.05645238913716054
0.42055109874097185,0.42055299893141396,0.2596221299575046,183918.13421680598,0.502998280828685,0.4863651711280478,0.9066832206338681,0.6653989848954487,0.6335026325397174,0.5333136810843254,0.5943474772979798,0.49162650558482784,0.561028331529717,0.4193305955841429,0.4945020117079431,0.3918852182245163,0.5301796219086417,0.6108190319445636,0.6679324909980587,0.5000143336407853,0.6525337091645721,0.642608804287533,0.6807947923735803,0.5610026463790277,0.6534634962072029,0.7180510226199085,0.35128061401464994,0.37233757848637244,0.5375152616052336,0.6197671562422875,0.34283450152653466,0.34283450152653466,0.8520718189868393,0.6520001025036517,0.08696580649018955,0.7287805076914714,0.058875088329618956
0.4026384328974157,0.4026393560264761,0.24769432350132792,175468.3926286052,0.49230162304430625,0.47861086075168646,0.9047684013092633,0.6620579582803369,0.6297175054981535,0.5138215355661995,0.5855867878163413,0.49199845940649034,0.5560403405858304,0.3994832592505132,0.4892838774283618,0.38016593030487356,0.5221823581601852,0.6022846277422181,0.6568396280333205,0.5024073225473644,0.6569976783394523,0.6446693964770771,0.6717423767397241,0.5565614801868878,0.6231199811268144,0.7215895525644931,0.34198547897008785,0.23402059819983234,0.5388749312065366,0.6138107896096268,0.33166982301813003,0.33166982301813003,0.8539707750952986,0.6362434571341801,0.08805402218768422,0.7267459864160914,0.05936594664152657
0.4011996864296847,0.4012043667042302,0.24450618591735143,173209.89364715316,0.49891916995823604,0.4841637942356856,0.9096215598964991,0.6710176335242052,0.6395428764282015,0.5300331278202051,0.5870509510216666,0.4964977193159886,0.5580788483192478,0.40658874270162776,0.47437577312937135,0.3927330295154255,0.5292111725380981,0.6097912414829874,0.6650543072722569,0.5056513759113773,0.6570054988326861,0.6451648895549152,0.6746694164793012,0.5649806761091732,0.6411595488511984,0.7184243832863064,0.3447440044156532,0.3514055548046231,0.5470597211679896,0.6172592812020363,0.33544546488895594,0.33544546488895594,0.850216684723727,0.6446174739701223,0.0851063829787234,0.7334409994450689,0.059505684486119606
0.40985133894449294,0.40985411941358313,0.25318220424219395,179356.0457605999,0.49784814550085466,0.4817962720762784,0.9043570712032047,0.6592549676494466,0.6277119716570163,0.5199367978412784,0.5890424788725915,0.4918237566472495,0.5642144506667268,0.401756340834484,0.4866642566150724,0.3879975515328738,0.5263087366552004,0.6121753972468306,0.6672671215417582,0.498222025344592,0.6466350658032893,0.6325494290517131,0.6817770266902807,0.5652238524148092,0.6291242000185419,0.7308360520901174,0.348066372540074,0.32842102575502846,0.5413261597807614,0.6237228373205739,0.33461474943574876,0.33461474943574876,0.8470727590852082,0.6386333657317412,0.08814391835601222,0.72827934002083,0.06227045990242833
0.41370584942497873,0.413714322123185,0.25417312090726585,180058.01806255348,0.4982028133062731,0.48129884455751315,0.9092066592730498,0.6631555072521411,0.6331109088937443,0.5212705197178343,0.5884080846122377,0.4851612756261742,0.5632174073497909,0.4075455356528499,0.48141242247123833,0.3754245069707113,0.5286491160837835,0.6074804430977423,0.6640492824555116,0.5008388503906609,0.6527231133941647,0.6415941383310572,0.6770513343434544,0.5569508168731114,0.6212635519625843,0.7236812600255974,0.35428059595943434,0.26174698086692133,0.5415323692033943,0.6214318659800353,0.3332062172086529,0.3332062172086529,0.8479038354684969,0.6478740157480315,0.09070866141732284,0.7357980900409277,0.059474761255115964
