GS_minus_C0,RCS_minus_C0,RCS_minus_GS,replicate
-0.0031612189598907436,-0.002725734341867181,0.00043548461802356275,210
-0.0009471429452300173,-0.0015504167225959264,-0.0006032737773659091,211
-0.0023674565558994276,-0.0025469714491895834,-0.0001795148932901558,212
-0.0018573519948077433,-0.002932888099807074,-0.0010755361049993306,213
-0.0019476954834570792,-0.001516944059950287,0.0004307514235067922,214
-0.0016569200324876299,-0.0019072657351842937,-0.0002503457026966638,215
-0.0018959496132823217,-0.002365621625804337,-0.0004696720125220155,216
-0.0019143445348805965,-0.0017940864769478981,0.00012025805793269839,217
-0.0010700179366256446,-0.00207264835708032,-0.0010026304204546754,218
-0.0014494733453036535,-0.001698107179937125,-0.00024863383463347155,219
-0.001648006921715628,-0.001824930841202832,-0.0001769239194872041,220
-0.002994145783157487,-0.003540620599791211,-0.0005464748166337241,221
-0.0016490114210364615,-0.0022274432750055695,-0.000578431853969108,222
-0.0026922248348781874,-0.003076033353328511,-0.0003838085184503237,223
-0.0034885176413422814,-0.0027404776714854417,0.0007480399698568396,224
-0.0022622946763122265,-0.0026885257670884455,-0.000426231090776219,225
-0.0030248443506530887,-0.0031287293521867765,-0.00010388500153368785,226
-0.0018760935495510944,-0.0026871714213829723,-0.0008110778718318779,227
-0.00315222498778045,-0.002818173185803685,0.00033405180197676465,228
-0.0024864841180686215,-0.002606819715452624,-0.00012033559738400257,229
-0.0036818351754247525,-0.003258768660992284,0.00042306651443246857,230
-0.002746797005778734,-0.002515116950336682,0.00023168005544205172,231
-0.001294099856544828,-0.0019276812892327078,-0.0006335814326878797,232
-0.0022429130288862398,-0.002910446056918925,-0.0006675330280326852,233
-0.0016341955144238973,-0.0022399513989513897,-0.0006057558845274924,234
-0.0032037038364174375,-0.0026119430278924716,0.0005917608085249659,235
-0.0018821645831225142,-0.0017922928551705741,8.98717279519401e-05,236
-0.0022335582420882627,-0.00317418605985198,-0.0009406278177637173,237
-0.002119866133322712,-0.001831996880385045,0.00028786925293766696,238
-0.00380339662070317,-0.0029507636677179594,0.0008526329529852106,239
-0.0042640701141826165,-0.0038178145684421017,0.00044625554574051485,240
-0.0031345612590334415,-0.0027336795090511234,0.00040088174998231807,241
-0.001415516738696443,-0.0020550302504321882,-0.0006395135117357453,242
-0.002494614813242535,-0.0024610798022492997,3.3535010993235304e-05,243
-0.0019168295285076908,-0.003096793364165573,-0.0011799638356578823,244
-0.001045589732995622,-0.0014760788136285452,-0.0004304890806329231,245
-0.0028551088462374086,-0.0033271756331151314,-0.00047206678687772285,246
-0.002670312709623701,-0.0027797016257503637,-0.00010938891612666257,247
-0.0007553606960678527,-0.001832516200259482,-0.0010771555041916292,248
-0.0017311037689103914,-0.0013141044476244756,0.00041699932128591577,249
-0.0024271030951138473,-0.0017104596414481144,0.0007166434536657329,250
-0.0019882053242500364,-0.0021419116964298546,-0.0001537063721798182,251
-0.0018983581945606343,-0.0027411205479066503,-0.000842762353346016,252
-0.0022950444754950006,-0.00205379933084171,0.0002412451446532904,253
-0.0025151678452590698,-0.0026247782793605845,-0.00010961043410151472,254
-0.0013958481932120348,-0.0022619095177891513,-0.0008660613245771165,255
-0.0023554777422249984,-0.0026297595202670054,-0.00027428177804200704,256
-0.0032272190859853334,-0.003285236070721065,-5.801698473573147e-05,257
-0.002925549216759471,-0.0032892879604086156,-0.0003637387436491446,258
-0.00195803628352198,-0.0018306957240545874,0.00012734055946739264,259
-0.0017935638513345564,-0.0020160194955682886,-0.0002224556442337322,260
-0.0030797448142578787,-0.003124609904501696,-4.486509024381746e-05,261
-0.0024399504112906367,-0.0030004570627377714,-0.0005605066514471346,262
-0.002033405116193432,-0.0027108672071411988,-0.0006774620909477669,263
-0.002445284261684222,-0.0027174407314500826,-0.0002721564697658607,264
-0.0022810731096455372,-0.00263621804656311,-0.000355144936917573,265
-0.0018532641966183538,-0.002106269988745413,-0.000253005792127059,266
-0.002650415108378379,-0.003211435593660994,-0.0005610204852826151,267
-0.0016233166056869308,-0.002413749177524238,-0.0007904325718373073,268
-0.0014492064696680629,-0.0018846102791979513,-0.00043540380952988844,269
