image_id,class,k,mean_soft_purity,w_normalized_soft_purity,mean_soft_coverage,mean_rival_mass,mean_bg_mass,mean_hard_iou,mean_hard_precision,mean_hard_recall
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+86,3,3,0.6268423199653625,0.6268538236618042,0.41091951727867126,0.37315765023231506,0.0,0.3237322618394352,0.6409020864200237,0.3955114054408148
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+86,3,5,0.6269597411155701,0.6270914077758789,0.4026690423488617,0.37304025888442993,0.0,0.3170768990672167,0.6404625823261002,0.38587196467565266
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+86,3,10,0.622636616230011,0.6232568621635437,0.3893868327140808,0.3773634433746338,0.0,0.3065882428418846,0.6372453004254987,0.37163355407978327
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+87,0,1,0.9987208247184753,0.9987208247184753,0.2960180342197418,0.0012791698100045323,0.0,0.2895658263295183,0.9999999999879081,0.2895658263295183
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+87,0,3,0.9988136291503906,0.9988130331039429,0.3377385139465332,0.0011864620028063655,0.0,0.3334500466841733,0.9999999999891928,0.3334500466841733
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+87,0,5,0.9992373585700989,0.9992336630821228,0.34996479749679565,0.0007627556915394962,0.0,0.34586834733772454,0.9999999999896723,0.34586834733772454
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+87,0,10,0.9968664050102234,0.9969056248664856,0.34312325716018677,0.0031336755491793156,0.0,0.33652876798523407,0.999025069626817,0.33658963585316315
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+87,3,1,0.649743914604187,0.649743914604187,0.48772016167640686,0.35025614500045776,0.0,0.488135593203792,0.9056603773015307,0.5142857142673469
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+87,3,3,0.4441642761230469,0.44985002279281616,0.3865244388580322,0.5558357238769531,0.0,0.3398942125678945,0.7102009245076988,0.39285714284311224
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+87,3,5,0.4366365373134613,0.4399515986442566,0.38641491532325745,0.5633634924888611,0.0,0.33183118536779543,0.6616657458438221,0.39142857141459186
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+87,3,10,0.4187183380126953,0.4218432307243347,0.37251484394073486,0.5812817215919495,0.0,0.3181520143806755,0.6810501843955057,0.3707142857010459
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+88,0,1,0.9999268054962158,0.9999268054962158,0.36755993962287903,7.32501721358858e-05,0.0,0.36568002997240284,0.9999999999897541,0.36568002997240284
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+88,0,3,0.9965620636940002,0.9965870976448059,0.3184119462966919,0.0034378657583147287,0.0,0.31659797676913976,0.9999999999875971,0.31659797676913976
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+88,0,5,0.997209906578064,0.9972144961357117,0.3028721809387207,0.002790012862533331,0.0,0.2979393031086627,0.9999999999870036,0.2979393031086627
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+88,0,10,0.9970521926879883,0.9970726370811462,0.29344189167022705,0.002947788452729583,0.0,0.28902210565646674,0.9999999999864446,0.28902210565646674
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+88,3,1,0.39080002903938293,0.39080002903938293,0.24058590829372406,0.6092000603675842,0.0,0.17241379310014532,0.6206896551296076,0.19271948607724368
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+88,3,3,0.3840816020965576,0.38320422172546387,0.22797851264476776,0.6159184575080872,0.0,0.15850015203418807,0.6191956432206132,0.17630264096695994
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+88,3,5,0.39094531536102295,0.38886022567749023,0.24904239177703857,0.609054684638977,0.0,0.1698527195432355,0.5897486784372834,0.19571734474955635
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+88,3,10,0.35664889216423035,0.3617241382598877,0.20473913848400116,0.643351137638092,0.0,0.12097799800496037,0.5570760001806779,0.13768736616407523
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+89,0,1,0.9971253871917725,0.9971253871917725,0.3684268891811371,0.002874629572033882,0.0,0.36386986301214097,0.9999999999882353,0.36386986301214097
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+89,0,3,0.9952381253242493,0.9952446222305298,0.3781306743621826,0.004761883057653904,0.0,0.3744292237426894,0.9999999999885206,0.3744292237426894
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+89,0,5,0.9965180158615112,0.9965037107467651,0.3876536190509796,0.0034820064902305603,0.0,0.3860445205462927,0.9999999999888598,0.3860445205462927
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+89,0,10,0.9923992156982422,0.9924387335777283,0.384105384349823,0.007600804325193167,0.0,0.3826198630120607,0.9999999999887317,0.3826198630120607
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+89,3,1,0.70201176404953,0.70201176404953,0.3088189661502838,0.29798829555511475,0.0,0.2737094837902316,0.8735632183573347,0.2849999999964375
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+89,3,3,0.6840211749076843,0.6854610443115234,0.3191351294517517,0.31597888469696045,0.0,0.2747680007917121,0.8460167992613151,0.289999999996375
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+89,3,5,0.6747562885284424,0.6769188642501831,0.3040326237678528,0.3252437710762024,0.0,0.25170850150393237,0.8247533578449261,0.26624999999667187
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+89,3,10,0.641512930393219,0.6452089548110962,0.30162787437438965,0.3584870994091034,0.0,0.24494238170074353,0.8059011606481036,0.2629999999967125
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+9,0,1,0.5057652592658997,0.5057652592658997,0.31462574005126953,0.49423474073410034,0.0,0.23399677245705222,0.5005753739873351,0.30526315789259467
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+9,0,3,0.5207996964454651,0.5207096338272095,0.3532407581806183,0.4792002737522125,0.0,0.2645363933651637,0.5204223196430796,0.3497076023367272
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+9,0,5,0.5170772671699524,0.5170696973800659,0.34446191787719727,0.4829227924346924,0.0,0.2572915196152463,0.5151401750665754,0.33936842105025006
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+9,0,10,0.5162480473518372,0.5162541270256042,0.34357744455337524,0.4837520718574524,0.0,0.2572021690148282,0.5145833379073222,0.3394385964888461
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+9,3,1,0.7567085027694702,0.7567085027694702,0.18188928067684174,0.2432914674282074,0.0,0.15935591338056992,0.7612732095288787,0.1677381648149168
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+9,3,3,0.7891464233398438,0.7882956266403198,0.175570547580719,0.21085356175899506,0.0,0.168119319541854,0.8338901686283465,0.17397233586494854
