step,module,grad_rms_mean,grad_rms_p50,grad_rms_p90,zero_fraction,nonfinite_fraction
3800,deep,0.0017022036481648684,0.0017022036481648684,0.0017022036481648684,0.0,0.0
3800,query,0.00021947191561366708,0.0001776072895154357,0.000433621750562452,0.00016280015324809938,0.0
3800,ccra,0.0001232079761310234,7.374542110483162e-05,0.00025955973542295395,3.0159950256347656e-05,0.0
3800,pixel,0.00034666028323744494,0.0001051361468853429,0.0003519880236126483,0.0,0.0
3800,mask_heads,0.0001330102930094452,6.514850247185677e-05,0.0003181313077220694,2.5431315104166668e-05,0.0
3800,pca,0.0005190918223358191,0.0004910849966108799,0.0012834123335778715,0.0,0.0
3900,backbone,0.00027449577537481674,0.00015553984849248081,0.0005806875647976996,0.06697340408074004,0.0
3900,deep,0.0012377147795632482,0.0012377147795632482,0.0012377147795632482,0.0,0.0
3900,query,0.00017911221198119165,0.00013456140732159838,0.00025015489954967053,0.00022641817747626192,0.0
3900,ccra,0.00010162886774187779,6.161056626297068e-05,0.0002402261903625913,3.445148468017578e-05,0.0
3900,pixel,0.000752152970492786,0.0001368623779853806,0.0006145249819383027,0.0,0.0
3900,mask_heads,0.0001498273167170636,7.572904723929241e-05,0.0003316799062304201,2.1192762586805555e-05,0.0
3900,pca,0.00039407594626380177,0.00030431612685788423,0.0008293528517242521,0.0,0.0
4000,backbone,0.0002574318519951443,0.00016663942369632423,0.0004500029375776649,0.07028556701594166,0.0
4000,deep,0.0016697559040039778,0.0016697559040039778,0.0016697559040039778,0.0,0.0
4000,query,0.0002956148348687293,0.00029447698034346104,0.0005395126470830292,0.00012898445140763215,0.0
4000,ccra,0.00017668939462228,9.491282617091201e-05,0.00038125668652355676,1.823902130126953e-05,0.0
4000,pixel,0.00019573012314839827,8.263400377472863e-05,0.00034770614875014884,0.0,0.0
4000,mask_heads,0.0001989898026093013,9.262231469620019e-05,0.0004909699229756373,2.0345052083333332e-05,0.0
4000,pca,0.0007236901667037424,0.0006508173537440598,0.0014865361619740725,0.0,0.0
4100,backbone,0.00023857750389392354,0.00014671310782432556,0.0004946001921780408,0.0674987773610545,0.0
4100,deep,0.0011707971571013331,0.0011707971571013331,0.0011707971571013331,0.0,0.0
4100,query,0.00023719851608916542,9.008649794850498e-05,0.00020571656204992908,0.00022621949523227158,0.0
4100,ccra,6.957823502010824e-05,4.3491316318977624e-05,0.000151021005876828,4.673004150390625e-05,0.0
4100,pixel,0.0005863790004066407,9.638360643293709e-05,0.00032436762121506045,0.0,0.0
4100,mask_heads,9.769143727882895e-05,4.956529301125556e-05,0.0002504154675989412,2.9669867621527777e-05,0.0
4100,pca,0.0003257013879120289,0.00033767415152397007,0.0006517552770674229,0.0,0.0
4200,backbone,0.00029729518979105965,0.0001973306352738291,0.0005189289688132704,0.063926279012646,0.0
4200,deep,0.0023025134578347206,0.0023025134578347206,0.0023025134578347206,0.0,0.0
4200,query,0.0002832681279016924,0.00017089528409997,0.00041588347230572266,4.09682592135141e-05,0.0
4200,ccra,0.00013298709736337885,8.406607594224624e-05,0.0003073672647587955,2.1576881408691406e-05,0.0
4200,pixel,0.0001275158680912752,6.559895700775087e-05,0.000278752253507264,0.0,0.0
4200,mask_heads,0.0001298583726262829,6.87658139213454e-05,0.0002951279981061817,4.153781467013889e-05,0.0
4200,pca,0.0005866128545619631,0.0004766054480569437,0.0014101459761150183,0.0,0.0
4300,backbone,0.00044991338966480853,0.00028778446721844375,0.0007595741190016272,0.07267248756917459,0.0
4300,deep,0.002634147647768259,0.002634147647768259,0.002634147647768259,0.0,0.0
4300,query,0.00034005207533027715,0.00023329900432145223,0.0005312565568601715,0.0001941919328487529,0.0
4300,ccra,0.00017392648888694615,0.0001053730447893031,0.00040545789233874534,3.6716461181640625e-05,0.0
4300,pixel,0.0012079876569959407,0.00023527770827058703,0.0009919207193888726,0.0,0.0
4300,mask_heads,0.00016153393415960536,6.732024485245347e-05,0.0003827431006357075,2.5431315104166668e-05,0.0
4300,pca,0.0007882477936670776,0.0005023453122703359,0.0017059833044186234,0.0,0.0
4400,backbone,0.0003504313156424489,0.00022990697470959276,0.0006165016326121986,0.0703548254245626,0.0
4400,deep,0.0017736473819240928,0.0017736473819240928,0.0017736473819240928,0.0,0.0
4400,query,0.0003191976491052628,0.00025335286773042753,0.0005710377095965672,0.00019586086284562043,0.0
4400,ccra,0.0001501555167434318,9.22177241591271e-05,0.0003345362551044673,2.956390380859375e-05,0.0
4400,pixel,0.0003318299988257842,9.150519326794893e-05,0.00041436717147007594,0.0,0.0
4400,mask_heads,0.00012637508391182765,5.84918034292059e-05,0.00030577456054743386,2.5431315104166668e-05,0.0
4400,pca,0.0006699772619474705,0.0005797318008262664,0.0013185948017053306,0.0,0.0
4500,backbone,0.00019934657060990244,0.00012822427379433066,0.00034017458674497915,0.06252134904997157,0.0
4500,deep,0.001158297061920166,0.001158297061920166,0.001158297061920166,0.0,0.0
4500,query,0.00023074153612867576,0.00015880586579442024,0.0003544748877175153,0.0001626809439585486,0.0
4500,ccra,0.00010501599437862455,6.517869405797683e-05,0.00023987878375919536,2.8133392333984375e-05,0.0
4500,pixel,0.0004520244328887202,8.171762601705268e-05,0.0003451896773185582,0.0,0.0
4500,mask_heads,0.00014605156108397446,7.712754813837819e-05,0.00033752177696442256,1.949734157986111e-05,0.0
4500,pca,0.00040017672824887995,0.0003095803258474916,0.0008901379129383714,0.0,0.0
4600,backbone,0.0003706868174569016,0.0002237746666651219,0.0006943041807971897,0.06644184137029308,0.0
4600,deep,0.0014088274911046028,0.0014088274911046028,0.0014088274911046028,0.0,0.0
4600,query,0.00020459027837205213,0.00011958239701925777,0.000287956208921969,0.0001986821492891977,0.0
4600,ccra,7.987389357241512e-05,4.506045479502063e-05,0.00018134858109988274,5.221366882324219e-05,0.0
4600,pixel,0.00024182502756257934,6.103955820435658e-05,0.00031337227846961474,0.0,0.0
4600,mask_heads,8.430890971390504e-05,3.940357419196516e-05,0.00024785949208308013,4.662407769097222e-05,0.0
4600,pca,0.0004152740067434972,0.0005171500670257956,0.0007461244589649142,0.0,0.0
4684,backbone,0.00041950563505192156,0.00027609302196651697,0.0007805624511092903,0.0680510659236461,0.0
4684,deep,0.002068886999040842,0.002068886999040842,0.002068886999040842,0.0,0.0
4684,query,0.00019997896444579055,0.00014960149565013126,0.0003665370197268203,0.00013403097807440645,0.0
4684,ccra,0.00011660732411659935,6.724560080328956e-05,0.0002607499394798651,3.635883331298828e-05,0.0
4684,pixel,0.0002201512835689265,7.041331264190376e-05,0.00020847308915108442,0.0,0.0
4684,mask_heads,6.92317842347418e-05,4.256390639056917e-05,0.0001948730365256779,2.9669867621527777e-05,0.0
4684,pca,0.0006226851255727676,0.0006389897607732564,0.001286714361049235,0.0,0.0
4700,backbone,0.00025428509896820677,0.00017561712593305856,0.00040125577943399564,0.07269609106172409,0.0
4700,deep,0.001986781833693385,0.001986781833693385,0.001986781833693385,0.0,0.0
4700,query,0.00015475773142270555,0.00011201661618542857,0.00031621013476979,0.00025586287188161805,0.0
4700,ccra,0.000103847418419966,6.230151120689698e-05,0.00024157870502676816,3.254413604736328e-05,0.0
4700,pixel,0.00019720106865861453,6.740409298799932e-05,0.00027379185776226227,0.0,0.0
4700,mask_heads,5.5251219995019106e-05,2.6297873773728497e-05,0.0001380852845613845,6.018744574652778e-05,0.0
4700,pca,0.0005011238340095758,0.0004018424078822136,0.0011631121567916127,0.0,0.0
4800,backbone,0.0004108952812592699,0.0002546484465710819,0.0007750274729914965,0.06638280063468431,0.0
4800,deep,0.0013087287079542875,0.0013087287079542875,0.0013087287079542875,0.0,0.0
4800,query,0.00031061895481343527,0.00018654221639735624,0.0003485896217171103,0.00016216437029470399,0.0
4800,ccra,0.0001292870364242235,7.535652548540384e-05,0.00028563915111590177,3.635883331298828e-05,0.0
4800,pixel,0.000344029673634885,4.5421478716889396e-05,0.00020246364001650364,0.0,0.0
4800,mask_heads,5.515825877308897e-05,2.998543277499266e-05,0.00013275611563585702,5.340576171875e-05,0.0
4800,pca,0.0005514311930632232,0.00040329451439902186,0.0011093457229435445,0.0,0.0
4900,backbone,0.0002731896614672483,0.0001756652200128883,0.0004782111849635839,0.07327079546770879,0.0
4900,deep,0.0017473259940743446,0.0017473259940743446,0.0017473259940743446,0.0,0.0
4900,query,0.00013202701694581265,8.579743735026568e-05,0.00023643580498173834,0.000163634618161268,0.0
4900,ccra,6.958033756631482e-05,4.662518222176004e-05,0.00017778143082978215,2.7060508728027344e-05,0.0
4900,pixel,0.0005776015171319998,0.00019785253971349448,0.0008272041683085265,0.0,0.0
4900,mask_heads,0.00013848599357718031,6.439036224037409e-05,0.0003267341846367345,3.2212999131944445e-05,0.0
4900,pca,0.0003660336839791019,0.0003363567520864308,0.0007617896888405085,0.0,0.0
5000,backbone,0.0002380472923895078,0.00014695808931719512,0.00042952361400239175,0.07284437731307532,0.0
5000,deep,0.0015307172434404492,0.0015307172434404492,0.0015307172434404492,0.0,0.0
5000,query,0.00015926041245961642,9.031491208588704e-05,0.00024183200148399927,0.00019431114208146028,0.0
5000,ccra,8.092873964687247e-05,4.951075243297964e-05,0.00018969515804201365,4.00543212890625e-05,0.0
5000,pixel,0.00018079894023405638,8.063519635470584e-05,0.0003607436839956791,0.0,0.0
5000,mask_heads,7.635186845315427e-05,3.803020626946818e-05,0.00019182741671102126,3.475613064236111e-05,0.0
5000,pca,0.0004066368531384275,0.00038978389056865126,0.0007780784217175096,0.0,0.0
5100,backbone,0.0004464032895547072,0.00028039643075317144,0.0008208874380216003,0.06919725477429373,0.0
5100,deep,0.0023261443711817265,0.0023261443711817265,0.0023261443711817265,0.0,0.0
5100,query,0.0003267242982758489,0.0002241562178824097,0.0004982927028322593,0.00022482872009277344,0.0
5100,ccra,0.0001692644985955838,9.554444841342047e-05,0.00036872862256132066,1.5735626220703125e-05,0.0
5100,pixel,8.475851483616189e-05,4.603925845003687e-05,0.00015932428068481387,0.0,0.0
5100,mask_heads,8.035354827976941e-05,3.9964201278053224e-05,0.00018441553984303036,3.390842013888889e-05,0.0
5100,pca,0.0007259385471106347,0.0005412244354374707,0.001426502096001059,0.0,0.0
5200,backbone,0.00028314073039967166,0.00019019788305740803,0.0004507269128225745,0.07171326716031347,0.0
5200,deep,0.0017514643259346485,0.0017514643259346485,0.0017514643259346485,0.0,0.0
5200,query,0.00023381171646974508,0.00020543830760288984,0.00043516512960195547,0.00028439362858989625,0.0
5200,ccra,0.00015008753441925898,9.140809925156645e-05,0.0003507529210764915,2.8014183044433594e-05,0.0
5200,pixel,0.00018357613617599083,7.111175364116207e-05,0.00027623693749774254,0.0,0.0
5200,mask_heads,8.253881585713114e-05,3.479419683571905e-05,0.0002476098612532951,3.390842013888889e-05,0.0
5200,pca,0.000690541515405485,0.0005144351598573849,0.0013902241364121438,0.0,0.0
5300,backbone,0.0003568347339751199,0.0002213831030530855,0.0006515405955724418,0.07349788866538022,0.0
5300,deep,0.0025391527451574802,0.0025391527451574802,0.0025391527451574802,0.0,0.0
5300,query,0.0003294194338820944,0.00019675308431033045,0.0005158720305189492,0.0003469387690984149,0.0
5300,ccra,0.00015479188021719908,9.147120726993307e-05,0.0003637980582425371,2.6106834411621094e-05,0.0
5300,pixel,0.0001322271684610034,5.11631224071607e-05,0.0002548447577282787,0.0,0.0
5300,mask_heads,9.948179649654776e-05,4.86146909679519e-05,0.00029956438229419293,4.0690104166666664e-05,0.0
5300,pca,0.0007700698148636794,0.0006050108640920371,0.001609267678577453,0.0,0.0
5400,backbone,0.00047724696975949755,0.00031850291998125613,0.0008583395858295263,0.07622672354004213,0.0
5400,deep,0.001981073059141636,0.001981073059141636,0.001981073059141636,0.0,0.0
5400,query,0.0003474216059515811,0.00018266089318785816,0.00042643685592338456,0.00043487548828125,0.0
5400,ccra,0.00013087551184352147,7.416318112518638e-05,0.00029065482376609,2.8133392333984375e-05,0.0
5400,pixel,0.0002325581156653173,7.240894774440676e-05,0.00022448136878665538,0.0,0.0
5400,mask_heads,9.342293510093846e-05,4.8428051741211675e-05,0.0002632689342135564,2.288818359375e-05,0.0
5400,pca,0.0006094467764536186,0.0004397924931254238,0.0012611671583727003,0.0,0.0
5500,backbone,0.00029138141315862803,0.0001895880704978481,0.000500076950993389,0.07516090918465385,0.0
5500,deep,0.002381718484684825,0.002381718484684825,0.002381718484684825,0.0,0.0
5500,query,0.00017673272446927513,0.0001229404006153345,0.0003186375281075016,0.0001968542734971379,0.0
5500,ccra,0.00011963927584775907,6.833117731730454e-05,0.00027830010803882034,2.6702880859375e-05,0.0
5500,pixel,0.0005178782048460562,0.00011823898239526898,0.0003499056736472995,0.0,0.0
5500,mask_heads,0.00011652238501685335,5.860906094312668e-05,0.00025312340294476605,2.3735894097222223e-05,0.0
5500,pca,0.0005956907486464047,0.0005077836394775659,0.0013310964917764069,0.0,0.0
5600,backbone,0.0003027580614018786,0.0001891830615932122,0.0005207391805015507,0.06952131619410855,0.0
5600,deep,0.00214466848410666,0.00214466848410666,0.00214466848410666,0.0,0.0
5600,query,0.00023421075420060333,0.00011233634359086864,0.0003168370079947636,0.00022339820861816406,0.0
5600,ccra,8.402825460061478e-05,5.1339015044504777e-05,0.0002595142213976945,0.0001552104949951172,0.0
5600,pixel,0.00014830386512935197,6.179885531309992e-05,0.0002496178465662525,0.0,0.0
5600,mask_heads,5.4821994884453794e-05,3.252826900279615e-05,0.00010347559000365437,2.9669867621527777e-05,0.0
5600,pca,0.000427963196228139,0.00039606222708243877,0.0008751033456064762,0.0,0.0
5700,backbone,0.000222459394717589,0.00013851403491571546,0.00036935919779352856,0.06497058525814542,0.0
5700,deep,0.0012885964242741466,0.0012885964242741466,0.0012885964242741466,0.0,0.0
5700,query,0.00014153139031236606,8.923676796257496e-05,0.00022718290856573744,7.923444127300172e-05,0.0
5700,ccra,6.719762407575436e-05,4.045370951644145e-05,0.00014872924220981075,3.695487976074219e-05,0.0
5700,pixel,0.0006205973415769852,0.00012263425742276013,0.0005962211755104364,0.0,0.0
5700,mask_heads,9.327767040506135e-05,5.0221295168739744e-05,0.00021250676363706602,3.729926215277778e-05,0.0
5700,pca,0.00027032984839318414,0.00024900825519580394,0.0006247574026929215,0.0,0.0
5800,backbone,0.0005199504504811817,0.00032014455064199865,0.0009710598737001421,0.06498082940067564,0.0
5800,deep,0.0026702804025262594,0.0026702804025262594,0.0026702804025262594,0.0,0.0
5800,query,0.00030455449345367924,0.0002387045242357999,0.000487362826243043,0.00013649463653564453,0.0
5800,ccra,0.00017583868346210396,0.00010558806025073864,0.000410357050714083,3.314018249511719e-05,0.0
5800,pixel,0.0003210548473781763,0.00011610759975155815,0.0005680954433046284,0.0,0.0
5800,mask_heads,0.0001347184855452118,6.902141831233166e-05,0.00033267476828768855,2.288818359375e-05,0.0
5800,pca,0.0008021783578714784,0.0005906796141061932,0.0016881423769518735,0.0,0.0
5855,backbone,0.00031388238255333686,0.0001755940611474216,0.0006515378714539111,0.07303389606199094,0.0
5855,deep,0.0013591021997854114,0.0013591021997854114,0.0013591021997854114,0.0,0.0
5855,query,0.0003109937112526495,0.0001275806498597376,0.00029643543530255556,0.00016319751750870637,0.0
5855,ccra,0.0001007081137499137,5.686301665264182e-05,0.00023102431150618942,3.325939178466797e-05,0.0
5855,pixel,0.000822204319634833,0.0001771368843037635,0.0009198858402669432,0.0,0.0
5855,mask_heads,0.0001194550380508493,6.303774171101395e-05,0.00026576043746899834,3.729926215277778e-05,0.0
5855,pca,0.00042008057006981403,0.0003521286998875439,0.0009620262542739511,0.0,0.0
