image_id,UDT,RG,ADT,SDT,ADT_active_count,RG_active_count
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+6,0.7703438401222229,0.853908896446228,0.911682665348053,1.8742313385009766,297,297
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+60,1.1457914113998413,1.3491418361663818,0.9725862145423889,1.9328889846801758,222,222
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+61,1.1563562154769897,0.9900550246238708,1.4943150281906128,1.6896679401397705,145,145
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+62,1.4860496520996094,1.6627047061920166,1.7748311758041382,2.3798720836639404,233,233
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+63,1.5104210376739502,1.446247935295105,2.1070852279663086,2.722372055053711,281,281
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+64,1.0991520881652832,1.1623191833496094,1.456727385520935,1.7463105916976929,141,141
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+65,0.577734112739563,0.5834761261940002,0.6034749150276184,1.0587458610534668,271,271
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+66,1.1981927156448364,1.313279390335083,1.3568700551986694,1.988348364830017,212,212
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+67,1.18050217628479,1.170173168182373,0.9552276134490967,1.2402316331863403,107,107
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+68,1.077205777168274,1.1766144037246704,1.2563623189926147,1.8847434520721436,129,129
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+69,1.3353935480117798,1.1371279954910278,1.1143555641174316,1.5303404331207275,126,126
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+7,0.8507723808288574,0.7952314615249634,0.4164465069770813,0.6234855055809021,131,131
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+70,1.0123690366744995,1.094326376914978,1.2064741849899292,1.7374792098999023,173,173
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+71,1.2219222784042358,1.2817555665969849,1.580569863319397,2.0808115005493164,270,270
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+72,0.8308868408203125,0.8597062826156616,0.7570343613624573,1.1866897344589233,270,270
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+73,0.9007261395454407,0.9435201287269592,1.0202018022537231,1.5686413049697876,250,250
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+74,0.9941186308860779,0.7732340693473816,0.8897536993026733,1.2585526704788208,195,195
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+75,0.8510088324546814,0.8909862637519836,1.0084056854248047,1.3695695400238037,226,226
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+76,1.213375210762024,1.2024608850479126,1.0974750518798828,1.3788286447525024,118,118
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+77,1.0524256229400635,0.8568057417869568,0.8121025562286377,1.1252245903015137,217,217
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+78,1.1725258827209473,0.9915616512298584,0.9612100720405579,1.4328422546386719,116,116
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+79,1.198927402496338,1.096817970275879,1.795525312423706,2.156186819076538,141,141
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+8,0.8357073068618774,1.0227781534194946,0.6315340995788574,0.8281874656677246,92,92
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+80,1.2266061305999756,1.1842650175094604,1.467766523361206,1.7175464630126953,172,172
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+81,0.9281487464904785,1.2552599906921387,1.6018892526626587,3.162517786026001,118,118
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+82,0.8311670422554016,0.881889283657074,0.9003211855888367,1.3605852127075195,256,256
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+83,0.591231107711792,0.6796522736549377,0.7966145873069763,1.2002441883087158,187,187
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+84,0.8834229707717896,0.8128019571304321,1.3302340507507324,1.718055248260498,142,142
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+85,1.0415868759155273,0.8581027984619141,1.3441126346588135,1.9125113487243652,60,60
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+86,1.4635120630264282,1.5939887762069702,1.911491870880127,2.9064762592315674,86,86
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+87,0.9857808351516724,1.0131945610046387,0.6946088075637817,1.1212495565414429,169,169
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+88,1.7762365341186523,1.9393502473831177,1.713039517402649,1.7494585514068604,133,133
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+89,0.925160825252533,0.951112687587738,1.0653029680252075,1.5512664318084717,162,162
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+9,0.8077011704444885,0.7303099036216736,0.36204221844673157,0.7609311938285828,235,235
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+90,0.8983867764472961,0.7726821899414062,0.9107675552368164,1.19297456741333,109,109
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+91,0.9839897751808167,1.0074365139007568,1.1729590892791748,1.369736671447754,123,123
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+92,1.292117953300476,1.191285490989685,1.4702364206314087,2.6489298343658447,129,129
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+93,0.6017107963562012,0.6350303888320923,0.7926124334335327,1.6228259801864624,234,234
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+94,1.228997826576233,1.2847237586975098,1.497381567955017,1.8122526407241821,193,193
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+95,1.3037396669387817,1.2255496978759766,1.1116182804107666,1.4537550210952759,106,106
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+96,1.2389682531356812,1.4189671277999878,1.1088809967041016,1.3002760410308838,117,117
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+97,1.1704211235046387,1.205341100692749,1.2318313121795654,1.4956603050231934,185,185
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+98,1.340514063835144,1.0145615339279175,1.0810171365737915,1.2954782247543335,160,160
TCGA-GM-A2DH-DX1_xmin50963_ymin56303_MPP-0.2500+99,1.211086630821228,1.1249243021011353,1.3385298252105713,2.19987416267395,117,117
TCGA-GM-A2DI-DX1_xmin22802_ymin51060_MPP-0.2500+0,0.9388152956962585,0.9429183602333069,1.1918025016784668,1.833616018295288,84,84
TCGA-GM-A2DI-DX1_xmin22802_ymin51060_MPP-0.2500+1,1.0477951765060425,0.9881181716918945,1.4645915031433105,2.372276544570923,120,120
TCGA-GM-A2DI-DX1_xmin22802_ymin51060_MPP-0.2500+10,1.0705821514129639,1.0960270166397095,1.3945958614349365,2.161137342453003,163,163
TCGA-GM-A2DI-DX1_xmin22802_ymin51060_MPP-0.2500+11,1.4886788129806519,1.442142367362976,1.9324491024017334,2.2248451709747314,85,85
TCGA-GM-A2DI-DX1_xmin22802_ymin51060_MPP-0.2500+12,0.825839102268219,0.9108945727348328,1.1743837594985962,1.3757139444351196,106,106
TCGA-GM-A2DI-DX1_xmin22802_ymin51060_MPP-0.2500+13,1.092613697052002,1.1932483911514282,1.3724364042282104,1.752711296081543,185,185
TCGA-GM-A2DI-DX1_xmin22802_ymin51060_MPP-0.2500+14,1.1740303039550781,0.8575010299682617,1.5714586973190308,1.579000473022461,103,103
TCGA-GM-A2DI-DX1_xmin22802_ymin51060_MPP-0.2500+15,1.0327147245407104,1.0851768255233765,1.5534863471984863,2.0103864669799805,117,117
TCGA-GM-A2DI-DX1_xmin22802_ymin51060_MPP-0.2500+16,0.85027015209198,0.8033221364021301,1.2492308616638184,1.6039563417434692,132,132
TCGA-GM-A2DI-DX1_xmin22802_ymin51060_MPP-0.2500+17,0.7923274040222168,0.7357268333435059,0.9948143362998962,1.1081305742263794,184,184
TCGA-GM-A2DI-DX1_xmin22802_ymin51060_MPP-0.2500+18,1.0575486421585083,0.984493613243103,1.4978495836257935,1.7267591953277588,154,154
TCGA-GM-A2DI-DX1_xmin22802_ymin51060_MPP-0.2500+19,0.9855253100395203,1.037596344947815,1.212701439857483,1.54196298122406,138,138
TCGA-GM-A2DI-DX1_xmin22802_ymin51060_MPP-0.2500+2,0.8608553409576416,1.094361424446106,0.8810237646102905,1.2969690561294556,127,127
TCGA-GM-A2DI-DX1_xmin22802_ymin51060_MPP-0.2500+20,0.8123601078987122,0.8471038341522217,1.0627920627593994,1.3990191221237183,145,145
TCGA-GM-A2DI-DX1_xmin22802_ymin51060_MPP-0.2500+21,0.7828051447868347,0.7353604435920715,1.1683238744735718,1.7141642570495605,144,144
TCGA-GM-A2DI-DX1_xmin22802_ymin51060_MPP-0.2500+22,1.1165562868118286,1.0341298580169678,1.0158435106277466,1.315491795539856,94,94
TCGA-GM-A2DI-DX1_xmin22802_ymin51060_MPP-0.2500+23,1.2459901571273804,1.2558531761169434,1.8485276699066162,2.073216676712036,144,144
TCGA-GM-A2DI-DX1_xmin22802_ymin51060_MPP-0.2500+24,0.8173190951347351,0.8652864098548889,1.2994463443756104,1.8430202007293701,157,157
TCGA-GM-A2DI-DX1_xmin22802_ymin51060_MPP-0.2500+25,0.8932771682739258,0.7615334391593933,1.1377832889556885,1.5522208213806152,221,221
TCGA-GM-A2DI-DX1_xmin22802_ymin51060_MPP-0.2500+26,1.0047633647918701,0.9301969408988953,1.388753890991211,1.6216565370559692,128,128
TCGA-GM-A2DI-DX1_xmin22802_ymin51060_MPP-0.2500+3,1.110263705253601,1.0743064880371094,1.1701666116714478,1.4733185768127441,229,229
TCGA-GM-A2DI-DX1_xmin22802_ymin51060_MPP-0.2500+4,1.0162264108657837,0.9523321986198425,1.5085065364837646,2.1973800659179688,124,124
TCGA-GM-A2DI-DX1_xmin22802_ymin51060_MPP-0.2500+5,0.8593199849128723,0.8292667865753174,1.1893408298492432,1.6342172622680664,216,216
TCGA-GM-A2DI-DX1_xmin22802_ymin51060_MPP-0.2500+6,1.3646103143692017,1.211674690246582,1.7679204940795898,2.421872854232788,212,212
TCGA-GM-A2DI-DX1_xmin22802_ymin51060_MPP-0.2500+7,1.10682213306427,0.8895017504692078,1.5996919870376587,1.8615397214889526,94,94
TCGA-GM-A2DI-DX1_xmin22802_ymin51060_MPP-0.2500+8,1.2027678489685059,1.1980582475662231,1.6580606698989868,2.1950225830078125,130,130
TCGA-GM-A2DI-DX1_xmin22802_ymin51060_MPP-0.2500+9,1.1518305540084839,1.0807137489318848,1.5696886777877808,1.9820308685302734,210,210
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+0,1.8674594163894653,1.8211101293563843,2.1855239868164062,2.894193172454834,470,470
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+1,1.7139918804168701,1.691667914390564,2.0079379081726074,2.748457670211792,440,440
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+10,1.7319990396499634,1.7234457731246948,1.9299955368041992,2.4947597980499268,377,377
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+100,1.0428367853164673,0.9522141814231873,0.840991199016571,1.054785966873169,124,124
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+101,0.6071356534957886,0.5874631404876709,0.6799578666687012,0.8727839589118958,205,205
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+102,1.0135096311569214,1.009049654006958,0.6988204121589661,1.1966277360916138,181,181
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+103,0.6791823506355286,0.6252098083496094,0.4354000389575958,0.6071122288703918,299,299
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+104,1.097289800643921,0.9643646478652954,0.8165381550788879,1.355287790298462,302,302
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+105,0.3383004069328308,0.3011811077594757,0.3072926104068756,0.46371302008628845,342,342
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+106,0.5216849446296692,0.3942756950855255,0.6294704079627991,0.9986120462417603,238,238
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+107,0.5468013286590576,0.6127500534057617,0.6133340001106262,1.0233076810836792,326,326
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+108,0.8267183899879456,0.8774362206459045,0.5703201293945312,0.7917036414146423,324,324
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+109,0.9381545186042786,0.9203316569328308,1.4240375757217407,1.5154705047607422,130,130
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+11,1.727562665939331,1.7451722621917725,2.2445614337921143,2.7765960693359375,273,273
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+110,0.8568170666694641,0.6620317101478577,0.4028542935848236,0.6328639388084412,321,321
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+111,1.0097179412841797,0.7635948061943054,1.1031711101531982,2.0282223224639893,317,317
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+112,0.537760317325592,0.4941352307796478,0.5991278290748596,0.9182980060577393,355,355
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+113,0.6257832646369934,0.6871216297149658,0.7701845169067383,0.9626005291938782,156,156
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+114,0.6710472106933594,0.6556251049041748,1.0316016674041748,1.4708982706069946,157,157
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+115,0.8271110653877258,0.8250840306282043,1.000044345855713,1.2607351541519165,148,148
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+116,0.5589583516120911,0.6689251661300659,0.655035138130188,1.2623094320297241,286,286
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+117,1.3846583366394043,1.2369682788848877,0.8795158863067627,0.9911804795265198,268,268
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+118,0.6842829585075378,0.6957001090049744,0.7537525296211243,1.083709716796875,230,230
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+119,0.657527506351471,0.6477013230323792,0.8106271624565125,1.0754286050796509,186,186
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+12,1.0933936834335327,1.004165530204773,0.7920621037483215,1.3168715238571167,198,198
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+120,0.7652121782302856,0.704206645488739,0.6152928471565247,0.7338679432868958,150,150
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+121,0.9468005299568176,0.9158392548561096,1.2181577682495117,1.535035252571106,241,241
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+122,1.0300601720809937,0.9592318534851074,0.8370856642723083,1.4093431234359741,201,201
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+123,0.8110827207565308,0.6580702662467957,0.8952966332435608,1.581286907196045,318,318
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+124,0.7057522535324097,0.5666295289993286,0.7519152164459229,1.4776829481124878,275,275
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+125,1.0604885816574097,1.0483417510986328,1.4089747667312622,1.7974317073822021,171,171
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+126,1.084784746170044,1.1071962118148804,1.2903964519500732,2.0513463020324707,343,343
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+127,0.874278724193573,0.9578195810317993,1.092278242111206,1.5628410577774048,222,222
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+128,0.7828006148338318,0.7511729001998901,0.8796221613883972,1.3331916332244873,308,308
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+129,1.1543880701065063,1.2198752164840698,1.183673620223999,2.1744956970214844,345,345
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+13,1.495897889137268,1.3816481828689575,0.9151846170425415,1.3692541122436523,170,170
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+130,0.8726913928985596,0.6984260678291321,0.986804187297821,1.9871726036071777,315,315
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+131,0.8459041118621826,0.8797730803489685,0.9700635075569153,1.383314609527588,179,179
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+132,0.6096678972244263,0.6821082234382629,0.7175782918930054,1.029341220855713,264,264
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+133,0.9393132925033569,0.8659985661506653,0.8204136490821838,1.0861263275146484,244,244
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+134,0.6191602945327759,0.6948391199111938,0.7250308990478516,1.2199047803878784,300,300
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+135,0.8216941952705383,0.9154595732688904,0.750206470489502,1.1156624555587769,272,272
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+136,0.34640929102897644,0.372116357088089,0.39347562193870544,0.5601814985275269,302,302
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+137,0.8409693837165833,0.6459063291549683,0.5017394423484802,0.682727038860321,228,228
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+138,0.9081563353538513,0.7115158438682556,0.8988206386566162,1.0494015216827393,198,198
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+139,0.7312262654304504,0.6568480730056763,0.9780849814414978,1.4750486612319946,189,189
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+14,0.8492013812065125,0.7787343263626099,0.8368412852287292,1.1719969511032104,213,213
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+140,0.8282424807548523,0.7360648512840271,1.004345417022705,1.3174973726272583,127,127
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+141,0.7975876331329346,0.8179593086242676,0.9452879428863525,1.707340121269226,262,262
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+142,1.0383530855178833,0.8759405612945557,0.6600781083106995,0.9166311621665955,274,274
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+143,0.8000574707984924,0.8721162676811218,0.75254887342453,0.846534788608551,161,161
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+144,0.756889283657074,0.7448444962501526,0.7438221573829651,0.8745768666267395,161,161
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+145,0.4694165885448456,0.46421459317207336,0.5410114526748657,0.9072355031967163,324,324
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+146,0.8937786221504211,1.0162161588668823,0.7119232416152954,1.054868221282959,227,227
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+147,0.5741291642189026,0.42949342727661133,0.3931615948677063,0.6131517291069031,283,283
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+148,0.48041751980781555,0.4863470494747162,0.5379883050918579,0.7630685567855835,342,342
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+149,0.7278459072113037,0.7741268873214722,0.8267576694488525,1.32051420211792,315,315
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+15,0.6948404312133789,0.6880844831466675,0.7369690537452698,0.9920651316642761,287,287
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+150,0.7368083000183105,0.6940636038780212,0.8571723103523254,1.2966898679733276,253,253
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+151,0.9603312015533447,1.0055701732635498,0.6684118509292603,0.961670994758606,241,241
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+152,0.8651833534240723,0.8795930743217468,1.0362846851348877,1.3708457946777344,168,168
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+153,1.2418631315231323,1.123728632926941,1.1303210258483887,1.538894534111023,115,115
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+154,1.0808345079421997,1.1033790111541748,0.754550576210022,1.3719266653060913,273,273
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+155,0.7640680074691772,0.7733758091926575,0.9555652737617493,1.2291440963745117,218,218
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+156,1.0716001987457275,1.0443121194839478,1.6037442684173584,1.997757077217102,134,134
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+157,1.194579005241394,1.0303406715393066,1.689910650253296,1.8152601718902588,149,149
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+158,1.2872650623321533,1.4453299045562744,0.837016761302948,1.203421950340271,254,254
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+159,0.8592345118522644,0.9630155563354492,0.7433356642723083,1.1460647583007812,128,128
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+16,0.6154418587684631,0.6590445637702942,0.6222203373908997,1.2207473516464233,191,191
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+160,0.6144933104515076,0.6973465085029602,0.6471275091171265,1.3565047979354858,263,263
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+161,0.4758228361606598,0.46968021988868713,0.5106632113456726,0.6322289109230042,257,257
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+162,0.4529019892215729,0.4676683843135834,0.5074892044067383,0.6933578252792358,323,323
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+163,0.7335476279258728,0.8905752301216125,0.6587207913398743,0.8284866809844971,186,186
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+164,0.7820403575897217,0.7374973297119141,0.6584614515304565,0.8414196372032166,292,292
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+165,0.9760234951972961,1.0436128377914429,1.2116363048553467,1.732405185699463,143,143
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+166,0.7246460914611816,0.828403115272522,0.7143954634666443,1.3833820819854736,243,243
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+167,0.4855901002883911,0.5109313726425171,0.6100606322288513,0.8482381105422974,289,289
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+168,0.5690662860870361,0.5567299127578735,0.6497364640235901,0.906924843788147,252,252
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+169,1.248183012008667,1.3361896276474,1.287657618522644,1.7466737031936646,143,143
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+17,0.665585458278656,0.5744838714599609,0.7703036665916443,1.0260987281799316,288,288
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+170,1.0941816568374634,1.130994439125061,1.0244762897491455,1.35395085811615,134,134
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+171,0.7358355522155762,0.6962409019470215,0.7597795724868774,1.1044037342071533,222,222
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+172,0.7953701019287109,0.8274192214012146,0.8437048196792603,1.171771764755249,166,166
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+173,0.6966158151626587,0.6146225333213806,0.852669894695282,1.3653380870819092,262,262
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+174,1.1383246183395386,0.9457528591156006,0.6452332139015198,0.9388065338134766,223,223
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+175,0.6346341371536255,0.5709691643714905,0.7052676677703857,1.1316852569580078,255,255
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+176,1.2180205583572388,1.254799485206604,1.2219874858856201,1.694158673286438,116,116
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+177,1.521763563156128,1.8306007385253906,1.907051920890808,2.173567295074463,133,133
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+178,1.0792309045791626,0.9746878147125244,1.628638744354248,1.816606044769287,146,146
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+179,0.7672731876373291,0.7375630140304565,0.6803817749023438,1.025039792060852,270,270
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+18,1.704295039176941,1.7289040088653564,1.9733648300170898,2.286424160003662,474,474
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+180,0.3898995518684387,0.39628249406814575,0.43236345052719116,0.5966780185699463,368,368
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+181,0.8043057322502136,0.6371553540229797,0.6941596269607544,0.9128665924072266,205,205
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+182,1.1334375143051147,1.02530837059021,1.4823734760284424,2.027488946914673,142,142
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+183,0.703403115272522,0.6412279605865479,0.6211332678794861,0.9250165224075317,206,206
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+184,1.1382633447647095,1.1721501350402832,1.39726984500885,1.6310405731201172,66,66
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+185,0.7520669102668762,0.914100170135498,0.8505806922912598,1.4811468124389648,227,227
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+186,0.760864794254303,0.8413124084472656,0.5960454344749451,0.8068976998329163,203,203
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+187,0.3971210718154907,0.39479950070381165,0.46237942576408386,0.7719854116439819,349,349
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+188,0.820559561252594,0.9033912420272827,0.7908338904380798,1.2142046689987183,248,248
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+189,0.94234299659729,0.9302932024002075,1.1370770931243896,1.734728455543518,200,200
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+19,1.5543001890182495,1.5522241592407227,1.9959487915039062,2.4610631465911865,338,338
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+190,0.8435629606246948,0.8205385208129883,0.9506496787071228,1.7542059421539307,252,252
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+191,0.6166950464248657,0.4686622619628906,0.6715331077575684,0.9663353562355042,190,190
TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+192,0.480351984500885,0.4352239668369293,0.45777425169944763,0.8264151215553284,345,345
