image_id,delta_iou,delta_fp,delta_fn,interior_delta,boundary_delta,contact_delta,mean_neff,max_neff,mean_entropy,mean_top5_mass,mean_top10_mass,mean_dominant_share,weighted_basis_purity,fragmentation_delta,area_ratio_delta,formal_delta_iou,neff_quartile,cluster_k2,cluster_k3,cluster_k4
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+235,0.0,0.0,0.0,0.0,0.0,,192.80406550901412,192.80406550901412,0.9968852153329731,0.032388682190614186,0.06396791612942328,0.006574257306367314,1.0,0.0,0.0,0.0,Q4,0,1,2
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+236,-0.14489579407684186,0.7257003792792448,0.10806739164613309,-0.11525016001870318,-0.008077257332692564,-0.0849514563106796,113.97175430670337,130.90818540253815,0.8942971236819702,0.09853956431085102,0.18052599066779448,0.02151097096602132,0.5603854258855184,0.042700814967082217,0.6176329876343261,-0.1448957940768418,Q1,1,0,1
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+237,-0.17168448618782284,0.6913051607784279,0.12921055478511909,-0.135678391959799,-0.012770045386801746,-0.07834441980783445,116.42200096192546,148.56255218073335,0.8866836184225985,0.1292625919674821,0.2145895223554614,0.036734876633503735,0.5587185521920522,0.06504409784016303,0.5620946059943085,-0.1716844861878228,Q1,1,0,1
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+238,0.0,0.0,0.0,0.0,0.0,0.0,127.05783460647801,192.79952825766605,0.8883564170126639,0.14895047008867818,0.24455371075829696,0.036552759169433874,0.500266353978077,0.0,0.0,0.0,Q2,1,0,1
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+239,0.0,0.0,0.0,0.0,0.0,,192.7913424203101,192.7913424203101,0.9968727124007408,0.03258549523217502,0.06422371245550627,0.006578759400563006,1.0,0.0,0.0,0.0,Q4,0,1,2
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+24,-0.29701058596773117,0.26761160463700107,0.1562895795009956,-0.1641249485601043,-0.0618929875130626,-0.061345158906134456,117.53469120414749,152.21390926032595,0.8944846068664589,0.07652909466053776,0.14803804948126004,0.016166498750833796,0.8339440226554871,0.1200083355135373,0.11132202513609846,-0.2970105859677312,Q1,1,0,0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+240,0.0,0.0,0.0,0.0,0.0,,192.81470343692885,192.81470343692885,0.9968956685521048,0.03247796992865212,0.06404100026543948,0.006560801367757711,1.0,0.0,0.0,0.0,Q4,0,1,2
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+241,0.0,0.0,0.0,0.0,0.0,0.0,123.28312799210948,185.00037887128752,0.8848297403674958,0.11469078287456169,0.20545304006887743,0.02713391378850928,0.5946526378393173,0.0,0.0,0.0,Q2,1,0,1
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+242,0.1353462879920279,1.3471138271231429,-0.49999999999963185,0.5,0.4186626746506986,0.5010193679918451,105.94190853630552,127.94414362198683,0.8792620810273872,0.09194267118804486,0.17341464002516663,0.01926307546878315,0.5509149581193924,0.009965122070759318,1.847113827124135,0.0902308586613519,Q1,1,0,1
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+243,-0.005627896850827874,0.010238448066817047,-0.002862723966050819,0.0018379301349396582,0.009279588038800246,0.010526315789473717,122.8767654463874,185.77340555962567,0.882752795827284,0.10342126666311642,0.1936185854240258,0.023429686048421983,0.56043591350317,-0.00023729385925161384,0.013101172032870867,-0.0037519312338852,Q2,1,0,1
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+244,-0.04163782795158766,0.11747388073093833,1.79513876422583e-05,-1.9361084220737013e-05,0.0,0.0,121.07444333099728,145.010009270967,0.9049580263502539,0.07920945085290203,0.14853501386056994,0.01693077447774985,0.5597224235534668,-0.012953836486510814,0.11745592934333826,-0.0277585519677251,Q2,1,0,1
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+245,0.009649772275350944,-0.10579052221573244,-0.014285849429862649,0.02232507197169878,-0.0982542808456813,0.01926040061633283,124.90035392144033,151.81361944097029,0.910125103360755,0.07337165082885165,0.1404925793215072,0.015746827473399477,0.6114466786384583,0.06567304311285363,-0.09150467278615618,0.0096497722753509,Q2,1,0,1
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+246,-0.2911653370078855,0.927169215125708,0.1733192216781755,-0.18227685580228956,-0.05000062864803634,-0.05658747300215983,132.55069552820643,148.67621766652456,0.9244796971932492,0.06438392497537243,0.12474599254676558,0.013151672383574276,0.6929417848587036,0.03383108173567553,0.7538499934486346,-0.2911653370078855,Q3,1,0,0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+247,-0.11206736578174294,8.905038759550763,0.021327923128056606,-0.012299351340884904,0.04844400001772897,0.0,133.02688920976277,156.23719794359613,0.9236429582747478,0.065400124664664,0.12716808618804845,0.013529477844808718,0.49434023164212704,0.10266165390591146,8.88371083656331,-0.1782324276589112,Q3,1,0,1
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+248,-1.992984693877098e-05,0.0,1.9929846938771538e-05,-2.104199983166133e-05,0.0,,189.5231794861933,189.5231794861933,0.9936334609667306,0.03590203514748946,0.07057684556121993,0.007346160378463936,1.0,3.9720671511644934e-07,-1.992984693877098e-05,-0.5000099649234694,Q3,0,1,2
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+249,5.9789540816312936e-05,0.0,-5.9789540816314617e-05,0.0,0.0005659309564233217,,190.50014045573118,190.50014045573118,0.9946075958554951,0.034420186700972716,0.06772862708536725,0.007011244643647144,1.0,-1.1917151481431743e-06,5.9789540816312936e-05,2.9894770408156468e-05,Q3,0,1,2
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+25,-0.08024305638934563,0.14083629222322083,0.02100390724629374,-0.026580998631284214,-0.02688750425008324,-0.0025035765379112784,123.2878265481049,142.4629460700044,0.909847226913222,0.07145599018496185,0.1350476987759926,0.015664630904166862,0.8461759388446808,0.10516878290563171,0.11983238497708974,-0.0802430563893456,Q2,1,0,1
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+250,0.08018492402980183,-0.7246333966568138,-0.08201722527457193,0.07821632626255996,0.14205034566759678,-0.030552562721255977,108.04681469561326,155.52654722446877,0.8782825541030989,0.1118802405826267,0.1994850897366375,0.024798283763137478,0.3791818916797638,0.15642863203546423,-0.642616171348972,0.0801849240298017,Q1,1,0,1
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+251,-0.12411813692988564,0.11200593126679625,0.08450548399627011,-0.0883659856761508,-0.017083812828817362,-0.07485573178503149,110.07329637578412,143.68746540501058,0.8730657131355536,0.14003323964721498,0.22950066395989036,0.029845909133618332,0.5998526811599731,0.017809946394854077,0.027500447270552564,-0.1241181369298855,Q1,1,0,1
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+252,0.0,0.0,0.0,0.0,0.0,0.0,118.24353888970863,192.7983447781047,0.8562465599301032,0.1773132365253462,0.2935600849846718,0.04807325270956169,0.5105457361787558,0.0,0.0,0.0,Q1,1,0,1
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+253,0.0,0.0,0.0,0.0,0.0,0.0,117.93825126363045,192.64593034092363,0.8551729607551037,0.1856769990304814,0.29997609606737713,0.0588875715545833,0.6183743625879288,0.0,0.0,0.0,Q1,1,0,1
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+254,0.0,0.0,0.0,0.0,0.0,0.0,132.6125100516204,170.83661285648867,0.9177638708025126,0.08034752600637673,0.1456357780702794,0.017277485250375646,0.7219985127449036,0.0,0.0,0.0,Q3,1,0,1
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+255,0.0,0.0,0.0,0.0,0.0,,192.7974507201886,192.7974507201886,0.9968787151074223,0.03245193802257981,0.06407307389509553,0.006552527776114791,1.0,0.0,0.0,0.0,Q4,0,1,2
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+256,-0.02544211125478842,-0.0078963151625083,0.039481422870707925,-0.03428276007162686,-0.01761248591710196,-0.10520446096654273,105.617503798225,146.75615119890136,0.8684611737363473,0.1366110082289189,0.2368141564896374,0.0348419237551005,0.6023692985375723,0.019162917804006,-0.047377738033269313,-0.0254421112547884,Q1,1,0,1
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+257,0.00014947385204083785,0.0,-0.00015344954578931308,0.0,0.001447764823831299,0.0,145.65131422344328,191.30730636991024,0.9339513359562039,0.1172194257580057,0.19422818861197882,0.02828148564176773,0.48929060250520706,-2.980000618652348e-06,0.00015344954578933034,9.96492346939104e-05,Q3,1,0,1
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+258,-0.008386441437563508,-0.0920443749653385,0.027355101806200377,-0.021704610184983857,-0.026527848128596394,-0.004288243393875818,116.22789983304496,164.5115693539079,0.8771939411937107,0.15797503601486584,0.2598420293819277,0.039691058203262644,0.451541468501091,0.07181870336381739,-0.11939947677168734,-0.0083864414375635,Q1,1,0,1
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+259,0.0,0.0,0.0,0.0,0.0,0.0,124.82045694416173,192.79256211904942,0.8811860513578771,0.16877850630567556,0.25261522201165154,0.05609925319518967,0.5012096725404263,0.0,0.0,0.0,Q2,1,0,1
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+26,-0.19760099906871473,0.7930971298548212,0.1999694347339971,-0.2080084392561253,-0.19806726899219165,-0.20880714453811372,104.11579877303201,142.4910380464516,0.8742287580328996,0.11101617158878825,0.19669247218281186,0.026015763885170934,0.5379652579625448,-0.042661974726572745,0.593127695121836,-0.1976009990687147,Q1,1,0,0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+260,0.0,0.0,0.0,0.0,0.0,,192.82701569122094,192.82701569122094,0.9969077663059014,0.032333453803170285,0.06392820580911657,0.006605003155211513,1.0,0.0,0.0,0.0,Q4,0,1,2
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+261,0.0,0.0,0.0,0.0,0.0,0.0,117.24946427872142,192.80317035355128,0.8518258704327006,0.18524743792305912,0.298243541128685,0.05439617019050868,0.5073173176497221,0.0,0.0,0.0,Q1,1,0,1
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+262,0.0,0.0,0.0,0.0,0.0,0.0,118.0030216540124,191.36116655471602,0.8575886192060966,0.14418664186355357,0.24640157268085974,0.0440952685732862,0.7456169128417969,0.0,0.0,0.0,Q1,1,0,1
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+263,-0.1503065221937651,0.1361012240013828,0.09614320898755521,-0.11253130690767549,0.042565670027363334,0.013724266999376233,120.17925309079388,137.67905654759906,0.9052983794736611,0.0708474040959747,0.13649535054334483,0.015026846344710234,0.7676482200622559,0.08498828468329,0.03995801501386015,-0.1503065221937651,Q2,1,0,1
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+264,-0.1429111862764135,-0.2821859597384593,0.21099111848241883,-0.22093683869594116,-0.1779643623111368,0.018518518518518545,120.2107354264868,128.34096671515113,0.906943913016482,0.06545545950308704,0.1266612497923824,0.013685256898833688,0.6955163478851318,-0.1353329932404517,-0.4931770782213408,-0.2585474798563454,Q2,1,0,0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+265,-0.11450029206201778,0.5046405179288753,0.05731703101403637,-0.060670017709199886,-0.02348223919728737,0.003851091142490326,132.03274618388463,145.0887494182579,0.9242195638634678,0.06237092715986543,0.1217360187618883,0.012915017175833668,0.6760083734989166,-0.0393159216656209,0.4473234869155879,-0.1145002920620177,Q3,1,0,1
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+266,-0.05679772913543857,0.25916167369557785,-0.005889486044166087,-0.005969936112743879,0.02574256887604448,-0.009982788296041378,132.18667531442685,132.5379519804396,0.9253704996626471,0.06205356235238354,0.11993495428908593,0.013090906777442086,0.6590347588062286,0.12669475741332947,0.2650511597400623,-0.0567977291354385,Q3,1,0,1
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+267,0.06429080056413597,0.15890063178906189,-0.12182772843374617,0.12961231631951864,0.07893643446633475,0.024582967515364373,128.29960801550155,134.09622478627918,0.9195227569279258,0.06300121489468612,0.12267288678938412,0.013236045178609606,0.4627089649438858,-0.2701772464539952,0.28072836022315445,0.064290800564136,Q2,1,0,1
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+268,-1.992984693877098e-05,0.0,1.9929846938771538e-05,-2.104199983166133e-05,0.0,,192.81527186600016,192.81527186600016,0.9968962270951799,0.032618280160403516,0.06453122787315956,0.006647927237698133,1.0,3.9720671511644934e-07,-1.992984693877098e-05,-0.5000099649234694,Q4,0,1,2
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+269,0.047173947704081676,0.0,-0.04717394770407223,0.039580001683359955,0.10087173100871727,,189.65512973231594,189.65512973231594,0.9937653224363564,0.036212445619339256,0.07138440562041011,0.007452397576676284,1.0,-0.0009867571927942402,0.047173947704081676,0.0235869738520408,Q3,0,1,2
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+27,0.043860127036203324,-4.085054376756866,0.012092798699528562,0.0849312622745938,0.02987301448535873,-0.02304379739856785,103.4267762832638,142.49459488173605,0.8678733420959626,0.1436955731864558,0.24270888132229773,0.033813419189678943,0.38514235243201256,0.12996518819096978,-4.097147175533054,0.0438601270362033,Q1,1,0,1
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+270,0.4991828762755102,0.0,-0.49918287627541075,0.5043346519653228,0.578397212543554,,106.11858729298763,106.11858729298763,0.8837544308874312,0.12209699555209566,0.2263155719464428,0.025928572356039844,1.0,0.11977482328431555,0.4991828762755102,0.1663942920918367,Q1,1,0,1
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+271,-9.96492346938549e-06,0.0,9.985820135405728e-06,-1.0536741617994672e-05,0.0,0.0,127.46501180007553,189.36742187948886,0.8929982773452458,0.15215206838184026,0.25201029089882,0.04121916041420873,0.5030675362795591,1.9860335755822467e-07,-9.985820135338663e-06,-0.166324537627551,Q2,1,0,1
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+272,-0.11733093346984753,0.10028260718576287,0.06828592327195802,-0.07338781808259214,-0.008396780968457973,-0.019684177279694542,110.5540699750663,144.6389292137769,0.8786999112240887,0.11198067548624442,0.20214964185740117,0.028275032679830014,0.5280000194907188,0.03389615555307269,0.03199668391383548,-0.1173309334698475,Q1,1,0,1
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+273,0.0,0.0,0.0,0.0,0.0,,192.80450554775933,192.80450554775933,0.9968856477426599,0.03259160535614801,0.06417439322935924,0.006588338555880008,0.9999999403953552,0.0,0.0,0.0,Q4,0,1,2
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+274,0.0,0.0,0.0,0.0,0.0,0.0,124.44001862199407,190.131833657129,0.8829836854637416,0.12294747831567024,0.22604803574766646,0.027090881772246653,0.6224586963653564,0.0,0.0,0.0,Q2,1,0,1
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+275,0.0,0.0,0.0,0.0,0.0,0.0,119.07156965661471,191.73303464474466,0.8614459665585072,0.14994339287105657,0.26321596415317594,0.03729573628226862,0.8014902472496033,0.0,0.0,0.0,Q2,1,0,1
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+276,0.0,0.0,0.0,0.0,0.0,0.0,118.08845570583996,186.37176858349423,0.8867799796980864,0.11511484606025356,0.20507205331257905,0.026994460676358023,0.45234833161036175,0.0,0.0,0.0,Q1,1,0,1
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+277,0.00014947385204078234,0.0,-0.00014982320861380575,0.0,0.0014329759011701415,0.0,123.62687517335482,191.9665683822407,0.8781414314701448,0.17809477840006727,0.2943198796188675,0.04809901029711963,0.5019215480424464,-2.980000618652348e-06,0.00014982320861378629,9.96492346938549e-05,Q2,1,0,1
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+278,-0.16511928723566274,-0.027092612586609065,0.17581972951065805,-0.22000831960598347,-0.1733931240657698,-0.08369098712446352,97.55061597519854,192.183576654357,0.8129640683122242,0.2791522882926828,0.399794677375906,0.0808615362422953,0.3466824342807134,333.03641904820796,-0.20291234209845108,-0.1651192872356627,Q1,1,0,0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+279,0.0,0.0,0.0,0.0,0.0,0.0,117.3009493939843,185.8297423500403,0.8631861056765557,0.13484022336709356,0.23621244650637946,0.033948409338177006,0.6133798956871033,0.0,0.0,0.0,Q1,1,0,1
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+28,-0.13777831926786938,0.17134389928718738,0.09337260637263152,-0.09791906900708418,-0.03342757878652917,-0.025854441847968757,105.3532098286098,115.34988581934685,0.8815099548896571,0.11639590077190037,0.20744747850033918,0.031012379709859927,0.5905899306138357,0.15568495714066097,0.07797129291462641,-0.1377783192678694,Q1,1,0,1
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+280,0.0,0.0,0.0,0.0,0.0,0.0,124.71507198585414,190.50275352997437,0.8834568085697225,0.12696624392481123,0.22359035417675127,0.028638564063491013,0.7429822981357574,0.0,0.0,0.0,Q2,1,0,1
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+281,0.0,0.0,0.0,0.0,0.0,0.0,122.87955827548342,192.75782829610444,0.8745311007174106,0.14728907321614915,0.24514834415027176,0.03703370381210081,0.5763430595397949,0.0,0.0,0.0,Q2,1,0,1
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+282,0.0,0.0,0.0,0.0,0.0,0.0,114.71293204206683,166.23388587019562,0.8771667263471157,0.11652277486827697,0.19893619630675607,0.02904625740787614,0.755622386932373,0.0,0.0,0.0,Q1,1,0,1
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+283,-1.992984693877098e-05,0.0,1.9929846938771538e-05,-2.104199983166133e-05,0.0,,184.6552710896767,184.6552710896767,0.9887035474207043,0.039955505071212,0.07846100931574132,0.008252775468543033,0.9999999403953552,3.9720671511644934e-07,-1.992984693877098e-05,-0.5000099649234694,Q3,0,1,2
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+284,-0.06945653020385636,0.21129910539471622,0.03562302226539056,-0.03796283852539398,-0.035549881351585766,0.008210890233362078,124.25949287656915,134.56463293635335,0.9130004937805598,0.06365841915925202,0.1240191312564364,0.013240521971558446,0.6654510796070099,0.0005502448417827252,0.17567608312954328,-0.0694565302038563,Q2,1,0,1
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+285,-0.17040081789609618,0.27073369605721975,0.09696795287835355,-0.10255272593545517,-0.026685479674193213,0.013168290755859902,126.26356625675297,135.8839451074013,0.9161340171414885,0.06511085345662015,0.12722523803058755,0.013437337992192905,0.7022147178649902,0.19340814251090194,0.17376574317901433,-0.1704008178960961,Q2,1,0,1
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+286,0.08774060832251399,0.040223702621175195,-0.061304441586036984,0.06809261757748897,0.14859373088882036,0.012476606363069243,136.13909760332507,170.55102550409495,0.9246984552957782,0.07548215117081367,0.14577799688540452,0.015812182097310428,0.6237504184246063,0.38097090286823637,0.10152814420730816,0.087740608322514,Q3,1,0,1
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+287,-0.13820606694560666,0.0,0.13820606694551632,-0.09500093967299383,-0.16378571332853042,,149.71669839301077,149.71669839301077,0.9489647638019538,0.05778861222510089,0.11194665176029106,0.01187917418459303,0.583171010017395,0.04096948438867387,-0.13820606694560666,-0.0691030334728033,Q3,1,0,0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+288,0.012904287419375216,-0.015010652174547395,-0.00943141233665286,0.017110143600172323,-0.010520615996199023,-0.005475040257648889,144.91271582696788,154.23869979734081,0.9423926502568182,0.06525852931588208,0.12447149415540469,0.014076015132882246,0.4759692847728729,0.10761720462032004,-0.005579239837903149,0.0129042874193752,Q3,1,0,1
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+289,-1.992984693877098e-05,0.0,1.9929846938771538e-05,-2.104199983166133e-05,0.0,,191.18122802552378,191.18122802552378,0.9952837623236437,0.033312356149608195,0.06604211414041943,0.006701745662294814,1.0,3.9720671511644934e-07,-1.992984693877098e-05,-0.5000099649234694,Q4,0,1,2
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+29,-0.01778837841638888,0.07891798048956128,0.05248668652401898,-0.05156124456265757,-0.023655874983771048,-0.04958158995815898,109.4668578266798,147.1905267424161,0.8710806839902547,0.15381151863810208,0.2545223271296315,0.04067988660879319,0.5219153563181559,0.0382968137824568,0.026431293965581415,-0.0177883784163888,Q1,1,0,1
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+290,0.16649394132653061,0.0,-0.16649394132649745,0.15829896473360827,0.32279402944150254,,153.79417992829812,153.79417992829812,0.9540556694293273,0.06060845289137987,0.1153635754478627,0.012803003288609692,1.0,-0.008104205683801526,0.16649394132653061,-0.038172300170068,Q3,0,1,2
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+291,0.20645328443877553,0.0,-0.20645328443873437,0.1899461324804309,0.33534743202416917,,170.02967547428298,170.02967547428298,0.9730696119773848,0.045356975035461516,0.09003919762019798,0.009161193865770403,1.0000001192092896,-0.00518528729681883,0.20645328443877553,0.1032266422193877,Q3,0,1,2
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+292,-0.016122632239250395,55.20277785702035,0.012530455969367431,-0.016812076188830793,-0.009157829070492821,-0.21467391304347827,97.32137445200543,181.72754496805175,0.8327955962993917,0.1961460601465739,0.30409557432026263,0.055133710914441504,0.35002445336431265,-0.24784632653886787,55.19024743555619,-0.0161226322392504,Q1,1,0,1
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+293,0.07270372617636518,0.5143349547456745,-0.19634996688839954,0.19317529410536646,0.23726061401553558,0.16422688011794304,114.59583262081712,186.59799994403357,0.871961065961524,0.13667011061118492,0.23473858204609718,0.03235521611888914,0.46836164593696594,0.08165859437138939,0.7106849216350227,0.0727037261763652,Q1,1,0,1
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+294,0.0,0.0,0.0,0.0,0.0,0.0,123.89774467300172,192.78403396848475,0.8780703536164249,0.15488457058214483,0.2457066168463643,0.04823613187399292,0.5030277911573648,0.0,0.0,0.0,Q2,1,0,1
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+295,0.0,0.0,0.0,0.0,0.0,0.0,126.55587176864884,190.20098702464128,0.8895030806034825,0.11600672481253035,0.20710187057677631,0.030409580554843777,0.7547102868556976,0.0,0.0,0.0,Q2,1,0,1
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+296,0.0,0.0,0.0,0.0,0.0,0.0,120.09020257096418,192.78336642128892,0.8639568715372574,0.1760866583727882,0.29680336960296827,0.05243243678664907,0.4904933515936136,0.0,0.0,0.0,Q2,1,0,1
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+297,-0.13598630379184687,-0.7030804210190998,0.28876990739412106,-0.2898296836982968,-0.26279939388301155,-0.1343947700597223,109.50223122390075,181.12076973708142,0.864289625694783,0.16264095494785882,0.2738033051758446,0.04809192623976263,0.43072086820999783,333.2972800496536,-0.9918503284154311,-0.1359863037918469,Q1,1,0,0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+298,-0.012763413877869926,-0.31869078189474337,0.08797388795206228,-0.09079886994111437,-0.040762782175363145,0.06973913591048891,120.34909374791532,164.78702944859953,0.8990271921667657,0.11808151917934955,0.20692772688039737,0.02644150652110351,0.3634965258340041,0.0946975610310599,-0.40666466984760524,-0.01276341387787,Q2,1,0,1
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+299,0.0,0.0,0.0,0.0,0.0,0.0,118.69925539219655,190.72210678202111,0.8614871774097554,0.1413828107619527,0.25886830546358675,0.03142980173739483,0.5460478737950325,0.0,0.0,0.0,Q2,1,0,1
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+3,-0.1734295849808034,-0.03884702721902705,0.16949992298813624,-0.17170062823730037,-0.19378686373833745,-0.05729166666666666,107.98667146070068,169.46115605899647,0.8694843553790705,0.13357609426164652,0.23656526524790453,0.034448152751421414,0.5366766850153605,-0.06801806145772024,-0.2083469502074153,-0.1734295849808034,Q1,1,0,0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+30,-9.96492346938549e-06,0.0,1.0556763718512224e-05,-1.1149266378296385e-05,0.0,0.0,118.2412919656841,191.90127144529097,0.8577206428610449,0.20140599178539248,0.30521774077768543,0.07342229896871104,0.6119589507579803,1.9860335755822467e-07,-1.0556763718527762e-05,-0.1573295333758503,Q1,1,0,1
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+300,0.0,0.0,0.0,0.0,0.0,0.0,102.36856638855113,180.4959310541537,0.8518824074884505,0.16794397527372165,0.2787100847370661,0.04250136687598078,0.42781321704387665,0.0,0.0,0.0,Q1,1,0,1
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+301,0.0,0.0,0.0,0.0,0.0,0.0,88.51539668735838,89.6845428173959,0.8493732254338103,0.10896077021304425,0.20423548370047667,0.02405205941552776,0.6559048891067505,0.0,0.0,0.0,Q1,1,0,1
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+302,-9.96492346938549e-06,0.0,1.0031700172543231e-05,-1.0582906489420285e-05,0.0,0.0,114.26638708522268,148.9915806255238,0.8885904768416049,0.08975429780983428,0.1706329476261799,0.02040959619979458,0.5106546496972442,1.9860335755822467e-07,-1.0031700172552505e-05,-0.165563881802721,Q1,1,0,1
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+303,-0.12848714873053813,1.236001916579994,0.15744441154989497,-0.15382303755691,-0.12860110666721886,-0.0709342560553633,109.74043698594238,117.9741781706627,0.8895781109856475,0.07762223679273852,0.15079890175594418,0.01579859472249111,0.5772979855537415,0.11621223144393901,1.0785575050332483,-0.1284871487305381,Q1,1,0,0
TCGA-GM-A2DB-DX1_xmin50586_ymin43110_MPP-0.2500+304,-0.04180779812097196,0.014381453323062066,0.03419668677949626,-0.03206531202727689,-0.046260121531952914,0.0005417118093174467,124.49527581759062,145.63295785431671,0.9112424463907535,0.0678605735088616,0.1308040707590452,0.014224677055889727,0.5713918805122375,0.18740719107886875,-0.019815233456450088,-0.041807798120972,Q2,1,0,1
