image_id,class,gt_area,gcqm_tp,gcqm_fp,gcqm_fn,gcqm_tn,gcqm_precision,gcqm_recall,gcqm_iou,gcqm_dice,gcqm_fp_rate,gcqm_fn_rate,sshr_tp,sshr_fp,sshr_fn,sshr_tn,sshr_precision,sshr_recall,sshr_iou,sshr_dice,sshr_fp_rate,sshr_fn_rate,delta_fp,delta_fn,normalized_delta_fp,normalized_delta_fn,delta_iou
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+103,1,28854,28854,21321,0,1,0.575067264573991,1.0,0.575067264573991,0.7302129597995672,0.9999531000844198,0.0,28854,21322,0,0,0.5750558035714286,1.0,0.5750558035714286,0.7302037201062888,1.0,0.0,-1,0,-3.465723989740256e-05,0.0,1.1461002562440648e-05
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+103,2,21322,0,0,21322,28854,,0.0,0.0,0.0,0.0,1.0,0,0,21322,28854,,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+104,1,24870,24870,25305,0,1,0.49566517189835574,1.0,0.49566517189835574,0.6628023186088347,0.9999604836797598,0.0,24870,25242,0,64,0.4962883141762452,1.0,0.4962883141762452,0.6633592062094903,0.9974709555046234,0.0,63,0,0.0025331724969832998,0.0,-0.0006231422778894546
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+104,2,25306,0,0,25306,24870,,0.0,0.0,0.0,0.0,1.0,0,0,25306,24870,,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+105,0,846,0,1,846,49329,0.0,0.0,0.0,0.0,2.027163997567403e-05,1.0,0,32,846,49298,0.0,0.0,0.0,0.0,0.000648692479221569,1.0,-31,0,-0.036643026004295,0.0,0.0
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+105,1,46055,46054,4121,1,0,0.9178674638764325,0.999978286830963,0.9178491709183674,0.9571651252208251,1.0,2.1713169037020953e-05,46023,4121,32,0,0.9178166879387364,0.9993051785908154,0.9172313456632653,0.9568290730672876,1.0,0.0006948214091846705,0,-31,0.0,-0.0006731082401475034,0.0006178252551021224
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+105,2,3275,0,0,3275,46901,,0.0,0.0,0.0,0.0,1.0,0,0,3275,46901,,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+106,0,10090,8981,15262,1109,24824,0.3704574516355237,0.8900891972249753,0.3542521300094667,0.5231701278653191,0.3807314274310233,0.10991080277502478,0,0,10090,40086,,0.0,0.0,0.0,0.0,1.0,15262,-8981,1.5125867195227822,-0.890089197224093,0.3542521300094667
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+106,1,38273,24258,1675,14015,10228,0.9354104808545097,0.6338149609385206,0.607239411234605,0.7556303149238389,0.14072082668234898,0.36618503906147937,38273,11903,0,0,0.7627750318877551,1.0,0.7627750318877551,0.865425273321349,1.0,0.0,-10228,14015,-0.2672380006792603,0.3661850390613837,-0.15553562065315008
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+106,2,1813,0,0,1813,48363,,0.0,0.0,0.0,0.0,1.0,0,0,1813,48363,,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0
