image_id,Uraw,FAraw,PRG,PRG_sharedhead
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+122,0.11125511676073074,0.2414630800485611,0.20065394043922424,0.20065394043922424
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+123,0.11197438091039658,0.2769107222557068,0.24403423070907593,0.24403423070907593
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+124,0.10977615416049957,0.33145108819007874,0.23276463150978088,0.23276463150978088
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+125,0.09164426475763321,0.21154221892356873,0.21990622580051422,0.21990622580051422
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+126,0.15485775470733643,0.3362697958946228,0.35411861538887024,0.35411861538887024
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+127,0.176126629114151,0.35830605030059814,0.48654910922050476,0.48654910922050476
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+128,0.2121351957321167,0.4110882878303528,0.4637216329574585,0.4637216329574585
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+129,0.18706241250038147,0.3265063464641571,0.360687792301178,0.360687792301178
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+13,0.16988566517829895,0.3430154025554657,0.41776004433631897,0.41776004433631897
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+130,0.1917174607515335,0.33993667364120483,0.44082537293434143,0.44082537293434143
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+131,0.20761339366436005,0.3795796036720276,0.46248093247413635,0.46248093247413635
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+132,0.25381195545196533,0.4615911543369293,0.5457555055618286,0.5457555055618286
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+133,0.1452660858631134,0.27453455328941345,0.31417760252952576,0.31417760252952576
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+134,0.1641971617937088,0.3274673819541931,0.3100493848323822,0.3100493848323822
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+135,0.12815290689468384,0.30704668164253235,0.2288176268339157,0.2288176268339157
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+136,0.18194040656089783,0.38480058312416077,0.3305325508117676,0.3305325508117676
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+137,0.23056913912296295,0.6219320893287659,0.5148506164550781,0.5148506164550781
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+138,0.11510385572910309,0.2501356899738312,0.19257999956607819,0.19257999956607819
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+139,0.18052859604358673,0.46304985880851746,0.3532373309135437,0.3532373309135437
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+14,0.16282713413238525,0.3330775797367096,0.34359678626060486,0.34359678626060486
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+140,0.12626062333583832,0.3262959122657776,0.31854432821273804,0.31854432821273804
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+141,0.1401730477809906,0.29892250895500183,0.28667426109313965,0.28667426109313965
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+142,0.09697559475898743,0.25581780076026917,0.2262943685054779,0.2262943685054779
TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+143,0.1601996123790741,0.3754582405090332,0.44624847173690796,0.44624847173690796
