stage,gt_class,gt_class_name,group,metric,count,mean,std,min,p10,p25,p50,p75,p90,max,quantile_method,corrected_minus_harmed_mean,cohen_d_exact_moments,welch_p_on_reservoir,mann_whitney_p_on_reservoir,statistical_warning
stage2,1,stroma,CORRECTED_BY_FAMPR,g_high_channel_std,1093558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,1,stroma,CORRECTED_BY_FAMPR,anchor_lambda,1093558,0.326171875,0.0,0.326171875,0.326171875,0.326171875,0.326171875,0.326171875,0.326171875,0.326171875,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,1,stroma,CORRECTED_BY_FAMPR,gamma_context,1093558,1.5859375,0.0,1.5859375,1.5859375,1.5859375,1.5859375,1.5859375,1.5859375,1.5859375,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,1,stroma,CORRECTED_BY_FAMPR,r_fa,1093558,0.7750481006082647,0.05614705201494146,0.5845874547958374,0.6977381467819214,0.7376706451177597,0.7798687815666199,0.8139172494411469,0.8476208925247193,1.2509818077087402,"deterministic sampled reservoir, max=20000, stride=64",0.008303299977687972,0.14243254357521656,8.642539217030553e-42,4.665495158410423e-49,exploratory only; reservoir approximation and spatially correlated pixels
stage2,1,stroma,CORRECTED_BY_FAMPR,r_mpr,1093558,0.252135351111338,0.018265518534073367,0.19017548859119415,0.22698523700237275,0.23997588455677032,0.25370359420776367,0.26478011161088943,0.27574443221092226,0.4069640636444092,"deterministic sampled reservoir, max=20000, stride=64",0.0027011941516545124,0.1424325515934831,8.643204715469655e-42,4.66549515849814e-49,exploratory only; reservoir approximation and spatially correlated pixels
stage2,1,stroma,HARMED_BY_FAMPR,morphology,929590,0.35917301725286294,0.04344716446853887,0.18236923217773438,0.30125427842140196,0.3307444155216217,0.36124929785728455,0.3902587890625,0.41353201270103457,0.543212890625,"deterministic sampled reservoir, max=20000, stride=64",-0.004800807992260847,-0.1061985842683863,1.317149475197736e-16,2.1192375577308482e-11,exploratory only; reservoir approximation and spatially correlated pixels
stage2,1,stroma,HARMED_BY_FAMPR,dilation,929590,4.8450043985674105,0.2606561179162458,3.7454426288604736,4.518237209320068,4.658609867095947,4.832275390625,5.015848875045776,5.1930175781250005,5.911580562591553,"deterministic sampled reservoir, max=20000, stride=64",0.0287612003084341,0.10602991596967679,1.2910859315386553e-16,2.2573303332515895e-11,exploratory only; reservoir approximation and spatially correlated pixels
stage2,1,stroma,HARMED_BY_FAMPR,band_weight_0,929590,0.9921875,0.0,0.9921875,0.9921875,0.9921875,0.9921875,0.9921875,0.9921875,0.9921875,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,1,stroma,HARMED_BY_FAMPR,band_weight_1,929590,1.0078125,0.0,1.0078125,1.0078125,1.0078125,1.0078125,1.0078125,1.0078125,1.0078125,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,1,stroma,HARMED_BY_FAMPR,band_weight_2,929590,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,1,stroma,HARMED_BY_FAMPR,band_weight_3,929590,1.2109375,0.0,1.2109375,1.2109375,1.2109375,1.2109375,1.2109375,1.2109375,1.2109375,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,1,stroma,HARMED_BY_FAMPR,high_frequency_ratio,929590,0.3930939268707719,0.052662159118557046,0.18053746223449707,0.3240587949752808,0.3584398627281189,0.39456042647361755,0.42894864082336426,0.45943117141723633,0.6156535744667053,"deterministic sampled reservoir, max=20000, stride=64",-0.0059246253295741624,-0.10974222716744693,3.908087784992095e-17,4.3567358975751216e-13,exploratory only; reservoir approximation and spatially correlated pixels
stage2,1,stroma,HARMED_BY_FAMPR,g_low,929590,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,1,stroma,HARMED_BY_FAMPR,g_high,929590,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,1,stroma,HARMED_BY_FAMPR,g_high_over_low,929590,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,1,stroma,HARMED_BY_FAMPR,g_low_channel_std,929590,0.001739501953125,0.0,0.001739501953125,0.001739501953125,0.001739501953125,0.001739501953125,0.001739501953125,0.001739501953125,0.001739501953125,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,1,stroma,HARMED_BY_FAMPR,g_high_channel_std,929590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,1,stroma,HARMED_BY_FAMPR,anchor_lambda,929590,0.326171875,0.0,0.326171875,0.326171875,0.326171875,0.326171875,0.326171875,0.326171875,0.326171875,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,1,stroma,HARMED_BY_FAMPR,gamma_context,929590,1.5859375,0.0,1.5859375,1.5859375,1.5859375,1.5859375,1.5859375,1.5859375,1.5859375,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,1,stroma,HARMED_BY_FAMPR,r_fa,929590,0.7667448006305767,0.06072749424983239,0.6133781671524048,0.6875083446502686,0.7223312854766846,0.7670405507087708,0.8096448183059692,0.8439495921134949,1.733030915260315,"deterministic sampled reservoir, max=20000, stride=64",0.008303299977687972,0.14243254357521656,8.642539217030553e-42,4.665495158410423e-49,exploratory only; reservoir approximation and spatially correlated pixels
stage2,1,stroma,HARMED_BY_FAMPR,r_mpr,929590,0.2494341569596835,0.019755608482320015,0.19954156875610352,0.2236572951078415,0.23498573154211044,0.2495303899049759,0.2633902132511139,0.27455011010169983,0.563782274723053,"deterministic sampled reservoir, max=20000, stride=64",0.0027011941516545124,0.1424325515934831,8.643204715469655e-42,4.66549515849814e-49,exploratory only; reservoir approximation and spatially correlated pixels
stage2,2,normal,CORRECTED_BY_FAMPR,morphology,387538,0.36464725819088567,0.040547808703694975,0.2213795930147171,0.31019236147403717,0.336991623044014,0.36638641357421875,0.3941739425063133,0.41839371621608734,0.49202728271484375,"deterministic sampled reservoir, max=20000, stride=64",-0.007705765701769396,-0.194564480563614,2.7179291699473857e-23,5.0279853711846505e-19,exploratory only; reservoir approximation and spatially correlated pixels
stage2,2,normal,CORRECTED_BY_FAMPR,dilation,387538,4.8121137211931835,0.24342000990732615,4.052001953125,4.489990234375,4.6348875761032104,4.80108642578125,4.976735353469849,5.137410354614258,5.669270992279053,"deterministic sampled reservoir, max=20000, stride=64",0.04621174444127707,0.19442890555090783,3.167423846029048e-23,5.33560532701718e-19,exploratory only; reservoir approximation and spatially correlated pixels
stage2,2,normal,CORRECTED_BY_FAMPR,band_weight_0,387538,0.9921875,0.0,0.9921875,0.9921875,0.9921875,0.9921875,0.9921875,0.9921875,0.9921875,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,2,normal,CORRECTED_BY_FAMPR,band_weight_1,387538,1.0078125,0.0,1.0078125,1.0078125,1.0078125,1.0078125,1.0078125,1.0078125,1.0078125,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,2,normal,CORRECTED_BY_FAMPR,band_weight_2,387538,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,2,normal,CORRECTED_BY_FAMPR,band_weight_3,387538,1.2109375,0.0,1.2109375,1.2109375,1.2109375,1.2109375,1.2109375,1.2109375,1.2109375,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,2,normal,CORRECTED_BY_FAMPR,high_frequency_ratio,387538,0.39850451475128873,0.049044254063214915,0.22857455909252167,0.33347983062267306,0.3649523854255676,0.39967674016952515,0.433502733707428,0.46401219964027407,0.5834872722625732,"deterministic sampled reservoir, max=20000, stride=64",-0.00831634701464018,-0.17421927196696946,1.4428199694159109e-18,2.3544094210507495e-16,exploratory only; reservoir approximation and spatially correlated pixels
stage2,2,normal,CORRECTED_BY_FAMPR,g_low,387538,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,2,normal,CORRECTED_BY_FAMPR,g_high,387538,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,2,normal,CORRECTED_BY_FAMPR,g_high_over_low,387538,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,2,normal,CORRECTED_BY_FAMPR,g_low_channel_std,387538,0.001739501953125,0.0,0.001739501953125,0.001739501953125,0.001739501953125,0.001739501953125,0.001739501953125,0.001739501953125,0.001739501953125,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,2,normal,CORRECTED_BY_FAMPR,g_high_channel_std,387538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,2,normal,CORRECTED_BY_FAMPR,anchor_lambda,387538,0.326171875,0.0,0.326171875,0.326171875,0.326171875,0.326171875,0.326171875,0.326171875,0.326171875,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,2,normal,CORRECTED_BY_FAMPR,gamma_context,387538,1.5859375,0.0,1.5859375,1.5859375,1.5859375,1.5859375,1.5859375,1.5859375,1.5859375,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,2,normal,CORRECTED_BY_FAMPR,r_fa,387538,0.8046314267500931,0.04724084907408227,0.62685227394104,0.7400405406951904,0.7726389467716217,0.8106940388679504,0.8402556478977203,0.8591739892959595,1.1709160804748535,"deterministic sampled reservoir, max=20000, stride=64",-0.011418123397972657,-0.24229147253734457,1.069555431399274e-48,4.358074889391325e-59,exploratory only; reservoir approximation and spatially correlated pixels
stage2,2,normal,CORRECTED_BY_FAMPR,r_mpr,387538,0.26175927122548054,0.015368189782778575,0.20392493903636932,0.2407468378543854,0.25135162472724915,0.26373153924942017,0.2733483985066414,0.27950282096862794,0.3809174597263336,"deterministic sampled reservoir, max=20000, stride=64",-0.003714495069249202,-0.24229149513522047,1.0699263639971486e-48,4.35807487091959e-59,exploratory only; reservoir approximation and spatially correlated pixels
stage2,2,normal,HARMED_BY_FAMPR,morphology,443757,0.37235302389265507,0.03876326967617837,0.2259114533662796,0.3205098569393158,0.3448333665728569,0.3729972839355469,0.39945030212402344,0.42033411264419557,0.5046310424804688,"deterministic sampled reservoir, max=20000, stride=64",-0.007705765701769396,-0.194564480563614,2.7179291699473857e-23,5.0279853711846505e-19,exploratory only; reservoir approximation and spatially correlated pixels
stage2,2,normal,HARMED_BY_FAMPR,dilation,443757,4.765901976751906,0.23255016220599278,3.9629108905792236,4.478707027435303,4.603932619094849,4.762837886810303,4.930023193359375,5.077176761627197,5.642903804779053,"deterministic sampled reservoir, max=20000, stride=64",0.04621174444127707,0.19442890555090783,3.167423846029048e-23,5.33560532701718e-19,exploratory only; reservoir approximation and spatially correlated pixels
stage2,2,normal,HARMED_BY_FAMPR,band_weight_0,443757,0.9921875,0.0,0.9921875,0.9921875,0.9921875,0.9921875,0.9921875,0.9921875,0.9921875,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,2,normal,HARMED_BY_FAMPR,band_weight_1,443757,1.0078125,0.0,1.0078125,1.0078125,1.0078125,1.0078125,1.0078125,1.0078125,1.0078125,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,2,normal,HARMED_BY_FAMPR,band_weight_2,443757,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,2,normal,HARMED_BY_FAMPR,band_weight_3,443757,1.2109375,0.0,1.2109375,1.2109375,1.2109375,1.2109375,1.2109375,1.2109375,1.2109375,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,2,normal,HARMED_BY_FAMPR,high_frequency_ratio,443757,0.4068208617659289,0.04656140016883713,0.22899770736694336,0.3447746276855469,0.37424497306346893,0.4073539227247238,0.4387950450181961,0.465280020236969,0.593675434589386,"deterministic sampled reservoir, max=20000, stride=64",-0.00831634701464018,-0.17421927196696946,1.4428199694159109e-18,2.3544094210507495e-16,exploratory only; reservoir approximation and spatially correlated pixels
stage2,2,normal,HARMED_BY_FAMPR,g_low,443757,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,2,normal,HARMED_BY_FAMPR,g_high,443757,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,2,normal,HARMED_BY_FAMPR,g_high_over_low,443757,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,2,normal,HARMED_BY_FAMPR,g_low_channel_std,443757,0.001739501953125,0.0,0.001739501953125,0.001739501953125,0.001739501953125,0.001739501953125,0.001739501953125,0.001739501953125,0.001739501953125,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,2,normal,HARMED_BY_FAMPR,g_high_channel_std,443757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,2,normal,HARMED_BY_FAMPR,anchor_lambda,443757,0.326171875,0.0,0.326171875,0.326171875,0.326171875,0.326171875,0.326171875,0.326171875,0.326171875,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,2,normal,HARMED_BY_FAMPR,gamma_context,443757,1.5859375,0.0,1.5859375,1.5859375,1.5859375,1.5859375,1.5859375,1.5859375,1.5859375,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,2,normal,HARMED_BY_FAMPR,r_fa,443757,0.8160495501480658,0.04702466162660983,0.6455039381980896,0.7472948849201202,0.7867458462715149,0.8262903094291687,0.8528550565242767,0.8684912741184234,1.054978370666504,"deterministic sampled reservoir, max=20000, stride=64",-0.011418123397972657,-0.24229147253734457,1.069555431399274e-48,4.358074889391325e-59,exploratory only; reservoir approximation and spatially correlated pixels
stage2,2,normal,HARMED_BY_FAMPR,r_mpr,443757,0.26547376629472974,0.015297860160321064,0.20999260246753693,0.24310679435729982,0.25594082474708557,0.26880525052547455,0.2774471342563629,0.2825338810682297,0.34320107102394104,"deterministic sampled reservoir, max=20000, stride=64",-0.003714495069249202,-0.24229149513522047,1.0699263639971486e-48,4.35807487091959e-59,exploratory only; reservoir approximation and spatially correlated pixels
stage2,3,necrosis,CORRECTED_BY_FAMPR,morphology,186864,0.3548563990734153,0.05025438744369639,0.14582188427448273,0.2869283139705658,0.3213793411850929,0.3590749204158783,0.3913440629839897,0.41771368086338045,0.4910888671875,"deterministic sampled reservoir, max=20000, stride=64",-0.0007413210002286119,-0.015579322257558632,0.09070869462425606,0.43213393479028983,exploratory only; reservoir approximation and spatially correlated pixels
stage2,3,necrosis,CORRECTED_BY_FAMPR,dilation,186864,4.870664730197263,0.3015244282063597,4.0546875,4.491365718841553,4.651621580123901,4.846333742141724,5.069010257720947,5.274812889099121,6.117146968841553,"deterministic sampled reservoir, max=20000, stride=64",0.003987145014425764,0.01396277779198174,0.09915023112949875,0.4455925333000019,exploratory only; reservoir approximation and spatially correlated pixels
stage2,3,necrosis,CORRECTED_BY_FAMPR,band_weight_0,186864,0.9921875,0.0,0.9921875,0.9921875,0.9921875,0.9921875,0.9921875,0.9921875,0.9921875,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,3,necrosis,CORRECTED_BY_FAMPR,band_weight_1,186864,1.0078125,0.0,1.0078125,1.0078125,1.0078125,1.0078125,1.0078125,1.0078125,1.0078125,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,3,necrosis,CORRECTED_BY_FAMPR,band_weight_2,186864,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,3,necrosis,CORRECTED_BY_FAMPR,band_weight_3,186864,1.2109375,0.0,1.2109375,1.2109375,1.2109375,1.2109375,1.2109375,1.2109375,1.2109375,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,3,necrosis,CORRECTED_BY_FAMPR,high_frequency_ratio,186864,0.3872635384544064,0.05981532662056884,0.14056991040706635,0.30918017625808714,0.3480561375617981,0.39033830165863037,0.4294871613383293,0.4620323598384858,0.5743878483772278,"deterministic sampled reservoir, max=20000, stride=64",-0.002485343737030299,-0.04360876882580481,0.0035339520991506043,0.04169028389451196,exploratory only; reservoir approximation and spatially correlated pixels
stage2,3,necrosis,CORRECTED_BY_FAMPR,g_low,186864,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,3,necrosis,CORRECTED_BY_FAMPR,g_high,186864,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,3,necrosis,CORRECTED_BY_FAMPR,g_high_over_low,186864,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,3,necrosis,CORRECTED_BY_FAMPR,g_low_channel_std,186864,0.001739501953125,0.0,0.001739501953125,0.001739501953125,0.001739501953125,0.001739501953125,0.001739501953125,0.001739501953125,0.001739501953125,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,3,necrosis,CORRECTED_BY_FAMPR,g_high_channel_std,186864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,3,necrosis,CORRECTED_BY_FAMPR,anchor_lambda,186864,0.326171875,0.0,0.326171875,0.326171875,0.326171875,0.326171875,0.326171875,0.326171875,0.326171875,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,3,necrosis,CORRECTED_BY_FAMPR,gamma_context,186864,1.5859375,0.0,1.5859375,1.5859375,1.5859375,1.5859375,1.5859375,1.5859375,1.5859375,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,3,necrosis,CORRECTED_BY_FAMPR,r_fa,186864,0.7604047795169943,0.056244677987296675,0.6206281781196594,0.6952458262443543,0.7201042473316193,0.7560196816921234,0.7923027127981186,0.8267459630966187,1.2603942155838013,"deterministic sampled reservoir, max=20000, stride=64",-0.015549289664668065,-0.2842819392914292,3.329233952265186e-28,1.612708147546801e-38,exploratory only; reservoir approximation and spatially correlated pixels
stage2,3,necrosis,CORRECTED_BY_FAMPR,r_mpr,186864,0.2473716487326873,0.01829727863472703,0.20190012454986572,0.22617441564798355,0.23426126688718796,0.24594510346651077,0.2577485591173172,0.2689534515142441,0.41002610325813293,"deterministic sampled reservoir, max=20000, stride=64",-0.005058428012516658,-0.2842819094650166,3.3306116069883334e-28,1.6124088566786568e-38,exploratory only; reservoir approximation and spatially correlated pixels
stage2,3,necrosis,HARMED_BY_FAMPR,morphology,202549,0.35559772007364393,0.04497931162685803,0.22147750854492188,0.2966664731502533,0.3287722319364548,0.3592020571231842,0.3881594389677048,0.411712646484375,0.526123046875,"deterministic sampled reservoir, max=20000, stride=64",-0.0007413210002286119,-0.015579322257558632,0.09070869462425606,0.43213393479028983,exploratory only; reservoir approximation and spatially correlated pixels
stage2,3,necrosis,HARMED_BY_FAMPR,dilation,202549,4.866677585182837,0.2699864075682766,3.8434245586395264,4.530599117279053,4.671895265579224,4.845865726470947,5.027547121047974,5.2220458984375,5.680338382720947,"deterministic sampled reservoir, max=20000, stride=64",0.003987145014425764,0.01396277779198174,0.09915023112949875,0.4455925333000019,exploratory only; reservoir approximation and spatially correlated pixels
stage2,3,necrosis,HARMED_BY_FAMPR,band_weight_0,202549,0.9921875,0.0,0.9921875,0.9921875,0.9921875,0.9921875,0.9921875,0.9921875,0.9921875,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,3,necrosis,HARMED_BY_FAMPR,band_weight_1,202549,1.0078125,0.0,1.0078125,1.0078125,1.0078125,1.0078125,1.0078125,1.0078125,1.0078125,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,3,necrosis,HARMED_BY_FAMPR,band_weight_2,202549,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,3,necrosis,HARMED_BY_FAMPR,band_weight_3,202549,1.2109375,0.0,1.2109375,1.2109375,1.2109375,1.2109375,1.2109375,1.2109375,1.2109375,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,3,necrosis,HARMED_BY_FAMPR,high_frequency_ratio,202549,0.3897488821914367,0.054256839389495444,0.22767893970012665,0.3188569247722626,0.35622119903564453,0.39257192611694336,0.4281989634037018,0.45836129784584045,0.5830779671669006,"deterministic sampled reservoir, max=20000, stride=64",-0.002485343737030299,-0.04360876882580481,0.0035339520991506043,0.04169028389451196,exploratory only; reservoir approximation and spatially correlated pixels
stage2,3,necrosis,HARMED_BY_FAMPR,g_low,202549,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,3,necrosis,HARMED_BY_FAMPR,g_high,202549,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,3,necrosis,HARMED_BY_FAMPR,g_high_over_low,202549,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,3,necrosis,HARMED_BY_FAMPR,g_low_channel_std,202549,0.001739501953125,0.0,0.001739501953125,0.001739501953125,0.001739501953125,0.001739501953125,0.001739501953125,0.001739501953125,0.001739501953125,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,3,necrosis,HARMED_BY_FAMPR,g_high_channel_std,202549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,3,necrosis,HARMED_BY_FAMPR,anchor_lambda,202549,0.326171875,0.0,0.326171875,0.326171875,0.326171875,0.326171875,0.326171875,0.326171875,0.326171875,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,3,necrosis,HARMED_BY_FAMPR,gamma_context,202549,1.5859375,0.0,1.5859375,1.5859375,1.5859375,1.5859375,1.5859375,1.5859375,1.5859375,"deterministic sampled reservoir, max=20000, stride=64",0.0,nan,nan,1.0,exploratory only; reservoir approximation and spatially correlated pixels
stage2,3,necrosis,HARMED_BY_FAMPR,r_fa,202549,0.7759540691816623,0.0532287261111639,0.6155054569244385,0.70802241563797,0.7337608337402344,0.7759900093078613,0.817154586315155,0.8376770615577698,1.210422158241272,"deterministic sampled reservoir, max=20000, stride=64",-0.015549289664668065,-0.2842819392914292,3.329233952265186e-28,1.612708147546801e-38,exploratory only; reservoir approximation and spatially correlated pixels
stage2,3,necrosis,HARMED_BY_FAMPR,r_mpr,202549,0.25243007674520396,0.017316141912798653,0.20023362338542938,0.23033083975315094,0.23870398104190826,0.25244179368019104,0.2658332288265228,0.27250954508781433,0.39376938343048096,"deterministic sampled reservoir, max=20000, stride=64",-0.005058428012516658,-0.2842819094650166,3.3306116069883334e-28,1.6124088566786568e-38,exploratory only; reservoir approximation and spatially correlated pixels
stage3,0,tumor,CORRECTED_BY_FAMPR,morphology,721714,0.24260332249286154,0.03787810671207757,0.12038993835449219,0.19385528564453125,0.21509869396686554,0.2422892302274704,0.26948484778404236,0.29258474707603455,0.3753560483455658,"deterministic sampled reservoir, max=20000, stride=64",-0.0010102678260491271,-0.02634630663896446,0.022685010167417387,0.013851001183076011,exploratory only; reservoir approximation and spatially correlated pixels
