group,estimator,targets,accuracy,miou,dice,class0_iou,class1_iou,class2_iou,class3_iou,nll,brier,accuracy_minus_fixed_average,miou_minus_fixed_average,accuracy_minus_shallow,miou_minus_shallow,accuracy_minus_deep,miou_minus_deep
DW__Top20,anchor,196453,0.2354049060080528,0.09043364218645109,0.15500068098685776,0.17149143012946474,0.17639295049299966,0.013502031769486516,0.00034815635385345784,1.538603821275557,0.8456693425342546,0.17929479315663288,0.06667082832762919,-0.29062931082752613,-0.15412573499155877,0.2354049060080528,0.09043364218645109
DW__Top20,context_only,196453,0.5515619512046138,0.24720438109188644,0.3538937976099171,0.46965016501650164,0.415199243593577,0.100154299340721,0.0038138164167461214,1.0068411971546816,0.5638498137261584,0.4954518383531939,0.22344156723306455,0.025527734369034882,0.0026450039138765924,0.5515619512046138,0.24720438109188644
DW__Bottom80,shallow,380123,0.209295412274448,0.08603184761986714,0.152814498923919,0.16421277119304434,0.11691745485812553,0.05686846167038244,0.006128702757916241,2.098225339296238,1.0842418211313056,0.12611707263175342,0.05441835526925524,0.0,0.0,0.209295412274448,0.08603184761986714
DW__Bottom80,deep,380123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.337820551718074,1.6342810204221745,-0.0831783396426946,-0.0316134923506119,-0.209295412274448,-0.08603184761986714,0.0,0.0
DW__Bottom80,fixed_average,380123,0.0831783396426946,0.0316134923506119,0.060270457101591714,0.06112291551263714,0.04667692908371124,0.017758780595991775,0.0008953442101074413,2.5346921211710294,1.3025690180642309,0.0,0.0,-0.12611707263175342,-0.05441835526925524,0.0831783396426946,0.0316134923506119
DW__Bottom80,anchor,380123,0.10419785174798683,0.03905226732757046,0.07349631726480037,0.07664165838327429,0.060379349053235595,0.018087516003020058,0.001100545870751893,2.4498065961064013,1.258665273613947,0.021019512105292237,0.007438774976958558,-0.10509756052646117,-0.04697958029229668,0.10419785174798683,0.03905226732757046
DW__Bottom80,context_only,380123,0.4124717525643016,0.183694908037023,0.28745541134074754,0.35751226400113306,0.2608838419525658,0.11434154302033454,0.002041983174058646,1.1693949155942622,0.6735794699404872,0.32929341292160696,0.15208141568641112,0.20317634028985357,0.09766306041715588,0.4124717525643016,0.183694908037023
DW__hard_disagreement,shallow,272971,0.6700308824014273,0.3548825668803898,0.47452313188300377,0.5347982024809633,0.6216034558279336,0.23627003438775715,0.026858574824905224,1.0591823093908495,0.5390429926960864,0.513820149393159,0.2868004147604949,0.0,0.0,0.6700308824014273,0.3548825668803898
DW__hard_disagreement,deep,272971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.651472142488904,1.583621343063284,-0.15621073300826827,-0.06808215211989495,-0.6700308824014273,-0.3548825668803898,0.0,0.0
DW__hard_disagreement,fixed_average,272971,0.15621073300826827,0.06808215211989495,0.1228285213516174,0.13747823819223695,0.09846001427801332,0.035687505560286215,0.0007028504490433424,1.5374936112406747,0.8666971460271425,0.0,0.0,-0.513820149393159,-0.2868004147604949,0.15621073300826827,0.06808215211989495
DW__hard_disagreement,anchor,272971,0.31451692670649994,0.12832234691576225,0.21116309048856458,0.24384138588684043,0.22531543965778836,0.04241758559391846,0.0017149765245016728,1.3748328128505403,0.7461277671688828,0.15830619369823168,0.0602401947958673,-0.35551395569492733,-0.22656021996462758,0.31451692670649994,0.12832234691576225
DW__hard_disagreement,context_only,272971,0.5964443109341285,0.27639447307651777,0.3843179047892996,0.5279274223718669,0.4535158211953792,0.12079775605329374,0.0033368926855312335,0.9523698759553586,0.5280113884569554,0.44023357792586026,0.20831232095662283,-0.07358657146729874,-0.07848809380387206,0.5964443109341285,0.27639447307651777
DW__Q1,shallow,40025,0.009444097439100562,0.0036242019306195446,0.007211567448012115,0.006491375223368951,0.004743716116313455,0.0030660216665531104,0.00019569471624266145,4.692023276238796,1.8105648500028808,0.004422236102435977,0.001687890440106489,0.0,0.0,0.009444097439100562,0.0036242019306195446
DW__Q1,deep,40025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.454120164590654,1.856064108195415,-0.005021861336664585,-0.0019363114905130555,-0.009444097439100562,-0.0036242019306195446,0.0,0.0
DW__Q1,fixed_average,40025,0.005021861336664585,0.0019363114905130555,0.0038623172998426504,0.0031300043674479545,0.0026398993154679684,0.0019753422791362984,0.0,5.187295049691781,1.8327066792628677,0.0,0.0,-0.004422236102435977,-0.001687890440106489,0.005021861336664585,0.0019363114905130555
DW__Q1,anchor,40025,0.005021861336664585,0.0019363114905130555,0.0038623172998426504,0.0031300043674479545,0.0026398993154679684,0.0019753422791362984,0.0,5.162815910176438,1.8313472197749776,0.0,0.0,-0.004422236102435977,-0.001687890440106489,0.005021861336664585,0.0019363114905130555
DW__Q1,context_only,40025,0.30898188632104934,0.13383195393377825,0.22458648752379154,0.19597796848981683,0.23389281818501706,0.10346420323325635,0.0019928258270227183,1.3457508252158081,0.7846244706141342,0.30396002498438474,0.1318956424432652,0.29953778888194876,0.1302077520031587,0.30898188632104934,0.13383195393377825
DW__Q2,shallow,74629,0.05925310536118667,0.022990910198585377,0.044409617666455,0.048321616001584314,0.025955963671704815,0.01619745468569225,0.0014886064353601283,2.643604804539962,1.4379133784592382,0.0275094132307816,0.010872241586284505,0.0,0.0,0.05925310536118667,0.022990910198585377
DW__Q2,deep,74629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.16636619343011,1.626872294287352,-0.03174369213040507,-0.012118668612300872,-0.05925310536118667,-0.022990910198585377,0.0,0.0
DW__Q2,fixed_average,74629,0.03174369213040507,0.012118668612300872,0.02377757840630641,0.026451384518565137,0.013161982308987753,0.00818349469801752,0.0006778129236330773,3.011003919431686,1.5253527998028935,0.0,0.0,-0.0275094132307816,-0.010872241586284505,0.03174369213040507,0.012118668612300872
DW__Q2,anchor,74629,0.0326816653043723,0.012465857504790024,0.024443989985336603,0.0272811313703507,0.01356414745488162,0.008339418162253564,0.0006787330316742081,2.9568807970864284,1.5148939108797137,0.0009379731739672242,0.00034718889248915204,-0.026571440056814374,-0.010525052693795353,0.0326816653043723,0.012465857504790024
DW__Q2,context_only,74629,0.35435286550804646,0.15590618676588214,0.25425572507077265,0.27025181203322246,0.24021778150053846,0.11096537250786988,0.0021897810218978104,1.2433061517402575,0.7238303101436812,0.3226091733776414,0.14378751815358126,0.2950997601468598,0.13291527656729676,0.35435286550804646,0.15590618676588214
DW__Q3,shallow,107952,0.15651400622498887,0.06347629472057978,0.11543998422274383,0.1385910741344312,0.06998893119093087,0.04016845774034272,0.005156715816614294,1.9065767139714993,1.1032581211401298,0.07238402252853118,0.03068127093078262,0.0,0.0,0.15651400622498887,0.06347629472057978
DW__Q3,deep,107952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.694063264111338,1.549051173318443,-0.08412998369645769,-0.03279502378979716,-0.15651400622498887,-0.06347629472057978,0.0,0.0
DW__Q3,fixed_average,107952,0.08412998369645769,0.03279502378979716,0.06227963561797542,0.07254380097066651,0.03683335030722749,0.020286873535630606,0.0015160703456640388,2.2808708649441187,1.2971872493537173,0.0,0.0,-0.07238402252853118,-0.03068127093078262,0.08412998369645769,0.03279502378979716
DW__Q3,anchor,107952,0.08865051133837261,0.034569877365928536,0.0654576903892629,0.07687163873317589,0.03876364957206747,0.020879876267399896,0.0017643448910708806,2.2030079681763093,1.266138791302237,0.00452052764191492,0.0017748535761313786,-0.06786349488661626,-0.028906417354651243,0.08865051133837261,0.034569877365928536
DW__Q3,context_only,107952,0.4024566473988439,0.1810410608605339,0.2849853988495259,0.3597703372056702,0.23541744108244742,0.12617534470583863,0.0028011204481792717,1.1764700297535828,0.678900608906107,0.3183266637023862,0.14824603707073675,0.24594264117385503,0.11756476613995412,0.4024566473988439,0.1810410608605339
DW__Q4,shallow,153281,0.2652644489532297,0.11166406250614913,0.19132275431704343,0.21943146825313697,0.15204292199752373,0.0687073281747838,0.006474531599152008,1.4404254295944565,0.8018586058911998,0.14929443309999285,0.06733912228613184,0.0,0.0,0.2652644489532297,0.11166406250614913
DW__Q4,deep,153281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.415484089603319,1.6177287056972418,-0.11597001585323687,-0.04432494022001728,-0.2652644489532297,-0.11166406250614913,0.0,0.0
DW__Q4,fixed_average,153281,0.11597001585323687,0.04432494022001728,0.08289704102905873,0.0819636466480295,0.0716731572390124,0.022659536240461645,0.0010034207525655644,1.9046794197691117,1.1262130767025156,0.0,0.0,-0.14929443309999285,-0.06733912228613184,0.11597001585323687,0.04432494022001728
DW__Q4,anchor,153281,0.13301061449233761,0.050716710705005504,0.0938239153701656,0.09680357375200589,0.08149810964083176,0.023337623337623337,0.001227536089561033,1.7899153121950007,1.055697681454614,0.01704059863910075,0.006391770484988221,-0.1322538344608921,-0.06094735180114363,0.13301061449233761,0.050716710705005504
DW__Q4,context_only,153281,0.4588305138927851,0.2061332710373038,0.3120445409078034,0.42715124030275353,0.27766526912677475,0.1169522863371692,0.0027642883825177438,1.1071952895191979,0.6305748219752736,0.34286049803954827,0.16180833081728652,0.19356606493955542,0.09446920853115467,0.4588305138927851,0.2061332710373038
DW__Q5,shallow,200689,0.6006457753040775,0.29742545548832977,0.4164393510454983,0.4604302134372835,0.5289413729565857,0.18328051346240912,0.01704972209704071,1.1028577642713122,0.5645528758979237,0.534807587859823,0.26945372519809824,0.0,0.0,0.6006457753040775,0.29742545548832977
DW__Q5,deep,200689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5833378959820825,1.82478903189997,-0.06583818744425454,-0.027971730290231554,-0.6006457753040775,-0.29742545548832977,0.0,0.0
DW__Q5,fixed_average,200689,0.06583818744425454,0.027971730290231554,0.05349563176661413,0.05487712646344046,0.04437226685650361,0.01255082765024173,8.670019074041963e-05,1.6848167594358907,0.9571546405557233,0.0,0.0,-0.534807587859823,-0.26945372519809824,0.06583818744425454,0.027971730290231554
DW__Q5,anchor,200689,0.2653658147681238,0.10280094316524534,0.1729333431906534,0.1946417491642203,0.20010464990141213,0.016221445047994644,0.00023592854735422986,1.4649596154901103,0.7958911444802499,0.19952762732386928,0.07482921287501379,-0.33527996053595366,-0.19462451232308442,0.2653658147681238,0.10280094316524534
DW__Q5,context_only,200689,0.5608578447249226,0.2497177424865223,0.3547836207868548,0.476310221636433,0.4266447523631273,0.09374126069690698,0.002174735249621785,0.9913159754786214,0.5553163942032964,0.4950196572806681,0.22174601219629073,-0.03978793057915486,-0.047707713001807484,0.5608578447249226,0.2497177424865223
DW__boundary,shallow,101269,0.2606128232726698,0.10884942148732024,0.18874171571077994,0.18046232932778888,0.16857067649381416,0.08032975460122699,0.0060349255264509506,1.9185250479615823,1.006518208821172,0.21904037760815254,0.09239673463589172,0.0,0.0,0.2606128232726698,0.10884942148732024
DW__boundary,deep,101269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.67121196015222,1.7730474072295899,-0.041572445664517274,-0.01645268685142852,-0.2606128232726698,-0.10884942148732024,0.0,0.0
DW__boundary,fixed_average,101269,0.041572445664517274,0.01645268685142852,0.032140736354582713,0.030004249893752655,0.022439684743079377,0.012827692882097234,0.0005391198867848238,2.4419470672758967,1.2887146085511605,0.0,0.0,-0.21904037760815254,-0.09239673463589172,0.041572445664517274,0.01645268685142852
DW__boundary,anchor,101269,0.0843693529115524,0.03107394547719611,0.05915477690692,0.0581346786722574,0.05258275111671057,0.012929001470465832,0.0006493506493506494,2.332081152239145,1.2239942677520048,0.042796907247035124,0.014621258625767592,-0.17624347036111743,-0.07777547601012413,0.0843693529115524,0.03107394547719611
DW__boundary,context_only,101269,0.3000523358579625,0.11983280864695792,0.19952623928759447,0.2601906692427074,0.16834850107066382,0.049089014266719376,0.0017030500077411363,1.278793881353745,0.761432257929774,0.2584798901934452,0.1033801217955294,0.03943951258529266,0.010983387159637675,0.3000523358579625,0.11983280864695792
DW__interior,shallow,475307,0.3292756050300122,0.13909069993026552,0.2298411881362712,0.25623793711907783,0.21884495608994242,0.07374431046873753,0.0075355960433042875,1.7646294774989928,0.9113203990837403,0.2484204945435266,0.10720272087442174,0.0,0.0,0.3292756050300122,0.13909069993026552
DW__interior,deep,475307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.274668312221707,1.6779711060876097,-0.08085511048648558,-0.03188797905584377,-0.3292756050300122,-0.13909069993026552,0.0,0.0
DW__interior,fixed_average,475307,0.08085511048648558,0.03188797905584377,0.06066877424179482,0.06316359156584467,0.04821909442445333,0.01572456667905531,0.0004446635540217885,2.232948571554225,1.181203372665198,0.0,0.0,-0.2484204945435266,-0.10720272087442174,0.08085511048648558,0.03188797905584377
DW__interior,anchor,475307,0.16265276968359396,0.060861049104055896,0.11018760314956665,0.11538900790093891,0.10959791619838426,0.017642141065673925,0.0008151312512264706,2.0982725754653195,1.0953535791601186,0.08179765919710838,0.028973070048212125,-0.16662283534641822,-0.07822965082620961,0.16265276968359396,0.060861049104055896
DW__interior,context_only,475307,0.4939123555933323,0.22618332604653568,0.33648805669570303,0.4241387338700005,0.3506935212648778,0.1273177496038035,0.0025832994474609514,1.0788999523134606,0.6095082819732142,0.4130572451068467,0.1942953469906919,0.1646367505633201,0.08709262611627017,0.4939123555933323,0.22618332604653568
DW__class0,shallow,200257,0.4415476113194545,0.11038690282986363,0.15315054731883054,0.4415476113194545,0.0,0.0,0.0,1.322489228759976,0.7390910292603549,0.34414777011540176,0.08603694252885044,0.0,0.0,0.4415476113194545,0.11038690282986363
DW__class0,deep,200257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.431690707047286,1.6975691003747935,-0.09739984120405279,-0.024349960301013197,-0.4415476113194545,-0.11038690282986363,0.0,0.0
DW__class0,fixed_average,200257,0.09739984120405279,0.024349960301013197,0.04437755389921825,0.09739984120405279,0.0,0.0,0.0,1.8852496581321356,1.096188023555819,0.0,0.0,-0.34414777011540176,-0.08603694252885044,0.09739984120405279,0.024349960301013197
DW__class0,anchor,200257,0.18387372226688706,0.045968430566721764,0.07765765841765825,0.18387372226688706,0.0,0.0,0.0,1.7346096515279448,0.9965939732090324,0.08647388106283427,0.021618470265708567,-0.2576738890525675,-0.06441847226314187,0.18387372226688706,0.045968430566721764
DW__class0,context_only,200257,0.6824430606670429,0.17061076516676071,0.20281312236399632,0.6824430606670429,0.0,0.0,0.0,0.7602131320612161,0.4427750354408742,0.5850432194629901,0.14626080486574752,0.24089544934758833,0.06022386233689708,0.6824430606670429,0.17061076516676071
DW__class1,shallow,215891,0.3812525765316757,0.09531314413291893,0.13800972501676728,0.0,0.3812525765316757,0.0,0.0,1.4578338730179041,0.8382844741422342,0.28734407640892856,0.07183601910223214,0.0,0.0,0.3812525765316757,0.09531314413291893
DW__class1,deep,215891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.411800789454057,1.6831068640753226,-0.09390850012274712,-0.02347712503068678,-0.3812525765316757,-0.09531314413291893,0.0,0.0
DW__class1,fixed_average,215891,0.09390850012274712,0.02347712503068678,0.042923379840365844,0.0,0.09390850012274712,0.0,0.0,1.9463548919900637,1.1389883722899772,0.0,0.0,-0.28734407640892856,-0.07183601910223214,0.09390850012274712,0.02347712503068678
DW__class1,anchor,215891,0.21323723545678144,0.05330930886419536,0.08787944732692697,0.0,0.21323723545678144,0.0,0.0,1.7917892704674396,1.0315913331434357,0.11932873533403432,0.02983218383350858,-0.16801534107489427,-0.04200383526872357,0.21323723545678144,0.05330930886419536
DW__class1,context_only,215891,0.5287066158385482,0.13217665395963704,0.17292612276310926,0.0,0.5287066158385482,0.0,0.0,0.9274018042548736,0.5617068816845026,0.43479811571580107,0.10869952892895027,0.14745403930687245,0.03686350982671811,0.5287066158385482,0.13217665395963704
DW__class2,shallow,113319,0.10368075962548205,0.025920189906370513,0.04697044807624652,0.0,0.0,0.10368075962548205,0.0,2.5889178234800627,1.233747723306852,0.07890115514609201,0.019725288786523004,0.0,0.0,0.10368075962548205,0.025920189906370513
DW__class2,deep,113319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.171318946450017,1.6908151580858408,-0.024779604479390042,-0.0061949011198475104,-0.10368075962548205,-0.025920189906370513,0.0,0.0
DW__class2,fixed_average,113319,0.024779604479390042,0.0061949011198475104,0.012090211578702627,0.0,0.0,0.024779604479390042,0.0,2.938179749555118,1.3742639671192796,0.0,0.0,-0.07890115514609201,-0.019725288786523004,0.024779604479390042,0.0061949011198475104
DW__class2,anchor,113319,0.02590033445406331,0.006475083613515827,0.012623221566569752,0.0,0.0,0.02590033445406331,0.0,2.867606124729422,1.3477217781239472,0.0011207299746732666,0.00028018249366831664,-0.07778042517141874,-0.019445106292854685,0.02590033445406331,0.006475083613515827
DW__class2,context_only,113319,0.1254864585815265,0.03137161464538162,0.05574765365888081,0.0,0.0,0.1254864585815265,0.0,1.5583285156639304,0.8987539637850632,0.10070685410213645,0.025176713525534113,0.021805698956044436,0.005451424739011109,0.1254864585815265,0.03137161464538162
DW__class3,shallow,47109,0.008873039122036129,0.002218259780509032,0.004397500368211753,0.0,0.0,0.0,0.008873039122036129,3.3981476817848626,1.4072209876109762,0.007726761340720457,0.0019316903351801141,0.0,0.0,0.008873039122036129,0.002218259780509032
DW__class3,deep,47109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.229443919842375,1.7446124557716567,-0.0011462777813156721,-0.00028656944532891803,-0.008873039122036129,-0.002218259780509032,0.0,0.0
DW__class3,fixed_average,47109,0.0011462777813156721,0.00028656944532891803,0.0005724826664970422,0.0,0.0,0.0,0.0011462777813156721,3.777263122559525,1.5027741819924425,0.0,0.0,-0.007726761340720457,-0.0019316903351801141,0.0011462777813156721,0.00028656944532891803
DW__class3,anchor,47109,0.0012948693455602962,0.00032371733639007406,0.0006465974136103456,0.0,0.0,0.0,0.0012948693455602962,3.7007367680925007,1.4768560398016943,0.00014859156424462411,3.714789106115603e-05,-0.0075781697764758325,-0.0018945424441189581,0.0012948693455602962,0.00032371733639007406
DW__class3,context_only,47109,0.002526056592158611,0.0006315141480396527,0.0012598458541543153,0.0,0.0,0.0,0.002526056592158611,2.4043589129247827,1.1681605472402543,0.0013797788108429387,0.0003449447027107347,-0.006346982529877518,-0.0015867456324693795,0.002526056592158611,0.0006315141480396527
